"pli0096_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1985","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per week","1985","(2a) intermediate vocational","middle vocational","122","0.101635125310797","0.0840559516987144","0.119214298922879"
"Min 1x per week","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per week","1985","(2a) intermediate vocational","higher vocational","23","","",""
"Min 1x per week","1985","(2a) intermediate vocational","higher education","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","middle vocational","31","0.100462402990062","0.0701172831611711","0.130807522818952"
"Min 1x per week","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","vocational + Abi","29","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","higher vocational","21","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","in school","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","higher education","28","","",""
"Min 1x per week","1985","(3b) higher tertiary education","in school","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","higher education","62","0.127774334717617","0.0985126495135421","0.157036019921692"
"Min 1x per month","1985","(0) in school","in school","7","","",""
"Min 1x per month","1985","(0) in school","inadequately","","","",""
"Min 1x per month","1985","(0) in school","general elemantary","","","",""
"Min 1x per month","1985","(0) in school","middle vocational","","","",""
"Min 1x per month","1985","(0) in school","vocational + Abi","","","",""
"Min 1x per month","1985","(0) in school","higher vocational","","","",""
"Min 1x per month","1985","(0) in school","higher education","","","",""
"Min 1x per month","1985","(1a) inadequately completed","in school","","","",""
"Min 1x per month","1985","(1a) inadequately completed","inadequately","8","","",""
"Min 1x per month","1985","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per month","1985","(1a) inadequately completed","middle vocational","2","","",""
"Min 1x per month","1985","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per month","1985","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per month","1985","(1a) inadequately completed","higher education","","","",""
"Min 1x per month","1985","(1b) general elementary school","in school","","","",""
"Min 1x per month","1985","(1b) general elementary school","inadequately","","","",""
"Min 1x per month","1985","(1b) general elementary school","general elemantary","87","0.0353673120990336","0.028208108033624","0.0425265161644432"
"Min 1x per month","1985","(1b) general elementary school","middle vocational","","","",""
"Min 1x per month","1985","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per month","1985","(1b) general elementary school","higher vocational","","","",""
"Min 1x per month","1985","(1b) general elementary school","higher education","","","",""
"Min 1x per month","1985","(1c) basic vocational qualification","in school","","","",""
"Min 1x per month","1985","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per month","1985","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per month","1985","(1c) basic vocational qualification","middle vocational","219","0.0645955888148698","0.0564566613171758","0.0727345163125638"
"Min 1x per month","1985","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per month","1985","(1c) basic vocational qualification","higher vocational","30","0.102641813671307","0.0669019180567142","0.138381709285901"
"Min 1x per month","1985","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","in school","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","general elemantary","28","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per month","1985","(2a) intermediate vocational","in school","","","",""
"Min 1x per month","1985","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per month","1985","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per month","1985","(2a) intermediate vocational","middle vocational","86","0.0759447627886393","0.060533151680556","0.0913563738967226"
"Min 1x per month","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per month","1985","(2a) intermediate vocational","higher vocational","18","","",""
"Min 1x per month","1985","(2a) intermediate vocational","higher education","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","middle vocational","17","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","vocational + Abi","24","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","higher vocational","9","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","in school","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","higher education","27","","",""
"Min 1x per month","1985","(3b) higher tertiary education","in school","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","higher education","57","0.112476586887317","0.0847826905154084","0.140170483259226"
"Rarely","1985","(0) in school","in school","20","","",""
"Rarely","1985","(0) in school","inadequately","","","",""
"Rarely","1985","(0) in school","general elemantary","","","",""
"Rarely","1985","(0) in school","middle vocational","","","",""
"Rarely","1985","(0) in school","vocational + Abi","","","",""
"Rarely","1985","(0) in school","higher vocational","","","",""
"Rarely","1985","(0) in school","higher education","","","",""
"Rarely","1985","(1a) inadequately completed","in school","","","",""
"Rarely","1985","(1a) inadequately completed","inadequately","20","","",""
"Rarely","1985","(1a) inadequately completed","general elemantary","","","",""
"Rarely","1985","(1a) inadequately completed","middle vocational","1","","",""
"Rarely","1985","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","1985","(1a) inadequately completed","higher vocational","1","","",""
"Rarely","1985","(1a) inadequately completed","higher education","","","",""
"Rarely","1985","(1b) general elementary school","in school","","","",""
"Rarely","1985","(1b) general elementary school","inadequately","4","","",""
"Rarely","1985","(1b) general elementary school","general elemantary","142","0.0563283686373463","0.0473920887305201","0.0652646485441726"
"Rarely","1985","(1b) general elementary school","middle vocational","","","",""
"Rarely","1985","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","1985","(1b) general elementary school","higher vocational","","","",""
"Rarely","1985","(1b) general elementary school","higher education","","","",""
"Rarely","1985","(1c) basic vocational qualification","in school","","","",""
"Rarely","1985","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","1985","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","1985","(1c) basic vocational qualification","middle vocational","283","0.0800088683115562","0.0710257539928138","0.0889919826302987"
"Rarely","1985","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","1985","(1c) basic vocational qualification","higher vocational","37","0.129933671144319","0.0903382248813371","0.169529117407302"
"Rarely","1985","(1c) basic vocational qualification","higher education","","","",""
"Rarely","1985","(2b) intermediate general qualification","in school","","","",""
"Rarely","1985","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","1985","(2b) intermediate general qualification","general elemantary","47","0.0989997046835401","0.0719700133756764","0.126029395991404"
"Rarely","1985","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","1985","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","1985","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","1985","(2b) intermediate general qualification","higher education","","","",""
"Rarely","1985","(2a) intermediate vocational","in school","","","",""
"Rarely","1985","(2a) intermediate vocational","inadequately","","","",""
"Rarely","1985","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","1985","(2a) intermediate vocational","middle vocational","110","0.0946671792595553","0.0776356356378889","0.111698722881222"
"Rarely","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","1985","(2a) intermediate vocational","higher vocational","16","","",""
"Rarely","1985","(2a) intermediate vocational","higher education","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","middle vocational","42","0.131087418886885","0.0970194717406395","0.165155366033129"
"Rarely","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","vocational + Abi","14","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","higher vocational","10","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","1985","(3a) lower tertiary education","in school","","","",""
"Rarely","1985","(3a) lower tertiary education","inadequately","","","",""
"Rarely","1985","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","1985","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","1985","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","1985","(3a) lower tertiary education","higher education","31","0.122699642685057","0.081700352340312","0.163698933029802"
"Rarely","1985","(3b) higher tertiary education","in school","","","",""
"Rarely","1985","(3b) higher tertiary education","inadequately","","","",""
"Rarely","1985","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","1985","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","1985","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","1985","(3b) higher tertiary education","higher education","62","0.121866661554748","0.0931928267625632","0.150540496346934"
"Never","1985","(0) in school","in school","131","0.715036647177074","0.649636126999813","0.780437167354335"
"Never","1985","(0) in school","inadequately","","","",""
"Never","1985","(0) in school","general elemantary","","","",""
"Never","1985","(0) in school","middle vocational","","","",""
"Never","1985","(0) in school","vocational + Abi","","","",""
"Never","1985","(0) in school","higher vocational","","","",""
"Never","1985","(0) in school","higher education","","","",""
"Never","1985","(1a) inadequately completed","in school","","","",""
"Never","1985","(1a) inadequately completed","inadequately","779","0.931508583801968","0.914156669571863","0.948860498032072"
"Never","1985","(1a) inadequately completed","general elemantary","","","",""
"Never","1985","(1a) inadequately completed","middle vocational","83","0.879429230394054","0.812890326537221","0.945968134250886"
"Never","1985","(1a) inadequately completed","vocational + Abi","","","",""
"Never","1985","(1a) inadequately completed","higher vocational","2","","",""
"Never","1985","(1a) inadequately completed","higher education","","","",""
"Never","1985","(1b) general elementary school","in school","","","",""
"Never","1985","(1b) general elementary school","inadequately","24","","",""
"Never","1985","(1b) general elementary school","general elemantary","2240","0.868893516509054","0.855811397674925","0.881975635343183"
"Never","1985","(1b) general elementary school","middle vocational","","","",""
"Never","1985","(1b) general elementary school","vocational + Abi","","","",""
"Never","1985","(1b) general elementary school","higher vocational","","","",""
"Never","1985","(1b) general elementary school","higher education","","","",""
"Never","1985","(1c) basic vocational qualification","in school","","","",""
"Never","1985","(1c) basic vocational qualification","inadequately","","","",""
"Never","1985","(1c) basic vocational qualification","general elemantary","","","",""
"Never","1985","(1c) basic vocational qualification","middle vocational","2722","0.77308379124982","0.75921584704722","0.78695173545242"
"Never","1985","(1c) basic vocational qualification","vocational + Abi","","","",""
"Never","1985","(1c) basic vocational qualification","higher vocational","179","0.650563530350998","0.594415157151146","0.706711903550849"
"Never","1985","(1c) basic vocational qualification","higher education","","","",""
"Never","1985","(2b) intermediate general qualification","in school","","","",""
"Never","1985","(2b) intermediate general qualification","inadequately","","","",""
"Never","1985","(2b) intermediate general qualification","general elemantary","336","0.714696336092594","0.673829019524012","0.755563652661177"
"Never","1985","(2b) intermediate general qualification","middle vocational","","","",""
"Never","1985","(2b) intermediate general qualification","vocational + Abi","","","",""
"Never","1985","(2b) intermediate general qualification","higher vocational","","","",""
"Never","1985","(2b) intermediate general qualification","higher education","","","",""
"Never","1985","(2a) intermediate vocational","in school","","","",""
"Never","1985","(2a) intermediate vocational","inadequately","","","",""
"Never","1985","(2a) intermediate vocational","general elemantary","","","",""
"Never","1985","(2a) intermediate vocational","middle vocational","817","0.727752932641009","0.7018574656431","0.753648399638917"
"Never","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","1985","(2a) intermediate vocational","higher vocational","137","0.723113398382143","0.660148080416856","0.786078716347431"
"Never","1985","(2a) intermediate vocational","higher education","","","",""
"Never","1985","(2c_gen) general maturity certificate","in school","","","",""
"Never","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","1985","(2c_gen) general maturity certificate","middle vocational","287","0.708120880824725","0.662229341022026","0.754012420627424"
"Never","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Never","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"Never","1985","(2c_gen) general maturity certificate","higher education","","","",""
"Never","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"Never","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Never","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Never","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Never","1985","(2c_voc) vocational maturity certificate","vocational + Abi","205","0.749611692105264","0.698125729424993","0.801097654785534"
"Never","1985","(2c_voc) vocational maturity certificate","higher vocational","94","0.69952524121397","0.621900282107234","0.777150200320705"
"Never","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"Never","1985","(3a) lower tertiary education","in school","","","",""
"Never","1985","(3a) lower tertiary education","inadequately","","","",""
"Never","1985","(3a) lower tertiary education","general elemantary","","","",""
"Never","1985","(3a) lower tertiary education","middle vocational","","","",""
"Never","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"Never","1985","(3a) lower tertiary education","higher vocational","","","",""
"Never","1985","(3a) lower tertiary education","higher education","160","0.653842158194157","0.594391853550832","0.713292462837481"
"Never","1985","(3b) higher tertiary education","in school","","","",""
"Never","1985","(3b) higher tertiary education","inadequately","","","",""
"Never","1985","(3b) higher tertiary education","general elemantary","","","",""
"Never","1985","(3b) higher tertiary education","middle vocational","","","",""
"Never","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"Never","1985","(3b) higher tertiary education","higher vocational","","","",""
"Never","1985","(3b) higher tertiary education","higher education","319","0.637882416840318","0.595755642053729","0.680009191626907"
"Daily","1986","(0) in school","in school","","","",""
"Daily","1986","(0) in school","inadequately","","","",""
"Daily","1986","(0) in school","general elemantary","","","",""
"Daily","1986","(0) in school","middle vocational","","","",""
"Daily","1986","(0) in school","vocational + Abi","","","",""
"Daily","1986","(0) in school","higher vocational","","","",""
"Daily","1986","(0) in school","higher education","","","",""
"Daily","1986","(1a) inadequately completed","in school","","","",""
"Daily","1986","(1a) inadequately completed","inadequately","","","",""
"Daily","1986","(1a) inadequately completed","general elemantary","","","",""
"Daily","1986","(1a) inadequately completed","middle vocational","","","",""
"Daily","1986","(1a) inadequately completed","vocational + Abi","","","",""
"Daily","1986","(1a) inadequately completed","higher vocational","","","",""
"Daily","1986","(1a) inadequately completed","higher education","","","",""
"Daily","1986","(1b) general elementary school","in school","","","",""
"Daily","1986","(1b) general elementary school","inadequately","","","",""
"Daily","1986","(1b) general elementary school","general elemantary","","","",""
"Daily","1986","(1b) general elementary school","middle vocational","","","",""
"Daily","1986","(1b) general elementary school","vocational + Abi","","","",""
"Daily","1986","(1b) general elementary school","higher vocational","","","",""
"Daily","1986","(1b) general elementary school","higher education","","","",""
"Daily","1986","(1c) basic vocational qualification","in school","","","",""
"Daily","1986","(1c) basic vocational qualification","inadequately","","","",""
"Daily","1986","(1c) basic vocational qualification","general elemantary","","","",""
"Daily","1986","(1c) basic vocational qualification","middle vocational","","","",""
"Daily","1986","(1c) basic vocational qualification","vocational + Abi","","","",""
"Daily","1986","(1c) basic vocational qualification","higher vocational","","","",""
"Daily","1986","(1c) basic vocational qualification","higher education","","","",""
"Daily","1986","(2b) intermediate general qualification","in school","","","",""
"Daily","1986","(2b) intermediate general qualification","inadequately","","","",""
"Daily","1986","(2b) intermediate general qualification","general elemantary","","","",""
"Daily","1986","(2b) intermediate general qualification","middle vocational","","","",""
"Daily","1986","(2b) intermediate general qualification","vocational + Abi","","","",""
"Daily","1986","(2b) intermediate general qualification","higher vocational","","","",""
"Daily","1986","(2b) intermediate general qualification","higher education","","","",""
"Daily","1986","(2a) intermediate vocational","in school","","","",""
"Daily","1986","(2a) intermediate vocational","inadequately","","","",""
"Daily","1986","(2a) intermediate vocational","general elemantary","","","",""
"Daily","1986","(2a) intermediate vocational","middle vocational","","","",""
"Daily","1986","(2a) intermediate vocational","vocational + Abi","","","",""
"Daily","1986","(2a) intermediate vocational","higher vocational","","","",""
"Daily","1986","(2a) intermediate vocational","higher education","","","",""
"Daily","1986","(2c_gen) general maturity certificate","in school","","","",""
"Daily","1986","(2c_gen) general maturity certificate","inadequately","","","",""
"Daily","1986","(2c_gen) general maturity certificate","general elemantary","","","",""
"Daily","1986","(2c_gen) general maturity certificate","middle vocational","","","",""
"Daily","1986","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Daily","1986","(2c_gen) general maturity certificate","higher vocational","","","",""
"Daily","1986","(2c_gen) general maturity certificate","higher education","","","",""
"Daily","1986","(2c_voc) vocational maturity certificate","in school","","","",""
"Daily","1986","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Daily","1986","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Daily","1986","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Daily","1986","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Daily","1986","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Daily","1986","(2c_voc) vocational maturity certificate","higher education","","","",""
"Daily","1986","(3a) lower tertiary education","in school","","","",""
"Daily","1986","(3a) lower tertiary education","inadequately","","","",""
"Daily","1986","(3a) lower tertiary education","general elemantary","","","",""
"Daily","1986","(3a) lower tertiary education","middle vocational","","","",""
