"pli0096_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","1985","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Daily","1985","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Daily","1985","Couple + C. GT 16 ","(0) in school","","","",""
"Daily","1985","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Daily","1985","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Daily","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Daily","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Daily","1985","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Daily","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1985","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Daily","1985","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Daily","1985","Couple + C. LE and GT 16","(0) in school","","","",""
"Daily","1985","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Daily","1985","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Daily","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Daily","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Daily","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Daily","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Daily","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Daily","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Daily","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Min 1x per week","1985","1-pers.-HH","(0) in school","","","",""
"Min 1x per week","1985","1-pers.-HH","(1a) inadequately completed","2","","",""
"Min 1x per week","1985","1-pers.-HH","(1b) general elementary school","11","","",""
"Min 1x per week","1985","1-pers.-HH","(1c) basic vocational qualification","21","","",""
"Min 1x per week","1985","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"Min 1x per week","1985","1-pers.-HH","(2a) intermediate vocational","8","","",""
"Min 1x per week","1985","1-pers.-HH","(2c_gen) general maturity certificate","7","","",""
"Min 1x per week","1985","1-pers.-HH","(2c_voc) vocational maturity certificate","10","","",""
"Min 1x per week","1985","1-pers.-HH","(3a) lower tertiary education","4","","",""
"Min 1x per week","1985","1-pers.-HH","(3b) higher tertiary education","8","","",""
"Min 1x per week","1985","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per week","1985","(Married) couple without C. ","(1a) inadequately completed","2","","",""
"Min 1x per week","1985","(Married) couple without C. ","(1b) general elementary school","15","","",""
"Min 1x per week","1985","(Married) couple without C. ","(1c) basic vocational qualification","71","0.0730979923930661","0.0568999738780028","0.0892960109081293"
"Min 1x per week","1985","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"Min 1x per week","1985","(Married) couple without C. ","(2a) intermediate vocational","39","0.117250753062624","0.0831541168314906","0.151347389293757"
"Min 1x per week","1985","(Married) couple without C. ","(2c_gen) general maturity certificate","5","","",""
"Min 1x per week","1985","(Married) couple without C. ","(2c_voc) vocational maturity certificate","10","","",""
"Min 1x per week","1985","(Married) couple without C. ","(3a) lower tertiary education","7","","",""
"Min 1x per week","1985","(Married) couple without C. ","(3b) higher tertiary education","10","","",""
"Min 1x per week","1985","Single parent ","(0) in school","2","","",""
"Min 1x per week","1985","Single parent ","(1a) inadequately completed","","","",""
"Min 1x per week","1985","Single parent ","(1b) general elementary school","4","","",""
"Min 1x per week","1985","Single parent ","(1c) basic vocational qualification","16","","",""
"Min 1x per week","1985","Single parent ","(2b) intermediate general qualification","4","","",""
"Min 1x per week","1985","Single parent ","(2a) intermediate vocational","4","","",""
"Min 1x per week","1985","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Min 1x per week","1985","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1985","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per week","1985","Single parent ","(3b) higher tertiary education","1","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(1b) general elementary school","18","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(1c) basic vocational qualification","84","0.0904526159746515","0.0727545529128701","0.108150679036433"
"Min 1x per week","1985","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(2a) intermediate vocational","41","0.115729860789017","0.0828212178416579","0.148638503736375"
"Min 1x per week","1985","Couple + C. LE 16 ","(2c_gen) general maturity certificate","3","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","13","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(3a) lower tertiary education","8","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(3b) higher tertiary education","19","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(0) in school","9","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(1b) general elementary school","24","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","62","0.105877538706611","0.0820773172613195","0.129677760151902"
"Min 1x per week","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","25","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(2a) intermediate vocational","25","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","6","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(3a) lower tertiary education","4","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(3b) higher tertiary education","11","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(0) in school","13","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(1b) general elementary school","12","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","48","0.126291624227332","0.0951116773962061","0.157471571058457"
"Min 1x per week","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","19","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","24","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","3","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","9","","",""
"Min 1x per month","1985","1-pers.-HH","(0) in school","","","",""
"Min 1x per month","1985","1-pers.-HH","(1a) inadequately completed","1","","",""
"Min 1x per month","1985","1-pers.-HH","(1b) general elementary school","8","","",""
"Min 1x per month","1985","1-pers.-HH","(1c) basic vocational qualification","13","","",""
"Min 1x per month","1985","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"Min 1x per month","1985","1-pers.-HH","(2a) intermediate vocational","10","","",""
"Min 1x per month","1985","1-pers.-HH","(2c_gen) general maturity certificate","5","","",""
"Min 1x per month","1985","1-pers.-HH","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per month","1985","1-pers.-HH","(3a) lower tertiary education","2","","",""
"Min 1x per month","1985","1-pers.-HH","(3b) higher tertiary education","3","","",""
"Min 1x per month","1985","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per month","1985","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Min 1x per month","1985","(Married) couple without C. ","(1b) general elementary school","16","","",""
"Min 1x per month","1985","(Married) couple without C. ","(1c) basic vocational qualification","46","0.0495448660311127","0.036041022578933","0.0630487094832924"
"Min 1x per month","1985","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Min 1x per month","1985","(Married) couple without C. ","(2a) intermediate vocational","15","","",""
"Min 1x per month","1985","(Married) couple without C. ","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","1985","(Married) couple without C. ","(2c_voc) vocational maturity certificate","9","","",""
"Min 1x per month","1985","(Married) couple without C. ","(3a) lower tertiary education","12","","",""
"Min 1x per month","1985","(Married) couple without C. ","(3b) higher tertiary education","11","","",""
"Min 1x per month","1985","Single parent ","(0) in school","1","","",""
"Min 1x per month","1985","Single parent ","(1a) inadequately completed","1","","",""
"Min 1x per month","1985","Single parent ","(1b) general elementary school","","","",""
"Min 1x per month","1985","Single parent ","(1c) basic vocational qualification","9","","",""
"Min 1x per month","1985","Single parent ","(2b) intermediate general qualification","5","","",""
"Min 1x per month","1985","Single parent ","(2a) intermediate vocational","4","","",""
"Min 1x per month","1985","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Min 1x per month","1985","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per month","1985","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per month","1985","Single parent ","(3b) higher tertiary education","2","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(1b) general elementary school","21","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(1c) basic vocational qualification","67","0.0749291773709809","0.0586843357398689","0.0911740190020928"
"Min 1x per month","1985","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(2a) intermediate vocational","32","0.0958263590757831","0.0655458485363018","0.126106869615265"
"Min 1x per month","1985","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","11","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(3a) lower tertiary education","7","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(3b) higher tertiary education","22","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(0) in school","2","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(1b) general elementary school","23","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","54","0.089334125989732","0.0672709106122442","0.11139734136722"
"Min 1x per month","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","11","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(2a) intermediate vocational","24","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","6","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(3a) lower tertiary education","4","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(3b) higher tertiary education","13","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(0) in school","4","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(1b) general elementary school","11","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","46","0.130899608161939","0.0992397479845777","0.162559468339301"
"Min 1x per month","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","6","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","13","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","6","","",""
"Rarely","1985","1-pers.-HH","(0) in school","","","",""
"Rarely","1985","1-pers.-HH","(1a) inadequately completed","1","","",""
"Rarely","1985","1-pers.-HH","(1b) general elementary school","5","","",""
"Rarely","1985","1-pers.-HH","(1c) basic vocational qualification","16","","",""
"Rarely","1985","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"Rarely","1985","1-pers.-HH","(2a) intermediate vocational","12","","",""
"Rarely","1985","1-pers.-HH","(2c_gen) general maturity certificate","5","","",""
"Rarely","1985","1-pers.-HH","(2c_voc) vocational maturity certificate","7","","",""
"Rarely","1985","1-pers.-HH","(3a) lower tertiary education","","","",""
"Rarely","1985","1-pers.-HH","(3b) higher tertiary education","3","","",""
"Rarely","1985","(Married) couple without C. ","(0) in school","","","",""
"Rarely","1985","(Married) couple without C. ","(1a) inadequately completed","4","","",""
"Rarely","1985","(Married) couple without C. ","(1b) general elementary school","30","0.0555710147616478","0.0365287099517791","0.0746133195715166"
"Rarely","1985","(Married) couple without C. ","(1c) basic vocational qualification","78","0.0766234612479539","0.0600710009117352","0.0931759215841727"
"Rarely","1985","(Married) couple without C. ","(2b) intermediate general qualification","3","","",""
"Rarely","1985","(Married) couple without C. ","(2a) intermediate vocational","27","","",""
"Rarely","1985","(Married) couple without C. ","(2c_gen) general maturity certificate","8","","",""
"Rarely","1985","(Married) couple without C. ","(2c_voc) vocational maturity certificate","7","","",""
"Rarely","1985","(Married) couple without C. ","(3a) lower tertiary education","11","","",""
"Rarely","1985","(Married) couple without C. ","(3b) higher tertiary education","18","","",""
"Rarely","1985","Single parent ","(0) in school","1","","",""
"Rarely","1985","Single parent ","(1a) inadequately completed","2","","",""
"Rarely","1985","Single parent ","(1b) general elementary school","9","","",""
"Rarely","1985","Single parent ","(1c) basic vocational qualification","11","","",""
"Rarely","1985","Single parent ","(2b) intermediate general qualification","4","","",""
"Rarely","1985","Single parent ","(2a) intermediate vocational","6","","",""
"Rarely","1985","Single parent ","(2c_gen) general maturity certificate","5","","",""
"Rarely","1985","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1985","Single parent ","(3a) lower tertiary education","","","",""
"Rarely","1985","Single parent ","(3b) higher tertiary education","1","","",""
"Rarely","1985","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely","1985","Couple + C. LE 16 ","(1a) inadequately completed","8","","",""
"Rarely","1985","Couple + C. LE 16 ","(1b) general elementary school","30","0.0696724105764501","0.0476626711917432","0.091682149961157"
"Rarely","1985","Couple + C. LE 16 ","(1c) basic vocational qualification","88","0.0933191960463992","0.0753712310962078","0.111267160996591"
"Rarely","1985","Couple + C. LE 16 ","(2b) intermediate general qualification","5","","",""
"Rarely","1985","Couple + C. LE 16 ","(2a) intermediate vocational","39","0.113910140091409","0.0812276713237681","0.14659260885905"
"Rarely","1985","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"Rarely","1985","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","1","","",""
"Rarely","1985","Couple + C. LE 16 ","(3a) lower tertiary education","10","","",""
"Rarely","1985","Couple + C. LE 16 ","(3b) higher tertiary education","23","","",""
"Rarely","1985","Couple + C. GT 16 ","(0) in school","12","","",""
"Rarely","1985","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Rarely","1985","Couple + C. GT 16 ","(1b) general elementary school","26","","",""
"Rarely","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","65","0.0979069303520032","0.0749183068629203","0.120895553841086"
"Rarely","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","17","","",""
"Rarely","1985","Couple + C. GT 16 ","(2a) intermediate vocational","24","","",""
"Rarely","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","9","","",""
"Rarely","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","4","","",""
"Rarely","1985","Couple + C. GT 16 ","(3a) lower tertiary education","5","","",""
"Rarely","1985","Couple + C. GT 16 ","(3b) higher tertiary education","8","","",""
"Rarely","1985","Couple + C. LE and GT 16","(0) in school","5","","",""
"Rarely","1985","Couple + C. LE and GT 16","(1a) inadequately completed","7","","",""
"Rarely","1985","Couple + C. LE and GT 16","(1b) general elementary school","30","0.108903135199938","0.0778664552544304","0.139939815145446"
"Rarely","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","39","0.100252296807339","0.0720611732297046","0.128443420384973"
"Rarely","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","11","","",""
"Rarely","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","8","","",""
"Rarely","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","6","","",""
"Rarely","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","3","","",""
"Rarely","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","7","","",""
"Never","1985","1-pers.-HH","(0) in school","","","",""
"Never","1985","1-pers.-HH","(1a) inadequately completed","60","0.88114762140091","0.801863470492069","0.960431772309752"
"Never","1985","1-pers.-HH","(1b) general elementary school","273","0.920970190954091","0.890287876296354","0.951652505611829"
"Never","1985","1-pers.-HH","(1c) basic vocational qualification","298","0.858964744129175","0.822396005213644","0.895533483044706"
"Never","1985","1-pers.-HH","(2b) intermediate general qualification","27","","",""
"Never","1985","1-pers.-HH","(2a) intermediate vocational","153","0.853271720020819","0.802006463426333","0.904536976615305"
"Never","1985","1-pers.-HH","(2c_gen) general maturity certificate","37","0.660658197441446","0.534371296352828","0.786945098530065"
"Never","1985","1-pers.-HH","(2c_voc) vocational maturity certificate","47","0.686933978794257","0.576711772215877","0.797156185372636"
"Never","1985","1-pers.-HH","(3a) lower tertiary education","22","","",""
"Never","1985","1-pers.-HH","(3b) higher tertiary education","64","0.824728518069702","0.740353879575578","0.909103156563826"
"Never","1985","(Married) couple without C. ","(0) in school","","","",""
"Never","1985","(Married) couple without C. ","(1a) inadequately completed","103","0.804960754591227","0.730576125874832","0.879345383307622"
"Never","1985","(Married) couple without C. ","(1b) general elementary school","495","0.88578881638908","0.859350724496292","0.912226908281868"
"Never","1985","(Married) couple without C. ","(1c) basic vocational qualification","797","0.800733680327867","0.775876420446808","0.825590940208927"
"Never","1985","(Married) couple without C. ","(2b) intermediate general qualification","32","0.879793161403044","0.773562051421695","0.986024271384393"
"Never","1985","(Married) couple without C. ","(2a) intermediate vocational","261","0.754652294717171","0.709048657023458","0.800255932410885"
"Never","1985","(Married) couple without C. ","(2c_gen) general maturity certificate","27","","",""
"Never","1985","(Married) couple without C. ","(2c_voc) vocational maturity certificate","82","0.781917126604163","0.704036873104091","0.859797380104235"
"Never","1985","(Married) couple without C. ","(3a) lower tertiary education","50","0.609080290838043","0.50215408558649","0.716006496089595"
"Never","1985","(Married) couple without C. ","(3b) higher tertiary education","74","0.643836503566617","0.555544500348398","0.732128506784836"
"Never","1985","Single parent ","(0) in school","15","","",""
"Never","1985","Single parent ","(1a) inadequately completed","35","0.894507861953279","0.796838484186674","0.992177239719885"
"Never","1985","Single parent ","(1b) general elementary school","139","0.906534323237115","0.86025952855151","0.95280911792272"
"Never","1985","Single parent ","(1c) basic vocational qualification","129","0.770460413178373","0.706293657537279","0.834627168819467"
"Never","1985","Single parent ","(2b) intermediate general qualification","33","0.726752317989891","0.597974627772747","0.855530008207034"
"Never","1985","Single parent ","(2a) intermediate vocational","40","0.750137990620058","0.634667262159051","0.865608719081066"
"Never","1985","Single parent ","(2c_gen) general maturity certificate","21","","",""
"Never","1985","Single parent ","(2c_voc) vocational maturity certificate","12","","",""
"Never","1985","Single parent ","(3a) lower tertiary education","2","","",""
"Never","1985","Single parent ","(3b) higher tertiary education","9","","",""
"Never","1985","Couple + C. LE 16 ","(0) in school","1","","",""
"Never","1985","Couple + C. LE 16 ","(1a) inadequately completed","268","0.96440375794336","0.942701716024213","0.986105799862506"
"Never","1985","Couple + C. LE 16 ","(1b) general elementary school","445","0.836207948968286","0.804213834966042","0.86820206297053"
"Never","1985","Couple + C. LE 16 ","(1c) basic vocational qualification","770","0.741299010607969","0.714278206873802","0.768319814342135"
"Never","1985","Couple + C. LE 16 ","(2b) intermediate general qualification","27","","",""
"Never","1985","Couple + C. LE 16 ","(2a) intermediate vocational","251","0.674533640043792","0.626333351439918","0.722733928647665"
"Never","1985","Couple + C. LE 16 ","(2c_gen) general maturity certificate","39","0.705883917900531","0.575619683342712","0.83614815245835"
"Never","1985","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","85","0.750748855820851","0.66991046343162","0.831587248210083"
"Never","1985","Couple + C. LE 16 ","(3a) lower tertiary education","48","0.655936829777357","0.546959349401868","0.764914310152845"
"Never","1985","Couple + C. LE 16 ","(3b) higher tertiary education","104","0.610108407629087","0.536357241748874","0.6838595735093"
"Never","1985","Couple + C. GT 16 ","(0) in school","57","0.715536946613181","0.616674338629989","0.814399554596374"
"Never","1985","Couple + C. GT 16 ","(1a) inadequately completed","135","0.937137098571745","0.897074666452042","0.977199530691448"
"Never","1985","Couple + C. GT 16 ","(1b) general elementary school","375","0.821642818172351","0.78619447702836","0.857091159316342"
"Never","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","461","0.706881404951654","0.671670633460354","0.742092176442954"
"Never","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","109","0.669764786135576","0.597343967535261","0.742185604735892"
"Never","1985","Couple + C. GT 16 ","(2a) intermediate vocational","153","0.681858023047484","0.621135286317208","0.742580759777761"
"Never","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","93","0.791337453523566","0.716744332709771","0.865930574337361"
"Never","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","37","0.696380524057262","0.570182915706854","0.82257813240767"
"Never","1985","Couple + C. GT 16 ","(3a) lower tertiary education","24","","",""
"Never","1985","Couple + C. GT 16 ","(3b) higher tertiary education","39","0.444157864602096","0.328583017517706","0.559732711686486"
"Never","1985","Couple + C. LE and GT 16","(0) in school","55","0.715985769881992","0.615263623032259","0.816707916731725"
"Never","1985","Couple + C. LE and GT 16","(1a) inadequately completed","197","0.940480622135676","0.908404706295221","0.972556537976131"
"Never","1985","Couple + C. LE and GT 16","(1b) general elementary school","334","0.821793233124378","0.783665939020731","0.859920527228026"
"Never","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","303","0.642556470803391","0.597571834164514","0.687541107442267"
"Never","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","81","0.661817766819717","0.576094292405522","0.747541241233913"
"Never","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","56","0.552119830318436","0.455139201868684","0.649100458768188"
"Never","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","36","0.742063857245099","0.615635086482166","0.868492628008033"
"Never","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","11","","",""
"Never","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","8","","",""
"Never","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","9","","",""
"Daily","1986","1-pers.-HH","(0) in school","","","",""
"Daily","1986","1-pers.-HH","(1a) inadequately completed","","","",""
"Daily","1986","1-pers.-HH","(1b) general elementary school","","","",""
"Daily","1986","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Daily","1986","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Daily","1986","1-pers.-HH","(2a) intermediate vocational","","","",""
"Daily","1986","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Daily","1986","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","1-pers.-HH","(3a) lower tertiary education","","","",""
"Daily","1986","1-pers.-HH","(3b) higher tertiary education","","","",""
"Daily","1986","(Married) couple without C. ","(0) in school","","","",""
"Daily","1986","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Daily","1986","(Married) couple without C. ","(1b) general elementary school","","","",""
"Daily","1986","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Daily","1986","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Daily","1986","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Daily","1986","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Daily","1986","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Daily","1986","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Daily","1986","Single parent ","(0) in school","","","",""
"Daily","1986","Single parent ","(1a) inadequately completed","","","",""
"Daily","1986","Single parent ","(1b) general elementary school","","","",""
"Daily","1986","Single parent ","(1c) basic vocational qualification","","","",""
"Daily","1986","Single parent ","(2b) intermediate general qualification","","","",""
"Daily","1986","Single parent ","(2a) intermediate vocational","","","",""
"Daily","1986","Single parent ","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Single parent ","(3a) lower tertiary education","","","",""
"Daily","1986","Single parent ","(3b) higher tertiary education","","","",""
