"plh0206i03","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","(0) in school","Male","46","0.131856785362159","0.0941938492585246","0.169519721465794"
"1 Strongly disagree","2005","(0) in school","Female","82","0.268308592670997","0.221211955262923","0.31540523007907"
"1 Strongly disagree","2005","(1a) inadequately completed","Male","37","0.369073729762081","0.27677423713135","0.461373222392812"
"1 Strongly disagree","2005","(1a) inadequately completed","Female","51","0.402791932902276","0.320057856789796","0.485526009014756"
"1 Strongly disagree","2005","(1b) general elementary school","Male","119","0.22945158992714","0.195023234323399","0.263879945530881"
"1 Strongly disagree","2005","(1b) general elementary school","Female","407","0.320517439520434","0.294961696296908","0.346073182743959"
"1 Strongly disagree","2005","(1c) basic vocational qualification","Male","642","0.220785620318266","0.206118280403903","0.23545296023263"
"1 Strongly disagree","2005","(1c) basic vocational qualification","Female","815","0.330479195192735","0.312457305368726","0.348501085016745"
"1 Strongly disagree","2005","(2b) intermediate general qualification","Male","47","0.19844836211005","0.146450751934547","0.250445972285552"
"1 Strongly disagree","2005","(2b) intermediate general qualification","Female","86","0.261295330323937","0.215398995444783","0.30719166520309"
"1 Strongly disagree","2005","(2a) intermediate vocational","Male","354","0.173820312209491","0.157435944075167","0.190204680343815"
"1 Strongly disagree","2005","(2a) intermediate vocational","Female","771","0.295665094071624","0.278543824832975","0.312786363310273"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Male","50","0.152658082930032","0.115710447744994","0.18960571811507"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Female","106","0.245555700368889","0.204920906888716","0.286190493849061"
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Male","120","0.171863262382461","0.143254279946047","0.200472244818875"
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Female","219","0.295463841532917","0.264682986376166","0.326244696689668"
"1 Strongly disagree","2005","(3a) lower tertiary education","Male","192","0.252905055161938","0.224202088217206","0.281608022106671"
"1 Strongly disagree","2005","(3a) lower tertiary education","Female","229","0.313232117841861","0.280386923350448","0.346077312333274"
"1 Strongly disagree","2005","(3b) higher tertiary education","Male","280","0.208453687965298","0.187370742533684","0.229536633396912"
"1 Strongly disagree","2005","(3b) higher tertiary education","Female","325","0.298530027443938","0.271313561500608","0.325746493387269"
"2 on scale 1-7 ","2005","(0) in school","Male","66","0.167684297097982","0.126097307320613","0.209271286875351"
"2 on scale 1-7 ","2005","(0) in school","Female","81","0.244163171111622","0.198500350382593","0.289825991840651"
"2 on scale 1-7 ","2005","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","Male","101","0.152904002899324","0.123436283731311","0.182371722067337"
"2 on scale 1-7 ","2005","(1b) general elementary school","Female","256","0.208119399388614","0.185888365536164","0.230350433241064"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","Male","648","0.200847641044265","0.186680388167217","0.215014893921313"
