"plh0206i03","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","Urban Area","1093","0.200740349875896","0.190030066704111","0.21145063304768"
"1 Strongly disagree","2005","Full Time","Rural Area","532","0.211978472048306","0.196355353876404","0.227601590220208"
"1 Strongly disagree","2005","Part Time","Urban Area","821","0.263559575052151","0.248412993768599","0.278706156335703"
"1 Strongly disagree","2005","Part Time","Rural Area","347","0.230157158026468","0.209222028882029","0.251092287170907"
"1 Strongly disagree","2005","Not Working","Urban Area","1544","0.313353890574157","0.300723251582703","0.32598452956561"
"1 Strongly disagree","2005","Not Working","Rural Area","717","0.304978779363944","0.28743645995048","0.322521098777407"
"2 on scale 1-7 ","2005","Full Time","Urban Area","1411","0.252160457594413","0.240549116710838","0.263771798477988"
"2 on scale 1-7 ","2005","Full Time","Rural Area","562","0.20539959873259","0.189956765433146","0.220842432032035"
"2 on scale 1-7 ","2005","Part Time","Urban Area","821","0.232059782058287","0.217546352249198","0.246573211867376"
"2 on scale 1-7 ","2005","Part Time","Rural Area","407","0.260184126355012","0.238363632058528","0.282004620651496"
"2 on scale 1-7 ","2005","Not Working","Urban Area","1151","0.207732967205881","0.196686337417299","0.218779596994464"
"2 on scale 1-7 ","2005","Not Working","Rural Area","596","0.209333691866476","0.193832347867677","0.224835035865275"
"3 on scale 1-7 ","2005","Full Time","Urban Area","1019","0.199523510767287","0.188837613365087","0.210209408169487"
"3 on scale 1-7 ","2005","Full Time","Rural Area","539","0.199753301437104","0.184470191876354","0.215036410997855"
"3 on scale 1-7 ","2005","Part Time","Urban Area","591","0.177547660699909","0.164409963198267","0.19068535820155"
"3 on scale 1-7 ","2005","Part Time","Rural Area","301","0.179141801419871","0.160069860101476","0.198213742738266"
"3 on scale 1-7 ","2005","Not Working","Urban Area","860","0.168958879365562","0.158755522844191","0.179162235886933"
"3 on scale 1-7 ","2005","Not Working","Rural Area","444","0.161761480903012","0.147730936094059","0.175792025711965"
"4 on scale 1-7","2005","Full Time","Urban Area","923","0.1731689330047","0.16305120373503","0.183286662274371"
"4 on scale 1-7","2005","Full Time","Rural Area","508","0.204717797708031","0.189294003211969","0.220141592204094"
"4 on scale 1-7","2005","Part Time","Urban Area","510","0.164117157625423","0.151383413778257","0.176850901472589"
"4 on scale 1-7","2005","Part Time","Rural Area","266","0.180338646567713","0.16121705684789","0.199460236287537"
"4 on scale 1-7","2005","Not Working","Urban Area","807","0.151955766722881","0.142180938353131","0.161730595092632"
"4 on scale 1-7","2005","Not Working","Rural Area","461","0.163695059945264","0.149597196849288","0.17779292304124"
"5 on scale 1-7","2005","Full Time","Urban Area","513","0.0917546628007737","0.0840357642870781","0.0994735613144693"
"5 on scale 1-7","2005","Full Time","Rural Area","262","0.0896413951578731","0.0787216286453069","0.100561161670439"
"5 on scale 1-7","2005","Part Time","Urban Area","285","0.0823180170376116","0.0728687099479735","0.0917673241272497"
"5 on scale 1-7","2005","Part Time","Rural Area","127","0.0723115895022444","0.0594300614781224","0.0851931175263665"
"5 on scale 1-7","2005","Not Working","Urban Area","428","0.0796050614628511","0.0722345309789705","0.0869755919467317"
"5 on scale 1-7","2005","Not Working","Rural Area","240","0.0921800872070443","0.0811578036160074","0.103202370798081"
"6 on scale 1-7","2005","Full Time","Urban Area","223","0.0421392220115746","0.0367672452842149","0.0475111987389343"
"6 on scale 1-7","2005","Full Time","Rural Area","124","0.0489832036804486","0.0407328895486849","0.0572335178122124"
"6 on scale 1-7","2005","Part Time","Urban Area","123","0.0431104727504867","0.0361276872100028","0.0500932582909706"
"6 on scale 1-7","2005","Part Time","Rural Area","68","0.0443048690062706","0.0340708132605971","0.0545389247519442"
"6 on scale 1-7","2005","Not Working","Urban Area","211","0.0430849378360006","0.0375560124956173","0.0486138631763839"
"6 on scale 1-7","2005","Not Working","Rural Area","106","0.0353702586780518","0.0283322043802177","0.0424083129758859"
"7 Strongly agree","2005","Full Time","Urban Area","191","0.0405128639453555","0.035241102838144","0.045784625052567"
"7 Strongly agree","2005","Full Time","Rural Area","102","0.0395262312356466","0.0320782554554916","0.0469742070158016"
"7 Strongly agree","2005","Part Time","Urban Area","99","0.0372873347761328","0.0307735197123654","0.0438011498399001"
"7 Strongly agree","2005","Part Time","Rural Area","37","0.0335618091224206","0.0246046129355523","0.042519005309289"
"7 Strongly agree","2005","Not Working","Urban Area","180","0.0353084968326668","0.030283044753749","0.0403339489115847"
"7 Strongly agree","2005","Not Working","Rural Area","82","0.0326806420362078","0.0259060460486522","0.0394552380237633"
"1 Strongly disagree","2006","Full Time","Urban Area","","","",""
"1 Strongly disagree","2006","Full Time","Rural Area","","","",""
"1 Strongly disagree","2006","Part Time","Urban Area","","","",""
"1 Strongly disagree","2006","Part Time","Rural Area","","","",""
"1 Strongly disagree","2006","Not Working","Urban Area","","","",""
"1 Strongly disagree","2006","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2006","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2006","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2006","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2006","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2006","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2006","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2006","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2006","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2006","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2006","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2006","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2006","Not Working","Rural Area","","","",""
"4 on scale 1-7","2006","Full Time","Urban Area","","","",""
"4 on scale 1-7","2006","Full Time","Rural Area","","","",""
"4 on scale 1-7","2006","Part Time","Urban Area","","","",""
"4 on scale 1-7","2006","Part Time","Rural Area","","","",""
"4 on scale 1-7","2006","Not Working","Urban Area","","","",""
"4 on scale 1-7","2006","Not Working","Rural Area","","","",""
"5 on scale 1-7","2006","Full Time","Urban Area","","","",""
"5 on scale 1-7","2006","Full Time","Rural Area","","","",""
"5 on scale 1-7","2006","Part Time","Urban Area","","","",""
"5 on scale 1-7","2006","Part Time","Rural Area","","","",""
"5 on scale 1-7","2006","Not Working","Urban Area","","","",""
"5 on scale 1-7","2006","Not Working","Rural Area","","","",""
"6 on scale 1-7","2006","Full Time","Urban Area","","","",""
"6 on scale 1-7","2006","Full Time","Rural Area","","","",""
"6 on scale 1-7","2006","Part Time","Urban Area","","","",""
"6 on scale 1-7","2006","Part Time","Rural Area","","","",""
"6 on scale 1-7","2006","Not Working","Urban Area","","","",""
"6 on scale 1-7","2006","Not Working","Rural Area","","","",""
"7 Strongly agree","2006","Full Time","Urban Area","","","",""
"7 Strongly agree","2006","Full Time","Rural Area","","","",""
"7 Strongly agree","2006","Part Time","Urban Area","","","",""
"7 Strongly agree","2006","Part Time","Rural Area","","","",""
"7 Strongly agree","2006","Not Working","Urban Area","","","",""
"7 Strongly agree","2006","Not Working","Rural Area","","","",""
"1 Strongly disagree","2007","Full Time","Urban Area","","","",""
"1 Strongly disagree","2007","Full Time","Rural Area","","","",""
"1 Strongly disagree","2007","Part Time","Urban Area","","","",""
"1 Strongly disagree","2007","Part Time","Rural Area","","","",""
"1 Strongly disagree","2007","Not Working","Urban Area","","","",""
"1 Strongly disagree","2007","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2007","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2007","Full Time","Rural Area","","","",""
