"plh0206i03","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","lower secondary degree","421","0.221589184324959","0.203392039272059","0.239786329377859"
"1 Strongly disagree","2005","Full Time","secondary school degree","559","0.187316432477078","0.1730470706205","0.201585794333656"
"1 Strongly disagree","2005","Full Time","college entrance qualification","506","0.196374172783851","0.181000645126047","0.211747700441655"
"1 Strongly disagree","2005","Full Time","Other degree","99","0.227487338894113","0.185503695716664","0.269470982071562"
"1 Strongly disagree","2005","Full Time","no degree/no degree yet","13","","",""
"1 Strongly disagree","2005","Part Time","lower secondary degree","302","0.234893909352886","0.211919681361708","0.257868137344065"
"1 Strongly disagree","2005","Part Time","secondary school degree","410","0.255315925935453","0.234016880552252","0.276614971318655"
"1 Strongly disagree","2005","Part Time","college entrance qualification","319","0.264322312088146","0.241031114188159","0.287613509988133"
"1 Strongly disagree","2005","Part Time","Other degree","77","0.283421739489137","0.228324489468216","0.338518989510058"
"1 Strongly disagree","2005","Part Time","no degree/no degree yet","33","0.251210291094398","0.178848852108361","0.323571730080436"
"1 Strongly disagree","2005","Not Working","lower secondary degree","1094","0.312358781948625","0.297515498160823","0.327202065736428"
"1 Strongly disagree","2005","Not Working","secondary school degree","459","0.328136452693945","0.304539753149215","0.351733152238676"
"1 Strongly disagree","2005","Not Working","college entrance qualification","349","0.299026405555094","0.273554126744067","0.32449868436612"
"1 Strongly disagree","2005","Not Working","Other degree","164","0.363764086005456","0.320500721949857","0.407027450061056"
"1 Strongly disagree","2005","Not Working","no degree/no degree yet","170","0.280621632247778","0.247313616340119","0.313929648155437"
"2 on scale 1-7 ","2005","Full Time","lower secondary degree","399","0.196070667975581","0.178675052539564","0.213466283411598"
"2 on scale 1-7 ","2005","Full Time","secondary school degree","716","0.247070724065714","0.231296659677869","0.262844788453559"
"2 on scale 1-7 ","2005","Full Time","college entrance qualification","731","0.279467485343983","0.262101603506665","0.296833367181301"
"2 on scale 1-7 ","2005","Full Time","Other degree","89","0.234589706914117","0.192152154356225","0.277027259472009"
"2 on scale 1-7 ","2005","Full Time","no degree/no degree yet","16","","",""
"2 on scale 1-7 ","2005","Part Time","lower secondary degree","297","0.200659418033629","0.178955410856047","0.22236342521121"
"2 on scale 1-7 ","2005","Part Time","secondary school degree","386","0.242167586636092","0.221241898518259","0.263093274753924"
"2 on scale 1-7 ","2005","Part Time","college entrance qualification","415","0.286135561095779","0.262264324747544","0.310006797444014"
"2 on scale 1-7 ","2005","Part Time","Other degree","61","0.251387756651406","0.198350377726438","0.304425135576374"
"2 on scale 1-7 ","2005","Part Time","no degree/no degree yet","38","0.26980547096895","0.195750671362707","0.343860270575192"
"2 on scale 1-7 ","2005","Not Working","lower secondary degree","823","0.207881308537053","0.1948848498192","0.220877767254906"
"2 on scale 1-7 ","2005","Not Working","secondary school degree","358","0.212667552042323","0.192103287829496","0.233231816255151"
"2 on scale 1-7 ","2005","Not Working","college entrance qualification","323","0.249312613890872","0.22524329030893","0.273381937472815"
"2 on scale 1-7 ","2005","Not Working","Other degree","82","0.158500886949521","0.125657800315848","0.191343973583193"
"2 on scale 1-7 ","2005","Not Working","no degree/no degree yet","131","0.151643444539693","0.125053922326665","0.178232966752721"
"3 on scale 1-7 ","2005","Full Time","lower secondary degree","377","0.193264645119495","0.175963840620499","0.210565449618492"
"3 on scale 1-7 ","2005","Full Time","secondary school degree","550","0.191357786732646","0.176971220570922","0.205744352894371"
"3 on scale 1-7 ","2005","Full Time","college entrance qualification","542","0.215660654250596","0.199744363416663","0.23157694508453"
"3 on scale 1-7 ","2005","Full Time","Other degree","57","0.198333877556035","0.158399775731612","0.238267979380457"
"3 on scale 1-7 ","2005","Full Time","no degree/no degree yet","11","","",""
"3 on scale 1-7 ","2005","Part Time","lower secondary degree","227","0.175079732027695","0.154484431066459","0.19567503298893"
"3 on scale 1-7 ","2005","Part Time","secondary school degree","291","0.167917466927355","0.149658916603574","0.186176017251135"
"3 on scale 1-7 ","2005","Part Time","college entrance qualification","286","0.193697354084523","0.172824011189289","0.214570696979757"
"3 on scale 1-7 ","2005","Part Time","Other degree","43","0.16940300703799","0.12354266767358","0.215263346402401"
"3 on scale 1-7 ","2005","Part Time","no degree/no degree yet","27","","",""
"3 on scale 1-7 ","2005","Not Working","lower secondary degree","610","0.157781774086417","0.146106612091148","0.169456936081687"
"3 on scale 1-7 ","2005","Not Working","secondary school degree","264","0.175073870787511","0.155975264282866","0.194172477292155"
"3 on scale 1-7 ","2005","Not Working","college entrance qualification","228","0.187830836602879","0.166100377854205","0.209561295351553"
"3 on scale 1-7 ","2005","Not Working","Other degree","52","0.122741729403099","0.0932322776517067","0.152251181154491"
"3 on scale 1-7 ","2005","Not Working","no degree/no degree yet","128","0.206330173632101","0.176330895132462","0.236329452131739"
"4 on scale 1-7","2005","Full Time","lower secondary degree","365","0.187093938614079","0.170006593678454","0.204181283549703"
"4 on scale 1-7","2005","Full Time","secondary school degree","547","0.19638802123059","0.181858992877896","0.210917049583284"
"4 on scale 1-7","2005","Full Time","college entrance qualification","418","0.170045745983152","0.155507421095587","0.184584070870717"
"4 on scale 1-7","2005","Full Time","Other degree","69","0.157315729973709","0.120851485247828","0.19377997469959"
"4 on scale 1-7","2005","Full Time","no degree/no degree yet","7","","",""
"4 on scale 1-7","2005","Part Time","lower secondary degree","236","0.199050213657079","0.177411662028699","0.220688765285458"
"4 on scale 1-7","2005","Part Time","secondary school degree","265","0.170579364658073","0.152206121728145","0.188952607588"
"4 on scale 1-7","2005","Part Time","college entrance qualification","190","0.144119177938392","0.125568975365875","0.162669380510909"
"4 on scale 1-7","2005","Part Time","Other degree","47","0.170464437683415","0.124490052621684","0.216438822745146"
"4 on scale 1-7","2005","Part Time","no degree/no degree yet","24","","",""
"4 on scale 1-7","2005","Not Working","lower secondary degree","591","0.156255391737168","0.144626316205387","0.167884467268949"
"4 on scale 1-7","2005","Not Working","secondary school degree","243","0.162341137978606","0.143808750552234","0.180873525404978"
"4 on scale 1-7","2005","Not Working","college entrance qualification","190","0.141077611537099","0.121710350281976","0.160444872792221"
"4 on scale 1-7","2005","Not Working","Other degree","76","0.158574045263987","0.125724807928233","0.191423282599742"
"4 on scale 1-7","2005","Not Working","no degree/no degree yet","133","0.143322119279871","0.117345962868946","0.169298275690796"
"5 on scale 1-7","2005","Full Time","lower secondary degree","216","0.0952447548467192","0.0823826917538801","0.108106817939558"
"5 on scale 1-7","2005","Full Time","secondary school degree","273","0.0926577574757431","0.0820534495295352","0.103262065421951"
"5 on scale 1-7","2005","Full Time","college entrance qualification","236","0.0874678810156854","0.0765345426518038","0.0984012193795671"
"5 on scale 1-7","2005","Full Time","Other degree","34","0.0865908792899287","0.0584253802298853","0.114756378349972"
"5 on scale 1-7","2005","Full Time","no degree/no degree yet","4","","",""
"5 on scale 1-7","2005","Part Time","lower secondary degree","116","0.0798426261990482","0.0651536109695394","0.094531641428557"
"5 on scale 1-7","2005","Part Time","secondary school degree","149","0.0832834214561133","0.0697865853241821","0.0967802575880446"
"5 on scale 1-7","2005","Part Time","college entrance qualification","113","0.0699966587436586","0.0565206268497905","0.0834726906375268"
"5 on scale 1-7","2005","Part Time","Other degree","15","","",""
"5 on scale 1-7","2005","Part Time","no degree/no degree yet","11","","",""
"5 on scale 1-7","2005","Not Working","lower secondary degree","328","0.0857658775393258","0.0767976181449503","0.0947341369337013"
"5 on scale 1-7","2005","Not Working","secondary school degree","111","0.0699432356028328","0.0571255070105877","0.0827609641950779"
"5 on scale 1-7","2005","Not Working","college entrance qualification","102","0.0758382594768011","0.0611090183656287","0.0905675005879734"
"5 on scale 1-7","2005","Not Working","Other degree","48","0.0953393300093302","0.0689286131728279","0.121750046845833"
"5 on scale 1-7","2005","Not Working","no degree/no degree yet","64","0.0910504813729878","0.0697239361359966","0.112377026609979"
"6 on scale 1-7","2005","Full Time","lower secondary degree","109","0.0535593090398282","0.0436944988925439","0.0634241191871125"
"6 on scale 1-7","2005","Full Time","secondary school degree","129","0.0473623706858142","0.0395938834660561","0.0551308579055724"
"6 on scale 1-7","2005","Full Time","college entrance qualification","80","0.0301418619784532","0.023525129867914","0.0367585940889923"
"6 on scale 1-7","2005","Full Time","Other degree","18","","",""
"6 on scale 1-7","2005","Full Time","no degree/no degree yet","1","","",""
"6 on scale 1-7","2005","Part Time","lower secondary degree","68","0.0478108914700015","0.0362479255784385","0.0593738573615645"
"6 on scale 1-7","2005","Part Time","secondary school degree","70","0.0548664184404922","0.043743082445599","0.0659897544353854"
"6 on scale 1-7","2005","Part Time","college entrance qualification","39","0.0318239989648017","0.0225528052949126","0.0410951926346907"
"6 on scale 1-7","2005","Part Time","Other degree","7","","",""
"6 on scale 1-7","2005","Part Time","no degree/no degree yet","5","","",""
"6 on scale 1-7","2005","Not Working","lower secondary degree","161","0.0430739578025312","0.0365716315541534","0.049576284050909"
"6 on scale 1-7","2005","Not Working","secondary school degree","55","0.0336858634749177","0.0246188034129863","0.042752923536849"
"6 on scale 1-7","2005","Not Working","college entrance qualification","30","0.0235112750638584","0.0150811521268786","0.0319413980008381"
"6 on scale 1-7","2005","Not Working","Other degree","27","","",""
"6 on scale 1-7","2005","Not Working","no degree/no degree yet","37","0.0600018224523659","0.042396044112125","0.0776076007926067"
"7 Strongly agree","2005","Full Time","lower secondary degree","114","0.0531775000793384","0.0433459320183859","0.0630090681402909"
"7 Strongly agree","2005","Full Time","secondary school degree","98","0.0378469073324142","0.0308679079205572","0.0448259067442712"
"7 Strongly agree","2005","Full Time","college entrance qualification","52","0.0208421986442793","0.015313759721797","0.0263706375667617"
"7 Strongly agree","2005","Full Time","Other degree","17","","",""
"7 Strongly agree","2005","Full Time","no degree/no degree yet","3","","",""
"7 Strongly agree","2005","Part Time","lower secondary degree","62","0.0626632092596616","0.0495291682671568","0.0757972502521664"
"7 Strongly agree","2005","Part Time","secondary school degree","39","0.0258698159464222","0.0181155565912496","0.0336240753015947"
"7 Strongly agree","2005","Part Time","college entrance qualification","15","","",""
"7 Strongly agree","2005","Part Time","Other degree","7","","",""
"7 Strongly agree","2005","Part Time","no degree/no degree yet","","","",""
"7 Strongly agree","2005","Not Working","lower secondary degree","138","0.0368829083488794","0.0308465598558345","0.0429192568419243"
"7 Strongly agree","2005","Not Working","secondary school degree","31","0.0181518874198642","0.0114427523780051","0.0248610224617234"
"7 Strongly agree","2005","Not Working","college entrance qualification","19","","",""
"7 Strongly agree","2005","Not Working","Other degree","26","","",""
"7 Strongly agree","2005","Not Working","no degree/no degree yet","36","0.0670303264752028","0.0484916410984313","0.0855690118519744"
"1 Strongly disagree","2006","Full Time","lower secondary degree","","","",""
"1 Strongly disagree","2006","Full Time","secondary school degree","","","",""
"1 Strongly disagree","2006","Full Time","college entrance qualification","","","",""
"1 Strongly disagree","2006","Full Time","Other degree","","","",""
"1 Strongly disagree","2006","Full Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2006","Part Time","lower secondary degree","","","",""
"1 Strongly disagree","2006","Part Time","secondary school degree","","","",""
"1 Strongly disagree","2006","Part Time","college entrance qualification","","","",""
"1 Strongly disagree","2006","Part Time","Other degree","","","",""
