"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","direct migration background","3.06","3","1362","1","1","4","5","7","2.97","3.15","1","7","3","3"
"2005","Employed","indirect migration background","3.46","3","547","1","2","5","6","7","3.31","3.61","1","7","3","3"
"2005","Employed","no migration background","3.33","3","10903","1","2","4","6","7","3.3","3.36","1","7","3","3"
"2005","Not Employed","direct migration background","2.95","3","996","1","1","4","6","7","2.84","3.06","1","7","2","3"
"2005","Not Employed","indirect migration background","3.57","3","281","1","2","5","7","7","3.36","3.78","1","7","3","4"
"2005","Not Employed","no migration background","3.05","3","6565","1","1","4","6","7","3.01","3.09","1","7","3","3"
"2006","Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Employed","no migration background","","","","","","","","","","","","","",""
"2006","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Employed","no migration background","","","","","","","","","","","","","",""
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
"2008","Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Employed","no migration background","","","","","","","","","","","","","",""
"2008","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Not Employed","no migration background","","","","","","","","","","","","","",""
"2009","Employed","direct migration background","","","","","","","","","","","","","",""
"2009","Employed","indirect migration background","","","","","","","","","","","","","",""
"2009","Employed","no migration background","","","","","","","","","","","","","",""
"2009","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2009","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2009","Not Employed","no migration background","","","","","","","","","","","","","",""
"2010","Employed","direct migration background","3.33","3","841","1","2","5","6","7","3.21","3.45","1","7","3","3"
"2010","Employed","indirect migration background","3.46","3","482","1","2","5","6","7","3.31","3.61","1","7","3","3"
"2010","Employed","no migration background","3.31","3","9020","1","2","4","6","7","3.28","3.34","1","7","3","3"
"2010","Not Employed","direct migration background","3.01","3","616","1","2","4","5","7","2.88","3.14","1","7","2","3"
"2010","Not Employed","indirect migration background","3.58","3.95","176","1","2","5","6","7","3.31","3.85","1","7","2","3"
"2010","Not Employed","no migration background","3.11","3","5533","1","2","4","6","7","3.06","3.16","1","7","3","3"
"2011","Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Employed","no migration background","","","","","","","","","","","","","",""
"2011","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Not Employed","no migration background","","","","","","","","","","","","","",""
"2012","Employed","direct migration background","","","","","","","","","","","","","",""
"2012","Employed","indirect migration background","","","","","","","","","","","","","",""
"2012","Employed","no migration background","","","","","","","","","","","","","",""
"2012","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2012","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2012","Not Employed","no migration background","","","","","","","","","","","","","",""
"2013","Employed","direct migration background","","","","","","","","","","","","","",""
"2013","Employed","indirect migration background","","","","","","","","","","","","","",""
"2013","Employed","no migration background","","","","","","","","","","","","","",""
"2013","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2013","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2013","Not Employed","no migration background","","","","","","","","","","","","","",""
"2014","Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Employed","no migration background","","","","","","","","","","","","","",""
"2014","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Not Employed","no migration background","","","","","","","","","","","","","",""
"2015","Employed","direct migration background","2.78","2","2968","1","1","4","6","7","2.72","2.84","1","7","2","2"
"2015","Employed","indirect migration background","2.95","3","1188","1","1","4","6","7","2.85","3.05","1","7","2","2"
"2015","Employed","no migration background","2.85","2","12438","1","2","4","5","7","2.82","2.88","1","7","2","2"
"2015","Not Employed","direct migration background","2.52","2","2797","1","1","4","5","7","2.46","2.58","1","7","2","2"
"2015","Not Employed","indirect migration background","2.9","2","496","1","1","4","5","7","2.74","3.06","1","7","2","3"
"2015","Not Employed","no migration background","2.86","2","6812","1","1","4","5","7","2.82","2.9","1","7","2","2"
"2016","Employed","direct migration background","","","","","","","","","","","","","",""
"2016","Employed","indirect migration background","","","","","","","","","","","","","",""
"2016","Employed","no migration background","","","","","","","","","","","","","",""
"2016","Not Employed","direct migration background","2.13","1","4245","1","1","3","5","7","2.08","2.18","1","7","1","1"
"2016","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2016","Not Employed","no migration background","","","","","","","","","","","","","",""
"2017","Employed","direct migration background","","","","","","","","","","","","","",""
"2017","Employed","indirect migration background","","","","","","","","","","","","","",""
"2017","Employed","no migration background","","","","","","","","","","","","","",""
"2017","Not Employed","direct migration background","1.76","1","2810","1","1","2","4","7","1.71","1.81","1","7","1","1"
"2017","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2017","Not Employed","no migration background","","","","","","","","","","","","","",""
"2018","Employed","direct migration background","","","","","","","","","","","","","",""
"2018","Employed","indirect migration background","","","","","","","","","","","","","",""
"2018","Employed","no migration background","","","","","","","","","","","","","",""
"2018","Not Employed","direct migration background","1.9","1","410","1","1","2","5","7","1.74","2.06","1","7","1","1"
"2018","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2018","Not Employed","no migration background","","","","","","","","","","","","","",""
"2019","Employed","direct migration background","","","","","","","","","","","","","",""
"2019","Employed","indirect migration background","","","","","","","","","","","","","",""
"2019","Employed","no migration background","","","","","","","","","","","","","",""
"2019","Not Employed","direct migration background","1.81","1","270","1","1","2","4","7","1.61","2.01","1","7","1","2"
"2019","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2019","Not Employed","no migration background","","","","","","","","","","","","","",""
