"year","bula_h","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Baden-Württemberg","college entrance qualification","2.74","2","604","1","2","4","5","7","2.62","2.86","1","7","2","3"
"2005","Baden-Württemberg","lower secondary degree","3.17","3","859","1","2","4","5","7","3.06","3.28","1","7","3","3"
"2005","Baden-Württemberg","no degree/no degree yet","3.6","3","153","1","2","5","6","7","3.32","3.88","1","7","3","4"
"2005","Baden-Württemberg","Other degree","3.05","3","267","1","1","4","5","7","2.84","3.26","1","7","2","3"
"2005","Baden-Württemberg","secondary school degree","3.08","3","583","1","2","4","5","7","2.95","3.21","1","7","3","3"
"2005","Bavaria","college entrance qualification","3.03","3","709","1","2","4","5","7","2.92","3.14","1","7","3","3"
"2005","Bavaria","lower secondary degree","3.29","3","1177","1","2","4","6","7","3.19","3.39","1","7","3","4"
"2005","Bavaria","no degree/no degree yet","3.08","3","110","1","1","4","6","7","2.79","3.37","1","7","3","4"
"2005","Bavaria","Other degree","2.99","3","147","1","1","4","6","7","2.71","3.27","1","7","2","4"
"2005","Bavaria","secondary school degree","3.36","3","706","1","2","4","6","7","3.24","3.48","1","7","3","3"
"2005","Berlin","college entrance qualification","3.07","3","279","1","2","4","5","6","2.89","3.25","1","7","3","3"
"2005","Berlin","lower secondary degree","3.07","3","135","1","2","4","5","7","2.78","3.36","1","7","2","3"
"2005","Berlin","no degree/no degree yet","4.02","4","35","1","2","5","7","7","3.39","4.65","1","7","3","4"
"2005","Berlin","Other degree","2.93","3","32","1","2","4","5","7","2.21","3.65","1","7","2","4"
"2005","Berlin","secondary school degree","3.39","3","252","1","2","5","6","7","3.17","3.61","1","7","2","3"
"2005","Brandenburg","college entrance qualification","3.24","3","209","1","2","4","5","7","3.02","3.46","1","7","3","3"
"2005","Brandenburg","lower secondary degree","3.33","3","235","1","2","5","6","7","3.08","3.58","1","7","3","4"
"2005","Brandenburg","no degree/no degree yet","3.24","3","30","1","2","4","6","7","2.57","3.91","1","7","2","4"
"2005","Brandenburg","Other degree","","","","","","","","","","","","","",""
"2005","Brandenburg","secondary school degree","3.43","3","388","1","2","5","6","7","3.26","3.6","1","7","3","4"
"2005","Bremen","college entrance qualification","2.47","1.11","37","1","1","3","6","7","1.8","3.14","1","7","1","3"
"2005","Bremen","lower secondary degree","3.19","3","44","1","1","4","7","7","2.59","3.79","1","7","2","4"
"2005","Bremen","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Bremen","Other degree","","","","","","","","","","","","","",""
"2005","Bremen","secondary school degree","3.17","3","45","1","1","5","7","7","2.6","3.74","1","7","2","4"
"2005","Hamburg","college entrance qualification","3.18","3","107","1","2","4","7","7","2.86","3.5","1","7","2","3"
"2005","Hamburg","lower secondary degree","3.18","3","70","1","2","5","6","7","2.76","3.6","1","7","2","3"
"2005","Hamburg","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Hamburg","Other degree","","","","","","","","","","","","","",""
"2005","Hamburg","secondary school degree","2.79","2","88","1","1","4","5","7","2.43","3.15","1","7","2","3"
"2005","Hesse","college entrance qualification","3.13","3","406","1","2","4","5","7","2.97","3.29","1","7","3","3"
"2005","Hesse","lower secondary degree","3.57","3.96","431","1","2","5","7","7","3.39","3.75","1","7","3","4"
"2005","Hesse","no degree/no degree yet","3.5","3","55","1","2","5","6","7","2.94","4.06","1","7","2","4"
"2005","Hesse","Other degree","3.01","2.95","107","1","1","4","7","7","2.66","3.36","1","7","2","3"
"2005","Hesse","secondary school degree","3.35","3","343","1","2","4","6","7","3.16","3.54","1","7","3","4"
"2005","Lower Saxony","college entrance qualification","3.04","3","403","1","2","4","5","7","2.88","3.2","1","7","3","3"
"2005","Lower Saxony","lower secondary degree","3.17","3","639","1","1","5","6","7","3.02","3.32","1","7","3","3"
"2005","Lower Saxony","no degree/no degree yet","2.7","2.19","83","1","1","4","4","7","2.33","3.07","1","7","2","3"
"2005","Lower Saxony","Other degree","2.5","2","83","1","1","4","5","7","2.13","2.87","1","7","2","3"
"2005","Lower Saxony","secondary school degree","3.2","3","538","1","2","4","6","7","3.05","3.35","1","7","3","3"
"2005","Mecklenburg-Western Pomerania","college entrance qualification","3.67","4","95","2","2","5","7","7","3.37","3.97","1","7","3","3"
"2005","Mecklenburg-Western Pomerania","lower secondary degree","3.81","4","131","1","2","6","7","7","3.48","4.14","1","7","3","4"
"2005","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","secondary school degree","3.16","3","236","1","2","4","5","7","2.95","3.37","1","7","3","4"
"2005","North Rhine-Westphalia","college entrance qualification","3.08","3","1239","1","2","4","5","7","2.99","3.17","1","7","3","3"
"2005","North Rhine-Westphalia","lower secondary degree","3.33","3","1550","1","2","5","6","7","3.24","3.42","1","7","3","3"
"2005","North Rhine-Westphalia","no degree/no degree yet","3.03","3","214","1","1","4","6","7","2.78","3.28","1","7","3","3"
"2005","North Rhine-Westphalia","Other degree","3.06","3","313","1","1","4","6","7","2.85","3.27","1","7","2","3"
"2005","North Rhine-Westphalia","secondary school degree","3.31","3","943","1","2","5","6","7","3.2","3.42","1","7","3","3"
"2005","Rhineland-Palatinate,Saarland","college entrance qualification","3.06","3","241","1","2","4","5","7","2.85","3.27","1","7","3","3"
"2005","Rhineland-Palatinate,Saarland","lower secondary degree","3.05","3","577","1","1","4","6","7","2.9","3.2","1","7","2","3"
"2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","3.09","3","45","1","2","4","5","7","2.61","3.57","1","7","2","4"
"2005","Rhineland-Palatinate,Saarland","Other degree","2.93","2","84","1","1","4","6","7","2.55","3.31","1","7","2","3"
"2005","Rhineland-Palatinate,Saarland","secondary school degree","3.03","3","262","1","2","4","5","7","2.83","3.23","1","7","3","3"
"2005","Saxony","college entrance qualification","3.12","3","345","1","2","4","5","7","2.95","3.29","1","7","3","3"
"2005","Saxony","lower secondary degree","2.78","2.39","396","1","1","4","5","7","2.61","2.95","1","7","2","3"
"2005","Saxony","no degree/no degree yet","3.51","3","43","2","2","4","6","7","2.98","4.04","1","7","3","4"
"2005","Saxony","Other degree","","","","","","","","","","","","","",""
"2005","Saxony","secondary school degree","3.38","3","714","1","2","4","6","7","3.25","3.51","1","7","3","3"
"2005","Saxony-Anhalt","college entrance qualification","3.05","3","194","1","2","4","5","7","2.83","3.27","1","7","3","3"
"2005","Saxony-Anhalt","lower secondary degree","3.2","3","279","1","1","4","6","7","2.98","3.42","1","7","3","3"
"2005","Saxony-Anhalt","no degree/no degree yet","3.44","3","34","1","2","4","7","7","2.81","4.07","1","7","3","4"
"2005","Saxony-Anhalt","Other degree","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","secondary school degree","3.53","3","359","1","2","5","7","7","3.34","3.72","1","7","3","4"
"2005","Schleswig-Holstein","college entrance qualification","2.72","2","154","1","1","4","5","7","2.48","2.96","1","7","2","3"
"2005","Schleswig-Holstein","lower secondary degree","3.14","3","248","1","2","4","6","7","2.91","3.37","1","7","3","3"
"2005","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","Other degree","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","secondary school degree","3.17","3","160","1","2","4","5","7","2.91","3.43","1","7","2","3"
"2005","Thuringia","college entrance qualification","3.04","3","162","1","2","4","5","6","2.82","3.26","1","6","3","3"
"2005","Thuringia","lower secondary degree","3.15","3","293","1","2","4","6","7","2.95","3.35","1","7","3","3"
"2005","Thuringia","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Thuringia","Other degree","","","","","","","","","","","","","",""
"2005","Thuringia","secondary school degree","3.51","3","391","1","2","5","6","7","3.34","3.68","1","7","3","4"
"2006","Baden-Württemberg","college entrance qualification","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","lower secondary degree","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","Other degree","","","","","","","","","","","","","",""
