"year","e11102","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","college entrance qualification","3.06","3","3940","1","2","4","5","7","3.01","3.11","1","7","3","3"
"2005","Employed","lower secondary degree","3.46","3","3311","1","2","5","6","7","3.4","3.52","1","7","3","3"
"2005","Employed","no degree/no degree yet","3.18","3","193","1","2","4","5","7","2.96","3.4","1","7","3","3"
"2005","Employed","Other degree","3.04","3","642","1","1","4","6","7","2.9","3.18","1","7","2","3"
"2005","Employed","secondary school degree","3.4","3","4487","1","2","4","6","7","3.35","3.45","1","7","3","3"
"2005","Not Employed","college entrance qualification","2.94","3","1244","1","2","4","5","7","2.85","3.03","1","7","3","3"
"2005","Not Employed","lower secondary degree","3.05","3","3753","1","1","4","6","7","2.99","3.11","1","7","3","3"
"2005","Not Employed","no degree/no degree yet","3.36","3","704","1","2","5","6","7","3.23","3.49","1","7","3","3"
"2005","Not Employed","Other degree","2.93","2","474","1","1","4","6","7","2.76","3.1","1","7","2","3"
"2005","Not Employed","secondary school degree","2.99","3","1521","1","1","4","5","7","2.9","3.08","1","7","3","3"
"2006","Employed","college entrance qualification","","","","","","","","","","","","","",""
"2006","Employed","lower secondary degree","","","","","","","","","","","","","",""
"2006","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Employed","Other degree","","","","","","","","","","","","","",""
"2006","Employed","secondary school degree","","","","","","","","","","","","","",""
"2006","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"2006","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"2006","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Not Employed","Other degree","","","","","","","","","","","","","",""
"2006","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"2007","Employed","college entrance qualification","","","","","","","","","","","","","",""
"2007","Employed","lower secondary degree","","","","","","","","","","","","","",""
"2007","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Employed","Other degree","","","","","","","","","","","","","",""
"2007","Employed","secondary school degree","","","","","","","","","","","","","",""
"2007","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"2007","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"2007","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Not Employed","Other degree","","","","","","","","","","","","","",""
"2007","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"2008","Employed","college entrance qualification","","","","","","","","","","","","","",""
"2008","Employed","lower secondary degree","","","","","","","","","","","","","",""
"2008","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Employed","Other degree","","","","","","","","","","","","","",""
"2008","Employed","secondary school degree","","","","","","","","","","","","","",""
"2008","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"2008","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"2008","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Not Employed","Other degree","","","","","","","","","","","","","",""
"2008","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"2009","Employed","college entrance qualification","","","","","","","","","","","","","",""
"2009","Employed","lower secondary degree","","","","","","","","","","","","","",""
"2009","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","Employed","Other degree","","","","","","","","","","","","","",""
"2009","Employed","secondary school degree","","","","","","","","","","","","","",""
"2009","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"2009","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"2009","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","Not Employed","Other degree","","","","","","","","","","","","","",""
"2009","Not Employed","secondary school degree","","","","","","","","","","","","","",""
"2010","Employed","college entrance qualification","3.05","3","3457","1","2","4","5","7","3","3.1","1","7","3","3"
"2010","Employed","lower secondary degree","3.56","3","2372","1","2","5","6","7","3.49","3.63","1","7","3","3"
"2010","Employed","no degree/no degree yet","3.94","4","109","1","2","5","6","7","3.58","4.3","1","7","3","4"
"2010","Employed","Other degree","3.26","3","396","1","2","5","6","7","3.09","3.43","1","7","3","3"
"2010","Employed","secondary school degree","3.38","3","3684","1","2","4","6","7","3.33","3.43","1","7","3","3"
"2010","Not Employed","college entrance qualification","2.96","3","1205","1","2","4","5","7","2.87","3.05","1","7","2","3"
"2010","Not Employed","lower secondary degree","3.17","3","2986","1","2","4","6","7","3.11","3.23","1","7","3","3"
"2010","Not Employed","no degree/no degree yet","3.28","3","306","1","2","5","6","7","3.09","3.47","1","7","3","3"
"2010","Not Employed","Other degree","2.87","3","320","1","2","4","5","7","2.68","3.06","1","7","2","3"
"2010","Not Employed","secondary school degree","3.06","3","1363","1","2","4","6","7","2.97","3.15","1","7","3","3"
"2011","Employed","college entrance qualification","","","","","","","","","","","","","",""
"2011","Employed","lower secondary degree","","","","","","","","","","","","","",""
"2011","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","Employed","Other degree","","","","","","","","","","","","","",""
"2011","Employed","secondary school degree","","","","","","","","","","","","","",""
"2011","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"2011","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
