"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Baden-Württemberg","Rural Area","3.11","3","211","1","1","4","6","7","2.87","3.35","1","7","3","3"
"2005","Baden-Württemberg","Urban Area","3.07","3","2312","1","2","4","5","7","3","3.14","1","7","3","3"
"2005","Bavaria","Rural Area","3.27","3","1448","1","2","4","6","7","3.18","3.36","1","7","3","3"
"2005","Bavaria","Urban Area","3.21","3","1445","1","2","4","5","7","3.12","3.3","1","7","3","3"
"2005","Berlin","Rural Area","","","","","","","","","","","","","",""
"2005","Berlin","Urban Area","3.21","3","757","1","2","4","6","7","3.09","3.33","1","7","3","3"
"2005","Brandenburg","Rural Area","3.36","3","811","1","2","4","6","7","3.24","3.48","1","7","3","3"
"2005","Brandenburg","Urban Area","3.35","3","77","1","2","5","6","7","2.95","3.75","1","7","2","3"
"2005","Bremen","Rural Area","","","","","","","","","","","","","",""
"2005","Bremen","Urban Area","3.17","3","147","1","1","5","7","7","2.84","3.5","1","7","2","3"
"2005","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2005","Hamburg","Urban Area","3.06","3","291","1","2","4","6","7","2.87","3.25","1","7","2","3"
"2005","Hesse","Rural Area","3.5","3","250","1","2","5","7","7","3.27","3.73","1","7","3","4"
"2005","Hesse","Urban Area","3.31","3","1115","1","2","4","6","7","3.2","3.42","1","7","3","3"
"2005","Lower Saxony","Rural Area","3.05","3","875","1","1","4","6","7","2.93","3.17","1","7","3","3"
"2005","Lower Saxony","Urban Area","3.18","3","906","1","2","4","6","7","3.06","3.3","1","7","3","3"
"2005","Mecklenburg-Western Pomerania","Rural Area","3.56","3","435","1","2","5","7","7","3.4","3.72","1","7","3","4"
"2005","Mecklenburg-Western Pomerania","Urban Area","3.1","3","69","1","1","4","6","7","2.71","3.49","1","7","3","4"
"2005","North Rhine-Westphalia","Rural Area","2.36","2","103","1","1","4","4","6","2.07","2.65","1","7","1","2"
"2005","North Rhine-Westphalia","Urban Area","3.27","3","4235","1","2","5","6","7","3.22","3.32","1","7","3","3"
"2005","Rhineland-Palatinate,Saarland","Rural Area","3.26","3","292","1","2","4","6","7","3.06","3.46","1","7","3","3"
"2005","Rhineland-Palatinate,Saarland","Urban Area","2.98","3","940","1","2","4","5","7","2.87","3.09","1","7","3","3"
"2005","Saxony","Rural Area","3.32","3","761","1","2","4","6","7","3.2","3.44","1","7","3","3"
"2005","Saxony","Urban Area","2.96","3","767","1","1","4","5","7","2.84","3.08","1","7","3","3"
"2005","Saxony-Anhalt","Rural Area","3.3","3","660","1","2","5","6","7","3.16","3.44","1","7","3","3"
"2005","Saxony-Anhalt","Urban Area","3.32","3","234","1","2","4","6","7","3.1","3.54","1","7","3","4"
"2005","Schleswig-Holstein","Rural Area","3.13","3","364","1","2","4","6","7","2.95","3.31","1","7","3","3"
"2005","Schleswig-Holstein","Urban Area","3.05","3","258","1","1","4","6","7","2.85","3.25","1","7","2","3"
"2005","Thuringia","Rural Area","3.47","3","617","1","2","5","6","7","3.34","3.6","1","7","3","4"
"2005","Thuringia","Urban Area","2.97","3","274","1","1","4","5","7","2.78","3.16","1","7","3","3"
"2006","Baden-Württemberg","Rural Area","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","Urban Area","","","","","","","","","","","","","",""
"2006","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2006","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2006","Berlin","Rural Area","","","","","","","","","","","","","",""
"2006","Berlin","Urban Area","","","","","","","","","","","","","",""
"2006","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2006","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2006","Bremen","Rural Area","","","","","","","","","","","","","",""
"2006","Bremen","Urban Area","","","","","","","","","","","","","",""
"2006","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2006","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2006","Hesse","Rural Area","","","","","","","","","","","","","",""
"2006","Hesse","Urban Area","","","","","","","","","","","","","",""
"2006","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2006","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2006","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2006","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2006","Saxony","Rural Area","","","","","","","","","","","","","",""
"2006","Saxony","Urban Area","","","","","","","","","","","","","",""
"2006","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2006","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
