"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(0) in school","Female","3.22","3","340","1","2","4","6","7","3.04","3.4","1","7","3","3"
"2005","(0) in school","Male","3.88","4","312","1","3","5","7","7","3.69","4.07","1","7","3","4"
"2005","(1a) inadequately completed","Female","2.83","3","137","1","1","4","5","7","2.53","3.13","1","7","2","3"
"2005","(1a) inadequately completed","Male","3.07","3","106","1","1","4","7","7","2.72","3.42","1","7","2","3"
"2005","(1b) general elementary school","Female","2.99","3","1278","1","1","4","6","7","2.89","3.09","1","7","3","3"
"2005","(1b) general elementary school","Male","3.74","4","573","1","2","5","7","7","3.59","3.89","1","7","3","4"
"2005","(1c) basic vocational qualification","Female","2.98","3","2625","1","1","4","6","7","2.91","3.05","1","7","3","3"
"2005","(1c) basic vocational qualification","Male","3.41","3","3075","1","2","5","6","7","3.35","3.47","1","7","3","3"
"2005","(2a) intermediate vocational","Female","3.07","3","2735","1","2","4","5","7","3.01","3.13","1","7","3","3"
"2005","(2a) intermediate vocational","Male","3.56","4","2055","1","2","5","6","7","3.48","3.64","1","7","3","4"
"2005","(2b) intermediate general qualification","Female","3.26","3","351","1","2","4","6","7","3.08","3.44","1","7","3","4"
"2005","(2b) intermediate general qualification","Male","3.8","4","226","1","2","5","7","7","3.57","4.03","1","7","3","4"
"2005","(2c_gen) general maturity certificate","Female","3.04","3","433","1","2","4","5","7","2.9","3.18","1","7","3","3"
"2005","(2c_gen) general maturity certificate","Male","3.45","3","364","1","2","5","6","7","3.29","3.61","1","7","3","4"
"2005","(2c_voc) vocational maturity certificate","Female","2.88","3","842","1","1","4","5","7","2.77","2.99","1","7","2","3"
"2005","(2c_voc) vocational maturity certificate","Male","3.27","3","669","1","2","4","5","7","3.15","3.39","1","7","3","3"
"2005","(3a) lower tertiary education","Female","2.9","3","767","1","2","4","5","7","2.79","3.01","1","7","2","3"
"2005","(3a) lower tertiary education","Male","3.06","3","881","1","2","4","5","7","2.95","3.17","1","7","3","3"
"2005","(3b) higher tertiary education","Female","2.8","3","1087","1","1","4","5","7","2.71","2.89","1","7","3","3"
"2005","(3b) higher tertiary education","Male","3.1","3","1427","1","2","4","5","7","3.02","3.18","1","7","3","3"
"2006","(0) in school","Female","","","","","","","","","","","","","",""
"2006","(0) in school","Male","","","","","","","","","","","","","",""
"2006","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2006","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2006","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2006","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2006","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2006","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2006","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2006","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2006","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2006","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"2006","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"2006","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"2006","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"2006","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"2007","(0) in school","Female","","","","","","","","","","","","","",""
"2007","(0) in school","Male","","","","","","","","","","","","","",""
"2007","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2007","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2007","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2007","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2007","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2007","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2007","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2007","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2007","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2007","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"2007","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"2007","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"2007","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"2007","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"2008","(0) in school","Female","","","","","","","","","","","","","",""
"2008","(0) in school","Male","","","","","","","","","","","","","",""
"2008","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2008","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2008","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2008","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2008","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2008","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2008","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2008","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2008","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2008","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"2008","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"2008","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"2008","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"2008","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"2009","(0) in school","Female","","","","","","","","","","","","","",""
"2009","(0) in school","Male","","","","","","","","","","","","","",""
"2009","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2009","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2009","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2009","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2009","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2009","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2009","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2009","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2009","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2009","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2009","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2009","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2009","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2009","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"2009","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"2009","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"2009","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"2009","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"2010","(0) in school","Female","3.2","3","116","1","2","4","6","7","2.92","3.48","1","7","3","3"
"2010","(0) in school","Male","3.61","3","154","2","2","5","6","7","3.34","3.88","1","7","3","4"
"2010","(1a) inadequately completed","Female","3.22","3","80","1","2","5","6","7","2.78","3.66","1","7","2","3"
"2010","(1a) inadequately completed","Male","3.78","4","63","1","2","5","6","7","3.32","4.24","1","7","2","4"
"2010","(1b) general elementary school","Female","3.08","3","899","1","1","4","6","7","2.96","3.2","1","7","2","3"
"2010","(1b) general elementary school","Male","3.83","4","350","1","2","5","7","7","3.64","4.02","1","7","3","4"
"2010","(1c) basic vocational qualification","Female","3.06","3","2018","1","2","4","6","7","2.99","3.13","1","7","3","3"
"2010","(1c) basic vocational qualification","Male","3.5","3","2345","1","2","5","6","7","3.43","3.57","1","7","3","3"
"2010","(2a) intermediate vocational","Female","3.09","3","2345","1","2","4","5","7","3.02","3.16","1","7","3","3"
"2010","(2a) intermediate vocational","Male","3.51","3","1727","1","2","5","6","7","3.43","3.59","1","7","3","4"
"2010","(2b) intermediate general qualification","Female","3.36","3","244","1","2","4","7","7","3.13","3.59","1","7","3","3"
"2010","(2b) intermediate general qualification","Male","4.06","4","160","2","3","5","7","7","3.8","4.32","1","7","3","4"
"2010","(2c_gen) general maturity certificate","Female","3.05","3","344","1","2","4","5","7","2.89","3.21","1","7","2","3"
"2010","(2c_gen) general maturity certificate","Male","3.36","3","307","2","2","4","5","7","3.2","3.52","1","7","3","3"
"2010","(2c_voc) vocational maturity certificate","Female","2.97","3","713","1","2","4","5","7","2.86","3.08","1","7","2","3"
"2010","(2c_voc) vocational maturity certificate","Male","3.23","3","549","1","2","4","5","7","3.1","3.36","1","7","3","3"
"2010","(3a) lower tertiary education","Female","2.79","3","696","1","2","4","5","7","2.68","2.9","1","7","2","3"
"2010","(3a) lower tertiary education","Male","3.33","3","806","1","2","4","5","7","3.22","3.44","1","7","3","3"
"2010","(3b) higher tertiary education","Female","2.8","3","1071","1","2","4","5","7","2.71","2.89","1","7","2","3"
"2010","(3b) higher tertiary education","Male","3.08","3","1259","1","2","4","5","7","3","3.16","1","7","3","3"
"2011","(0) in school","Female","","","","","","","","","","","","","",""
"2011","(0) in school","Male","","","","","","","","","","","","","",""
"2011","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2011","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2011","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2011","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2011","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2011","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2011","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2011","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2011","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2011","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"2011","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"2011","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"2011","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"2011","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"2012","(0) in school","Female","","","","","","","","","","","","","",""
"2012","(0) in school","Male","","","","","","","","","","","","","",""
"2012","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2012","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2012","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2012","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2012","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2012","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2012","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2012","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2012","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2012","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2012","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2012","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2012","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2012","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"2012","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
