"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","(Married) couple without C.","3.03","3","1737","1","2","4","5","7","2.96","3.1","1","7","3","3"
"2005","college entrance qualification","1-pers.-HH","2.87","3","782","1","2","4","5","7","2.76","2.98","1","7","3","3"
"2005","college entrance qualification","Couple + C. GT 16 ","3.29","3","899","1","2","4","5","7","3.19","3.39","1","7","3","3"
"2005","college entrance qualification","Couple + C. LE 16","3.03","3","1145","1","2","4","5","7","2.94","3.12","1","7","3","3"
"2005","college entrance qualification","Couple + C. LE and GT 16","3.02","3","329","1","2","4","5","7","2.85","3.19","1","7","3","3"
"2005","college entrance qualification","Single parent","3.09","3","188","1","2","4","5","7","2.85","3.33","1","7","3","3"
"2005","lower secondary degree","(Married) couple without C.","3.16","3","2990","1","1","4","6","7","3.09","3.23","1","7","3","3"
"2005","lower secondary degree","1-pers.-HH","3.06","3","1232","1","1","4","6","7","2.96","3.16","1","7","3","3"
"2005","lower secondary degree","Couple + C. GT 16 ","3.46","3","968","1","2","5","6","7","3.35","3.57","1","7","3","3"
"2005","lower secondary degree","Couple + C. LE 16","3.41","3","931","1","2","4","6","7","3.3","3.52","1","7","3","4"
"2005","lower secondary degree","Couple + C. LE and GT 16","3.76","4","390","1","2","5","7","7","3.57","3.95","1","7","3","4"
"2005","lower secondary degree","Single parent","3.48","3","343","1","2","5","7","7","3.28","3.68","1","7","3","4"
"2005","no degree/no degree yet","(Married) couple without C.","2.76","2","83","1","1","4","6","7","2.36","3.16","1","7","2","4"
"2005","no degree/no degree yet","1-pers.-HH","2.76","3","37","1","1","4","5","7","2.27","3.25","1","7","2","3"
"2005","no degree/no degree yet","Couple + C. GT 16 ","3.34","3","303","1","2","4","6","7","3.16","3.52","1","7","3","3"
"2005","no degree/no degree yet","Couple + C. LE 16","3.24","3","37","1","2","5","5","7","2.6","3.88","1","7","2","4"
"2005","no degree/no degree yet","Couple + C. LE and GT 16","3.47","3","284","1","2","5","7","7","3.26","3.68","1","7","3","4"
"2005","no degree/no degree yet","Single parent","3.78","4","116","1","2","5","7","7","3.44","4.12","1","7","3","4"
"2005","Other degree","(Married) couple without C.","3","3","346","1","1","5","6","7","2.81","3.19","1","7","2","3"
"2005","Other degree","1-pers.-HH","2.5","2","96","1","1","4","5","7","2.14","2.86","1","7","2","3"
"2005","Other degree","Couple + C. GT 16 ","3.15","3","218","1","1","5","6","7","2.92","3.38","1","7","2","3"
"2005","Other degree","Couple + C. LE 16","3.07","3","212","1","1","4","5","7","2.83","3.31","1","7","2","3"
"2005","Other degree","Couple + C. LE and GT 16","2.88","2","118","1","2","4","5","7","2.55","3.21","1","7","2","3"
"2005","Other degree","Single parent","2.8","3","62","1","1","4","4","6","2.41","3.19","1","7","2","4"
"2005","secondary school degree","(Married) couple without C.","3.2","3","1794","1","2","4","6","7","3.12","3.28","1","7","3","3"
"2005","secondary school degree","1-pers.-HH","3.13","3","770","1","2","4","6","7","3.01","3.25","1","7","3","3"
"2005","secondary school degree","Couple + C. GT 16 ","3.36","3","1111","1","2","4","5","7","3.26","3.46","1","7","3","4"
"2005","secondary school degree","Couple + C. LE 16","3.43","3","1361","1","2","5","6","7","3.34","3.52","1","7","3","3"
"2005","secondary school degree","Couple + C. LE and GT 16","3.36","3","497","1","2","5","6","7","3.2","3.52","1","7","3","3"
"2005","secondary school degree","Single parent","3.41","3","347","1","2","5","6","7","3.22","3.6","1","7","3","4"
"2006","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2006","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
