"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","3.47","3","5311","1","2","5","6","7","3.42","3.52","1","7","3","3"
"2005","35-65 y.","3.24","3","11575","1","2","4","6","7","3.21","3.27","1","7","3","3"
"2005","66 and older","2.8","2","3768","1","1","4","5","7","2.74","2.86","1","7","2","3"
"2006","16-34 y.","","","","","","","","","","","","","",""
"2006","35-65 y.","","","","","","","","","","","","","",""
"2006","66 and older","","","","","","","","","","","","","",""
"2007","16-34 y.","","","","","","","","","","","","","",""
"2007","35-65 y.","","","","","","","","","","","","","",""
"2007","66 and older","","","","","","","","","","","","","",""
"2008","16-34 y.","","","","","","","","","","","","","",""
"2008","35-65 y.","","","","","","","","","","","","","",""
"2008","66 and older","","","","","","","","","","","","","",""
"2009","16-34 y.","","","","","","","","","","","","","",""
"2009","35-65 y.","","","","","","","","","","","","","",""
"2009","66 and older","","","","","","","","","","","","","",""
"2010","16-34 y.","3.44","3","3580","1","2","5","6","7","3.39","3.49","1","7","3","3"
"2010","35-65 y.","3.26","3","9063","1","2","4","6","7","3.23","3.29","1","7","3","3"
"2010","66 and older","3.02","3","4025","1","2","4","6","7","2.97","3.07","1","7","3","3"
"2011","16-34 y.","","","","","","","","","","","","","",""
"2011","35-65 y.","","","","","","","","","","","","","",""
"2011","66 and older","","","","","","","","","","","","","",""
"2012","16-34 y.","","","","","","","","","","","","","",""
"2012","35-65 y.","","","","","","","","","","","","","",""
"2012","66 and older","","","","","","","","","","","","","",""
"2013","16-34 y.","","","","","","","","","","","","","",""
"2013","35-65 y.","","","","","","","","","","","","","",""
"2013","66 and older","","","","","","","","","","","","","",""
"2014","16-34 y.","","","","","","","","","","","","","",""
"2014","35-65 y.","","","","","","","","","","","","","",""
"2014","66 and older","","","","","","","","","","","","","",""
"2015","16-34 y.","2.82","2","6631","1","2","4","5","7","2.78","2.86","1","7","2","2"
"2015","35-65 y.","2.87","2","15129","1","1","4","5","7","2.84","2.9","1","7","2","2"
"2015","66 and older","2.78","2","4939","1","1","4","5","7","2.73","2.83","1","7","2","2"
"2016","16-34 y.","2.32","1","2456","1","1","3","5","7","2.25","2.39","1","7","1","1"
"2016","35-65 y.","1.95","1","1815","1","1","2","5","7","1.88","2.02","1","7","1","1"
"2016","66 and older","","","","","","","","","","","","","",""
"2017","16-34 y.","1.84","1","1819","1","1","2","4","7","1.77","1.91","1","7","1","1"
"2017","35-65 y.","1.53","1","955","1","1","1","3","7","1.45","1.61","1","7","1","1"
"2017","66 and older","1.49","1","36","1","1","1","2","7","1.03","1.95","1","7","1","1"
"2018","16-34 y.","1.87","1","247","1","1","2","4","7","1.66","2.08","1","7","1","1"
"2018","35-65 y.","1.99","1","159","1","1","2","6","7","1.73","2.25","1","7","1","1"
"2018","66 and older","","","","","","","","","","","","","",""
"2019","16-34 y.","1.9","1","141","1","1","2","4","7","1.6","2.2","1","7","1","2"
"2019","35-65 y.","1.71","1","123","1","1","2","4","7","1.43","1.99","1","7","1","1"
"2019","66 and older","","","","","","","","","","","","","",""
