"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","(Married) couple without C.","3.24","3","3526","1","2","4","6","7","3.18","3.3","1","7","3","3"
"2005","Employed","1-pers.-HH","3.27","3","1528","1","2","4","6","7","3.18","3.36","1","7","3","3"
"2005","Employed","Couple + C. GT 16 ","3.35","3","2563","1","2","4","6","7","3.29","3.41","1","7","3","3"
"2005","Employed","Couple + C. LE 16","3.31","3","3036","1","2","4","6","7","3.25","3.37","1","7","3","3"
"2005","Employed","Couple + C. LE and GT 16","3.37","3","1156","1","2","5","6","7","3.27","3.47","1","7","3","3"
"2005","Employed","Single parent","3.39","3","707","1","2","5","7","7","3.26","3.52","1","7","3","3"
"2005","Not Employed","(Married) couple without C.","3.02","3","3485","1","1","4","6","7","2.96","3.08","1","7","3","3"
"2005","Not Employed","1-pers.-HH","2.74","2","1426","1","1","4","5","7","2.65","2.83","1","7","2","3"
"2005","Not Employed","Couple + C. GT 16 ","3.42","3","1073","1","2","5","6","7","3.32","3.52","1","7","3","4"
"2005","Not Employed","Couple + C. LE 16","3.18","3","669","1","2","4","5","7","3.05","3.31","1","7","3","3"
"2005","Not Employed","Couple + C. LE and GT 16","3.58","3","543","1","2","5","7","7","3.43","3.73","1","7","3","4"
"2005","Not Employed","Single parent","3.45","3","388","1","2","5","6","7","3.26","3.64","1","7","3","4"
"2006","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Employed","Single parent","","","","","","","","","","","","","",""
"2006","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Not Employed","Single parent","","","","","","","","","","","","","",""
"2007","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Employed","Single parent","","","","","","","","","","","","","",""
"2007","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Not Employed","Single parent","","","","","","","","","","","","","",""
"2008","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Employed","Single parent","","","","","","","","","","","","","",""
"2008","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Not Employed","Single parent","","","","","","","","","","","","","",""
"2009","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Employed","Single parent","","","","","","","","","","","","","",""
"2009","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Not Employed","Single parent","","","","","","","","","","","","","",""
"2010","Employed","(Married) couple without C.","3.29","3","3144","1","2","4","6","7","3.23","3.35","1","7","3","3"
"2010","Employed","1-pers.-HH","3.16","3","1359","1","2","4","5","7","3.07","3.25","1","7","3","3"
"2010","Employed","Couple + C. GT 16 ","3.53","3","2096","1","2","5","6","7","3.46","3.6","1","7","3","3"
"2010","Employed","Couple + C. LE 16","3.41","3","2173","1","2","5","6","7","3.34","3.48","1","7","3","3"
"2010","Employed","Couple + C. LE and GT 16","3.13","3","775","1","2","4","5","7","3.02","3.24","1","7","3","3"
"2010","Employed","Single parent","3.28","3","626","1","2","4","6","7","3.15","3.41","1","7","3","3"
"2010","Not Employed","(Married) couple without C.","3.11","3","3169","1","2","4","6","7","3.05","3.17","1","7","3","3"
"2010","Not Employed","1-pers.-HH","2.95","3","1383","1","1","4","6","7","2.86","3.04","1","7","2","3"
"2010","Not Employed","Couple + C. GT 16 ","3.42","3","728","1","2","5","6","7","3.3","3.54","1","7","3","3"
"2010","Not Employed","Couple + C. LE 16","3.07","3","376","1","2","4","5","7","2.91","3.23","1","7","2","3"
"2010","Not Employed","Couple + C. LE and GT 16","3.49","3","271","1","2","4","6","7","3.29","3.69","1","7","3","3"
"2010","Not Employed","Single parent","3.41","3","263","1","2","4","6","7","3.19","3.63","1","7","3","3"
"2011","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Employed","Single parent","","","","","","","","","","","","","",""
"2011","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Not Employed","Single parent","","","","","","","","","","","","","",""
