"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","general elemantary","3.72","4","554","1","2","5","7","7","3.56","3.88","1","7","3","4"
"2005","Full Time","higher education","3.04","3","2232","1","2","4","5","7","2.98","3.1","1","7","3","3"
"2005","Full Time","higher vocational","3.36","3","768","1","2","4","6","7","3.24","3.48","1","7","3","3"
"2005","Full Time","in school","","","","","","","","","","","","","",""
"2005","Full Time","inadequately","3.36","3","50","1","2","4","6","7","2.89","3.83","1","7","2","3"
"2005","Full Time","middle vocational","3.45","3","3803","1","2","5","6","7","3.39","3.51","1","7","3","3"
"2005","Full Time","vocational + Abi","3.21","3","527","1","2","4","5","7","3.07","3.35","1","7","3","3"
"2005","Not Working","general elemantary","3.02","3","1343","1","1","4","6","7","2.92","3.12","1","7","3","3"
"2005","Not Working","higher education","2.92","3","1003","1","1","4","5","7","2.82","3.02","1","7","3","3"
"2005","Not Working","higher vocational","2.82","3","457","1","1","4","5","7","2.66","2.98","1","7","2","3"
"2005","Not Working","in school","3.57","3","549","1","2","5","6","7","3.42","3.72","1","7","3","4"
"2005","Not Working","inadequately","3.12","3","147","1","1","5","7","7","2.78","3.46","1","7","3","3"
"2005","Not Working","middle vocational","3.04","3","3922","1","1","4","6","7","2.98","3.1","1","7","3","3"
"2005","Not Working","vocational + Abi","3","3","284","1","1","4","6","7","2.8","3.2","1","7","2","3"
"2005","Part Time","general elemantary","3.44","3.76","495","1","2","5","7","7","3.27","3.61","1","7","3","4"
"2005","Part Time","higher education","2.9","3","927","1","2","4","5","7","2.8","3","1","7","3","3"
"2005","Part Time","higher vocational","3.06","3","332","1","1","4","6","7","2.88","3.24","1","7","2","3"
"2005","Part Time","in school","3.39","3","96","1","2","5","6","7","3.08","3.7","1","7","3","4"
"2005","Part Time","inadequately","3.05","3","36","1","2","4","6","7","2.55","3.55","1","7","2","3"
"2005","Part Time","middle vocational","3.25","3","2506","1","2","4","6","7","3.18","3.32","1","7","3","3"
"2005","Part Time","vocational + Abi","3.05","3","320","1","2","4","5","7","2.87","3.23","1","7","3","3"
"2006","Full Time","general elemantary","","","","","","","","","","","","","",""
"2006","Full Time","higher education","","","","","","","","","","","","","",""
"2006","Full Time","higher vocational","","","","","","","","","","","","","",""
"2006","Full Time","in school","","","","","","","","","","","","","",""
"2006","Full Time","inadequately","","","","","","","","","","","","","",""
"2006","Full Time","middle vocational","","","","","","","","","","","","","",""
"2006","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2006","Not Working","general elemantary","","","","","","","","","","","","","",""
"2006","Not Working","higher education","","","","","","","","","","","","","",""
"2006","Not Working","higher vocational","","","","","","","","","","","","","",""
"2006","Not Working","in school","","","","","","","","","","","","","",""
"2006","Not Working","inadequately","","","","","","","","","","","","","",""
"2006","Not Working","middle vocational","","","","","","","","","","","","","",""
"2006","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2006","Part Time","general elemantary","","","","","","","","","","","","","",""
"2006","Part Time","higher education","","","","","","","","","","","","","",""
"2006","Part Time","higher vocational","","","","","","","","","","","","","",""
"2006","Part Time","in school","","","","","","","","","","","","","",""
"2006","Part Time","inadequately","","","","","","","","","","","","","",""
"2006","Part Time","middle vocational","","","","","","","","","","","","","",""
"2006","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2007","Full Time","general elemantary","","","","","","","","","","","","","",""
"2007","Full Time","higher education","","","","","","","","","","","","","",""
"2007","Full Time","higher vocational","","","","","","","","","","","","","",""
"2007","Full Time","in school","","","","","","","","","","","","","",""
"2007","Full Time","inadequately","","","","","","","","","","","","","",""
"2007","Full Time","middle vocational","","","","","","","","","","","","","",""
"2007","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2007","Not Working","general elemantary","","","","","","","","","","","","","",""
"2007","Not Working","higher education","","","","","","","","","","","","","",""
"2007","Not Working","higher vocational","","","","","","","","","","","","","",""
"2007","Not Working","in school","","","","","","","","","","","","","",""
"2007","Not Working","inadequately","","","","","","","","","","","","","",""
"2007","Not Working","middle vocational","","","","","","","","","","","","","",""
"2007","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2007","Part Time","general elemantary","","","","","","","","","","","","","",""
"2007","Part Time","higher education","","","","","","","","","","","","","",""
"2007","Part Time","higher vocational","","","","","","","","","","","","","",""
"2007","Part Time","in school","","","","","","","","","","","","","",""
"2007","Part Time","inadequately","","","","","","","","","","","","","",""
"2007","Part Time","middle vocational","","","","","","","","","","","","","",""
"2007","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2008","Full Time","general elemantary","","","","","","","","","","","","","",""
"2008","Full Time","higher education","","","","","","","","","","","","","",""
"2008","Full Time","higher vocational","","","","","","","","","","","","","",""
"2008","Full Time","in school","","","","","","","","","","","","","",""
"2008","Full Time","inadequately","","","","","","","","","","","","","",""
"2008","Full Time","middle vocational","","","","","","","","","","","","","",""
"2008","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2008","Not Working","general elemantary","","","","","","","","","","","","","",""
"2008","Not Working","higher education","","","","","","","","","","","","","",""
"2008","Not Working","higher vocational","","","","","","","","","","","","","",""
"2008","Not Working","in school","","","","","","","","","","","","","",""
"2008","Not Working","inadequately","","","","","","","","","","","","","",""
"2008","Not Working","middle vocational","","","","","","","","","","","","","",""
"2008","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2008","Part Time","general elemantary","","","","","","","","","","","","","",""
"2008","Part Time","higher education","","","","","","","","","","","","","",""
"2008","Part Time","higher vocational","","","","","","","","","","","","","",""
"2008","Part Time","in school","","","","","","","","","","","","","",""
"2008","Part Time","inadequately","","","","","","","","","","","","","",""
"2008","Part Time","middle vocational","","","","","","","","","","","","","",""
"2008","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2009","Full Time","general elemantary","","","","","","","","","","","","","",""
"2009","Full Time","higher education","","","","","","","","","","","","","",""
"2009","Full Time","higher vocational","","","","","","","","","","","","","",""
"2009","Full Time","in school","","","","","","","","","","","","","",""
"2009","Full Time","inadequately","","","","","","","","","","","","","",""
"2009","Full Time","middle vocational","","","","","","","","","","","","","",""
"2009","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2009","Not Working","general elemantary","","","","","","","","","","","","","",""
"2009","Not Working","higher education","","","","","","","","","","","","","",""
"2009","Not Working","higher vocational","","","","","","","","","","","","","",""
"2009","Not Working","in school","","","","","","","","","","","","","",""
"2009","Not Working","inadequately","","","","","","","","","","","","","",""
"2009","Not Working","middle vocational","","","","","","","","","","","","","",""
"2009","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2009","Part Time","general elemantary","","","","","","","","","","","","","",""
"2009","Part Time","higher education","","","","","","","","","","","","","",""
"2009","Part Time","higher vocational","","","","","","","","","","","","","",""
"2009","Part Time","in school","","","","","","","","","","","","","",""
"2009","Part Time","inadequately","","","","","","","","","","","","","",""
"2009","Part Time","middle vocational","","","","","","","","","","","","","",""
"2009","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2010","Full Time","general elemantary","3.85","4","344","1","2","5","7","7","3.65","4.05","1","7","3","4"
"2010","Full Time","higher education","3.1","3","1941","1","2","4","5","7","3.03","3.17","1","7","3","3"
"2010","Full Time","higher vocational","3.49","3","585","1","2","5","6","7","3.36","3.62","1","7","3","3"
"2010","Full Time","in school","","","","","","","","","","","","","",""
"2010","Full Time","inadequately","","","","","","","","","","","","","",""
"2010","Full Time","middle vocational","3.48","3","3013","1","2","5","6","7","3.42","3.54","1","7","3","3"
"2010","Full Time","vocational + Abi","3.09","3","452","1","2","4","5","7","2.94","3.24","1","7","3","3"
"2010","Not Working","general elemantary","3.18","3","943","1","2","4","6","7","3.06","3.3","1","7","3","3"
"2010","Not Working","higher education","2.93","3","1078","1","2","4","5","7","2.83","3.03","1","7","2","3"
"2010","Not Working","higher vocational","2.88","2","402","1","1","4","5","7","2.72","3.04","1","7","2","3"
"2010","Not Working","in school","3.39","3","212","1","2","5","6","7","3.17","3.61","1","7","3","3"
"2010","Not Working","inadequately","3.19","3","89","1","2","5","6","7","2.79","3.59","1","7","2","3"
"2010","Not Working","middle vocational","3.14","3","3268","1","2","4","6","7","3.08","3.2","1","7","3","3"
"2010","Not Working","vocational + Abi","2.95","3","222","1","1","4","5","7","2.74","3.16","1","7","2","3"
"2010","Part Time","general elemantary","3.46","3","338","1","2","5","7","7","3.26","3.66","1","7","3","3"
"2010","Part Time","higher education","2.92","3","813","1","2","4","5","7","2.82","3.02","1","7","3","3"
