"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1990","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","16-34 y.","no migration background","3.28","3","1396","2","3","4","4","4","3.23","3.33","1","4","3","4"
"1990","35-65 y.","direct migration background","3.21","4","85","2","3","4","4","4","3","3.42","1","4","3","4"
"1990","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","no migration background","3.37","4","1908","2","3","4","4","4","3.33","3.41","1","4","4","4"
"1990","66 and older","direct migration background","","","","","","","","","","","","","",""
"1990","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1990","66 and older","no migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","no migration background","3.27","3","1438","2","3","4","4","4","3.22","3.32","1","4","3","4"
"1991","35-65 y.","direct migration background","3.17","3","95","2","3","4","4","4","2.97","3.37","1","4","3","4"
"1991","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","no migration background","3.35","4","1930","2","3","4","4","4","3.31","3.39","1","4","4","4"
"1991","66 and older","direct migration background","","","","","","","","","","","","","",""
"1991","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1991","66 and older","no migration background","3.4","4","274","2","3","4","4","4","3.29","3.51","1","4","4","4"
"1992","16-34 y.","direct migration background","3.26","3","124","2","3","4","4","4","3.12","3.4","1","4","3","4"
"1992","16-34 y.","indirect migration background","3.24","3.56","56","2","3","4","4","4","2.99","3.49","1","4","3","4"
"1992","16-34 y.","no migration background","3.31","3","3672","2","3","4","4","4","3.28","3.34","1","4","3","4"
"1992","35-65 y.","direct migration background","3.32","4","329","2","3","4","4","4","3.23","3.41","1","4","3","4"
"1992","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1992","35-65 y.","no migration background","3.28","4","5061","2","3","4","4","4","3.26","3.3","1","4","4","4"
"1992","66 and older","direct migration background","3.39","4","94","2","3","4","4","4","3.22","3.56","1","4","3","4"
"1992","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1992","66 and older","no migration background","3.31","4","1136","2","3","4","4","4","3.26","3.36","1","4","4","4"
"1993","16-34 y.","direct migration background","3.25","3","746","2","3","4","4","4","3.19","3.31","1","4","3","3"
"1993","16-34 y.","indirect migration background","3.26","3","405","2","3","4","4","4","3.18","3.34","1","4","3","3"
"1993","16-34 y.","no migration background","3.19","3","3520","2","3","4","4","4","3.16","3.22","1","4","3","3"
"1993","35-65 y.","direct migration background","3.19","3","1400","2","3","4","4","4","3.14","3.24","1","4","3","3"
"1993","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1993","35-65 y.","no migration background","3.18","3","4888","2","3","4","4","4","3.16","3.2","1","4","3","3"
"1993","66 and older","direct migration background","2.91","3","127","1","2","4","4","4","2.74","3.08","1","4","3","3"
"1993","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1993","66 and older","no migration background","3.2","3","1080","2","3","4","4","4","3.15","3.25","1","4","3","4"
"1994","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1994","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1994","66 and older","direct migration background","","","","","","","","","","","","","",""
"1994","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1994","66 and older","no migration background","","","","","","","","","","","","","",""
"1995","16-34 y.","direct migration background","3.21","3","872","2","3","4","4","4","3.15","3.27","1","4","3","3"
"1995","16-34 y.","indirect migration background","3.24","3","435","2","3","4","4","4","3.16","3.32","1","4","3","4"
"1995","16-34 y.","no migration background","3.23","3","3409","2","3","4","4","4","3.2","3.26","1","4","3","3"
"1995","35-65 y.","direct migration background","3.17","3","1503","2","3","4","4","4","3.13","3.21","1","4","3","3"
"1995","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1995","35-65 y.","no migration background","3.22","3","4882","2","3","4","4","4","3.2","3.24","1","4","3","3"
"1995","66 and older","direct migration background","3.41","4","176","2","3","4","4","4","3.29","3.53","1","4","3","4"
"1995","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1995","66 and older","no migration background","3.4","4","1100","2","3","4","4","4","3.35","3.45","1","4","4","4"
"1996","16-34 y.","direct migration background","3.18","3","792","2","3","4","4","4","3.12","3.24","1","4","3","4"
"1996","16-34 y.","indirect migration background","3.22","3","468","2","3","4","4","4","3.15","3.29","1","4","3","4"
"1996","16-34 y.","no migration background","3.2","3","3305","2","3","4","4","4","3.17","3.23","1","4","3","3"
"1996","35-65 y.","direct migration background","3.13","3","1424","2","3","4","4","4","3.09","3.17","1","4","3","3"
"1996","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1996","35-65 y.","no migration background","3.21","3","4916","2","3","4","4","4","3.19","3.23","1","4","3","3"
"1996","66 and older","direct migration background","3.28","3.31","189","2","3","4","4","4","3.16","3.4","1","4","3","4"
"1996","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1996","66 and older","no migration background","3.34","4","1091","2","3","4","4","4","3.29","3.39","1","4","3","4"
"1997","16-34 y.","direct migration background","3.19","3","727","2","3","4","4","4","3.13","3.25","1","4","3","4"
"1997","16-34 y.","indirect migration background","3.22","3","492","2","3","4","4","4","3.14","3.3","1","4","3","4"
"1997","16-34 y.","no migration background","3.21","3","3167","2","3","4","4","4","3.18","3.24","1","4","3","3"
