"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","East Germany","3.2","3","98","2","3","4","4","4","3.01","3.39","1","4","3","4"
"1990","direct migration background","West Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1990","no migration background","East Germany","3.33","4","3330","2","3","4","4","4","3.3","3.36","1","4","4","4"
"1990","no migration background","West Germany","","","","","","","","","","","","","",""
"1991","direct migration background","East Germany","3.19","3","120","1","3","4","4","4","3.02","3.36","1","4","3","4"
"1991","direct migration background","West Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1991","no migration background","East Germany","3.32","4","3605","2","3","4","4","4","3.29","3.35","1","4","4","4"
"1991","no migration background","West Germany","3.41","4","37","3","3","4","4","4","3.13","3.69","1","4","3","4"
"1992","direct migration background","East Germany","3.25","3.74","125","2","3","4","4","4","3.09","3.41","1","4","3","4"
"1992","direct migration background","West Germany","3.34","4","422","2","3","4","4","4","3.26","3.42","1","4","3","4"
"1992","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1992","indirect migration background","West Germany","3.5","4","70","3","3","4","4","4","3.31","3.69","1","4","3","4"
"1992","no migration background","East Germany","3.3","4","3516","2","3","4","4","4","3.27","3.33","1","4","3","4"
"1992","no migration background","West Germany","3.29","3","6353","2","3","4","4","4","3.27","3.31","1","4","3","4"
"1993","direct migration background","East Germany","2.96","3","110","1","3","4","4","4","2.79","3.13","1","4","3","3"
"1993","direct migration background","West Germany","3.19","3","2163","2","3","4","4","4","3.15","3.23","1","4","3","3"
"1993","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","West Germany","3.3","3.79","425","2","3","4","4","4","3.22","3.38","1","4","3","4"
"1993","no migration background","East Germany","3.17","3","3244","2","3","4","4","4","3.14","3.2","1","4","3","3"
"1993","no migration background","West Germany","3.2","3","6244","2","3","4","4","4","3.18","3.22","1","4","3","3"
"1994","direct migration background","East Germany","","","","","","","","","","","","","",""
"1994","direct migration background","West Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1994","no migration background","East Germany","","","","","","","","","","","","","",""
"1994","no migration background","West Germany","","","","","","","","","","","","","",""
"1995","direct migration background","East Germany","3.2","3","123","2","3","4","4","4","3.06","3.34","1","4","3","4"
"1995","direct migration background","West Germany","3.22","3","2428","2","3","4","4","4","3.19","3.25","1","4","3","3"
"1995","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1995","indirect migration background","West Germany","3.29","3.53","453","2","3","4","4","4","3.21","3.37","1","4","3","4"
"1995","no migration background","East Germany","3.21","3","3188","2","3","4","4","4","3.18","3.24","1","4","3","3"
"1995","no migration background","West Germany","3.27","3","6203","2","3","4","4","4","3.25","3.29","1","4","3","3"
"1996","direct migration background","East Germany","3.19","3","125","2","3","4","4","4","3.03","3.35","1","4","3","4"
"1996","direct migration background","West Germany","3.16","3","2280","2","3","4","4","4","3.13","3.19","1","4","3","3"
"1996","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","West Germany","3.23","3","486","2","3","4","4","4","3.16","3.3","1","4","3","4"
"1996","no migration background","East Germany","3.19","3","3201","2","3","4","4","4","3.16","3.22","1","4","3","3"
"1996","no migration background","West Germany","3.24","3","6111","2","3","4","4","4","3.22","3.26","1","4","3","3"
"1997","direct migration background","East Germany","3.05","3","110","2","3","4","4","4","2.88","3.22","1","4","3","3"
"1997","direct migration background","West Germany","3.18","3","2118","2","3","4","4","4","3.14","3.22","1","4","3","3"
"1997","indirect migration background","East Germany","","","","","","","","","","","","","",""
