"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Employed","direct migration background","3.38","4","334","2","3","4","4","4","3.29","3.47","1","4","4","4"
"1992","Employed","indirect migration background","3.4","4","49","2","3","4","4","4","3.16","3.64","1","4","3","4"
"1992","Employed","no migration background","3.31","4","6938","2","3","4","4","4","3.29","3.33","1","4","4","4"
"1992","Not Employed","direct migration background","3.24","3","213","2","3","4","4","4","3.12","3.36","1","4","3","4"
"1992","Not Employed","indirect migration background","3.39","4","31","2","3","4","4","4","3.05","3.73","1","4","3","4"
"1992","Not Employed","no migration background","3.27","3","2931","2","3","4","4","4","3.24","3.3","1","4","3","4"
"1993","Employed","direct migration background","3.2","3","1623","2","3","4","4","4","3.16","3.24","1","4","3","3"
"1993","Employed","indirect migration background","3.3","4","300","2","3","4","4","4","3.2","3.4","1","4","3","4"
"1993","Employed","no migration background","3.21","3","6577","2","3","4","4","4","3.19","3.23","1","4","3","3"
"1993","Not Employed","direct migration background","3.11","3","650","2","3","4","4","4","3.04","3.18","1","4","3","3"
"1993","Not Employed","indirect migration background","3.29","3","136","2","3","4","4","4","3.15","3.43","1","4","3","4"
"1993","Not Employed","no migration background","3.16","3","2911","2","3","4","4","4","3.13","3.19","1","4","3","3"
"1994","Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Employed","no migration background","","","","","","","","","","","","","",""
"1994","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Not Employed","no migration background","","","","","","","","","","","","","",""
"1995","Employed","direct migration background","3.16","3","1658","2","3","4","4","4","3.12","3.2","1","4","3","3"
"1995","Employed","indirect migration background","3.24","3","329","2","3","4","4","4","3.14","3.34","1","4","3","4"
"1995","Employed","no migration background","3.23","3","6364","2","3","4","4","4","3.21","3.25","1","4","3","3"
