"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1990","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1990","college entrance qualification","no migration background","3.22","3","435","2","3","4","4","4","3.14","3.3","1","4","3","3"
"1990","lower secondary degree","direct migration background","3.16","4","54","1","3","4","4","4","2.87","3.45","1","4","3","4"
"1990","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1990","lower secondary degree","no migration background","3.42","4","1107","2","3","4","4","4","3.37","3.47","1","4","4","4"
"1990","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1990","Other degree","direct migration background","","","","","","","","","","","","","",""
"1990","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1990","Other degree","no migration background","3.45","4","32","3","3","4","4","4","3.15","3.75","1","4","3","4"
"1990","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1990","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1990","secondary school degree","no migration background","3.3","4","1744","2","3","4","4","4","3.26","3.34","1","4","3","4"
"1991","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","no migration background","3.26","3","454","2","3","4","4","4","3.18","3.34","1","4","3","4"
"1991","lower secondary degree","direct migration background","3.32","4","65","2","3","4","4","4","3.09","3.55","1","4","3","4"
"1991","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","no migration background","3.4","4","1282","2","3","4","4","4","3.35","3.45","1","4","4","4"
"1991","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","no migration background","3.44","3.24","31","3","3","4","4","4","3.21","3.67","2","4","3","4"
"1991","Other degree","direct migration background","","","","","","","","","","","","","",""
"1991","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1991","Other degree","no migration background","3.45","4","37","3","3","4","4","4","3.15","3.75","1","4","3","4"
"1991","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","no migration background","3.28","4","1810","2","3","4","4","4","3.24","3.32","1","4","3","4"
"1992","college entrance qualification","direct migration background","3.57","4","94","3","3","4","4","4","3.4","3.74","1","4","4","4"
"1992","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","no migration background","3.31","3","1513","2","3","4","4","4","3.27","3.35","1","4","3","4"
"1992","lower secondary degree","direct migration background","3.23","3","304","2","3","4","4","4","3.13","3.33","1","4","3","4"
"1992","lower secondary degree","indirect migration background","3.47","3.35","32","3","3","4","4","4","3.27","3.67","2","4","3","4"
"1992","lower secondary degree","no migration background","3.28","4","4726","2","3","4","4","4","3.26","3.3","1","4","3","4"
"1992","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","no migration background","3.17","3","184","2","3","4","4","4","3.04","3.3","1","4","3","3"
"1992","Other degree","direct migration background","","","","","","","","","","","","","",""
"1992","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1992","Other degree","no migration background","3.37","4","69","2","3","4","4","4","3.14","3.6","1","4","3","4"
"1992","secondary school degree","direct migration background","3.41","4","113","2","3","4","4","4","3.26","3.56","1","4","3","4"
