"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","general elemantary","Rural Area","3.37","4","172","2","3","4","4","4","3.24","3.5","1","4","3","4"
"1990","general elemantary","Urban Area","3.14","3","79","2","3","4","4","4","2.94","3.34","1","4","3","4"
"1990","higher education","Rural Area","3.33","4","483","2","3","4","4","4","3.25","3.41","1","4","3","4"
"1990","higher education","Urban Area","3.36","4","356","2","3","4","4","4","3.27","3.45","1","4","3","4"
"1990","higher vocational","Rural Area","3.54","4","144","2","3","4","4","4","3.41","3.67","1","4","4","4"
"1990","higher vocational","Urban Area","3.37","4","75","2","3","4","4","4","3.16","3.58","1","4","3","4"
"1990","in school","Rural Area","","","","","","","","","","","","","",""
"1990","in school","Urban Area","","","","","","","","","","","","","",""
"1990","inadequately","Rural Area","","","","","","","","","","","","","",""
"1990","inadequately","Urban Area","","","","","","","","","","","","","",""
"1990","middle vocational","Rural Area","3.34","4","1314","2","3","4","4","4","3.29","3.39","1","4","4","4"
"1990","middle vocational","Urban Area","3.27","3","662","2","3","4","4","4","3.2","3.34","1","4","3","4"
"1990","vocational + Abi","Rural Area","3.39","4","35","3","3","4","4","4","3.13","3.65","1","4","3","4"
"1990","vocational + Abi","Urban Area","3","3","30","2","2","4","4","4","2.66","3.34","1","4","3","4"
"1991","general elemantary","Rural Area","3.28","3","264","2","3","4","4","4","3.17","3.39","1","4","3","4"
"1991","general elemantary","Urban Area","3.35","4","106","2","3","4","4","4","3.18","3.52","1","4","3","4"
"1991","higher education","Rural Area","3.33","4","515","2","3","4","4","4","3.25","3.41","1","4","3","4"
"1991","higher education","Urban Area","3.15","3","355","2","3","4","4","4","3.05","3.25","1","4","3","4"
"1991","higher vocational","Rural Area","3.56","4","155","3","3","4","4","4","3.45","3.67","1","4","4","4"
"1991","higher vocational","Urban Area","3.32","4","70","2","3","4","4","4","3.11","3.53","1","4","4","4"
