"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Female","3.19","3.83","46","1","3","4","4","4","2.88","3.5","1","4","3","4"
"1990","direct migration background","Male","3.21","3","52","2","3","4","4","4","2.97","3.45","1","4","3","4"
"1990","indirect migration background","Female","","","","","","","","","","","","","",""
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","3.34","4","1579","2","3","4","4","4","3.3","3.38","1","4","4","4"
"1990","no migration background","Male","3.32","4","1751","2","3","4","4","4","3.28","3.36","1","4","3","4"
"1991","direct migration background","Female","3.16","3","69","1","3","4","4","4","2.92","3.4","1","4","3","4"
"1991","direct migration background","Male","3.25","3.65","52","2","3","4","4","4","3","3.5","1","4","3","4"
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","3.32","4","1849","2","3","4","4","4","3.28","3.36","1","4","4","4"
"1991","no migration background","Male","3.33","4","1793","2","3","4","4","4","3.29","3.37","1","4","3","4"
"1992","direct migration background","Female","3.27","3.62","301","2","3","4","4","4","3.17","3.37","1","4","3","4"
"1992","direct migration background","Male","3.39","4","246","2","3","4","4","4","3.29","3.49","1","4","3","4"
"1992","indirect migration background","Female","3.55","4","41","3","3","4","4","4","3.35","3.75","2","4","3","4"
"1992","indirect migration background","Male","3.2","3.6","39","2","3","4","4","4","2.87","3.53","1","4","3","4"
"1992","no migration background","Female","3.29","4","5142","2","3","4","4","4","3.27","3.31","1","4","3","4"
"1992","no migration background","Male","3.3","4","4727","2","3","4","4","4","3.28","3.32","1","4","3","4"
"1993","direct migration background","Female","3.2","3","1087","2","3","4","4","4","3.15","3.25","1","4","3","3"
"1993","direct migration background","Male","3.15","3","1186","2","3","4","4","4","3.1","3.2","1","4","3","3"
"1993","indirect migration background","Female","3.4","4","214","2","3","4","4","4","3.29","3.51","1","4","3","4"
"1993","indirect migration background","Male","3.19","3","222","2","3","4","4","4","3.08","3.3","1","4","3","4"
"1993","no migration background","Female","3.16","3","4921","2","3","4","4","4","3.13","3.19","1","4","3","3"
"1993","no migration background","Male","3.22","3","4567","2","3","4","4","4","3.2","3.24","1","4","3","3"
"1994","direct migration background","Female","","","","","","","","","","","","","",""
"1994","direct migration background","Male","","","","","","","","","","","","","",""
"1994","indirect migration background","Female","","","","","","","","","","","","","",""
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","","","","","","","","","","","","","",""
"1994","no migration background","Male","","","","","","","","","","","","","",""
"1995","direct migration background","Female","3.25","3","1250","2","3","4","4","4","3.2","3.3","1","4","3","3"
"1995","direct migration background","Male","3.18","3","1301","2","3","4","4","4","3.13","3.23","1","4","3","3"
"1995","indirect migration background","Female","3.39","4","230","2","3","4","4","4","3.28","3.5","1","4","3","4"
"1995","indirect migration background","Male","3.19","3","239","2","3","4","4","4","3.08","3.3","1","4","3","4"
"1995","no migration background","Female","3.24","3","4900","2","3","4","4","4","3.22","3.26","1","4","3","3"
"1995","no migration background","Male","3.27","3","4491","2","3","4","4","4","3.25","3.29","1","4","3","3"
"1996","direct migration background","Female","3.24","3","1193","2","3","4","4","4","3.19","3.29","1","4","3","4"
"1996","direct migration background","Male","3.09","3","1212","2","3","4","4","4","3.04","3.14","1","4","3","3"
"1996","indirect migration background","Female","3.24","3","257","2","3","4","4","4","3.14","3.34","1","4","3","4"
"1996","indirect migration background","Male","3.19","3","246","2","3","4","4","4","3.09","3.29","1","4","3","4"
"1996","no migration background","Female","3.23","3","4848","2","3","4","4","4","3.21","3.25","1","4","3","3"
