"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","East Germany","3.21","3","453","2","3","4","4","4","3.13","3.29","1","4","3","3"
"1990","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1990","lower secondary degree","East Germany","3.41","4","1162","2","3","4","4","4","3.36","3.46","1","4","4","4"
"1990","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1990","Other degree","East Germany","3.36","4","36","2","3","4","4","4","3.07","3.65","1","4","3","4"
"1990","Other degree","West Germany","","","","","","","","","","","","","",""
"1990","secondary school degree","East Germany","3.3","4","1766","2","3","4","4","4","3.26","3.34","1","4","3","4"
"1990","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1991","college entrance qualification","East Germany","3.24","3","465","2","3","4","4","4","3.16","3.32","1","4","3","4"
"1991","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1991","lower secondary degree","East Germany","3.4","4","1341","2","3","4","4","4","3.35","3.45","1","4","4","4"
"1991","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","East Germany","3.4","3.14","33","2","3","4","4","4","3.17","3.63","2","4","3","4"
"1991","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1991","Other degree","East Germany","3.5","4","40","3","3","4","4","4","3.22","3.78","1","4","3","4"
"1991","Other degree","West Germany","","","","","","","","","","","","","",""
"1991","secondary school degree","East Germany","3.26","4","1820","2","3","4","4","4","3.22","3.3","1","4","3","4"
"1991","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1992","college entrance qualification","East Germany","3.27","3","453","2","3","4","4","4","3.2","3.34","1","4","3","4"
"1992","college entrance qualification","West Germany","3.34","4","1163","2","3","4","4","4","3.29","3.39","1","4","3","4"
"1992","lower secondary degree","East Germany","3.3","4","1304","2","3","4","4","4","3.25","3.35","1","4","3","4"
"1992","lower secondary degree","West Germany","3.28","3","3758","2","3","4","4","4","3.25","3.31","1","4","3","4"
"1992","no degree/no degree yet","East Germany","3.29","3","53","2","3","4","4","4","3.06","3.52","1","4","3","4"
"1992","no degree/no degree yet","West Germany","3.14","3","156","2","3","4","4","4","3","3.28","1","4","3","3"
"1992","Other degree","East Germany","3.37","4","39","2","3","4","4","4","3.05","3.69","1","4","3","4"
"1992","Other degree","West Germany","3.43","4","47","2","3","4","4","4","3.17","3.69","1","4","3","4"
"1992","secondary school degree","East Germany","3.3","4","1769","2","3","4","4","4","3.26","3.34","1","4","3","4"
"1992","secondary school degree","West Germany","3.31","3","1594","2","3","4","4","4","3.27","3.35","1","4","3","4"
"1993","college entrance qualification","East Germany","3.27","3","461","2","3","4","4","4","3.19","3.35","1","4","3","4"
"1993","college entrance qualification","West Germany","3.29","3","1257","2","3","4","4","4","3.24","3.34","1","4","3","3"
"1993","lower secondary degree","East Germany","3.08","3","1109","2","3","4","4","4","3.03","3.13","1","4","3","3"
"1993","lower secondary degree","West Germany","3.19","3","4080","2","3","4","4","4","3.16","3.22","1","4","3","3"
"1993","no degree/no degree yet","East Germany","3.2","3","53","3","3","4","4","4","3.01","3.39","1","4","3","3"
"1993","no degree/no degree yet","West Germany","3.08","3","672","2","3","4","4","4","3.01","3.15","1","4","3","3"
"1993","Other degree","East Germany","3.25","3","32","2","3","4","4","4","2.96","3.54","1","4","3","4"
"1993","Other degree","West Germany","3.15","3","860","2","3","4","4","4","3.09","3.21","1","4","3","3"
"1993","secondary school degree","East Germany","3.18","3","1678","2","3","4","4","4","3.14","3.22","1","4","3","3"
"1993","secondary school degree","West Germany","3.18","3","1731","2","3","4","4","4","3.14","3.22","1","4","3","3"
"1994","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1994","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1994","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1994","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1994","Other degree","East Germany","","","","","","","","","","","","","",""
"1994","Other degree","West Germany","","","","","","","","","","","","","",""
"1994","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1994","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1995","college entrance qualification","East Germany","3.21","3","483","2","3","4","4","4","3.14","3.28","1","4","3","3"
"1995","college entrance qualification","West Germany","3.3","3","1371","2","3","4","4","4","3.26","3.34","1","4","3","4"
"1995","lower secondary degree","East Germany","3.24","3","1096","2","3","4","4","4","3.19","3.29","1","4","3","3"
"1995","lower secondary degree","West Germany","3.24","3","3867","2","3","4","4","4","3.21","3.27","1","4","3","3"
"1995","no degree/no degree yet","East Germany","3.08","3","69","2","3","4","4","4","2.88","3.28","1","4","3","3"
"1995","no degree/no degree yet","West Germany","3.13","3","664","2","3","4","4","4","3.07","3.19","1","4","3","3"
"1995","Other degree","East Germany","","","","","","","","","","","","","",""
"1995","Other degree","West Germany","3.19","3","1051","2","3","4","4","4","3.13","3.25","1","4","3","3"
"1995","secondary school degree","East Germany","3.19","3","1612","2","3","4","4","4","3.15","3.23","1","4","3","3"
"1995","secondary school degree","West Germany","3.29","3","1817","2","3","4","4","4","3.25","3.33","1","4","3","4"
"1996","college entrance qualification","East Germany","3.2","3","496","2","3","4","4","4","3.13","3.27","1","4","3","3"
