"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","general elemantary","1.89","2","110","1","1","2","3","4","1.74","2.04","1","4","2","2"
"1990","direct migration background","higher education","1.86","2","49","1","1","2","3","4","1.6","2.12","1","4","1","2"
"1990","direct migration background","higher vocational","1.69","2","38","1","1","2","3","4","1.44","1.94","1","4","1","2"
"1990","direct migration background","in school","","","","","","","","","","","","","",""
"1990","direct migration background","inadequately","","","","","","","","","","","","","",""
"1990","direct migration background","middle vocational","1.88","2","216","1","1","2","3","4","1.77","1.99","1","4","1","2"
"1990","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1990","indirect migration background","higher education","","","","","","","","","","","","","",""
"1990","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","in school","","","","","","","","","","","","","",""
"1990","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1990","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","no migration background","general elemantary","1.93","2","1488","1","1","2","3","4","1.88","1.98","1","4","2","2"
"1990","no migration background","higher education","2.01","2","598","1","1","3","3","4","1.93","2.09","1","4","2","2"
"1990","no migration background","higher vocational","1.8","2","455","1","1","2","3","4","1.73","1.87","1","4","1","2"
"1990","no migration background","in school","2.45","2.74","96","1","2","3","4","4","2.27","2.63","1","4","2","3"
"1990","no migration background","inadequately","2.29","2","64","1","1","3","4","4","2.01","2.57","1","4","2","2"
"1990","no migration background","middle vocational","1.91","2","3610","1","1","2","3","4","1.88","1.94","1","4","2","2"
"1990","no migration background","vocational + Abi","2.26","2","191","1","2","3","4","4","2.12","2.4","1","4","2","2"
"1991","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1991","direct migration background","higher education","","","","","","","","","","","","","",""
"1991","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1991","direct migration background","in school","","","","","","","","","","","","","",""
"1991","direct migration background","inadequately","","","","","","","","","","","","","",""
"1991","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1991","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1991","indirect migration background","higher education","","","","","","","","","","","","","",""
"1991","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","in school","","","","","","","","","","","","","",""
"1991","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1991","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","no migration background","general elemantary","","","","","","","","","","","","","",""
"1991","no migration background","higher education","","","","","","","","","","","","","",""
"1991","no migration background","higher vocational","","","","","","","","","","","","","",""
"1991","no migration background","in school","","","","","","","","","","","","","",""
"1991","no migration background","inadequately","","","","","","","","","","","","","",""
