"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1990","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","direct migration background","(1b) general elementary school","1.98","2","90","1","1","2","4","4","1.8","2.16","1","4","2","2"
"1990","direct migration background","(1c) basic vocational qualification","1.79","2","159","1","1","2","3","4","1.66","1.92","1","4","1","2"
"1990","direct migration background","(2a) intermediate vocational","1.99","2","67","1","1","3","3","4","1.78","2.2","1","4","1","2"
"1990","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1990","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1990","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1990","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1990","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1990","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1990","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1990","no migration background","(0) in school","2.45","2.74","96","1","2","3","4","4","2.27","2.63","1","4","2","3"
"1990","no migration background","(1a) inadequately completed","2.21","2","56","1","1","3","4","4","1.93","2.49","1","4","2","2"
"1990","no migration background","(1b) general elementary school","1.9","2","1234","1","1","2","3","4","1.85","1.95","1","4","2","2"
"1990","no migration background","(1c) basic vocational qualification","1.84","2","2563","1","1","2","3","4","1.81","1.87","1","4","2","2"
"1990","no migration background","(2a) intermediate vocational","1.93","2","1139","1","1","2","3","4","1.88","1.98","1","4","2","2"
"1990","no migration background","(2b) intermediate general qualification","2.14","2","273","1","1","3","3","4","2.03","2.25","1","4","2","2"
"1990","no migration background","(2c_gen) general maturity certificate","2.34","2","228","1","2","3","3","4","2.22","2.46","1","4","2","2"
"1990","no migration background","(2c_voc) vocational maturity certificate","2.15","2","294","1","1","3","3","4","2.05","2.25","1","4","2","2"
"1990","no migration background","(3a) lower tertiary education","2.02","2","206","1","1","3","4","4","1.89","2.15","1","4","2","2"
"1990","no migration background","(3b) higher tertiary education","2.01","2","392","1","1","3","3","4","1.92","2.1","1","4","2","2"
"1991","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1991","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1991","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","no migration background","(0) in school","","","","","","","","","","","","","",""
"1991","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1992","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","direct migration background","(1b) general elementary school","1.92","2","101","1","1","2","3","4","1.74","2.1","1","4","2","2"
"1992","direct migration background","(1c) basic vocational qualification","1.8","2","223","1","1","2","3","4","1.68","1.92","1","4","1","2"
"1992","direct migration background","(2a) intermediate vocational","1.73","1.13","78","1","1","2","3","4","1.55","1.91","1","4","1","2"
"1992","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","direct migration background","(3a) lower tertiary education","1.52","1","37","1","1","2","2","4","1.26","1.78","1","4","1","2"
"1992","direct migration background","(3b) higher tertiary education","1.71","1","48","1","1","2","3","4","1.42","2","1","4","1","2"
"1992","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1992","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1992","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1992","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1992","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","no migration background","(0) in school","2.5","2.86","84","1","2","3","4","4","2.29","2.71","1","4","2","3"
"1992","no migration background","(1a) inadequately completed","2.2","2","118","1","1","3","4","4","2.01","2.39","1","4","2","2"
"1992","no migration background","(1b) general elementary school","1.91","2","1355","1","1","2","3","4","1.86","1.96","1","4","2","2"
"1992","no migration background","(1c) basic vocational qualification","1.86","2","3536","1","1","2","3","4","1.83","1.89","1","4","2","2"
"1992","no migration background","(2a) intermediate vocational","1.81","2","2419","1","1","2","3","4","1.78","1.84","1","4","1","1"
"1992","no migration background","(2b) intermediate general qualification","2.12","2","425","1","1","3","4","4","2.03","2.21","1","4","2","2"
"1992","no migration background","(2c_gen) general maturity certificate","2.42","2","264","1","2","3","4","4","2.3","2.54","1","4","2","3"
"1992","no migration background","(2c_voc) vocational maturity certificate","2","2","387","1","1","3","3","4","1.91","2.09","1","4","2","2"
"1992","no migration background","(3a) lower tertiary education","1.73","1","814","1","1","2","3","4","1.68","1.78","1","4","1","1"
"1992","no migration background","(3b) higher tertiary education","1.86","2","698","1","1","2","3","4","1.79","1.93","1","4","1","1"
"1993","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1993","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1993","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1993","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1993","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1993","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1993","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1993","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1993","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1993","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1993","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1993","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1993","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1993","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1993","no migration background","(0) in school","","","","","","","","","","","","","",""
"1993","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1993","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1993","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1993","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1993","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1993","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1994","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1994","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(0) in school","","","","","","","","","","","","","",""
"1994","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","direct migration background","(0) in school","2.05","2","31","1","1","3","3","4","1.75","2.35","1","4","2","3"
"1995","direct migration background","(1a) inadequately completed","1.63","1","53","1","1","2","3","4","1.41","1.85","1","4","1","2"
"1995","direct migration background","(1b) general elementary school","1.66","1","215","1","1","2","3","4","1.54","1.78","1","4","1","2"
"1995","direct migration background","(1c) basic vocational qualification","1.72","1","350","1","1","2","3","4","1.64","1.8","1","4","1","2"
"1995","direct migration background","(2a) intermediate vocational","1.86","2","96","1","1","2","4","4","1.67","2.05","1","4","1","2"
"1995","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1995","direct migration background","(2c_gen) general maturity certificate","1.79","1","74","1","1","2","3","4","1.58","2","1","4","1","2"
"1995","direct migration background","(2c_voc) vocational maturity certificate","1.55","1","109","1","1","2","3","4","1.42","1.68","1","4","1","1"
"1995","direct migration background","(3a) lower tertiary education","1.78","1.76","36","1","1","2","3","4","1.47","2.09","1","4","1","2"
"1995","direct migration background","(3b) higher tertiary education","1.66","1","125","1","1","2","3","4","1.52","1.8","1","4","1","1"
"1995","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1995","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1995","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1995","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1995","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1995","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1995","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1995","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1995","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1995","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","no migration background","(0) in school","2.5","3","165","1","2","3","4","4","2.36","2.64","1","4","2","3"
"1995","no migration background","(1a) inadequately completed","2.14","2","77","1","1","3","4","4","1.9","2.38","1","4","2","2"
"1995","no migration background","(1b) general elementary school","1.92","2","1174","1","1","2","4","4","1.87","1.97","1","4","2","2"
"1995","no migration background","(1c) basic vocational qualification","1.8","2","3271","1","1","2","3","4","1.77","1.83","1","4","2","2"
"1995","no migration background","(2a) intermediate vocational","1.77","2","2444","1","1","2","3","4","1.74","1.8","1","4","1","1"
"1995","no migration background","(2b) intermediate general qualification","2.1","2","364","1","1","3","3","4","2","2.2","1","4","2","2"
"1995","no migration background","(2c_gen) general maturity certificate","2.3","2","277","1","2","3","3","4","2.19","2.41","1","4","2","2"
"1995","no migration background","(2c_voc) vocational maturity certificate","1.96","2","409","1","1","3","3","4","1.87","2.05","1","4","2","2"
"1995","no migration background","(3a) lower tertiary education","1.83","2","803","1","1","2","3","4","1.77","1.89","1","4","1","1"
"1995","no migration background","(3b) higher tertiary education","1.83","2","728","1","1","2","3","4","1.77","1.89","1","4","1","1"
"1996","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1996","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1996","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1996","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1996","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1996","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1996","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1996","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1996","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1996","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1996","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1996","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1996","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
