"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Full Time","Female","2.11","2","967","1","1","3","3","4","2.05","2.17","1","4","2","2"
"1990","Full Time","Male","1.94","2","2214","1","1","2","3","4","1.9","1.98","1","4","2","2"
"1990","Not Working","Female","1.83","2","1736","1","1","2","3","4","1.79","1.87","1","4","2","2"
"1990","Not Working","Male","2.09","2","818","1","1","3","3","4","2.03","2.15","1","4","2","2"
"1990","Part Time","Female","1.7","2","972","1","1","2","3","4","1.65","1.75","1","4","1","2"
"1990","Part Time","Male","2.31","2","359","1","2","3","4","4","2.21","2.41","1","4","2","2"
"1991","Full Time","Female","","","","","","","","","","","","","",""
"1991","Full Time","Male","","","","","","","","","","","","","",""
"1991","Not Working","Female","","","","","","","","","","","","","",""
"1991","Not Working","Male","","","","","","","","","","","","","",""
"1991","Part Time","Female","","","","","","","","","","","","","",""
"1991","Part Time","Male","","","","","","","","","","","","","",""
"1992","Full Time","Female","1.94","2","1865","1","1","3","3","4","1.9","1.98","1","4","1","2"
"1992","Full Time","Male","1.87","2","3439","1","1","2","3","4","1.84","1.9","1","4","2","2"
"1992","Not Working","Female","1.87","2","2354","1","1","2","4","4","1.83","1.91","1","4","1","2"
"1992","Not Working","Male","2.12","2","1110","1","1","3","4","4","2.06","2.18","1","4","2","2"
"1992","Part Time","Female","1.56","1","1492","1","1","2","3","4","1.52","1.6","1","4","1","1"
"1992","Part Time","Male","2.16","2","626","1","1","3","3","4","2.09","2.23","1","4","2","2"
"1993","Full Time","Female","","","","","","","","","","","","","",""
"1993","Full Time","Male","","","","","","","","","","","","","",""
"1993","Not Working","Female","","","","","","","","","","","","","",""
"1993","Not Working","Male","","","","","","","","","","","","","",""
"1993","Part Time","Female","","","","","","","","","","","","","",""
"1993","Part Time","Male","","","","","","","","","","","","","",""
"1994","Full Time","Female","","","","","","","","","","","","","",""
"1994","Full Time","Male","","","","","","","","","","","","","",""
"1994","Not Working","Female","","","","","","","","","","","","","",""
"1994","Not Working","Male","","","","","","","","","","","","","",""
"1994","Part Time","Female","","","","","","","","","","","","","",""
"1994","Part Time","Male","","","","","","","","","","","","","",""
"1995","Full Time","Female","1.97","2","1680","1","1","3","3","4","1.93","2.01","1","4","2","2"
"1995","Full Time","Male","1.86","2","3264","1","1","2","3","4","1.83","1.89","1","4","2","2"
"1995","Not Working","Female","1.76","2","2659","1","1","2","3","4","1.73","1.79","1","4","1","2"
"1995","Not Working","Male","1.98","2","1351","1","1","2","3","4","1.93","2.03","1","4","2","2"
"1995","Part Time","Female","1.58","1","1498","1","1","2","3","4","1.54","1.62","1","4","1","1"
"1995","Part Time","Male","2.15","2","684","1","1","3","4","4","2.08","2.22","1","4","2","2"
"1996","Full Time","Female","","","","","","","","","","","","","",""
"1996","Full Time","Male","","","","","","","","","","","","","",""
"1996","Not Working","Female","","","","","","","","","","","","","",""
"1996","Not Working","Male","","","","","","","","","","","","","",""
"1996","Part Time","Female","","","","","","","","","","","","","",""
"1996","Part Time","Male","","","","","","","","","","","","","",""
"1997","Full Time","Female","","","","","","","","","","","","","",""
"1997","Full Time","Male","","","","","","","","","","","","","",""
"1997","Not Working","Female","","","","","","","","","","","","","",""
"1997","Not Working","Male","","","","","","","","","","","","","",""
"1997","Part Time","Female","","","","","","","","","","","","","",""
"1997","Part Time","Male","","","","","","","","","","","","","",""
"1998","Full Time","Female","","","","","","","","","","","","","",""
"1998","Full Time","Male","","","","","","","","","","","","","",""
"1998","Not Working","Female","","","","","","","","","","","","","",""
"1998","Not Working","Male","","","","","","","","","","","","","",""
"1998","Part Time","Female","","","","","","","","","","","","","",""
"1998","Part Time","Male","","","","","","","","","","","","","",""
"1999","Full Time","Female","","","","","","","","","","","","","",""
"1999","Full Time","Male","","","","","","","","","","","","","",""
"1999","Not Working","Female","","","","","","","","","","","","","",""
"1999","Not Working","Male","","","","","","","","","","","","","",""
"1999","Part Time","Female","","","","","","","","","","","","","",""
"1999","Part Time","Male","","","","","","","","","","","","","",""
"2000","Full Time","Female","","","","","","","","","","","","","",""
"2000","Full Time","Male","","","","","","","","","","","","","",""
"2000","Not Working","Female","","","","","","","","","","","","","",""
"2000","Not Working","Male","","","","","","","","","","","","","",""
"2000","Part Time","Female","","","","","","","","","","","","","",""
"2000","Part Time","Male","","","","","","","","","","","","","",""
"2001","Full Time","Female","","","","","","","","","","","","","",""
"2001","Full Time","Male","","","","","","","","","","","","","",""
"2001","Not Working","Female","","","","","","","","","","","","","",""
"2001","Not Working","Male","","","","","","","","","","","","","",""
"2001","Part Time","Female","","","","","","","","","","","","","",""
"2001","Part Time","Male","","","","","","","","","","","","","",""
"2002","Full Time","Female","","","","","","","","","","","","","",""
"2002","Full Time","Male","","","","","","","","","","","","","",""
"2002","Not Working","Female","","","","","","","","","","","","","",""
"2002","Not Working","Male","","","","","","","","","","","","","",""
"2002","Part Time","Female","","","","","","","","","","","","","",""
"2002","Part Time","Male","","","","","","","","","","","","","",""
"2003","Full Time","Female","","","","","","","","","","","","","",""
"2003","Full Time","Male","","","","","","","","","","","","","",""
"2003","Not Working","Female","","","","","","","","","","","","","",""
"2003","Not Working","Male","","","","","","","","","","","","","",""
"2003","Part Time","Female","","","","","","","","","","","","","",""
"2003","Part Time","Male","","","","","","","","","","","","","",""
