"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","direct migration background","1.86","2","81","1","1","2","3","4","1.66","2.06","1","4","1","2"
"1990","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1990","college entrance qualification","no migration background","2.13","2","1050","1","1","3","3","4","2.07","2.19","1","4","2","2"
"1990","lower secondary degree","direct migration background","1.86","2","239","1","1","2","3","4","1.76","1.96","1","4","2","2"
"1990","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1990","lower secondary degree","no migration background","1.86","2","3772","1","1","2","3","4","1.83","1.89","1","4","2","2"
"1990","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","no migration background","2.36","2","152","1","2","3","4","4","2.21","2.51","1","4","2","3"
"1990","Other degree","direct migration background","","","","","","","","","","","","","",""
"1990","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1990","Other degree","no migration background","2.2","2","39","1","1","3","4","4","1.86","2.54","1","4","1","2"
"1990","secondary school degree","direct migration background","1.89","2","91","1","1","2","3","4","1.72","2.06","1","4","1","2"
"1990","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1990","secondary school degree","no migration background","1.96","2","1464","1","1","2","3","4","1.91","2.01","1","4","2","2"
"1991","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1991","Other degree","direct migration background","","","","","","","","","","","","","",""
"1991","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1991","Other degree","no migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","no migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","direct migration background","1.68","1","97","1","1","2","3","4","1.49","1.87","1","4","1","2"
"1992","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","no migration background","2.01","2","1551","1","1","3","3","4","1.96","2.06","1","4","2","2"
"1992","lower secondary degree","direct migration background","1.82","2","320","1","1","2","3","4","1.72","1.92","1","4","1","2"
"1992","lower secondary degree","indirect migration background","1.94","2","33","1","1","3","3","3","1.62","2.26","1","4","1","2"
"1992","lower secondary degree","no migration background","1.87","2","4936","1","1","2","3","4","1.85","1.89","1","4","2","2"
"1992","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","no migration background","2.34","2","193","1","2","3","4","4","2.19","2.49","1","4","2","2"
"1992","Other degree","direct migration background","","","","","","","","","","","","","",""
"1992","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1992","Other degree","no migration background","2.17","2","77","1","1","3","4","4","1.93","2.41","1","4","2","2"
"1992","secondary school degree","direct migration background","1.72","1","116","1","1","2","3","4","1.57","1.87","1","4","1","2"
"1992","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1992","secondary school degree","no migration background","1.82","2","3325","1","1","2","3","4","1.79","1.85","1","4","1","1"
"1993","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1993","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1993","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1993","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1993","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1993","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1993","Other degree","direct migration background","","","","","","","","","","","","","",""
"1993","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1993","Other degree","no migration background","","","","","","","","","","","","","",""
"1993","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1993","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1993","secondary school degree","no migration background","","","","","","","","","","","","","",""
"1994","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1994","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1994","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1994","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1994","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1994","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1994","Other degree","direct migration background","","","","","","","","","","","","","",""
"1994","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1994","Other degree","no migration background","","","","","","","","","","","","","",""
"1994","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1994","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1994","secondary school degree","no migration background","","","","","","","","","","","","","",""
"1995","college entrance qualification","direct migration background","1.73","1","151","1","1","2","3","4","1.59","1.87","1","4","1","2"
"1995","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1995","college entrance qualification","no migration background","1.98","2","1638","1","1","3","3","4","1.93","2.03","1","4","2","2"
"1995","lower secondary degree","direct migration background","1.74","2","373","1","1","2","3","4","1.65","1.83","1","4","1","2"
"1995","lower secondary degree","indirect migration background","2.03","2","46","1","1","3","4","4","1.71","2.35","1","4","1","2"
"1995","lower secondary degree","no migration background","1.83","2","4509","1","1","2","3","4","1.8","1.86","1","4","2","2"
"1995","no degree/no degree yet","direct migration background","1.78","2","83","1","1","2","3","4","1.6","1.96","1","4","1","2"
"1995","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1995","no degree/no degree yet","no migration background","2.37","2","230","1","2","3","4","4","2.25","2.49","1","4","2","3"
"1995","Other degree","direct migration background","1.6","1","361","1","1","2","3","4","1.52","1.68","1","4","1","1"
"1995","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1995","Other degree","no migration background","2.2","2","70","1","1","3","4","4","1.95","2.45","1","4","2","2"
"1995","secondary school degree","direct migration background","1.8","1","146","1","1","2","3","4","1.65","1.95","1","4","1","2"
"1995","secondary school degree","indirect migration background","2.18","2","38","1","1","3","4","4","1.86","2.5","1","4","2","2"
"1995","secondary school degree","no migration background","1.78","2","3241","1","1","2","3","4","1.75","1.81","1","4","1","2"
"1996","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1996","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1996","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1996","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1996","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1996","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1996","Other degree","direct migration background","","","","","","","","","","","","","",""
"1996","Other degree","indirect migration background","","","","","","","","","","","","","",""
