"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","Female","1.8","2","597","1","1","2","3","4","1.73","1.87","1","4","1","2"
"1990","Baden-W?rttemberg","Male","1.96","2","550","1","1","2","3","4","1.89","2.03","1","4","2","2"
"1990","Bavaria","Female","1.85","2","639","1","1","2","3","4","1.78","1.92","1","4","2","2"
"1990","Bavaria","Male","2.03","2","617","1","1","3","3","4","1.96","2.1","1","4","2","2"
"1990","Berlin","Female","2.02","2","124","1","1","3","4","4","1.85","2.19","1","4","2","2"
"1990","Berlin","Male","2.32","2","106","1","2","3","4","4","2.15","2.49","1","4","2","2"
"1990","Brandenburg","Female","","","","","","","","","","","","","",""
"1990","Brandenburg","Male","","","","","","","","","","","","","",""
"1990","Bremen","Female","1.9","2","48","1","1","2","3","4","1.63","2.17","1","4","1","2"
"1990","Bremen","Male","2.08","2","36","1","1","3","4","4","1.7","2.46","1","4","1","2"
"1990","Hamburg","Female","2.02","2","66","1","1","2","4","4","1.77","2.27","1","4","2","2"
"1990","Hamburg","Male","2.5","2","60","1","2","3","4","4","2.24","2.76","1","4","2","3"
"1990","Hesse","Female","1.98","2","340","1","1","2","4","4","1.88","2.08","1","4","2","2"
"1990","Hesse","Male","2.14","2","323","1","1","3","3","4","2.04","2.24","1","4","2","2"
"1990","Lower Saxony","Female","1.82","2","428","1","1","2","3","4","1.74","1.9","1","4","1","2"
"1990","Lower Saxony","Male","2","2","409","1","1","3","3","4","1.91","2.09","1","4","2","2"
"1990","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Female","1.88","2","1009","1","1","2","3","4","1.83","1.93","1","4","2","2"
"1990","North Rhine-Westphalia","Male","1.92","2","907","1","1","2","3","4","1.87","1.97","1","4","2","2"
"1990","Rhineland-Palatinate,Saarland","Female","1.88","2","294","1","1","2","3","4","1.78","1.98","1","4","1","2"
"1990","Rhineland-Palatinate,Saarland","Male","2.01","2","262","1","1","2","3","4","1.9","2.12","1","4","2","2"
"1990","Saxony","Female","","","","","","","","","","","","","",""
"1990","Saxony","Male","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Female","1.75","2","130","1","1","2","3","4","1.6","1.9","1","4","1","2"
"1990","Schleswig-Holstein","Male","2.02","2","121","1","1","3","3","4","1.86","2.18","1","4","2","2"
"1990","Thuringia","Female","","","","","","","","","","","","","",""
"1990","Thuringia","Male","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"1991","Bavaria","Female","","","","","","","","","","","","","",""
"1991","Bavaria","Male","","","","","","","","","","","","","",""
"1991","Berlin","Female","","","","","","","","","","","","","",""
"1991","Berlin","Male","","","","","","","","","","","","","",""
"1991","Brandenburg","Female","","","","","","","","","","","","","",""
"1991","Brandenburg","Male","","","","","","","","","","","","","",""
"1991","Bremen","Female","","","","","","","","","","","","","",""
"1991","Bremen","Male","","","","","","","","","","","","","",""
"1991","Hamburg","Female","","","","","","","","","","","","","",""
"1991","Hamburg","Male","","","","","","","","","","","","","",""
"1991","Hesse","Female","","","","","","","","","","","","","",""
"1991","Hesse","Male","","","","","","","","","","","","","",""
"1991","Lower Saxony","Female","","","","","","","","","","","","","",""
"1991","Lower Saxony","Male","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Male","","","","","","","","","","","","","",""
"1991","Saxony","Female","","","","","","","","","","","","","",""
"1991","Saxony","Male","","","","","","","","","","","","","",""
"1991","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1991","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1991","Schleswig-Holstein","Female","","","","","","","","","","","","","",""
"1991","Schleswig-Holstein","Male","","","","","","","","","","","","","",""
"1991","Thuringia","Female","","","","","","","","","","","","","",""
"1991","Thuringia","Male","","","","","","","","","","","","","",""
"1992","Baden-W?rttemberg","Female","1.82","2","580","1","1","2","3","4","1.75","1.89","1","4","1","2"
"1992","Baden-W?rttemberg","Male","1.97","2","517","1","1","3","3","4","1.89","2.05","1","4","2","2"
"1992","Bavaria","Female","1.86","2","660","1","1","2","3","4","1.79","1.93","1","4","1","2"
"1992","Bavaria","Male","2.03","2","640","1","1","3","3","4","1.96","2.1","1","4","2","2"
"1992","Berlin","Female","1.95","2","265","1","1","3","4","4","1.83","2.07","1","4","1","2"
"1992","Berlin","Male","2.24","2","231","1","1","3","4","4","2.12","2.36","1","4","2","2"
"1992","Brandenburg","Female","1.67","1","337","1","1","2","3","4","1.58","1.76","1","4","1","1"
"1992","Brandenburg","Male","1.88","2","312","1","1","3","3","4","1.78","1.98","1","4","1","2"
"1992","Bremen","Female","1.73","1","47","1","1","2","4","4","1.46","2","1","4","1","2"
"1992","Bremen","Male","1.91","2","39","1","1","2","4","4","1.57","2.25","1","4","1","2"
"1992","Hamburg","Female","2.07","2","64","1","1","2","4","4","1.83","2.31","1","4","2","2"
"1992","Hamburg","Male","2.64","2","48","1","2","4","4","4","2.35","2.93","1","4","2","3"
"1992","Hesse","Female","1.93","2","340","1","1","2","4","4","1.83","2.03","1","4","1","2"
"1992","Hesse","Male","2","2","311","1","1","3","3","4","1.89","2.11","1","4","2","2"
"1992","Lower Saxony","Female","1.73","2","426","1","1","2","3","4","1.65","1.81","1","4","1","2"
"1992","Lower Saxony","Male","2.07","2","409","1","1","3","3","4","1.98","2.16","1","4","2","2"
"1992","Mecklenburg-Western Pomerania","Female","1.52","1","207","1","1","2","2","4","1.42","1.62","1","4","1","1"
"1992","Mecklenburg-Western Pomerania","Male","1.65","1","201","1","1","2","3","4","1.54","1.76","1","4","1","2"
"1992","North Rhine-Westphalia","Female","1.85","2","1003","1","1","2","3","4","1.8","1.9","1","4","2","2"
"1992","North Rhine-Westphalia","Male","1.92","2","884","1","1","2","3","4","1.86","1.98","1","4","2","2"
"1992","Rhineland-Palatinate,Saarland","Female","1.84","2","288","1","1","2","3","4","1.74","1.94","1","4","1","2"
"1992","Rhineland-Palatinate,Saarland","Male","1.92","2","253","1","1","2","3","4","1.82","2.02","1","4","2","2"
"1992","Saxony","Female","1.74","1","612","1","1","2","4","4","1.67","1.81","1","4","1","1"
"1992","Saxony","Male","1.88","2","531","1","1","2","3","4","1.8","1.96","1","4","1","2"
"1992","Saxony-Anhalt","Female","1.71","2","400","1","1","2","3","4","1.63","1.79","1","4","1","2"
"1992","Saxony-Anhalt","Male","1.89","2","366","1","1","2","3","4","1.8","1.98","1","4","1","2"
"1992","Schleswig-Holstein","Female","1.73","1","128","1","1","2","3","4","1.57","1.89","1","4","1","2"
"1992","Schleswig-Holstein","Male","1.83","2","112","1","1","2","3","4","1.66","2","1","4","1","2"
"1992","Thuringia","Female","1.74","1","354","1","1","2","4","4","1.64","1.84","1","4","1","1"
"1992","Thuringia","Male","1.78","1","321","1","1","2","3","4","1.68","1.88","1","4","1","2"
"1993","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"1993","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"1993","Bavaria","Female","","","","","","","","","","","","","",""
"1993","Bavaria","Male","","","","","","","","","","","","","",""
"1993","Berlin","Female","","","","","","","","","","","","","",""
"1993","Berlin","Male","","","","","","","","","","","","","",""
"1993","Brandenburg","Female","","","","","","","","","","","","","",""
"1993","Brandenburg","Male","","","","","","","","","","","","","",""
"1993","Bremen","Female","","","","","","","","","","","","","",""
"1993","Bremen","Male","","","","","","","","","","","","","",""
"1993","Hamburg","Female","","","","","","","","","","","","","",""
"1993","Hamburg","Male","","","","","","","","","","","","","",""
"1993","Hesse","Female","","","","","","","","","","","","","",""
"1993","Hesse","Male","","","","","","","","","","","","","",""
"1993","Lower Saxony","Female","","","","","","","","","","","","","",""
"1993","Lower Saxony","Male","","","","","","","","","","","","","",""
"1993","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1993","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1993","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"1993","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"1993","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
"1993","Rhineland-Palatinate,Saarland","Male","","","","","","","","","","","","","",""
"1993","Saxony","Female","","","","","","","","","","","","","",""
"1993","Saxony","Male","","","","","","","","","","","","","",""
"1993","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1993","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1993","Schleswig-Holstein","Female","","","","","","","","","","","","","",""
"1993","Schleswig-Holstein","Male","","","","","","","","","","","","","",""
"1993","Thuringia","Female","","","","","","","","","","","","","",""
"1993","Thuringia","Male","","","","","","","","","","","","","",""
"1994","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"1994","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"1994","Bavaria","Female","","","","","","","","","","","","","",""
"1994","Bavaria","Male","","","","","","","","","","","","","",""
"1994","Berlin","Female","","","","","","","","","","","","","",""
"1994","Berlin","Male","","","","","","","","","","","","","",""
"1994","Brandenburg","Female","","","","","","","","","","","","","",""
"1994","Brandenburg","Male","","","","","","","","","","","","","",""
"1994","Bremen","Female","","","","","","","","","","","","","",""
"1994","Bremen","Male","","","","","","","","","","","","","",""
"1994","Hamburg","Female","","","","","","","","","","","","","",""
"1994","Hamburg","Male","","","","","","","","","","","","","",""
"1994","Hesse","Female","","","","","","","","","","","","","",""
"1994","Hesse","Male","","","","","","","","","","","","","",""
"1994","Lower Saxony","Female","","","","","","","","","","","","","",""
"1994","Lower Saxony","Male","","","","","","","","","","","","","",""
"1994","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1994","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1994","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"1994","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"1994","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
"1994","Rhineland-Palatinate,Saarland","Male","","","","","","","","","","","","","",""
"1994","Saxony","Female","","","","","","","","","","","","","",""
"1994","Saxony","Male","","","","","","","","","","","","","",""
"1994","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1994","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1994","Schleswig-Holstein","Female","","","","","","","","","","","","","",""
"1994","Schleswig-Holstein","Male","","","","","","","","","","","","","",""
"1994","Thuringia","Female","","","","","","","","","","","","","",""
"1994","Thuringia","Male","","","","","","","","","","","","","",""
"1995","Baden-W?rttemberg","Female","1.81","2","630","1","1","2","3","4","1.74","1.88","1","4","1","2"
"1995","Baden-W?rttemberg","Male","1.93","2","556","1","1","2","3","4","1.85","2.01","1","4","2","2"
"1995","Bavaria","Female","1.84","2","704","1","1","2","3","4","1.77","1.91","1","4","1","2"
"1995","Bavaria","Male","2.06","2","673","1","1","3","4","4","1.99","2.13","1","4","2","2"
"1995","Berlin","Female","1.96","2","264","1","1","3","4","4","1.84","2.08","1","4","1","2"
"1995","Berlin","Male","2.15","2","234","1","1","3","4","4","2.02","2.28","1","4","2","2"
"1995","Brandenburg","Female","1.7","1","303","1","1","2","3","4","1.61","1.79","1","4","1","2"
"1995","Brandenburg","Male","1.9","2","277","1","1","2","3","4","1.8","2","1","4","2","2"
"1995","Bremen","Female","2.05","2","46","1","1","3","4","4","1.75","2.35","1","4","1","2"
"1995","Bremen","Male","2","2","38","1","1","2","4","4","1.66","2.34","1","4","1","2"
"1995","Hamburg","Female","1.91","2","55","1","1","2","4","4","1.67","2.15","1","4","1","2"
"1995","Hamburg","Male","2.42","2","48","1","2","3","4","4","2.13","2.71","1","4","2","3"
"1995","Hesse","Female","1.75","1","366","1","1","2","3","4","1.66","1.84","1","4","1","2"
"1995","Hesse","Male","1.88","2","327","1","1","2","3","4","1.78","1.98","1","4","2","2"
"1995","Lower Saxony","Female","1.71","2","461","1","1","2","3","4","1.64","1.78","1","4","1","2"
"1995","Lower Saxony","Male","1.93","2","446","1","1","2","3","4","1.85","2.01","1","4","2","2"
"1995","Mecklenburg-Western Pomerania","Female","1.67","1","206","1","1","2","3","4","1.56","1.78","1","4","1","1"
"1995","Mecklenburg-Western Pomerania","Male","1.75","2","203","1","1","2","3","4","1.63","1.87","1","4","2","2"
"1995","North Rhine-Westphalia","Female","1.78","2","1074","1","1","2","3","4","1.73","1.83","1","4","1","2"
"1995","North Rhine-Westphalia","Male","1.9","2","945","1","1","2","3","4","1.84","1.96","1","4","2","2"
"1995","Rhineland-Palatinate,Saarland","Female","1.8","2","325","1","1","2","3","4","1.71","1.89","1","4","1","2"
"1995","Rhineland-Palatinate,Saarland","Male","1.99","2","299","1","1","3","3","4","1.9","2.08","1","4","2","2"
"1995","Saxony","Female","1.67","1","564","1","1","2","3","4","1.6","1.74","1","4","1","1"
"1995","Saxony","Male","1.81","2","506","1","1","2","3","4","1.74","1.88","1","4","2","2"
"1995","Saxony-Anhalt","Female","1.69","1","367","1","1","2","3","4","1.6","1.78","1","4","1","1"
"1995","Saxony-Anhalt","Male","1.83","2","315","1","1","2","3","4","1.74","1.92","1","4","1","2"
"1995","Schleswig-Holstein","Female","1.6","1","137","1","1","2","2","4","1.47","1.73","1","4","1","2"
"1995","Schleswig-Holstein","Male","1.8","2","122","1","1","2","3","4","1.64","1.96","1","4","1","2"
"1995","Thuringia","Female","1.66","1","335","1","1","2","3","4","1.58","1.74","1","4","1","1"
"1995","Thuringia","Male","1.75","2","310","1","1","2","3","4","1.66","1.84","1","4","1","2"
"1996","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"1996","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"1996","Bavaria","Female","","","","","","","","","","","","","",""
"1996","Bavaria","Male","","","","","","","","","","","","","",""
"1996","Berlin","Female","","","","","","","","","","","","","",""
"1996","Berlin","Male","","","","","","","","","","","","","",""
"1996","Brandenburg","Female","","","","","","","","","","","","","",""
"1996","Brandenburg","Male","","","","","","","","","","","","","",""
"1996","Bremen","Female","","","","","","","","","","","","","",""
"1996","Bremen","Male","","","","","","","","","","","","","",""
"1996","Hamburg","Female","","","","","","","","","","","","","",""
"1996","Hamburg","Male","","","","","","","","","","","","","",""
"1996","Hesse","Female","","","","","","","","","","","","","",""
"1996","Hesse","Male","","","","","","","","","","","","","",""
"1996","Lower Saxony","Female","","","","","","","","","","","","","",""
"1996","Lower Saxony","Male","","","","","","","","","","","","","",""
"1996","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1996","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1996","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"1996","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"1996","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
"1996","Rhineland-Palatinate,Saarland","Male","","","","","","","","","","","","","",""
"1996","Saxony","Female","","","","","","","","","","","","","",""
"1996","Saxony","Male","","","","","","","","","","","","","",""
"1996","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1996","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1996","Schleswig-Holstein","Female","","","","","","","","","","","","","",""
"1996","Schleswig-Holstein","Male","","","","","","","","","","","","","",""
"1996","Thuringia","Female","","","","","","","","","","","","","",""
"1996","Thuringia","Male","","","","","","","","","","","","","",""
"1997","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"1997","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"1997","Bavaria","Female","","","","","","","","","","","","","",""
"1997","Bavaria","Male","","","","","","","","","","","","","",""
"1997","Berlin","Female","","","","","","","","","","","","","",""
"1997","Berlin","Male","","","","","","","","","","","","","",""
"1997","Brandenburg","Female","","","","","","","","","","","","","",""
"1997","Brandenburg","Male","","","","","","","","","","","","","",""
