"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","Rural Area","1.87","2","159","1","1","2","3","4","1.73","2.01","1","4","1","2"
"1990","Baden-Württemberg","Urban Area","1.88","2","988","1","1","2","3","4","1.83","1.93","1","4","2","2"
"1990","Bavaria","Rural Area","1.84","2","634","1","1","2","3","4","1.78","1.9","1","4","2","2"
"1990","Bavaria","Urban Area","2.04","2","622","1","1","3","4","4","1.97","2.11","1","4","2","2"
"1990","Berlin","Rural Area","","","","","","","","","","","","","",""
"1990","Berlin","Urban Area","2.16","2","230","1","1","3","4","4","2.04","2.28","1","4","2","2"
"1990","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1990","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1990","Bremen","Rural Area","","","","","","","","","","","","","",""
"1990","Bremen","Urban Area","1.97","2","84","1","1","2","4","4","1.75","2.19","1","4","1","2"
"1990","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1990","Hamburg","Urban Area","2.26","2","126","1","2","3","4","4","2.08","2.44","1","4","2","2"
"1990","Hesse","Rural Area","2.25","2","111","1","1","3","4","4","2.07","2.43","1","4","2","2"
"1990","Hesse","Urban Area","2.02","2","552","1","1","2","3","4","1.95","2.09","1","4","2","2"
"1990","Lower Saxony","Rural Area","1.87","2","405","1","1","2","3","4","1.78","1.96","1","4","2","2"
"1990","Lower Saxony","Urban Area","1.94","2","432","1","1","2","3","4","1.85","2.03","1","4","2","2"
"1990","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Rural Area","1.61","2","69","1","1","2","2","3","1.46","1.76","1","3","1","2"
"1990","North Rhine-Westphalia","Urban Area","1.91","2","1847","1","1","2","3","4","1.87","1.95","1","4","2","2"
"1990","Rhineland-Palatinate,Saarland","Rural Area","1.8","2","109","1","1","2","3","4","1.64","1.96","1","4","1","2"
"1990","Rhineland-Palatinate,Saarland","Urban Area","1.97","2","447","1","1","2","3","4","1.89","2.05","1","4","2","2"
"1990","Saxony","Rural Area","","","","","","","","","","","","","",""
"1990","Saxony","Urban Area","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Rural Area","1.91","2","136","1","1","2","3","4","1.75","2.07","1","4","1","2"
"1990","Schleswig-Holstein","Urban Area","1.85","2","115","1","1","2","3","4","1.69","2.01","1","4","1","2"
