"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Female","1.79","2","234","1","1","2","3","4","1.69","1.89","1","4","1","2"
"1990","direct migration background","Male","1.95","2","203","1","1","3","3","4","1.83","2.07","1","4","2","2"
"1990","indirect migration background","Female","2.59","2.5","31","1","1","4","4","4","2.18","3","1","4","1","3"
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","1.87","2","3410","1","1","2","3","4","1.84","1.9","1","4","2","2"
"1990","no migration background","Male","2.02","2","3164","1","1","3","3","4","1.99","2.05","1","4","2","2"
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","","","","","","","","","","","","","",""
"1991","no migration background","Male","","","","","","","","","","","","","",""
"1992","direct migration background","Female","1.72","1","312","1","1","2","3","4","1.62","1.82","1","4","1","2"
"1992","direct migration background","Male","1.85","2","259","1","1","2","3","4","1.74","1.96","1","4","1","2"
"1992","indirect migration background","Female","1.93","2","41","1","1","3","3","4","1.64","2.22","1","4","1","2"
"1992","indirect migration background","Male","2.29","2","39","1","1","3","4","4","1.97","2.61","1","4","2","3"
"1992","no migration background","Female","1.82","2","5358","1","1","2","3","4","1.8","1.84","1","4","1","1"
"1992","no migration background","Male","1.97","2","4877","1","1","3","3","4","1.94","2","1","4","2","2"
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","","","","","","","","","","","","","",""
"1994","direct migration background","Male","","","","","","","","","","","","","",""
"1994","indirect migration background","Female","","","","","","","","","","","","","",""
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","","","","","","","","","","","","","",""
"1994","no migration background","Male","","","","","","","","","","","","","",""
"1995","direct migration background","Female","1.6","1","597","1","1","2","3","4","1.53","1.67","1","4","1","1"
"1995","direct migration background","Male","1.82","2","540","1","1","2","3","4","1.75","1.89","1","4","1","2"
"1995","indirect migration background","Female","2.03","2","72","1","1","3","4","4","1.8","2.26","1","4","1","2"
"1995","indirect migration background","Male","2.36","2","67","1","2","3","4","4","2.13","2.59","1","4","2","3"
"1995","no migration background","Female","1.79","2","5168","1","1","2","3","4","1.77","1.81","1","4","1","1"
"1995","no migration background","Male","1.94","2","4692","1","1","2","3","4","1.91","1.97","1","4","2","2"
"1996","direct migration background","Female","","","","","","","","","","","","","",""
"1996","direct migration background","Male","","","","","","","","","","","","","",""
"1996","indirect migration background","Female","","","","","","","","","","","","","",""
"1996","indirect migration background","Male","","","","","","","","","","","","","",""
"1996","no migration background","Female","","","","","","","","","","","","","",""
"1996","no migration background","Male","","","","","","","","","","","","","",""
"1997","direct migration background","Female","","","","","","","","","","","","","",""
"1997","direct migration background","Male","","","","","","","","","","","","","",""
"1997","indirect migration background","Female","","","","","","","","","","","","","",""
"1997","indirect migration background","Male","","","","","","","","","","","","","",""
"1997","no migration background","Female","","","","","","","","","","","","","",""
"1997","no migration background","Male","","","","","","","","","","","","","",""
"1998","direct migration background","Female","","","","","","","","","","","","","",""
"1998","direct migration background","Male","","","","","","","","","","","","","",""
"1998","indirect migration background","Female","","","","","","","","","","","","","",""
"1998","indirect migration background","Male","","","","","","","","","","","","","",""
"1998","no migration background","Female","","","","","","","","","","","","","",""
"1998","no migration background","Male","","","","","","","","","","","","","",""
"1999","direct migration background","Female","","","","","","","","","","","","","",""
"1999","direct migration background","Male","","","","","","","","","","","","","",""
"1999","indirect migration background","Female","","","","","","","","","","","","","",""
"1999","indirect migration background","Male","","","","","","","","","","","","","",""
"1999","no migration background","Female","","","","","","","","","","","","","",""
"1999","no migration background","Male","","","","","","","","","","","","","",""
"2000","direct migration background","Female","","","","","","","","","","","","","",""
"2000","direct migration background","Male","","","","","","","","","","","","","",""
