"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","general elemantary","Rural Area","1.87","2","421","1","1","2","3","4","1.79","1.95","1","4","2","2"
"1990","general elemantary","Urban Area","1.95","2","1189","1","1","2","3","4","1.9","2","1","4","2","2"
"1990","higher education","Rural Area","1.97","2","95","1","1","3","3","4","1.78","2.16","1","4","1","2"
"1990","higher education","Urban Area","2","2","554","1","1","3","4","4","1.92","2.08","1","4","2","2"
"1990","higher vocational","Rural Area","1.81","2","111","1","1","2","3","4","1.68","1.94","1","4","1","2"
"1990","higher vocational","Urban Area","1.8","2","385","1","1","2","3","4","1.72","1.88","1","4","1","2"
"1990","in school","Rural Area","","","","","","","","","","","","","",""
"1990","in school","Urban Area","2.48","3","80","1","2","3","4","4","2.27","2.69","1","4","2","3"
"1990","inadequately","Rural Area","","","","","","","","","","","","","",""
"1990","inadequately","Urban Area","2.28","2","49","1","1","4","4","4","1.94","2.62","1","4","1","3"
"1990","middle vocational","Rural Area","1.83","2","903","1","1","2","3","4","1.78","1.88","1","4","2","2"
"1990","middle vocational","Urban Area","1.93","2","2949","1","1","2","3","4","1.9","1.96","1","4","2","2"
"1990","vocational + Abi","Rural Area","2.42","2","33","1","1","4","4","4","2.02","2.82","1","4","2","3"
"1990","vocational + Abi","Urban Area","2.22","2","171","1","1","3","3","4","2.08","2.36","1","4","2","2"
"1991","general elemantary","Rural Area","","","","","","","","","","","","","",""
"1991","general elemantary","Urban Area","","","","","","","","","","","","","",""
"1991","higher education","Rural Area","","","","","","","","","","","","","",""
"1991","higher education","Urban Area","","","","","","","","","","","","","",""
"1991","higher vocational","Rural Area","","","","","","","","","","","","","",""
"1991","higher vocational","Urban Area","","","","","","","","","","","","","",""
"1991","in school","Rural Area","","","","","","","","","","","","","",""
"1991","in school","Urban Area","","","","","","","","","","","","","",""
"1991","inadequately","Rural Area","","","","","","","","","","","","","",""
"1991","inadequately","Urban Area","","","","","","","","","","","","","",""
"1991","middle vocational","Rural Area","","","","","","","","","","","","","",""
"1991","middle vocational","Urban Area","","","","","","","","","","","","","",""
"1991","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1991","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"1992","general elemantary","Rural Area","1.93","2","698","1","1","2","3","4","1.86","2","1","4","2","2"
"1992","general elemantary","Urban Area","1.94","2","1206","1","1","2","3","4","1.89","1.99","1","4","2","2"
"1992","higher education","Rural Area","1.61","1","612","1","1","2","3","4","1.55","1.67","1","4","1","1"
"1992","higher education","Urban Area","1.86","2","957","1","1","2","3","4","1.8","1.92","1","4","1","2"
"1992","higher vocational","Rural Area","1.69","1","282","1","1","2","3","4","1.6","1.78","1","4","1","1"
"1992","higher vocational","Urban Area","1.82","2","461","1","1","2","3","4","1.74","1.9","1","4","1","2"
"1992","in school","Rural Area","2.44","2.23","50","1","2","3","4","4","2.16","2.72","1","4","2","3"
"1992","in school","Urban Area","2.44","2","86","1","2","3","4","4","2.23","2.65","1","4","2","3"
"1992","inadequately","Rural Area","2.2","2","37","1","2","3","3","4","1.91","2.49","1","4","2","3"
"1992","inadequately","Urban Area","2.24","2","57","1","1","3","4","4","1.94","2.54","1","4","2","2"
"1992","middle vocational","Rural Area","1.77","2","2303","1","1","2","3","4","1.74","1.8","1","4","1","2"
"1992","middle vocational","Urban Area","1.93","2","3628","1","1","2","3","4","1.9","1.96","1","4","2","2"
"1992","vocational + Abi","Rural Area","2.14","2","74","1","1","3","4","4","1.91","2.37","1","4","1","2"
"1992","vocational + Abi","Urban Area","2.02","2","214","1","1","3","3","4","1.89","2.15","1","4","2","2"
"1993","general elemantary","Rural Area","","","","","","","","","","","","","",""
"1993","general elemantary","Urban Area","","","","","","","","","","","","","",""
"1993","higher education","Rural Area","","","","","","","","","","","","","",""
"1993","higher education","Urban Area","","","","","","","","","","","","","",""
"1993","higher vocational","Rural Area","","","","","","","","","","","","","",""
"1993","higher vocational","Urban Area","","","","","","","","","","","","","",""
"1993","in school","Rural Area","","","","","","","","","","","","","",""
"1993","in school","Urban Area","","","","","","","","","","","","","",""
"1993","inadequately","Rural Area","","","","","","","","","","","","","",""
"1993","inadequately","Urban Area","","","","","","","","","","","","","",""
"1993","middle vocational","Rural Area","","","","","","","","","","","","","",""
"1993","middle vocational","Urban Area","","","","","","","","","","","","","",""
"1993","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1993","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"1994","general elemantary","Rural Area","","","","","","","","","","","","","",""
"1994","general elemantary","Urban Area","","","","","","","","","","","","","",""
"1994","higher education","Rural Area","","","","","","","","","","","","","",""
"1994","higher education","Urban Area","","","","","","","","","","","","","",""
"1994","higher vocational","Rural Area","","","","","","","","","","","","","",""
"1994","higher vocational","Urban Area","","","","","","","","","","","","","",""
"1994","in school","Rural Area","","","","","","","","","","","","","",""
"1994","in school","Urban Area","","","","","","","","","","","","","",""
"1994","inadequately","Rural Area","","","","","","","","","","","","","",""
"1994","inadequately","Urban Area","","","","","","","","","","","","","",""
"1994","middle vocational","Rural Area","","","","","","","","","","","","","",""
"1994","middle vocational","Urban Area","","","","","","","","","","","","","",""
"1994","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1994","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"1995","general elemantary","Rural Area","1.97","2","665","1","1","2","4","4","1.9","2.04","1","4","2","2"
"1995","general elemantary","Urban Area","1.89","2","1142","1","1","2","3","4","1.84","1.94","1","4","2","2"
"1995","higher education","Rural Area","1.6","1","623","1","1","2","3","4","1.54","1.66","1","4","1","1"
"1995","higher education","Urban Area","1.9","2","1073","1","1","3","3","4","1.85","1.95","1","4","1","2"
