"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1990","college entrance qualification","West Germany","2.12","2","1139","1","1","3","3","4","2.07","2.17","1","4","2","2"
"1990","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1990","lower secondary degree","West Germany","1.86","2","4039","1","1","2","3","4","1.83","1.89","1","4","2","2"
"1990","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","West Germany","2.33","2","165","1","2","3","4","4","2.18","2.48","1","4","2","2"
"1990","Other degree","East Germany","","","","","","","","","","","","","",""
"1990","Other degree","West Germany","2.15","2","54","1","1","3","4","4","1.86","2.44","1","4","1","2"
"1990","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1990","secondary school degree","West Germany","1.96","2","1563","1","1","2","3","4","1.92","2","1","4","2","2"
"1991","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1991","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1991","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1991","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1991","Other degree","East Germany","","","","","","","","","","","","","",""
"1991","Other degree","West Germany","","","","","","","","","","","","","",""
"1991","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1991","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1992","college entrance qualification","East Germany","1.58","1","480","1","1","2","3","4","1.51","1.65","1","4","1","1"
"1992","college entrance qualification","West Germany","2.06","2","1177","1","1","3","4","4","2","2.12","1","4","2","2"
"1992","lower secondary degree","East Germany","1.9","2","1454","1","1","2","4","4","1.85","1.95","1","4","2","2"
"1992","lower secondary degree","West Germany","1.86","2","3835","1","1","2","3","4","1.83","1.89","1","4","2","2"
"1992","no degree/no degree yet","East Germany","2.35","2","56","1","2","3","4","4","2.08","2.62","1","4","2","3"
"1992","no degree/no degree yet","West Germany","2.29","2","163","1","2","3","4","4","2.13","2.45","1","4","2","2"
"1992","Other degree","East Germany","2.26","2","46","1","1","3","4","4","1.92","2.6","1","4","1","3"
"1992","Other degree","West Germany","2.15","2","49","1","1","3","4","4","1.84","2.46","1","4","1","2"
"1992","secondary school degree","East Germany","1.66","1","1847","1","1","2","3","4","1.62","1.7","1","4","1","1"
"1992","secondary school degree","West Germany","1.9","2","1617","1","1","2","3","4","1.86","1.94","1","4","2","2"
"1993","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1993","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1993","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1993","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1993","Other degree","East Germany","","","","","","","","","","","","","",""
"1993","Other degree","West Germany","","","","","","","","","","","","","",""
"1993","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1993","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1994","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1994","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1994","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1994","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1994","Other degree","East Germany","","","","","","","","","","","","","",""
"1994","Other degree","West Germany","","","","","","","","","","","","","",""
"1994","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1994","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1995","college entrance qualification","East Germany","1.66","1","500","1","1","2","3","4","1.59","1.73","1","4","1","1"
"1995","college entrance qualification","West Germany","2.01","2","1307","1","1","3","3","4","1.96","2.06","1","4","2","2"
"1995","lower secondary degree","East Germany","1.85","2","1282","1","1","2","4","4","1.8","1.9","1","4","2","2"
"1995","lower secondary degree","West Germany","1.82","2","3646","1","1","2","3","4","1.79","1.85","1","4","2","2"
"1995","no degree/no degree yet","East Germany","2.29","2","93","1","2","3","4","4","2.1","2.48","1","4","2","3"
"1995","no degree/no degree yet","West Germany","2.23","2","239","1","1","3","3","4","2.11","2.35","1","4","2","2"
"1995","Other degree","East Germany","1.96","2","33","1","1","3","3","4","1.6","2.32","1","4","1","3"
"1995","Other degree","West Germany","1.71","1","402","1","1","2","3","4","1.63","1.79","1","4","1","1"
"1995","secondary school degree","East Germany","1.64","1","1682","1","1","2","3","4","1.6","1.68","1","4","1","1"
"1995","secondary school degree","West Germany","1.86","2","1743","1","1","2","3","4","1.82","1.9","1","4","2","2"
"1996","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1996","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1996","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1996","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1996","Other degree","East Germany","","","","","","","","","","","","","",""
"1996","Other degree","West Germany","","","","","","","","","","","","","",""
"1996","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1996","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1997","college entrance qualification","East Germany","","","","","","","","","","","","","",""
