"plh0215","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Not Employed","Urban Area","279","0.0597826203281944","0.053315683193207","0.0662495574631818","1"
"1 Strongly disagree","2005","Not Employed","Rural Area","126","0.0527859122068392","0.0442579163578768","0.0613139080558016","1"
"1 Strongly disagree","2005","Employed","Urban Area","128","0.0157562064382312","0.0131286924902385","0.018383720386224","1"
"1 Strongly disagree","2005","Employed","Rural Area","71","0.0229166811025732","0.018382551672429","0.0274508105327174","1"
"2 on scale 1-7 ","2005","Not Employed","Rural Area","206","0.0834372958387595","0.0728903894512723","0.0939842022262467","2"
"2 on scale 1-7 ","2005","Employed","Urban Area","322","0.0356206386514546","0.0317100452678059","0.0395312320351033","2"
"2 on scale 1-7 ","2005","Employed","Rural Area","157","0.0359806299122769","0.0303373770001071","0.0416238828244467","2"
"2 on scale 1-7 ","2005","Not Employed","Urban Area","401","0.0906266830736449","0.0827960626186642","0.0984573035286257","2"
"3 on scale 1-7 ","2005","Not Employed","Rural Area","400","0.148856613888533","0.135281317426582","0.162431910350485","3"
"3 on scale 1-7 ","2005","Employed","Urban Area","941","0.121502932698693","0.11460956579312","0.128396299604267","3"
"3 on scale 1-7 ","2005","Employed","Rural Area","441","0.105868063162051","0.0965454955730892","0.115190630751012","3"
"3 on scale 1-7 ","2005","Not Employed","Urban Area","766","0.150456211974594","0.140704183189629","0.160208240759559","3"
"4 on scale 1-7","2005","Employed","Rural Area","1141","0.272213788480428","0.258726978935299","0.285700598025557","4"
"4 on scale 1-7","2005","Not Employed","Rural Area","742","0.285113815445367","0.267895467746042","0.302332163144692","4"
"4 on scale 1-7","2005","Employed","Urban Area","2255","0.271449824492809","0.262066810311756","0.280832838673863","4"
"4 on scale 1-7","2005","Not Employed","Urban Area","1366","0.263020485770263","0.251011135157042","0.275029836383483","4"
"5 on scale 1-7","2005","Employed","Urban Area","2365","0.267996537122339","0.25865132818798","0.277341746056699","5"
"5 on scale 1-7","2005","Not Employed","Rural Area","586","0.218782953151288","0.203015683818143","0.234550222484434","5"
"5 on scale 1-7","2005","Not Employed","Urban Area","1157","0.211816215277076","0.200670950810059","0.222961479744094","5"
"5 on scale 1-7","2005","Employed","Rural Area","1148","0.274699666877296","0.261174573942988","0.288224759811603","5"
"6 on scale 1-7","2005","Employed","Urban Area","1751","0.187823363103149","0.179582590904139","0.196064135302159","6"
"6 on scale 1-7","2005","Employed","Rural Area","836","0.191196554863989","0.179281013445676","0.203112096282301","6"
"6 on scale 1-7","2005","Not Employed","Rural Area","400","0.137675694492761","0.124534711838704","0.150816677146818","6"
"6 on scale 1-7","2005","Not Employed","Urban Area","760","0.138513957160759","0.129091418681115","0.147936495640403","6"
"7 Strongly agree","2005","Employed","Rural Area","390","0.0971246156013873","0.0881517571658127","0.106097474036962","7"
"7 Strongly agree","2005","Not Employed","Rural Area","181","0.073347714976452","0.063404757426538","0.0832906725263659","7"
"7 Strongly agree","2005","Employed","Urban Area","867","0.0998504974933234","0.0935249183193724","0.106176076667275","7"
"7 Strongly agree","2005","Not Employed","Urban Area","434","0.0857838264154691","0.0781450431906126","0.0934226096403257","7"
"1 Strongly disagree","2006","Not Employed","Urban Area","","","","","1"
"1 Strongly disagree","2006","Not Employed","Rural Area","","","","","1"
"1 Strongly disagree","2006","Employed","Urban Area","","","","","1"
"1 Strongly disagree","2006","Employed","Rural Area","","","","","1"
"2 on scale 1-7 ","2006","Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","Urban Area","","","","","2"
"3 on scale 1-7 ","2006","Not Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","Not Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","Employed","Urban Area","","","","","3"
"4 on scale 1-7","2006","Not Employed","Rural Area","","","","","4"
"4 on scale 1-7","2006","Employed","Urban Area","","","","","4"
"4 on scale 1-7","2006","Employed","Rural Area","","","","","4"
"4 on scale 1-7","2006","Not Employed","Urban Area","","","","","4"
"5 on scale 1-7","2006","Employed","Urban Area","","","","","5"
"5 on scale 1-7","2006","Not Employed","Rural Area","","","","","5"
"5 on scale 1-7","2006","Employed","Rural Area","","","","","5"
"5 on scale 1-7","2006","Not Employed","Urban Area","","","","","5"
"6 on scale 1-7","2006","Employed","Urban Area","","","","","6"
"6 on scale 1-7","2006","Not Employed","Rural Area","","","","","6"
"6 on scale 1-7","2006","Employed","Rural Area","","","","","6"
"6 on scale 1-7","2006","Not Employed","Urban Area","","","","","6"
"7 Strongly agree","2006","Not Employed","Rural Area","","","","","7"
"7 Strongly agree","2006","Employed","Urban Area","","","","","7"
"7 Strongly agree","2006","Employed","Rural Area","","","","","7"
"7 Strongly agree","2006","Not Employed","Urban Area","","","","","7"
"1 Strongly disagree","2007","Not Employed","Urban Area","","","","","1"
"1 Strongly disagree","2007","Not Employed","Rural Area","","","","","1"
"1 Strongly disagree","2007","Employed","Urban Area","","","","","1"
"1 Strongly disagree","2007","Employed","Rural Area","","","","","1"
"2 on scale 1-7 ","2007","Not Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","Not Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","Employed","Rural Area","","","","","2"
"3 on scale 1-7 ","2007","Not Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","Not Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","Employed","Rural Area","","","","","3"
"4 on scale 1-7","2007","Not Employed","Urban Area","","","","","4"
"4 on scale 1-7","2007","Not Employed","Rural Area","","","","","4"
"4 on scale 1-7","2007","Employed","Urban Area","","","","","4"
"4 on scale 1-7","2007","Employed","Rural Area","","","","","4"
"5 on scale 1-7","2007","Not Employed","Urban Area","","","","","5"
"5 on scale 1-7","2007","Not Employed","Rural Area","","","","","5"
"5 on scale 1-7","2007","Employed","Urban Area","","","","","5"
"5 on scale 1-7","2007","Employed","Rural Area","","","","","5"
"6 on scale 1-7","2007","Employed","Urban Area","","","","","6"
"6 on scale 1-7","2007","Not Employed","Urban Area","","","","","6"
"6 on scale 1-7","2007","Not Employed","Rural Area","","","","","6"
"6 on scale 1-7","2007","Employed","Rural Area","","","","","6"
"7 Strongly agree","2007","Not Employed","Urban Area","","","","","7"
"7 Strongly agree","2007","Not Employed","Rural Area","","","","","7"
"7 Strongly agree","2007","Employed","Urban Area","","","","","7"
"7 Strongly agree","2007","Employed","Rural Area","","","","","7"
"1 Strongly disagree","2008","Not Employed","Rural Area","","","","","1"
"1 Strongly disagree","2008","Employed","Urban Area","","","","","1"
"1 Strongly disagree","2008","Not Employed","Urban Area","","","","","1"
"1 Strongly disagree","2008","Employed","Rural Area","","","","","1"
"2 on scale 1-7 ","2008","Not Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","Employed","Rural Area","","","","","2"
"3 on scale 1-7 ","2008","Not Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","Employed","Rural Area","","","","","3"
"4 on scale 1-7","2008","Not Employed","Rural Area","","","","","4"
"4 on scale 1-7","2008","Employed","Urban Area","","","","","4"
"4 on scale 1-7","2008","Not Employed","Urban Area","","","","","4"
"4 on scale 1-7","2008","Employed","Rural Area","","","","","4"
"5 on scale 1-7","2008","Employed","Urban Area","","","","","5"
"5 on scale 1-7","2008","Not Employed","Urban Area","","","","","5"
"5 on scale 1-7","2008","Not Employed","Rural Area","","","","","5"
"5 on scale 1-7","2008","Employed","Rural Area","","","","","5"
"6 on scale 1-7","2008","Not Employed","Rural Area","","","","","6"
"6 on scale 1-7","2008","Employed","Rural Area","","","","","6"
"6 on scale 1-7","2008","Not Employed","Urban Area","","","","","6"
"6 on scale 1-7","2008","Employed","Urban Area","","","","","6"
"7 Strongly agree","2008","Not Employed","Urban Area","","","","","7"
"7 Strongly agree","2008","Not Employed","Rural Area","","","","","7"
"7 Strongly agree","2008","Employed","Urban Area","","","","","7"
"7 Strongly agree","2008","Employed","Rural Area","","","","","7"
"1 Strongly disagree","2009","Not Employed","Rural Area","107","0.0515769351554708","0.0426725745954433","0.0604812957154983","1"
"1 Strongly disagree","2009","Employed","Urban Area","103","0.0155170004233347","0.012693117507161","0.0183408833395085","1"
"1 Strongly disagree","2009","Employed","Rural Area","58","0.0158249670987546","0.0118782725390899","0.0197716616584192","1"
"1 Strongly disagree","2009","Not Employed","Urban Area","203","0.0611212868657424","0.0540277561204048","0.06821481761108","1"
"2 on scale 1-7 ","2009","Not Employed","Rural Area","219","0.0891781770352113","0.0777040427835196","0.100652311286903","2"
"2 on scale 1-7 ","2009","Employed","Urban Area","333","0.0456632310208229","0.0408937311991407","0.050432730842505","2"
"2 on scale 1-7 ","2009","Employed","Rural Area","192","0.0475616064116163","0.0408307141090582","0.0542924987141743","2"
"2 on scale 1-7 ","2009","Not Employed","Urban Area","341","0.0774264737427538","0.0695122796175898","0.0853406678679177","2"
"3 on scale 1-7 ","2009","Not Employed","Urban Area","745","0.186967987461217","0.175422855160571","0.198513119761862","3"
"3 on scale 1-7 ","2009","Not Employed","Rural Area","390","0.164601343822158","0.149672110948479","0.179530576695836","3"
"3 on scale 1-7 ","2009","Employed","Urban Area","946","0.12546871160509","0.117900485737596","0.133036937472585","3"
"3 on scale 1-7 ","2009","Employed","Rural Area","491","0.116360511938222","0.106219849953321","0.126501173923122","3"
"4 on scale 1-7","2009","Not Employed","Rural Area","696","0.304240285769117","0.285717260571082","0.322763310967152","4"
"4 on scale 1-7","2009","Employed","Urban Area","1898","0.257461804726537","0.247472057639305","0.26745155181377","4"
"4 on scale 1-7","2009","Not Employed","Urban Area","1195","0.263908227333135","0.250856923172478","0.276959531493792","4"
"4 on scale 1-7","2009","Employed","Rural Area","1072","0.279749224866654","0.265553673990406","0.293944775742903","4"
