"plh0215","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","no migration background","(0) in school","7","","",""
"1 Strongly disagree","2005","no migration background","(1a) inadequately completed","5","","",""
"1 Strongly disagree","2005","no migration background","(1b) general elementary school","90","0.0850379874737301","0.0693212128927268","0.100754762054733"
"1 Strongly disagree","2005","no migration background","(1c) basic vocational qualification","211","0.047590356134636","0.0416116061084449","0.053569106160827"
"1 Strongly disagree","2005","no migration background","(2b) intermediate general qualification","9","","",""
"1 Strongly disagree","2005","no migration background","(2a) intermediate vocational","84","0.0194965592378761","0.0154618222905043","0.0235312961852479"
"1 Strongly disagree","2005","no migration background","(2c_gen) general maturity certificate","4","","",""
"1 Strongly disagree","2005","no migration background","(2c_voc) vocational maturity certificate","18","","",""
"1 Strongly disagree","2005","no migration background","(3a) lower tertiary education","10","","",""
"1 Strongly disagree","2005","no migration background","(3b) higher tertiary education","13","","",""
"1 Strongly disagree","2005","direct migration background","(0) in school","1","","",""
"1 Strongly disagree","2005","direct migration background","(1a) inadequately completed","20","","",""
"1 Strongly disagree","2005","direct migration background","(1b) general elementary school","44","0.0835973192636029","0.0596460375209784","0.107548601006227"
"1 Strongly disagree","2005","direct migration background","(1c) basic vocational qualification","38","0.0610881862973303","0.0428446042724882","0.0793317683221725"
"1 Strongly disagree","2005","direct migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2005","direct migration background","(2a) intermediate vocational","2","","",""
"1 Strongly disagree","2005","direct migration background","(2c_gen) general maturity certificate","4","","",""
"1 Strongly disagree","2005","direct migration background","(2c_voc) vocational maturity certificate","8","","",""
"1 Strongly disagree","2005","direct migration background","(3a) lower tertiary education","1","","",""
"1 Strongly disagree","2005","direct migration background","(3b) higher tertiary education","9","","",""
"1 Strongly disagree","2005","indirect migration background","(0) in school","","","",""
"1 Strongly disagree","2005","indirect migration background","(1a) inadequately completed","2","","",""
"1 Strongly disagree","2005","indirect migration background","(1b) general elementary school","8","","",""
"1 Strongly disagree","2005","indirect migration background","(1c) basic vocational qualification","3","","",""
"1 Strongly disagree","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2005","indirect migration background","(2a) intermediate vocational","1","","",""
"1 Strongly disagree","2005","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"1 Strongly disagree","2005","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"1 Strongly disagree","2005","indirect migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2005","indirect migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2005","no migration background","(0) in school","18","","",""
"2 on scale 1-7 ","2005","no migration background","(1a) inadequately completed","9","","",""
"2 on scale 1-7 ","2005","no migration background","(1b) general elementary school","127","0.101828178161954","0.0847881971812949","0.118868159142613"
"2 on scale 1-7 ","2005","no migration background","(1c) basic vocational qualification","324","0.0701093320486294","0.0629389402672459","0.0772797238300129"
"2 on scale 1-7 ","2005","no migration background","(2b) intermediate general qualification","17","","",""
"2 on scale 1-7 ","2005","no migration background","(2a) intermediate vocational","187","0.0395184378811375","0.033833102642267","0.0452037731200081"
"2 on scale 1-7 ","2005","no migration background","(2c_gen) general maturity certificate","23","","",""
"2 on scale 1-7 ","2005","no migration background","(2c_voc) vocational maturity certificate","43","0.0303079840245694","0.0205513237934367","0.040064644255702"
"2 on scale 1-7 ","2005","no migration background","(3a) lower tertiary education","45","0.0388376672685045","0.0292253704640161","0.048449964072993"
"2 on scale 1-7 ","2005","no migration background","(3b) higher tertiary education","70","0.0317652718488818","0.0244469424541937","0.0390836012435698"
"2 on scale 1-7 ","2005","direct migration background","(0) in school","2","","",""
"2 on scale 1-7 ","2005","direct migration background","(1a) inadequately completed","25","","",""
"2 on scale 1-7 ","2005","direct migration background","(1b) general elementary school","52","0.105488609665027","0.0789067641199716","0.132070455210082"
"2 on scale 1-7 ","2005","direct migration background","(1c) basic vocational qualification","50","0.0680930036870198","0.0489038143317915","0.087282193042248"
"2 on scale 1-7 ","2005","direct migration background","(2b) intermediate general qualification","5","","",""
"2 on scale 1-7 ","2005","direct migration background","(2a) intermediate vocational","9","","",""
"2 on scale 1-7 ","2005","direct migration background","(2c_gen) general maturity certificate","6","","",""
"2 on scale 1-7 ","2005","direct migration background","(2c_voc) vocational maturity certificate","15","","",""
"2 on scale 1-7 ","2005","direct migration background","(3a) lower tertiary education","2","","",""
"2 on scale 1-7 ","2005","direct migration background","(3b) higher tertiary education","7","","",""
"2 on scale 1-7 ","2005","indirect migration background","(0) in school","3","","",""
"2 on scale 1-7 ","2005","indirect migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(1b) general elementary school","8","","",""
"2 on scale 1-7 ","2005","indirect migration background","(1c) basic vocational qualification","4","","",""
"2 on scale 1-7 ","2005","indirect migration background","(2b) intermediate general qualification","5","","",""
"2 on scale 1-7 ","2005","indirect migration background","(2a) intermediate vocational","2","","",""
"2 on scale 1-7 ","2005","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"2 on scale 1-7 ","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2005","no migration background","(0) in school","43","0.0861134608095427","0.0617186251431673","0.110508296475918"
"3 on scale 1-7 ","2005","no migration background","(1a) inadequately completed","21","","",""
"3 on scale 1-7 ","2005","no migration background","(1b) general elementary school","203","0.158526608888532","0.137947494352036","0.179105723425027"
"3 on scale 1-7 ","2005","no migration background","(1c) basic vocational qualification","698","0.139149639214228","0.12943013972089","0.148869138707566"
"3 on scale 1-7 ","2005","no migration background","(2b) intermediate general qualification","46","0.116877182075754","0.0875498168636705","0.146204547287838"
"3 on scale 1-7 ","2005","no migration background","(2a) intermediate vocational","564","0.137216547890199","0.127175805483826","0.147257290296572"
"3 on scale 1-7 ","2005","no migration background","(2c_gen) general maturity certificate","58","0.0912176850814263","0.0682181370256149","0.114217233137238"
"3 on scale 1-7 ","2005","no migration background","(2c_voc) vocational maturity certificate","112","0.117201456729999","0.0988950521908081","0.135507861269191"
"3 on scale 1-7 ","2005","no migration background","(3a) lower tertiary education","145","0.0994636565490746","0.0845739867969606","0.114353326301189"
"3 on scale 1-7 ","2005","no migration background","(3b) higher tertiary education","207","0.10129262416118","0.0887021118738355","0.113883136448526"
"3 on scale 1-7 ","2005","direct migration background","(0) in school","4","","",""
"3 on scale 1-7 ","2005","direct migration background","(1a) inadequately completed","30","0.219056396942272","0.154564172979395","0.28354862090515"
"3 on scale 1-7 ","2005","direct migration background","(1b) general elementary school","111","0.19759317791519","0.163136556776244","0.232049799054137"
"3 on scale 1-7 ","2005","direct migration background","(1c) basic vocational qualification","111","0.142974982809958","0.116309719745574","0.169640245874343"
"3 on scale 1-7 ","2005","direct migration background","(2b) intermediate general qualification","7","","",""
"3 on scale 1-7 ","2005","direct migration background","(2a) intermediate vocational","10","","",""
"3 on scale 1-7 ","2005","direct migration background","(2c_gen) general maturity certificate","12","","",""
"3 on scale 1-7 ","2005","direct migration background","(2c_voc) vocational maturity certificate","30","0.12123325404284","0.0821556091355111","0.160310898950169"
"3 on scale 1-7 ","2005","direct migration background","(3a) lower tertiary education","7","","",""
"3 on scale 1-7 ","2005","direct migration background","(3b) higher tertiary education","27","","",""
"3 on scale 1-7 ","2005","indirect migration background","(0) in school","9","","",""
"3 on scale 1-7 ","2005","indirect migration background","(1a) inadequately completed","2","","",""
"3 on scale 1-7 ","2005","indirect migration background","(1b) general elementary school","12","","",""
"3 on scale 1-7 ","2005","indirect migration background","(1c) basic vocational qualification","14","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2b) intermediate general qualification","1","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2a) intermediate vocational","17","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"3 on scale 1-7 ","2005","indirect migration background","(3a) lower tertiary education","1","","",""
"3 on scale 1-7 ","2005","indirect migration background","(3b) higher tertiary education","1","","",""
"4 on scale 1-7","2005","no migration background","(0) in school","122","0.206381478102087","0.171188380684163","0.241574575520011"
"4 on scale 1-7","2005","no migration background","(1a) inadequately completed","14","","",""
"4 on scale 1-7","2005","no migration background","(1b) general elementary school","343","0.29269326106222","0.267056351845295","0.318330170279145"
"4 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","1343","0.277049484551343","0.264481316319744","0.289617652782943"
"4 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","102","0.219854775552471","0.1820494217062","0.257660129398742"
"4 on scale 1-7","2005","no migration background","(2a) intermediate vocational","1233","0.273522027646747","0.260513772209783","0.286530283083712"
"4 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","141","0.246025255862443","0.21162053087017","0.280429980854716"
"4 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","315","0.274320296758044","0.248927694759022","0.299712898757066"
"4 on scale 1-7","2005","no migration background","(3a) lower tertiary education","389","0.260901771615843","0.239054770681168","0.282748772550517"
"4 on scale 1-7","2005","no migration background","(3b) higher tertiary education","551","0.248942665873255","0.230898718545895","0.266986613200615"
"4 on scale 1-7","2005","direct migration background","(0) in school","7","","",""
"4 on scale 1-7","2005","direct migration background","(1a) inadequately completed","35","0.212223093538926","0.148467617813207","0.275978569264645"
"4 on scale 1-7","2005","direct migration background","(1b) general elementary school","172","0.329402123582003","0.288731232034025","0.370073015129981"
"4 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","185","0.2966112905175","0.261816787957721","0.331405793077278"
"4 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","10","","",""
"4 on scale 1-7","2005","direct migration background","(2a) intermediate vocational","45","0.318593700107413","0.243273565449267","0.393913834765559"
"4 on scale 1-7","2005","direct migration background","(2c_gen) general maturity certificate","29","","",""
"4 on scale 1-7","2005","direct migration background","(2c_voc) vocational maturity certificate","66","0.226427407435314","0.176320715866868","0.27653409900376"
"4 on scale 1-7","2005","direct migration background","(3a) lower tertiary education","24","","",""
"4 on scale 1-7","2005","direct migration background","(3b) higher tertiary education","69","0.281992316305424","0.22750685544217","0.336477777168679"
"4 on scale 1-7","2005","indirect migration background","(0) in school","17","","",""
"4 on scale 1-7","2005","indirect migration background","(1a) inadequately completed","1","","",""
"4 on scale 1-7","2005","indirect migration background","(1b) general elementary school","32","0.237716356644312","0.15991502971984","0.315517683568783"
"4 on scale 1-7","2005","indirect migration background","(1c) basic vocational qualification","45","0.273821617932959","0.201490165273303","0.346153070592615"
"4 on scale 1-7","2005","indirect migration background","(2b) intermediate general qualification","12","","",""
"4 on scale 1-7","2005","indirect migration background","(2a) intermediate vocational","29","","",""
"4 on scale 1-7","2005","indirect migration background","(2c_gen) general maturity certificate","24","","",""
"4 on scale 1-7","2005","indirect migration background","(2c_voc) vocational maturity certificate","19","","",""
"4 on scale 1-7","2005","indirect migration background","(3a) lower tertiary education","5","","",""
"4 on scale 1-7","2005","indirect migration background","(3b) higher tertiary education","12","","",""
"5 on scale 1-7","2005","no migration background","(0) in school","130","0.235961006781671","0.199038250216597","0.272883763346746"
"5 on scale 1-7","2005","no migration background","(1a) inadequately completed","16","","",""
"5 on scale 1-7","2005","no migration background","(1b) general elementary school","235","0.191578417948092","0.16940423396071","0.213752601935475"
"5 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","1133","0.228531516486035","0.216739959033987","0.240323073938082"
"5 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","150","0.301620762289269","0.259724632648336","0.343516891930203"
"5 on scale 1-7","2005","no migration background","(2a) intermediate vocational","1223","0.259148388478171","0.246361892431893","0.27193488452445"
"5 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","168","0.273020022451519","0.237431634248945","0.308608410654093"
"5 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","346","0.297975369238529","0.271945492911974","0.324005245565084"
"5 on scale 1-7","2005","no migration background","(3a) lower tertiary education","443","0.2737312172949","0.251548584731264","0.295913849858535"
"5 on scale 1-7","2005","no migration background","(3b) higher tertiary education","616","0.289242913288134","0.270322208927663","0.308163617648605"
"5 on scale 1-7","2005","direct migration background","(0) in school","21","","",""
"5 on scale 1-7","2005","direct migration background","(1a) inadequately completed","25","","",""
"5 on scale 1-7","2005","direct migration background","(1b) general elementary school","68","0.155391803092497","0.124042267801573","0.18674133838342"
"5 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","154","0.237856312246987","0.205422733967977","0.270289890525997"
"5 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","13","","",""
