"plh0215","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","(0) in school","8","","",""
"1 Strongly disagree","2005","16-34 y.","(1a) inadequately completed","4","","",""
"1 Strongly disagree","2005","16-34 y.","(1b) general elementary school","17","","",""
"1 Strongly disagree","2005","16-34 y.","(1c) basic vocational qualification","10","","",""
"1 Strongly disagree","2005","16-34 y.","(2b) intermediate general qualification","4","","",""
"1 Strongly disagree","2005","16-34 y.","(2a) intermediate vocational","12","","",""
"1 Strongly disagree","2005","16-34 y.","(2c_gen) general maturity certificate","2","","",""
"1 Strongly disagree","2005","16-34 y.","(2c_voc) vocational maturity certificate","3","","",""
"1 Strongly disagree","2005","16-34 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2005","16-34 y.","(3b) higher tertiary education","2","","",""
"1 Strongly disagree","2005","35-65 y.","(0) in school","","","",""
"1 Strongly disagree","2005","35-65 y.","(1a) inadequately completed","14","","",""
"1 Strongly disagree","2005","35-65 y.","(1b) general elementary school","54","0.0754319369486887","0.0562615269800783","0.0946023469172992"
"1 Strongly disagree","2005","35-65 y.","(1c) basic vocational qualification","98","0.0330454454391046","0.0270102411211176","0.0390806497570915"
"1 Strongly disagree","2005","35-65 y.","(2b) intermediate general qualification","4","","",""
"1 Strongly disagree","2005","35-65 y.","(2a) intermediate vocational","48","0.0146437433303479","0.0105030989559215","0.0187843877047743"
"1 Strongly disagree","2005","35-65 y.","(2c_gen) general maturity certificate","6","","",""
"1 Strongly disagree","2005","35-65 y.","(2c_voc) vocational maturity certificate","17","","",""
"1 Strongly disagree","2005","35-65 y.","(3a) lower tertiary education","3","","",""
"1 Strongly disagree","2005","35-65 y.","(3b) higher tertiary education","14","","",""
"1 Strongly disagree","2005","66 and older","(0) in school","","","",""
"1 Strongly disagree","2005","66 and older","(1a) inadequately completed","9","","",""
"1 Strongly disagree","2005","66 and older","(1b) general elementary school","71","0.104113881305089","0.0813917493273407","0.126836013282838"
"1 Strongly disagree","2005","66 and older","(1c) basic vocational qualification","144","0.0897451727991449","0.0761745324717132","0.103315813126577"
"1 Strongly disagree","2005","66 and older","(2b) intermediate general qualification","1","","",""
"1 Strongly disagree","2005","66 and older","(2a) intermediate vocational","27","","",""
"1 Strongly disagree","2005","66 and older","(2c_gen) general maturity certificate","1","","",""
"1 Strongly disagree","2005","66 and older","(2c_voc) vocational maturity certificate","8","","",""
"1 Strongly disagree","2005","66 and older","(3a) lower tertiary education","8","","",""
"1 Strongly disagree","2005","66 and older","(3b) higher tertiary education","6","","",""
"2 on scale 1-7 ","2005","16-34 y.","(0) in school","23","","",""
"2 on scale 1-7 ","2005","16-34 y.","(1a) inadequately completed","3","","",""
"2 on scale 1-7 ","2005","16-34 y.","(1b) general elementary school","25","","",""
"2 on scale 1-7 ","2005","16-34 y.","(1c) basic vocational qualification","21","","",""
"2 on scale 1-7 ","2005","16-34 y.","(2b) intermediate general qualification","22","","",""
"2 on scale 1-7 ","2005","16-34 y.","(2a) intermediate vocational","43","0.0258924957922467","0.0167056262619996","0.0350793653224939"
"2 on scale 1-7 ","2005","16-34 y.","(2c_gen) general maturity certificate","24","","",""
"2 on scale 1-7 ","2005","16-34 y.","(2c_voc) vocational maturity certificate","20","","",""
