"plh0215","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Not Employed","West Germany","303","0.0564291585781045","0.0504461859482248","0.0624121312079841","1"
"1 Strongly disagree","2005","Not Employed","East Germany","102","0.061966318594716","0.0516300922253541","0.072302544964078","1"
"1 Strongly disagree","2005","Employed","West Germany","162","0.0178729386401074","0.0152598065701323","0.0204860707100824","1"
"1 Strongly disagree","2005","Employed","East Germany","37","0.0185419581543734","0.0136640247983047","0.0234198915104422","1"
"2 on scale 1-7 ","2005","Not Employed","East Germany","146","0.0767287204150239","0.0653178548504694","0.0881395859795785","2"
"2 on scale 1-7 ","2005","Employed","West Germany","383","0.0366060230401415","0.0329021356299081","0.040309910450375","2"
"2 on scale 1-7 ","2005","Employed","East Germany","96","0.0314365235398588","0.0251268993063517","0.0377461477733659","2"
"2 on scale 1-7 ","2005","Not Employed","West Germany","461","0.0914923358770422","0.084016932567414","0.0989677391866704","2"
"3 on scale 1-7 ","2005","Not Employed","East Germany","309","0.150432711443957","0.135106141173054","0.165759281714861","3"
"3 on scale 1-7 ","2005","Employed","West Germany","1076","0.118278952701557","0.111909547503229","0.124648357899886","3"
"3 on scale 1-7 ","2005","Employed","East Germany","306","0.108543151128875","0.0972951961079862","0.119791106149764","3"
"3 on scale 1-7 ","2005","Not Employed","West Germany","857","0.149829162221466","0.140575167434516","0.159083157008415","3"
"4 on scale 1-7","2005","Employed","East Germany","834","0.292825225383663","0.276370531064485","0.309279919702842","4"
"4 on scale 1-7","2005","Not Employed","East Germany","602","0.274883610989922","0.255743113032233","0.294024108947611","4"
"4 on scale 1-7","2005","Employed","West Germany","2562","0.26739113662288","0.258661641496455","0.276120631749305","4"
"4 on scale 1-7","2005","Not Employed","West Germany","1506","0.268599234787721","0.257106905434976","0.280091564140467","4"
"5 on scale 1-7","2005","Employed","West Germany","2706","0.269901843840622","0.261146502338188","0.278657185343057","5"
"5 on scale 1-7","2005","Not Employed","East Germany","465","0.224717706280319","0.206823043141518","0.24261236941912","5"
"5 on scale 1-7","2005","Not Employed","West Germany","1278","0.211128566176117","0.20054688707294","0.221710245279293","5"
"5 on scale 1-7","2005","Employed","East Germany","807","0.270979373594057","0.254907732675324","0.28705101451279","5"
"6 on scale 1-7","2005","Employed","West Germany","1990","0.188514020507085","0.180799803048911","0.19622823796526","6"
"6 on scale 1-7","2005","Employed","East Germany","597","0.19064356437161","0.176439809060254","0.204847319682967","6"
"6 on scale 1-7","2005","Not Employed","East Germany","337","0.151513695548696","0.136141945576173","0.16688544552122","6"
"6 on scale 1-7","2005","Not Employed","West Germany","823","0.13470984282003","0.125857493982715","0.143562191657345","6"
"7 Strongly agree","2005","Employed","East Germany","261","0.0870302038275621","0.0768375939801147","0.0972228136750095","7"
"7 Strongly agree","2005","Not Employed","East Germany","129","0.0597572367273657","0.0495949790902106","0.0699194943645208","7"
"7 Strongly agree","2005","Employed","West Germany","996","0.101435084647606","0.09548054261045","0.107389626684762","7"
"7 Strongly agree","2005","Not Employed","West Germany","486","0.0878116995395201","0.0804733834721795","0.0951500156068608","7"
"1 Strongly disagree","2006","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2006","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2006","Employed","West Germany","","","","","1"
"1 Strongly disagree","2006","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2006","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2006","Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","West Germany","","","","","2"
"3 on scale 1-7 ","2006","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2006","Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2006","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2006","Employed","West Germany","","","","","3"
"4 on scale 1-7","2006","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2006","Employed","West Germany","","","","","4"
"4 on scale 1-7","2006","Employed","East Germany","","","","","4"
"4 on scale 1-7","2006","Not Employed","West Germany","","","","","4"
"5 on scale 1-7","2006","Employed","West Germany","","","","","5"
"5 on scale 1-7","2006","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2006","Employed","East Germany","","","","","5"
"5 on scale 1-7","2006","Not Employed","West Germany","","","","","5"
"6 on scale 1-7","2006","Employed","West Germany","","","","","6"
"6 on scale 1-7","2006","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2006","Employed","East Germany","","","","","6"
"6 on scale 1-7","2006","Not Employed","West Germany","","","","","6"
"7 Strongly agree","2006","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2006","Employed","West Germany","","","","","7"
"7 Strongly agree","2006","Employed","East Germany","","","","","7"
"7 Strongly agree","2006","Not Employed","West Germany","","","","","7"
"1 Strongly disagree","2007","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2007","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2007","Employed","West Germany","","","","","1"
"1 Strongly disagree","2007","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2007","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2007","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2007","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2007","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2007","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2007","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2007","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2007","Employed","East Germany","","","","","3"
"4 on scale 1-7","2007","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2007","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2007","Employed","West Germany","","","","","4"
"4 on scale 1-7","2007","Employed","East Germany","","","","","4"
"5 on scale 1-7","2007","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2007","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2007","Employed","West Germany","","","","","5"
"5 on scale 1-7","2007","Employed","East Germany","","","","","5"
"6 on scale 1-7","2007","Employed","West Germany","","","","","6"
"6 on scale 1-7","2007","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2007","Not Employed","East Germany","","","","","6"
