"plh0215","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","Male","73","0.0152019527380267","0.0119211600956604","0.0184827453803929","1"
"1 Strongly disagree","2005","Full Time","Female","38","0.0183521018297553","0.0132638407456706","0.0234403629138401","1"
"1 Strongly disagree","2005","Part Time","Male","19","","","","1"
"1 Strongly disagree","2005","Part Time","Female","69","0.0206525134413682","0.0158819333009408","0.0254230935817956","1"
"1 Strongly disagree","2005","Not Working","Male","159","0.0582434818850776","0.050045210307523","0.0664417534626323","1"
"1 Strongly disagree","2005","Not Working","Female","246","0.0571721772993268","0.0505126298904181","0.0638317247082355","1"
"2 on scale 1-7 ","2005","Part Time","Male","52","0.0383104508983182","0.0281943516633069","0.0484265501333294","2"
"2 on scale 1-7 ","2005","Full Time","Male","165","0.0297432442923299","0.0251881957381231","0.0342982928465367","2"
"2 on scale 1-7 ","2005","Not Working","Female","390","0.0961259241919922","0.0876709870450304","0.104580861338954","2"
"2 on scale 1-7 ","2005","Full Time","Female","98","0.0346346376113182","0.0277027774708685","0.0415664977517679","2"
"2 on scale 1-7 ","2005","Part Time","Female","164","0.0453713554850509","0.0383902461381253","0.0523524648319766","2"
"2 on scale 1-7 ","2005","Not Working","Male","217","0.076564024497409","0.0672562663476907","0.0858717826471273","2"
"3 on scale 1-7 ","2005","Not Working","Male","445","0.138010081299781","0.125936508152808","0.150083654446754","3"
"3 on scale 1-7 ","2005","Full Time","Male","502","0.104532950640426","0.0963293046060272","0.112736596674824","3"
"3 on scale 1-7 ","2005","Part Time","Female","450","0.142685332102718","0.130953222138794","0.154417442066642","3"
"3 on scale 1-7 ","2005","Part Time","Male","133","0.0905214312699405","0.0753994414325881","0.105643421107293","3"
"3 on scale 1-7 ","2005","Full Time","Female","297","0.125113521546656","0.112571238772388","0.137655804320923","3"
"3 on scale 1-7 ","2005","Not Working","Female","721","0.157787372131245","0.147330948977362","0.168243795285128","3"
"4 on scale 1-7","2005","Not Working","Female","1319","0.284347236334267","0.271407904930634","0.2972865677379","4"
"4 on scale 1-7","2005","Full Time","Female","718","0.26654590303738","0.249784086347298","0.283307719727462","4"
"4 on scale 1-7","2005","Part Time","Male","333","0.249774918075647","0.226960615170251","0.272589220981042","4"
"4 on scale 1-7","2005","Not Working","Male","789","0.24792098270631","0.232805650489757","0.263036314922862","4"
"4 on scale 1-7","2005","Full Time","Male","1374","0.268461585998366","0.256578885582806","0.280344286413926","4"
"4 on scale 1-7","2005","Part Time","Female","971","0.291638804203763","0.276392437250752","0.306885171156774","4"
"5 on scale 1-7","2005","Not Working","Female","997","0.195635354824232","0.184256820813206","0.207013888835258","5"
"5 on scale 1-7","2005","Part Time","Female","854","0.245108514326623","0.230679462446101","0.259537566207145","5"
"5 on scale 1-7","2005","Not Working","Male","746","0.241998172858871","0.227005796077495","0.256990549640247","5"
"5 on scale 1-7","2005","Full Time","Male","1526","0.277840507844091","0.265829765569766","0.289851250118416","5"
"5 on scale 1-7","2005","Full Time","Female","734","0.277368806677535","0.260396699214895","0.294340914140175","5"
