"plh0215","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","Urban Area","70","0.014606606882823","0.0114025928464128","0.0178106209192332"
"1 Strongly disagree","2005","Full Time","Rural Area","41","0.0198042267850653","0.0144793988955317","0.0251290546745989"
"1 Strongly disagree","2005","Part Time","Urban Area","58","0.0176862291626647","0.013149766332251","0.0222226919930783"
"1 Strongly disagree","2005","Part Time","Rural Area","30","0.027982181703779","0.0197824341288253","0.0361819292787328"
"1 Strongly disagree","2005","Not Working","Urban Area","279","0.0597826203281944","0.053315683193207","0.0662495574631818"
"1 Strongly disagree","2005","Not Working","Rural Area","126","0.0527859122068392","0.0442579163578768","0.0613139080558016"
"2 on scale 1-7 ","2005","Full Time","Urban Area","168","0.0285357952220344","0.0240892439150866","0.0329823465289823"
"2 on scale 1-7 ","2005","Full Time","Rural Area","95","0.0375226640784877","0.0302597266057865","0.0447856015511889"
"2 on scale 1-7 ","2005","Part Time","Urban Area","154","0.0475151359601094","0.0401933058719172","0.0548369660483015"
"2 on scale 1-7 ","2005","Part Time","Rural Area","62","0.0334709786213062","0.0245283697032516","0.0424135875393608"
"2 on scale 1-7 ","2005","Not Working","Urban Area","401","0.0906266830736449","0.0827960626186642","0.0984573035286257"
"2 on scale 1-7 ","2005","Not Working","Rural Area","206","0.0834372958387595","0.0728903894512723","0.0939842022262467"
"3 on scale 1-7 ","2005","Full Time","Urban Area","546","0.114930954343814","0.106413261028874","0.123448647658754"
"3 on scale 1-7 ","2005","Full Time","Rural Area","253","0.102633777129913","0.0910353197195312","0.114232234540294"
"3 on scale 1-7 ","2005","Part Time","Urban Area","395","0.132536398664933","0.12086647998001","0.144206317349856"
"3 on scale 1-7 ","2005","Part Time","Rural Area","188","0.111131844142902","0.0955053872513657","0.126758301034437"
"3 on scale 1-7 ","2005","Not Working","Urban Area","766","0.150456211974594","0.140704183189629","0.160208240759559"
"3 on scale 1-7 ","2005","Not Working","Rural Area","400","0.148856613888533","0.135281317426582","0.162431910350485"
"4 on scale 1-7","2005","Full Time","Urban Area","1377","0.26462977113033","0.252848631889926","0.276410910370733"
"4 on scale 1-7","2005","Full Time","Rural Area","715","0.275046134815405","0.257980274965599","0.292111994665211"
"4 on scale 1-7","2005","Part Time","Urban Area","878","0.282899774964268","0.267398020737222","0.298401529191314"
"4 on scale 1-7","2005","Part Time","Rural Area","426","0.267604161928819","0.245593051663601","0.289615272194038"
"4 on scale 1-7","2005","Not Working","Urban Area","1366","0.263020485770263","0.251011135157042","0.275029836383483"
"4 on scale 1-7","2005","Not Working","Rural Area","742","0.285113815445367","0.267895467746042","0.302332163144692"
"5 on scale 1-7","2005","Full Time","Urban Area","1533","0.279991221640496","0.268000204607225","0.291982238673768"
"5 on scale 1-7","2005","Full Time","Rural Area","727","0.272538834002593","0.255521586290047","0.289556081715139"
"5 on scale 1-7","2005","Part Time","Urban Area","832","0.247859078314578","0.232998810348468","0.262719346280689"
"5 on scale 1-7","2005","Part Time","Rural Area","421","0.278216409328532","0.255936292866657","0.300496525790408"
"5 on scale 1-7","2005","Not Working","Urban Area","1157","0.211816215277076","0.200670950810059","0.222961479744094"
"5 on scale 1-7","2005","Not Working","Rural Area","586","0.218782953151288","0.203015683818143","0.234550222484434"
"6 on scale 1-7","2005","Full Time","Urban Area","1150","0.195906186675551","0.185306516484559","0.206505856866544"
"6 on scale 1-7","2005","Full Time","Rural Area","543","0.190577029051297","0.175566594833586","0.205587463269008"
"6 on scale 1-7","2005","Part Time","Urban Area","601","0.174253391630097","0.161198038124564","0.18730874513563"
"6 on scale 1-7","2005","Part Time","Rural Area","293","0.192204829381947","0.172613885624787","0.211795773139107"
"6 on scale 1-7","2005","Not Working","Urban Area","760","0.138513957160759","0.129091418681115","0.147936495640403"
"6 on scale 1-7","2005","Not Working","Rural Area","400","0.137675694492761","0.124534711838704","0.150816677146818"
"7 Strongly agree","2005","Full Time","Urban Area","542","0.101399464104951","0.0933379599345441","0.109460968275358"
"7 Strongly agree","2005","Full Time","Rural Area","256","0.10187733413724","0.0903168284627502","0.113437839811729"
"7 Strongly agree","2005","Part Time","Urban Area","325","0.0972499913033499","0.0870522696694181","0.107447712937282"
"7 Strongly agree","2005","Part Time","Rural Area","134","0.0893895948927145","0.075204495846351","0.103574693939078"
"7 Strongly agree","2005","Not Working","Urban Area","434","0.0857838264154691","0.0781450431906126","0.0934226096403257"
"7 Strongly agree","2005","Not Working","Rural Area","181","0.073347714976452","0.063404757426538","0.0832906725263659"
"1 Strongly disagree","2006","Full Time","Urban Area","","","",""
"1 Strongly disagree","2006","Full Time","Rural Area","","","",""
"1 Strongly disagree","2006","Part Time","Urban Area","","","",""
"1 Strongly disagree","2006","Part Time","Rural Area","","","",""
"1 Strongly disagree","2006","Not Working","Urban Area","","","",""
"1 Strongly disagree","2006","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2006","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2006","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2006","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2006","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2006","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2006","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2006","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2006","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2006","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2006","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2006","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2006","Not Working","Rural Area","","","",""
"4 on scale 1-7","2006","Full Time","Urban Area","","","",""
"4 on scale 1-7","2006","Full Time","Rural Area","","","",""
"4 on scale 1-7","2006","Part Time","Urban Area","","","",""
"4 on scale 1-7","2006","Part Time","Rural Area","","","",""
"4 on scale 1-7","2006","Not Working","Urban Area","","","",""
"4 on scale 1-7","2006","Not Working","Rural Area","","","",""
"5 on scale 1-7","2006","Full Time","Urban Area","","","",""
"5 on scale 1-7","2006","Full Time","Rural Area","","","",""
"5 on scale 1-7","2006","Part Time","Urban Area","","","",""
"5 on scale 1-7","2006","Part Time","Rural Area","","","",""
"5 on scale 1-7","2006","Not Working","Urban Area","","","",""
"5 on scale 1-7","2006","Not Working","Rural Area","","","",""
"6 on scale 1-7","2006","Full Time","Urban Area","","","",""
"6 on scale 1-7","2006","Full Time","Rural Area","","","",""
"6 on scale 1-7","2006","Part Time","Urban Area","","","",""
"6 on scale 1-7","2006","Part Time","Rural Area","","","",""
"6 on scale 1-7","2006","Not Working","Urban Area","","","",""
"6 on scale 1-7","2006","Not Working","Rural Area","","","",""
"7 Strongly agree","2006","Full Time","Urban Area","","","",""
"7 Strongly agree","2006","Full Time","Rural Area","","","",""
"7 Strongly agree","2006","Part Time","Urban Area","","","",""
"7 Strongly agree","2006","Part Time","Rural Area","","","",""
"7 Strongly agree","2006","Not Working","Urban Area","","","",""
"7 Strongly agree","2006","Not Working","Rural Area","","","",""
"1 Strongly disagree","2007","Full Time","Urban Area","","","",""
"1 Strongly disagree","2007","Full Time","Rural Area","","","",""
"1 Strongly disagree","2007","Part Time","Urban Area","","","",""
"1 Strongly disagree","2007","Part Time","Rural Area","","","",""
"1 Strongly disagree","2007","Not Working","Urban Area","","","",""
"1 Strongly disagree","2007","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2007","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2007","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2007","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2007","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2007","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2007","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2007","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2007","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2007","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2007","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2007","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2007","Not Working","Rural Area","","","",""
"4 on scale 1-7","2007","Full Time","Urban Area","","","",""
"4 on scale 1-7","2007","Full Time","Rural Area","","","",""
"4 on scale 1-7","2007","Part Time","Urban Area","","","",""
"4 on scale 1-7","2007","Part Time","Rural Area","","","",""
"4 on scale 1-7","2007","Not Working","Urban Area","","","",""
"4 on scale 1-7","2007","Not Working","Rural Area","","","",""
"5 on scale 1-7","2007","Full Time","Urban Area","","","",""
"5 on scale 1-7","2007","Full Time","Rural Area","","","",""
"5 on scale 1-7","2007","Part Time","Urban Area","","","",""
"5 on scale 1-7","2007","Part Time","Rural Area","","","",""
"5 on scale 1-7","2007","Not Working","Urban Area","","","",""
"5 on scale 1-7","2007","Not Working","Rural Area","","","",""
"6 on scale 1-7","2007","Full Time","Urban Area","","","",""
"6 on scale 1-7","2007","Full Time","Rural Area","","","",""
"6 on scale 1-7","2007","Part Time","Urban Area","","","",""
"6 on scale 1-7","2007","Part Time","Rural Area","","","",""
"6 on scale 1-7","2007","Not Working","Urban Area","","","",""
"6 on scale 1-7","2007","Not Working","Rural Area","","","",""
"7 Strongly agree","2007","Full Time","Urban Area","","","",""
"7 Strongly agree","2007","Full Time","Rural Area","","","",""
"7 Strongly agree","2007","Part Time","Urban Area","","","",""
"7 Strongly agree","2007","Part Time","Rural Area","","","",""
"7 Strongly agree","2007","Not Working","Urban Area","","","",""
"7 Strongly agree","2007","Not Working","Rural Area","","","",""
"1 Strongly disagree","2008","Full Time","Urban Area","","","",""
"1 Strongly disagree","2008","Full Time","Rural Area","","","",""
"1 Strongly disagree","2008","Part Time","Urban Area","","","",""
"1 Strongly disagree","2008","Part Time","Rural Area","","","",""
"1 Strongly disagree","2008","Not Working","Urban Area","","","",""
"1 Strongly disagree","2008","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2008","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2008","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2008","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2008","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2008","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2008","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2008","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2008","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2008","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2008","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2008","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2008","Not Working","Rural Area","","","",""
"4 on scale 1-7","2008","Full Time","Urban Area","","","",""
"4 on scale 1-7","2008","Full Time","Rural Area","","","",""
"4 on scale 1-7","2008","Part Time","Urban Area","","","",""
"4 on scale 1-7","2008","Part Time","Rural Area","","","",""
"4 on scale 1-7","2008","Not Working","Urban Area","","","",""
"4 on scale 1-7","2008","Not Working","Rural Area","","","",""
"5 on scale 1-7","2008","Full Time","Urban Area","","","",""
"5 on scale 1-7","2008","Full Time","Rural Area","","","",""
"5 on scale 1-7","2008","Part Time","Urban Area","","","",""
"5 on scale 1-7","2008","Part Time","Rural Area","","","",""
"5 on scale 1-7","2008","Not Working","Urban Area","","","",""
"5 on scale 1-7","2008","Not Working","Rural Area","","","",""
"6 on scale 1-7","2008","Full Time","Urban Area","","","",""
"6 on scale 1-7","2008","Full Time","Rural Area","","","",""
"6 on scale 1-7","2008","Part Time","Urban Area","","","",""
"6 on scale 1-7","2008","Part Time","Rural Area","","","",""
"6 on scale 1-7","2008","Not Working","Urban Area","","","",""
"6 on scale 1-7","2008","Not Working","Rural Area","","","",""
"7 Strongly agree","2008","Full Time","Urban Area","","","",""
"7 Strongly agree","2008","Full Time","Rural Area","","","",""
"7 Strongly agree","2008","Part Time","Urban Area","","","",""
"7 Strongly agree","2008","Part Time","Rural Area","","","",""
"7 Strongly agree","2008","Not Working","Urban Area","","","",""
"7 Strongly agree","2008","Not Working","Rural Area","","","",""
"1 Strongly disagree","2009","Full Time","Urban Area","54","0.0110545767022855","0.0080138194778","0.0140953339267711"
"1 Strongly disagree","2009","Full Time","Rural Area","35","0.0136296274969153","0.00902996248110714","0.0182292925127234"
"1 Strongly disagree","2009","Part Time","Urban Area","49","0.0226904498010505","0.0171913412650519","0.0281895583370491"
"1 Strongly disagree","2009","Part Time","Rural Area","23","","",""
"1 Strongly disagree","2009","Not Working","Urban Area","203","0.0611212868657424","0.0540277561204048","0.06821481761108"
"1 Strongly disagree","2009","Not Working","Rural Area","107","0.0515769351554708","0.0426725745954433","0.0604812957154983"
"2 on scale 1-7 ","2009","Full Time","Urban Area","183","0.0414797519234359","0.03568088360287","0.0472786202440018"
"2 on scale 1-7 ","2009","Full Time","Rural Area","114","0.0431545005814587","0.0350933291325512","0.0512156720303663"
"2 on scale 1-7 ","2009","Part Time","Urban Area","150","0.0523882704621204","0.0441604101118659","0.0606161308123749"
"2 on scale 1-7 ","2009","Part Time","Rural Area","78","0.0550940879934695","0.0431423557375358","0.0670458202494031"
"2 on scale 1-7 ","2009","Not Working","Urban Area","341","0.0774264737427538","0.0695122796175898","0.0853406678679177"
"2 on scale 1-7 ","2009","Not Working","Rural Area","219","0.0891781770352113","0.0777040427835196","0.100652311286903"
"3 on scale 1-7 ","2009","Full Time","Urban Area","523","0.113640697876153","0.104410811056794","0.122870584695511"
"3 on scale 1-7 ","2009","Full Time","Rural Area","295","0.106069144881654","0.0938536603247709","0.118284629438538"
"3 on scale 1-7 ","2009","Part Time","Urban Area","423","0.144482517336544","0.131499466373494","0.157465568299595"
"3 on scale 1-7 ","2009","Part Time","Rural Area","196","0.133950180939412","0.116108853529361","0.151791508349464"
"3 on scale 1-7 ","2009","Not Working","Urban Area","745","0.186967987461217","0.175422855160571","0.198513119761862"
"3 on scale 1-7 ","2009","Not Working","Rural Area","390","0.164601343822158","0.149672110948479","0.179530576695836"
"4 on scale 1-7","2009","Full Time","Urban Area","1146","0.251171080530027","0.238558595981304","0.263783565078751"
"4 on scale 1-7","2009","Full Time","Rural Area","656","0.281092785083008","0.263259741470655","0.298925828695362"
"4 on scale 1-7","2009","Part Time","Urban Area","752","0.267574289419548","0.251226514543211","0.283922064295884"
"4 on scale 1-7","2009","Part Time","Rural Area","416","0.277452855554499","0.253999133875108","0.300906577233889"
"4 on scale 1-7","2009","Not Working","Urban Area","1195","0.263908227333135","0.250856923172478","0.276959531493792"
"4 on scale 1-7","2009","Not Working","Rural Area","696","0.304240285769117","0.285717260571082","0.322763310967152"
"5 on scale 1-7","2009","Full Time","Urban Area","1269","0.284879978987477","0.271753599402467","0.298006358572487"
"5 on scale 1-7","2009","Full Time","Rural Area","647","0.28172750386465","0.263882220707335","0.299572787021965"
"5 on scale 1-7","2009","Part Time","Urban Area","713","0.244878324578144","0.228998770285909","0.260757878870379"
"5 on scale 1-7","2009","Part Time","Rural Area","371","0.246847344215361","0.224261319000348","0.269433369430375"
"5 on scale 1-7","2009","Not Working","Urban Area","949","0.203593807355226","0.191670106806853","0.2155175079036"
"5 on scale 1-7","2009","Not Working","Rural Area","476","0.180497729358344","0.16501366848269","0.195981790233997"
"6 on scale 1-7","2009","Full Time","Urban Area","912","0.194872402746498","0.183352944561194","0.206391860931803"
"6 on scale 1-7","2009","Full Time","Rural Area","494","0.192611528041996","0.176967571107945","0.208255484976047"
"6 on scale 1-7","2009","Part Time","Urban Area","482","0.181287556308417","0.167060850181498","0.195514262435337"
"6 on scale 1-7","2009","Part Time","Rural Area","224","0.197020737651375","0.176185799852268","0.217855675450481"
"6 on scale 1-7","2009","Not Working","Urban Area","643","0.138503133035476","0.12827448783896","0.148731778231991"
"6 on scale 1-7","2009","Not Working","Rural Area","318","0.122339199405064","0.109146912555729","0.135531486254399"
"7 Strongly agree","2009","Full Time","Urban Area","455","0.102901511234123","0.0940655161599702","0.111737506308276"
"7 Strongly agree","2009","Full Time","Rural Area","200","0.0817149100503173","0.0708480613298388","0.0925817587707959"
"7 Strongly agree","2009","Part Time","Urban Area","248","0.0866985920941755","0.0763073430493197","0.0970898411390313"
"7 Strongly agree","2009","Part Time","Rural Area","92","0.0700576236833788","0.0566873655061111","0.0834278818606465"
"7 Strongly agree","2009","Not Working","Urban Area","305","0.0684790842064499","0.061000201163223","0.0759579672496768"
"7 Strongly agree","2009","Not Working","Rural Area","164","0.087566329454635","0.0761863063859186","0.0989463525233514"
"1 Strongly disagree","2010","Full Time","Urban Area","","","",""
"1 Strongly disagree","2010","Full Time","Rural Area","","","",""
"1 Strongly disagree","2010","Part Time","Urban Area","","","",""
"1 Strongly disagree","2010","Part Time","Rural Area","","","",""
"1 Strongly disagree","2010","Not Working","Urban Area","","","",""
"1 Strongly disagree","2010","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2010","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2010","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2010","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2010","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2010","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2010","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2010","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2010","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2010","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2010","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2010","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2010","Not Working","Rural Area","","","",""
"4 on scale 1-7","2010","Full Time","Urban Area","","","",""
"4 on scale 1-7","2010","Full Time","Rural Area","","","",""
"4 on scale 1-7","2010","Part Time","Urban Area","","","",""
"4 on scale 1-7","2010","Part Time","Rural Area","","","",""
"4 on scale 1-7","2010","Not Working","Urban Area","","","",""
"4 on scale 1-7","2010","Not Working","Rural Area","","","",""
"5 on scale 1-7","2010","Full Time","Urban Area","","","",""
"5 on scale 1-7","2010","Full Time","Rural Area","","","",""
"5 on scale 1-7","2010","Part Time","Urban Area","","","",""
"5 on scale 1-7","2010","Part Time","Rural Area","","","",""
"5 on scale 1-7","2010","Not Working","Urban Area","","","",""
"5 on scale 1-7","2010","Not Working","Rural Area","","","",""
"6 on scale 1-7","2010","Full Time","Urban Area","","","",""
"6 on scale 1-7","2010","Full Time","Rural Area","","","",""
"6 on scale 1-7","2010","Part Time","Urban Area","","","",""
"6 on scale 1-7","2010","Part Time","Rural Area","","","",""
"6 on scale 1-7","2010","Not Working","Urban Area","","","",""
"6 on scale 1-7","2010","Not Working","Rural Area","","","",""
"7 Strongly agree","2010","Full Time","Urban Area","","","",""
"7 Strongly agree","2010","Full Time","Rural Area","","","",""
"7 Strongly agree","2010","Part Time","Urban Area","","","",""
"7 Strongly agree","2010","Part Time","Rural Area","","","",""
"7 Strongly agree","2010","Not Working","Urban Area","","","",""
"7 Strongly agree","2010","Not Working","Rural Area","","","",""
"1 Strongly disagree","2011","Full Time","Urban Area","","","",""
"1 Strongly disagree","2011","Full Time","Rural Area","","","",""
"1 Strongly disagree","2011","Part Time","Urban Area","","","",""
"1 Strongly disagree","2011","Part Time","Rural Area","","","",""
"1 Strongly disagree","2011","Not Working","Urban Area","","","",""
"1 Strongly disagree","2011","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2011","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2011","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2011","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2011","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2011","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2011","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2011","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2011","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2011","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2011","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2011","Not Working","Urban Area","","","",""
