"plh0215","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","(0) in school","Male","","","",""
"1 Strongly disagree","2005","(0) in school","Female","","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2005","(1b) general elementary school","Male","37","0.0783128359717106","0.0562572343580535","0.100368437585368"
"1 Strongly disagree","2005","(1b) general elementary school","Female","105","0.0841462369971476","0.0688663943834432","0.0994260796108519"
"1 Strongly disagree","2005","(1c) basic vocational qualification","Male","133","0.0491697129090874","0.0415136754386795","0.0568257503794953"
"1 Strongly disagree","2005","(1c) basic vocational qualification","Female","119","0.0470849080346405","0.0389663254973602","0.0552034905719207"
"1 Strongly disagree","2005","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2005","(2b) intermediate general qualification","Female","","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","Male","33","0.01417375187695","0.00906548537403081","0.0192820183798691"
"1 Strongly disagree","2005","(2a) intermediate vocational","Female","54","0.0222192100062481","0.0166871029075355","0.0277513171049607"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Male","","","",""
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Female","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","Male","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","Female","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","Male","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","Female","","","",""
"2 on scale 1-7 ","2005","(0) in school","Male","","","",""
"2 on scale 1-7 ","2005","(0) in school","Female","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","Male","46","0.0757566373951413","0.0540339187057947","0.097479356084488"
"2 on scale 1-7 ","2005","(1b) general elementary school","Female","141","0.11653408142266","0.0988733029482521","0.134194859897068"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","Male","189","0.0598179057279758","0.0514208835462004","0.0682149279097512"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","Female","189","0.0801252694806028","0.0697198081320883","0.0905307308291172"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","Male","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","Female","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","Male","70","0.031115298545422","0.0236119696988303","0.0386186273920138"
"2 on scale 1-7 ","2005","(2a) intermediate vocational","Female","128","0.0455601166223241","0.0377335330844283","0.0533867001602198"
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Male","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Female","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Female","40","0.0407973981405888","0.0274356447274633","0.0541591515537142"
"2 on scale 1-7 ","2005","(3a) lower tertiary education","Male","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","Female","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","Male","37","0.0320509104948334","0.0229122499038335","0.0411895710858333"
"2 on scale 1-7 ","2005","(3b) higher tertiary education","Female","40","0.0320675733426701","0.0216037663791592","0.0425313803061809"
"3 on scale 1-7 ","2005","(0) in school","Male","30","0.102864961555405","0.0692108162358333","0.136519106874976"
"3 on scale 1-7 ","2005","(0) in school","Female","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","Male","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","Female","33","0.270812272882723","0.196670597745598","0.344953948019848"
"3 on scale 1-7 ","2005","(1b) general elementary school","Male","97","0.137472642597319","0.109203981249764","0.165741303944874"
"3 on scale 1-7 ","2005","(1b) general elementary school","Female","229","0.175593967252307","0.154652175318014","0.1965357591866"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","Male","426","0.132062451876717","0.120074703263687","0.144050200489747"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","Female","397","0.149923261036326","0.136240434514983","0.163606087557669"
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","Male","","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","Female","41","0.130629405252255","0.0955243704334905","0.165734440071019"
"3 on scale 1-7 ","2005","(2a) intermediate vocational","Male","206","0.112284748618367","0.0986411739711558","0.125928323265578"
"3 on scale 1-7 ","2005","(2a) intermediate vocational","Female","385","0.156520865851569","0.14288355265551","0.170158179047629"
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Male","","","",""
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Female","46","0.102263075546113","0.0736911054609719","0.130835045631254"
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Male","61","0.117025153935805","0.0926667510985383","0.141383556773071"
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Female","84","0.117985954280416","0.0961965703827187","0.139775338178114"
"3 on scale 1-7 ","2005","(3a) lower tertiary education","Male","66","0.0784092336455612","0.0606283436531336","0.0961901236379888"
"3 on scale 1-7 ","2005","(3a) lower tertiary education","Female","87","0.124092381903015","0.100760373658939","0.147424390147092"
"3 on scale 1-7 ","2005","(3b) higher tertiary education","Male","114","0.0823994397783151","0.0681326891892224","0.0966661903674078"
"3 on scale 1-7 ","2005","(3b) higher tertiary education","Female","121","0.118991894852956","0.0997617394769111","0.138222050229002"
"4 on scale 1-7","2005","(0) in school","Male","78","0.188596481314407","0.145259250361544","0.23193371226727"
"4 on scale 1-7","2005","(0) in school","Female","68","0.18454331100208","0.143369553210923","0.225717068793237"
"4 on scale 1-7","2005","(1a) inadequately completed","Male","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","Female","34","0.249316165537976","0.17713692650505","0.321495404570903"
"4 on scale 1-7","2005","(1b) general elementary school","Male","165","0.288740836405096","0.251537772721744","0.325943900088448"
"4 on scale 1-7","2005","(1b) general elementary school","Female","382","0.303736051165106","0.278424218549082","0.329047883781129"
"4 on scale 1-7","2005","(1c) basic vocational qualification","Male","803","0.266408356107046","0.250755095355043","0.282061616859049"
"4 on scale 1-7","2005","(1c) basic vocational qualification","Female","770","0.294103524693566","0.276639961270236","0.311567088116896"
"4 on scale 1-7","2005","(2b) intermediate general qualification","Male","51","0.22165582684198","0.16750323009373","0.27580842359023"
"4 on scale 1-7","2005","(2b) intermediate general qualification","Female","73","0.181996452844058","0.141802981572059","0.222189924116056"
"4 on scale 1-7","2005","(2a) intermediate vocational","Male","528","0.262204757249473","0.243197513071628","0.281212001427319"
"4 on scale 1-7","2005","(2a) intermediate vocational","Female","779","0.286845309110332","0.269869860129236","0.303820758091427"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","Male","86","0.263327653842523","0.218081380204119","0.308573927480927"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","Female","108","0.267948896177913","0.226184817651251","0.309712974704575"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Male","160","0.238770478639913","0.206464480901559","0.271076476378266"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Female","240","0.286920207654502","0.256368064648513","0.317472350660491"
"4 on scale 1-7","2005","(3a) lower tertiary education","Male","218","0.274870930623675","0.245340288035456","0.304401573211894"
"4 on scale 1-7","2005","(3a) lower tertiary education","Female","200","0.252810046377117","0.222051692786764","0.283568399967469"
"4 on scale 1-7","2005","(3b) higher tertiary education","Male","335","0.237780023747122","0.215691639390288","0.259868408103955"
"4 on scale 1-7","2005","(3b) higher tertiary education","Female","297","0.279621186025356","0.252964899137808","0.306277472912903"
"5 on scale 1-7","2005","(0) in school","Male","80","0.274318406756707","0.224890018334138","0.323746795179277"
"5 on scale 1-7","2005","(0) in school","Female","102","0.286602337239377","0.238609479978639","0.334595194500114"
"5 on scale 1-7","2005","(1a) inadequately completed","Male","","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","Female","","","",""
"5 on scale 1-7","2005","(1b) general elementary school","Male","118","0.227931025939829","0.193492826557498","0.262369225322161"
"5 on scale 1-7","2005","(1b) general elementary school","Female","208","0.167203778557726","0.146664703543248","0.187742853572204"
"5 on scale 1-7","2005","(1c) basic vocational qualification","Male","731","0.238391222743953","0.223303808611925","0.253478636875981"
"5 on scale 1-7","2005","(1c) basic vocational qualification","Female","590","0.219968512920717","0.204092239459992","0.235844786381441"
"5 on scale 1-7","2005","(2b) intermediate general qualification","Male","80","0.349483385590213","0.287319760133416","0.41164701104701"
"5 on scale 1-7","2005","(2b) intermediate general qualification","Female","111","0.308170973839952","0.26007134612734","0.356270601552564"
"5 on scale 1-7","2005","(2a) intermediate vocational","Male","586","0.273686636158342","0.254419385003531","0.292953887313153"
"5 on scale 1-7","2005","(2a) intermediate vocational","Female","708","0.24235471806172","0.226271823194296","0.258437612929144"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","Male","106","0.284589747865312","0.238236026658721","0.330943469071903"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","Female","116","0.254802716078502","0.213711984281904","0.295893447875101"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Male","221","0.32729147769792","0.291735236351629","0.36284771904421"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Female","214","0.266016613881647","0.2361703798121","0.295862847951195"
"5 on scale 1-7","2005","(3a) lower tertiary education","Male","281","0.301847467983379","0.271482714449667","0.332212221517091"
"5 on scale 1-7","2005","(3a) lower tertiary education","Female","186","0.237632192808296","0.207510087584538","0.267754298032055"
"5 on scale 1-7","2005","(3b) higher tertiary education","Male","407","0.29736661938177","0.273650337615224","0.321082901148315"
"5 on scale 1-7","2005","(3b) higher tertiary education","Female","291","0.259274158809202","0.233246055848856","0.285302261769549"
"6 on scale 1-7","2005","(0) in school","Male","80","0.25648724893669","0.208108679458778","0.304865818414602"
"6 on scale 1-7","2005","(0) in school","Female","83","0.267788772436616","0.220790134083218","0.314787410790013"
"6 on scale 1-7","2005","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2005","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2005","(1b) general elementary school","Male","63","0.111094052679903","0.0852961753024222","0.136891930057384"
"6 on scale 1-7","2005","(1b) general elementary school","Female","119","0.0857363524876468","0.0703262086716016","0.101146496303692"
"6 on scale 1-7","2005","(1c) basic vocational qualification","Male","492","0.150180801306783","0.137531277164207","0.162830325449358"
"6 on scale 1-7","2005","(1c) basic vocational qualification","Female","341","0.128325318592659","0.115506569828603","0.141144067356716"
"6 on scale 1-7","2005","(2b) intermediate general qualification","Male","49","0.250925059731311","0.194401627710314","0.307448491752308"
