"plh0215","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","West Germany","91","0.0163978204185072","0.0132071281411903","0.019588512695824","1"
"1 Strongly disagree","2005","Full Time","East Germany","20","","","","1"
"1 Strongly disagree","2005","Part Time","West Germany","71","0.020299766954373","0.0158094404582644","0.0247900934504816","1"
"1 Strongly disagree","2005","Part Time","East Germany","17","","","","1"
"1 Strongly disagree","2005","Not Working","West Germany","303","0.0564291585781045","0.0504461859482248","0.0624121312079841","1"
"1 Strongly disagree","2005","Not Working","East Germany","102","0.061966318594716","0.0516300922253541","0.072302544964078","1"
"2 on scale 1-7 ","2005","Part Time","West Germany","178","0.0439608487488809","0.0374332017364051","0.0504884957613567","2"
"2 on scale 1-7 ","2005","Full Time","West Germany","205","0.0321354812404271","0.0277046847236592","0.036566277757195","2"
"2 on scale 1-7 ","2005","Not Working","East Germany","146","0.0767287204150239","0.0653178548504694","0.0881395859795785","2"
"2 on scale 1-7 ","2005","Full Time","East Germany","58","0.0273528555461808","0.0200759216377646","0.0346297894545969","2"
"2 on scale 1-7 ","2005","Part Time","East Germany","38","0.0385915993896291","0.0267006051101334","0.0504825936691247","2"
"2 on scale 1-7 ","2005","Not Working","West Germany","461","0.0914923358770422","0.084016932567414","0.0989677391866704","2"
"3 on scale 1-7 ","2005","Not Working","West Germany","857","0.149829162221466","0.140575167434516","0.159083157008415","3"
"3 on scale 1-7 ","2005","Full Time","West Germany","607","0.111724861818244","0.103810228781321","0.119639494855167","3"
"3 on scale 1-7 ","2005","Part Time","East Germany","114","0.108994781716234","0.0897567426763363","0.128232820756131","3"
"3 on scale 1-7 ","2005","Part Time","West Germany","469","0.129061582254219","0.118386333469819","0.139736831038618","3"
"3 on scale 1-7 ","2005","Full Time","East Germany","192","0.108285388749651","0.0944220668344224","0.12214871066488","3"
"3 on scale 1-7 ","2005","Not Working","East Germany","309","0.150432711443957","0.135106141173054","0.165759281714861","3"
"4 on scale 1-7","2005","Not Working","East Germany","602","0.274883610989922","0.255743113032233","0.294024108947611","4"
"4 on scale 1-7","2005","Full Time","East Germany","545","0.29534978285826","0.274996964367724","0.315702601348796","4"
"4 on scale 1-7","2005","Part Time","West Germany","1015","0.276055085658092","0.261820775476257","0.290289395839928","4"
"4 on scale 1-7","2005","Not Working","West Germany","1506","0.268599234787721","0.257106905434976","0.280091564140467","4"
"4 on scale 1-7","2005","Full Time","West Germany","1547","0.262124860052044","0.251075740769118","0.273173979334971","4"
"4 on scale 1-7","2005","Part Time","East Germany","289","0.288401898059844","0.26043564567928","0.316368150440407","4"
"5 on scale 1-7","2005","Not Working","East Germany","465","0.224717706280319","0.206823043141518","0.24261236941912","5"
"5 on scale 1-7","2005","Part Time","East Germany","281","0.2804608286899","0.252728831197111","0.308192826182689","5"
"5 on scale 1-7","2005","Not Working","West Germany","1278","0.211128566176117","0.20054688707294","0.221710245279293","5"
"5 on scale 1-7","2005","Full Time","West Germany","1734","0.280211319552723","0.268928244917319","0.291494394188128","5"
"5 on scale 1-7","2005","Full Time","East Germany","526","0.265567954411179","0.245864921634056","0.285270987188302","5"
"5 on scale 1-7","2005","Part Time","West Germany","972","0.252940947285349","0.239099776572532","0.266782117998166","5"
"6 on scale 1-7","2005","Not Working","East Germany","337","0.151513695548696","0.136141945576173","0.16688544552122","6"
"6 on scale 1-7","2005","Part Time","West Germany","715","0.181678852345304","0.169401637251991","0.193956067438617","6"
"6 on scale 1-7","2005","Not Working","West Germany","823","0.13470984282003","0.125857493982715","0.143562191657345","6"
"6 on scale 1-7","2005","Full Time","West Germany","1275","0.192668694755723","0.182760065222586","0.202577324288861","6"
"6 on scale 1-7","2005","Part Time","East Germany","179","0.170906399698563","0.147668398534053","0.194144400863073","6"
"6 on scale 1-7","2005","Full Time","East Germany","418","0.201908298576191","0.183999233333545","0.219817363818837","6"
"7 Strongly agree","2005","Not Working","East Germany","129","0.0597572367273657","0.0495949790902106","0.0699194943645208","7"
"7 Strongly agree","2005","Not Working","West Germany","486","0.0878116995395201","0.0804733834721795","0.0951500156068608","7"
"7 Strongly agree","2005","Part Time","West Germany","369","0.0960029167537824","0.0866227293096314","0.105383104197933","7"
"7 Strongly agree","2005","Part Time","East Germany","90","0.0884564537309613","0.0709268823418242","0.105986025120098","7"
"7 Strongly agree","2005","Full Time","West Germany","627","0.104736962162331","0.0970437549362251","0.112430169388436","7"
"7 Strongly agree","2005","Full Time","East Germany","171","0.0862161899437422","0.0736938474038258","0.0987385324836586","7"
"1 Strongly disagree","2006","Full Time","East Germany","","","","","1"
"1 Strongly disagree","2006","Part Time","West Germany","","","","","1"
"1 Strongly disagree","2006","Part Time","East Germany","","","","","1"
"1 Strongly disagree","2006","Not Working","West Germany","","","","","1"
"1 Strongly disagree","2006","Not Working","East Germany","","","","","1"
"1 Strongly disagree","2006","Full Time","West Germany","","","","","1"
"2 on scale 1-7 ","2006","Full Time","West Germany","","","","","2"
"2 on scale 1-7 ","2006","Part Time","West Germany","","","","","2"
"2 on scale 1-7 ","2006","Part Time","East Germany","","","","","2"
"2 on scale 1-7 ","2006","Not Working","East Germany","","","","","2"
"2 on scale 1-7 ","2006","Full Time","East Germany","","","","","2"
"2 on scale 1-7 ","2006","Not Working","West Germany","","","","","2"
"3 on scale 1-7 ","2006","Not Working","East Germany","","","","","3"
"3 on scale 1-7 ","2006","Not Working","West Germany","","","","","3"
"3 on scale 1-7 ","2006","Part Time","East Germany","","","","","3"
"3 on scale 1-7 ","2006","Part Time","West Germany","","","","","3"
"3 on scale 1-7 ","2006","Full Time","East Germany","","","","","3"
"3 on scale 1-7 ","2006","Full Time","West Germany","","","","","3"
"4 on scale 1-7","2006","Full Time","East Germany","","","","","4"
"4 on scale 1-7","2006","Full Time","West Germany","","","","","4"
"4 on scale 1-7","2006","Not Working","East Germany","","","","","4"
"4 on scale 1-7","2006","Not Working","West Germany","","","","","4"
"4 on scale 1-7","2006","Part Time","East Germany","","","","","4"
"4 on scale 1-7","2006","Part Time","West Germany","","","","","4"
"5 on scale 1-7","2006","Not Working","East Germany","","","","","5"
"5 on scale 1-7","2006","Not Working","West Germany","","","","","5"
"5 on scale 1-7","2006","Part Time","West Germany","","","","","5"
"5 on scale 1-7","2006","Part Time","East Germany","","","","","5"
"5 on scale 1-7","2006","Full Time","West Germany","","","","","5"
"5 on scale 1-7","2006","Full Time","East Germany","","","","","5"
"6 on scale 1-7","2006","Not Working","East Germany","","","","","6"
"6 on scale 1-7","2006","Part Time","West Germany","","","","","6"
"6 on scale 1-7","2006","Not Working","West Germany","","","","","6"
"6 on scale 1-7","2006","Part Time","East Germany","","","","","6"
"6 on scale 1-7","2006","Full Time","East Germany","","","","","6"
"6 on scale 1-7","2006","Full Time","West Germany","","","","","6"
"7 Strongly agree","2006","Not Working","East Germany","","","","","7"
"7 Strongly agree","2006","Part Time","West Germany","","","","","7"
"7 Strongly agree","2006","Part Time","East Germany","","","","","7"
"7 Strongly agree","2006","Not Working","West Germany","","","","","7"
"7 Strongly agree","2006","Full Time","West Germany","","","","","7"
"7 Strongly agree","2006","Full Time","East Germany","","","","","7"
"1 Strongly disagree","2007","Full Time","West Germany","","","","","1"
"1 Strongly disagree","2007","Full Time","East Germany","","","","","1"
"1 Strongly disagree","2007","Part Time","West Germany","","","","","1"
"1 Strongly disagree","2007","Part Time","East Germany","","","","","1"
"1 Strongly disagree","2007","Not Working","West Germany","","","","","1"
