"plh0215","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","1-pers.-HH","Male","39","0.0340217958451813","0.023963993906781","0.0440795977835817","1"
"1 Strongly disagree","2005","1-pers.-HH","Female","89","0.0572106272702862","0.0461576096838239","0.0682636448567486","1"
"1 Strongly disagree","2005","(Married) couple without C. ","Male","123","0.0439549853709863","0.0371195323048847","0.050790438437088","1"
"1 Strongly disagree","2005","(Married) couple without C. ","Female","144","0.0430581575065115","0.0363524091377333","0.0497639058752896","1"
"1 Strongly disagree","2005","Single parent ","Male","11","","","","1"
"1 Strongly disagree","2005","Single parent ","Female","19","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","Male","19","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","Female","27","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","Male","38","0.0203586076010397","0.0140235185196185","0.0266936966824609","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","Female","38","0.0228987294961882","0.0158522038083449","0.0299452551840315","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Male","15","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Female","20","","","","1"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Male","192","0.0561539963496988","0.0484774660130622","0.0638305266863354","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Male","48","0.0241745659404442","0.0171046443347821","0.0312444875461063","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Male","40","0.0538272726364938","0.0387531197483491","0.0689014255246384","2"
"2 on scale 1-7 ","2005","1-pers.-HH","Female","150","0.0909217910724845","0.0772391548052","0.104604427339769","2"
"2 on scale 1-7 ","2005","Single parent ","Female","30","0.046775741106572","0.0317633739775229","0.0617881082356212","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Female","32","0.0304754135509908","0.0188442991349318","0.0421065279670499","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Female","228","0.0711100551430942","0.0626197285207988","0.0796003817653897","2"
"2 on scale 1-7 ","2005","1-pers.-HH","Male","55","0.0495490309461403","0.037509120964632","0.0615889409276485","2"
"2 on scale 1-7 ","2005","Single parent ","Male","15","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Female","102","0.0548205999122834","0.0445636900074289","0.0650775098171379","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Male","69","0.0411057769691485","0.0321997930079494","0.0500117609303475","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Female","74","0.0418156496320475","0.0323860442609082","0.0512452550031869","2"
"3 on scale 1-7 ","2005","1-pers.-HH","Female","271","0.160921710415837","0.14343356607321","0.178409854758465","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Male","419","0.125152245904392","0.114118839136463","0.136185652672321","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Female","479","0.146067892243907","0.134400714554684","0.15773506993313","3"
"3 on scale 1-7 ","2005","Single parent ","Male","45","0.132578477473271","0.0964257263593538","0.168731228587187","3"
"3 on scale 1-7 ","2005","Single parent ","Female","109","0.149767281062713","0.124397385790791","0.175137176334636","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Male","177","0.103833611475961","0.0897921441263651","0.117875078825557","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Female","236","0.125094106675805","0.110187231290103","0.140000982061507","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Male","209","0.125900812356248","0.11101955075563","0.140782073956865","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Female","227","0.143462014932584","0.126948431160045","0.159975598705124","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Male","85","0.0963865171441921","0.0766738217863822","0.116099212502002","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Female","95","0.139726460924767","0.116266638387939","0.163186283461595","3"
"3 on scale 1-7 ","2005","1-pers.-HH","Male","117","0.0958992528117657","0.0795628353021866","0.112235670321345","3"
"4 on scale 1-7","2005","Single parent ","Female","195","0.2402020799978","0.209829706846097","0.270574453149502","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Male","220","0.2328113546462","0.204582082702796","0.261040626589604","4"
"4 on scale 1-7","2005","1-pers.-HH","Female","471","0.277801457449686","0.256484229421567","0.299118685477805","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Male","468","0.275244538038696","0.254685428888009","0.295803647189382","4"
"4 on scale 1-7","2005","Single parent ","Male","92","0.258034978741646","0.211388297800153","0.304681659683138","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Female","548","0.300451756568928","0.27979397248214","0.321109540655717","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Male","484","0.239889607829599","0.220734298077501","0.259044917581696","4"
"4 on scale 1-7","2005","1-pers.-HH","Male","328","0.274929020265982","0.250158145013504","0.299699895518461","4"
"4 on scale 1-7","2005","(Married) couple without C. ","Male","848","0.256827417141477","0.242259763845064","0.271395070437889","4"
"4 on scale 1-7","2005","(Married) couple without C. ","Female","992","0.289094205212029","0.274117975954329","0.304070434469728","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Female","486","0.288112038806759","0.266777361213537","0.309446716399982","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Female","236","0.287335189461637","0.256715260668365","0.317955118254909","4"
"5 on scale 1-7","2005","Couple + C. LE 16 ","Male","519","0.276914509837726","0.25631689804307","0.297512121632381","5"
