"plh0215","year","education","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","Male","140","0.0497508693055157","0.0424818235549983","0.057019915056033"
"1 Strongly disagree","2005","lower secondary degree","Female","189","0.0544758670649141","0.0470611334601767","0.0618906006696515"
"1 Strongly disagree","2005","secondary school degree","Male","39","0.01383325943487","0.00931410480441669","0.0183524140653234"
"1 Strongly disagree","2005","secondary school degree","Female","65","0.0225942413621486","0.0176253689873634","0.0275631137369339"
"1 Strongly disagree","2005","college entrance qualification","Male","","","",""
"1 Strongly disagree","2005","college entrance qualification","Female","","","",""
"1 Strongly disagree","2005","Other degree","Male","40","0.0653758901858814","0.0442515809386046","0.0865001994331581"
"1 Strongly disagree","2005","Other degree","Female","47","0.0806430974032712","0.0584453020890978","0.102840892717445"
"1 Strongly disagree","2005","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","Male","207","0.0606613194885436","0.0526809067266177","0.0686417322504695"
"2 on scale 1-7 ","2005","lower secondary degree","Female","297","0.0895341248535842","0.0802062373322955","0.0988620123748729"
"2 on scale 1-7 ","2005","secondary school degree","Male","84","0.0305699811947941","0.0239091936316832","0.0372307687579049"
"2 on scale 1-7 ","2005","secondary school degree","Female","154","0.0451585170557039","0.0382153600085808","0.052101674102827"
"2 on scale 1-7 ","2005","college entrance qualification","Male","61","0.0233353554111904","0.0176588217833157","0.0290118890390651"
"2 on scale 1-7 ","2005","college entrance qualification","Female","113","0.0450138080973322","0.0368438530488465","0.0531837631458179"
"2 on scale 1-7 ","2005","Other degree","Male","44","0.0791186535377044","0.0560513675114722","0.102185939563937"
"2 on scale 1-7 ","2005","Other degree","Female","44","0.0870543607236419","0.0640716158325907","0.110037105614693"
"2 on scale 1-7 ","2005","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Female","32","0.0758850409618345","0.0521948501371565","0.0995752317865125"
"3 on scale 1-7 ","2005","lower secondary degree","Male","472","0.127465345424188","0.11631609344103","0.138614597407345"
"3 on scale 1-7 ","2005","lower secondary degree","Female","566","0.158284833038186","0.146359805370173","0.1702098607062"
"3 on scale 1-7 ","2005","secondary school degree","Male","238","0.102255932561818","0.0905328912935295","0.113978973830108"
"3 on scale 1-7 ","2005","secondary school degree","Female","463","0.149068138962689","0.137159522158553","0.160976755766825"
"3 on scale 1-7 ","2005","college entrance qualification","Male","214","0.0843642711297507","0.0739136063672259","0.0948149358922756"
"3 on scale 1-7 ","2005","college entrance qualification","Female","265","0.122872015443075","0.109935830436263","0.135808200449887"
"3 on scale 1-7 ","2005","Other degree","Male","87","0.160503121056846","0.129133700055327","0.191872542058365"
"3 on scale 1-7 ","2005","Other degree","Female","96","0.133288935449048","0.105580092449441","0.160997778448655"
"3 on scale 1-7 ","2005","no degree/no degree yet","Male","50","0.145964948205483","0.112077239906317","0.17985265650465"
"3 on scale 1-7 ","2005","no degree/no degree yet","Female","59","0.142329623804432","0.111073484918522","0.173585762690342"
"4 on scale 1-7","2005","lower secondary degree","Male","911","0.265167763969142","0.250410264096892","0.279925263841393"
"4 on scale 1-7","2005","lower secondary degree","Female","1070","0.299949026562584","0.284978201759585","0.314919851365583"
"4 on scale 1-7","2005","secondary school degree","Male","654","0.260473573799728","0.243491980004413","0.277455167595043"
"4 on scale 1-7","2005","secondary school degree","Female","951","0.276595443109276","0.261638782327036","0.291552103891516"
"4 on scale 1-7","2005","college entrance qualification","Male","632","0.2461432420988","0.229945978639741","0.262340505557859"
"4 on scale 1-7","2005","college entrance qualification","Female","648","0.259731131303993","0.24245267297546","0.277009589632525"
"4 on scale 1-7","2005","Other degree","Male","145","0.290656610620693","0.251852870774535","0.32946035046685"
"4 on scale 1-7","2005","Other degree","Female","177","0.301500069664476","0.264088057766517","0.338912081562436"
"4 on scale 1-7","2005","no degree/no degree yet","Male","94","0.182229471308721","0.145178030690884","0.219280911926559"
"4 on scale 1-7","2005","no degree/no degree yet","Female","103","0.210321769112697","0.173863615673671","0.246779922551723"
"5 on scale 1-7","2005","lower secondary degree","Male","829","0.244029452904737","0.229670198637694","0.25838870717178"
"5 on scale 1-7","2005","lower secondary degree","Female","758","0.202940675765922","0.189800927587316","0.216080423944528"
"5 on scale 1-7","2005","secondary school degree","Male","753","0.281048072811876","0.263655653512677","0.298440492111076"
"5 on scale 1-7","2005","secondary school degree","Female","909","0.24949686795778","0.235028141135419","0.263965594780142"
"5 on scale 1-7","2005","college entrance qualification","Male","836","0.309277997508052","0.291898811583249","0.326657183432856"
"5 on scale 1-7","2005","college entrance qualification","Female","648","0.262695017247389","0.245353074606445","0.280036959888333"
"5 on scale 1-7","2005","Other degree","Male","111","0.227200922018402","0.191391809204684","0.263010034832119"
"5 on scale 1-7","2005","Other degree","Female","108","0.207848340032711","0.17476863561227","0.240928044453153"
"5 on scale 1-7","2005","no degree/no degree yet","Male","102","0.249657376674029","0.208115886298587","0.29119886704947"
"5 on scale 1-7","2005","no degree/no degree yet","Female","122","0.240605297572356","0.202365653037192","0.27884494210752"
"6 on scale 1-7","2005","lower secondary degree","Male","552","0.150634681654516","0.138676419395291","0.162592943913741"
"6 on scale 1-7","2005","lower secondary degree","Female","443","0.117444300309088","0.106926033037283","0.127962567580892"
"6 on scale 1-7","2005","secondary school degree","Male","556","0.219843567977077","0.203819694998744","0.23586744095541"
"6 on scale 1-7","2005","secondary school degree","Female","593","0.168715389200084","0.156193388237372","0.181237390162796"
"6 on scale 1-7","2005","college entrance qualification","Male","688","0.23013023418036","0.214303229028418","0.245957239332302"
"6 on scale 1-7","2005","college entrance qualification","Female","539","0.198472894799562","0.182756318250845","0.214189471348278"
"6 on scale 1-7","2005","Other degree","Male","59","0.0985753187234466","0.0731009144656631","0.12404972298123"
