"plh0215","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","in school","8","","",""
"1 Strongly disagree","2005","16-34 y.","inadequately","6","","",""
"1 Strongly disagree","2005","16-34 y.","general elemantary","19","","",""
"1 Strongly disagree","2005","16-34 y.","middle vocational","24","","",""
"1 Strongly disagree","2005","16-34 y.","vocational + Abi","3","","",""
"1 Strongly disagree","2005","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2005","16-34 y.","higher education","2","","",""
"1 Strongly disagree","2005","35-65 y.","in school","","","",""
"1 Strongly disagree","2005","35-65 y.","inadequately","16","","",""
"1 Strongly disagree","2005","35-65 y.","general elemantary","56","0.0734891228800894","0.0556183665485825","0.0913598792115964"
"1 Strongly disagree","2005","35-65 y.","middle vocational","146","0.0272640293574749","0.0231233245022104","0.0314047342127394"
"1 Strongly disagree","2005","35-65 y.","vocational + Abi","16","","",""
"1 Strongly disagree","2005","35-65 y.","higher vocational","7","","",""
"1 Strongly disagree","2005","35-65 y.","higher education","17","","",""
"1 Strongly disagree","2005","66 and older","in school","","","",""
"1 Strongly disagree","2005","66 and older","inadequately","8","","",""
"1 Strongly disagree","2005","66 and older","general elemantary","72","0.0992441590927726","0.0775401307208382","0.120948187464707"
"1 Strongly disagree","2005","66 and older","middle vocational","156","0.084795922563147","0.0723803625330737","0.0972114825932203"
"1 Strongly disagree","2005","66 and older","vocational + Abi","3","","",""
"1 Strongly disagree","2005","66 and older","higher vocational","22","","",""
"1 Strongly disagree","2005","66 and older","higher education","14","","",""
"2 on scale 1-7 ","2005","16-34 y.","in school","23","","",""
"2 on scale 1-7 ","2005","16-34 y.","inadequately","3","","",""
"2 on scale 1-7 ","2005","16-34 y.","general elemantary","46","0.0577725701799423","0.0419285894221995","0.0736165509376851"
"2 on scale 1-7 ","2005","16-34 y.","middle vocational","84","0.0300280057057523","0.0231027858734918","0.0369532255380127"
"2 on scale 1-7 ","2005","16-34 y.","vocational + Abi","15","","",""
"2 on scale 1-7 ","2005","16-34 y.","higher vocational","11","","",""
"2 on scale 1-7 ","2005","16-34 y.","higher education","19","","",""
"2 on scale 1-7 ","2005","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2005","35-65 y.","inadequately","21","","",""
"2 on scale 1-7 ","2005","35-65 y.","general elemantary","60","0.0689973317708555","0.0516394090268237","0.0863552545148872"
"2 on scale 1-7 ","2005","35-65 y.","middle vocational","289","0.0482433894692064","0.0427950567076326","0.0536917222307802"
"2 on scale 1-7 ","2005","35-65 y.","vocational + Abi","25","","",""
"2 on scale 1-7 ","2005","35-65 y.","higher vocational","30","0.0215025280238164","0.0129032374301888","0.030101818617444"
"2 on scale 1-7 ","2005","35-65 y.","higher education","76","0.0293533039075866","0.0232939518160701","0.0354126559991032"
"2 on scale 1-7 ","2005","66 and older","in school","","","",""
"2 on scale 1-7 ","2005","66 and older","inadequately","11","","",""
"2 on scale 1-7 ","2005","66 and older","general elemantary","105","0.144684973410643","0.119148607526936","0.17022133929435"
"2 on scale 1-7 ","2005","66 and older","middle vocational","194","0.103415946072673","0.0898450315187842","0.116986860626561"
"2 on scale 1-7 ","2005","66 and older","vocational + Abi","5","","",""
"2 on scale 1-7 ","2005","66 and older","higher vocational","18","","",""
