"plh0215","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","1-pers.-HH","14","","",""
"1 Strongly disagree","2005","Full Time","(Married) couple without C. ","29","","",""
"1 Strongly disagree","2005","Full Time","Single parent ","5","","",""
"1 Strongly disagree","2005","Full Time","Couple + C. LE 16 ","20","","",""
"1 Strongly disagree","2005","Full Time","Couple + C. GT 16 ","30","0.0221025790381095","0.0148534192274923","0.0293517388487268"
"1 Strongly disagree","2005","Full Time","Couple + C. LE and GT 16","11","","",""
"1 Strongly disagree","2005","Part Time","1-pers.-HH","10","","",""
"1 Strongly disagree","2005","Part Time","(Married) couple without C. ","26","","",""
"1 Strongly disagree","2005","Part Time","Single parent ","7","","",""
"1 Strongly disagree","2005","Part Time","Couple + C. LE 16 ","21","","",""
"1 Strongly disagree","2005","Part Time","Couple + C. GT 16 ","11","","",""
"1 Strongly disagree","2005","Part Time","Couple + C. LE and GT 16","10","","",""
"1 Strongly disagree","2005","Not Working","1-pers.-HH","104","0.0772382362144464","0.0633182764724625","0.0911581959564303"
"1 Strongly disagree","2005","Not Working","(Married) couple without C. ","212","0.0659314779940708","0.057655435756262","0.0742075202318796"
"1 Strongly disagree","2005","Not Working","Single parent ","18","","",""
"1 Strongly disagree","2005","Not Working","Couple + C. LE 16 ","5","","",""
"1 Strongly disagree","2005","Not Working","Couple + C. GT 16 ","35","0.0314532967370038","0.0210389810461503","0.0418676124278574"
"1 Strongly disagree","2005","Not Working","Couple + C. LE and GT 16","14","","",""
"2 on scale 1-7 ","2005","Full Time","1-pers.-HH","28","","",""
"2 on scale 1-7 ","2005","Full Time","(Married) couple without C. ","97","0.038226507455588","0.0304824004137889","0.0459706144973872"
"2 on scale 1-7 ","2005","Full Time","Single parent ","15","","",""
"2 on scale 1-7 ","2005","Full Time","Couple + C. LE 16 ","44","0.0226320727933197","0.0158271803684119","0.0294369652182276"
