"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","college entrance qualification","direct migration background","2.9","3","415","2","2","3","4","6","2.79","3.01","1","6","3","3"
"2016","college entrance qualification","indirect migration background","3.06","3","515","2","2","4","5","6","2.96","3.16","1","6","3","3"
"2016","college entrance qualification","no migration background","2.93","3","5847","2","2","3","4","6","2.9","2.96","1","6","3","3"
"2016","lower secondary degree","direct migration background","2.75","3","470","1","2","3","4","6","2.65","2.85","1","6","3","3"
"2016","lower secondary degree","indirect migration background","2.89","3","352","1","2","3","4","6","2.77","3.01","1","6","3","3"
"2016","lower secondary degree","no migration background","2.86","3","5006","2","2","3","4","6","2.83","2.89","1","6","3","3"
"2016","no degree/no degree yet","direct migration background","2.74","3","347","1","2","3","4","5","2.63","2.85","1","6","3","3"
"2016","no degree/no degree yet","indirect migration background","2.32","2","101","1","1","3","4","6","2.08","2.56","1","6","3","3"
"2016","no degree/no degree yet","no migration background","2.63","3","368","1","2","3","4","6","2.51","2.75","1","6","3","3"
"2016","Other degree","direct migration background","2.91","3","3043","1","2","3","4","6","2.87","2.95","1","6","3","3"
"2016","Other degree","indirect migration background","2.55","2.47","54","1","2","3","4","5","2.29","2.81","1","5","2","3"
"2016","Other degree","no migration background","2.89","3","151","1","2","3","4","6","2.71","3.07","1","6","3","3"
"2016","secondary school degree","direct migration background","2.73","3","341","1","2","3","4","5","2.61","2.85","1","6","3","3"
"2016","secondary school degree","indirect migration background","2.9","3","385","2","2","3","4","6","2.79","3.01","1","6","3","3"
"2016","secondary school degree","no migration background","2.82","3","5875","1","2","3","4","6","2.79","2.85","1","6","3","3"
"2017","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2017","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2017","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2017","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2017","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2017","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2017","Other degree","direct migration background","","","","","","","","","","","","","",""
"2017","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2017","Other degree","no migration background","","","","","","","","","","","","","",""
"2017","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2017","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2017","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2018","college entrance qualification","direct migration background","2.74","3","396","2","2","3","4","6","2.63","2.85","1","6","3","3"
"2018","college entrance qualification","indirect migration background","3","3","572","2","2","4","4","6","2.9","3.1","1","6","3","3"
"2018","college entrance qualification","no migration background","2.96","3","6681","2","2","3","4","6","2.93","2.99","1","6","3","3"
"2018","lower secondary degree","direct migration background","2.66","3","413","1","2","3","4","6","2.56","2.76","1","6","3","3"
"2018","lower secondary degree","indirect migration background","2.94","3","354","1","2","3","5","6","2.81","3.07","1","6","3","3"
"2018","lower secondary degree","no migration background","2.87","3","4932","2","2","3","4","6","2.84","2.9","1","6","3","3"
"2018","no degree/no degree yet","direct migration background","2.92","3","358","2","2","3","4","6","2.81","3.03","1","6","3","3"
"2018","no degree/no degree yet","indirect migration background","2.7","3","123","1","2","3","4","5","2.5","2.9","1","6","3","3"
"2018","no degree/no degree yet","no migration background","2.75","3","407","1","2","3","4","6","2.63","2.87","1","6","3","3"
"2018","Other degree","direct migration background","2.96","3","2742","2","2","3","4","6","2.92","3","1","6","3","3"
"2018","Other degree","indirect migration background","2.78","3","49","1","2","3","4","5","2.5","3.06","1","5","2","3"
"2018","Other degree","no migration background","2.9","3","158","1","2","3","4","6","2.73","3.07","1","6","3","3"
"2018","secondary school degree","direct migration background","2.84","3","326","1","2","3","4","6","2.72","2.96","1","6","3","3"
"2018","secondary school degree","indirect migration background","2.7","3","419","1","2","3","4","6","2.59","2.81","1","6","3","3"
"2018","secondary school degree","no migration background","2.82","3","6455","1","2","3","4","6","2.79","2.85","1","6","3","3"
