"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","direct migration background","(0) in school","2.73","2.47","45","1","2","4","4","6","2.33","3.13","1","6","2","3"
"2016","direct migration background","(1a) inadequately completed","2.74","3","300","1","2","3","4","5","2.63","2.85","1","6","3","3"
"2016","direct migration background","(1b) general elementary school","2.84","3","710","1","2","3","4","6","2.76","2.92","1","6","3","3"
"2016","direct migration background","(1c) basic vocational qualification","2.74","3","896","1","2","3","4","6","2.67","2.81","1","6","3","3"
"2016","direct migration background","(2a) intermediate vocational","2.77","3","245","1","2","3","4","6","2.63","2.91","1","6","3","3"
"2016","direct migration background","(2b) intermediate general qualification","2.52","2","71","1","2","3","4","5","2.23","2.81","1","6","2","3"
"2016","direct migration background","(2c_gen) general maturity certificate","2.83","3","389","1","2","3","4","6","2.71","2.95","1","6","3","3"
"2016","direct migration background","(2c_voc) vocational maturity certificate","2.89","3","762","1","2","3","4","6","2.81","2.97","1","6","3","3"
"2016","direct migration background","(3a) lower tertiary education","3.15","3","107","2","3","4","4","6","2.94","3.36","1","6","3","3"
"2016","direct migration background","(3b) higher tertiary education","3.07","3","1111","2","2","4","5","6","3","3.14","1","6","3","3"
"2016","indirect migration background","(0) in school","2.43","2","77","1","2","3","4","6","2.14","2.72","1","6","2","3"
"2016","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2016","indirect migration background","(1b) general elementary school","2.55","3","168","1","2","3","4","6","2.38","2.72","1","6","2","3"
"2016","indirect migration background","(1c) basic vocational qualification","3.13","3","208","2","2","4","5","6","2.98","3.28","1","6","3","3"
"2016","indirect migration background","(2a) intermediate vocational","2.97","3","238","2","2","3","4","6","2.84","3.1","1","6","3","3"
"2016","indirect migration background","(2b) intermediate general qualification","2.83","3","138","1","2","4","4","6","2.63","3.03","1","6","2","3"
"2016","indirect migration background","(2c_gen) general maturity certificate","3.23","3","189","2","2","4","5","6","3.04","3.42","1","6","3","3"
"2016","indirect migration background","(2c_voc) vocational maturity certificate","2.87","3","135","2","2","4","4","6","2.7","3.04","1","6","3","3"
"2016","indirect migration background","(3a) lower tertiary education","2.86","3","65","1","2","4","4","6","2.57","3.15","1","6","3","3"
"2016","indirect migration background","(3b) higher tertiary education","2.93","3","172","2","2","3","4","6","2.76","3.1","1","6","3","3"
"2016","no migration background","(0) in school","2.6","3","213","1","2","3","4","6","2.42","2.78","1","6","2","3"
"2016","no migration background","(1a) inadequately completed","2.65","3","154","2","2","3","4","5","2.48","2.82","1","6","2","3"
"2016","no migration background","(1b) general elementary school","2.93","3","1043","2","2","3","4","6","2.87","2.99","1","6","3","3"
"2016","no migration background","(1c) basic vocational qualification","2.84","3","3954","2","2","3","4","6","2.81","2.87","1","6","3","3"
"2016","no migration background","(2a) intermediate vocational","2.82","3","4834","1","2","3","4","6","2.79","2.85","1","6","3","3"
"2016","no migration background","(2b) intermediate general qualification","2.72","3","482","1","2","3","4","6","2.62","2.82","1","6","3","3"
"2016","no migration background","(2c_gen) general maturity certificate","2.98","3","676","1","2","3","6","6","2.88","3.08","1","6","3","3"
"2016","no migration background","(2c_voc) vocational maturity certificate","2.83","3","1535","1","2","3","4","6","2.77","2.89","1","6","3","3"
"2016","no migration background","(3a) lower tertiary education","2.97","3","1656","2","2","3","4","6","2.92","3.02","1","6","3","3"
"2016","no migration background","(3b) higher tertiary education","2.97","3","2776","2","2","3","4","6","2.93","3.01","1","6","3","3"
"2017","direct migration background","(0) in school","","","","","","","","","","","","","",""
"2017","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2017","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"2017","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2017","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2017","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2017","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2017","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2017","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2017","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2017","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"2017","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2017","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
