"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Full Time","Female","3.11","3","3216","2","2","4","5","6","3.07","3.15","1","6","3","3"
"2016","Full Time","Male","2.54","3","5931","1","2","3","4","6","2.52","2.56","1","6","3","3"
"2016","Not Working","Female","3.08","3","4773","2","3","4","4","6","3.05","3.11","1","6","3","3"
"2016","Not Working","Male","2.76","3","3319","1","2","3","4","6","2.73","2.79","1","6","3","3"
"2016","Part Time","Female","3.12","3","5120","2","2","4","5","6","3.09","3.15","1","6","3","3"
"2016","Part Time","Male","2.68","3","1830","1","2","3","4","6","2.63","2.73","1","6","3","3"
"2017","Full Time","Female","","","","","","","","","","","","","",""
"2017","Full Time","Male","","","","","","","","","","","","","",""
"2017","Not Working","Female","","","","","","","","","","","","","",""
"2017","Not Working","Male","","","","","","","","","","","","","",""
"2017","Part Time","Female","","","","","","","","","","","","","",""
"2017","Part Time","Male","","","","","","","","","","","","","",""
"2018","Full Time","Female","3.15","3","3591","2","2","4","5","6","3.11","3.19","1","6","3","3"
"2018","Full Time","Male","2.48","3","6294","1","2","3","4","6","2.45","2.51","1","6","2","3"
"2018","Not Working","Female","3.13","3","4774","2","3","4","4","6","3.1","3.16","1","6","3","3"
"2018","Not Working","Male","2.79","3","3458","2","2","3","4","6","2.76","2.82","1","6","3","3"
"2018","Part Time","Female","3.16","3","5455","2","3","4","5","6","3.13","3.19","1","6","3","3"
"2018","Part Time","Male","2.65","3","2064","1","2","3","4","6","2.6","2.7","1","6","3","3"
