"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","16-34 y.","Female","3.13","3","3021","2","2","4","5","6","3.08","3.18","1","6","3","3"
"2016","16-34 y.","Male","2.47","2","2562","1","2","3","4","6","2.43","2.51","1","6","2","2"
"2016","35-65 y.","Female","3.07","3","7659","2","3","4","4","6","3.05","3.09","1","6","3","3"
"2016","35-65 y.","Male","2.62","3","6197","1","2","3","4","6","2.6","2.64","1","6","3","3"
"2016","66 and older","Female","3.13","3","2429","2","3","4","4","6","3.09","3.17","1","6","3","3"
"2016","66 and older","Male","2.83","3","2321","2","2","3","4","6","2.79","2.87","1","6","3","3"
"2017","16-34 y.","Female","","","","","","","","","","","","","",""
"2017","16-34 y.","Male","","","","","","","","","","","","","",""
"2017","35-65 y.","Female","","","","","","","","","","","","","",""
"2017","35-65 y.","Male","","","","","","","","","","","","","",""
"2017","66 and older","Female","","","","","","","","","","","","","",""
"2017","66 and older","Male","","","","","","","","","","","","","",""
"2018","16-34 y.","Female","3.17","3","3176","2","2","4","5","6","3.12","3.22","1","6","3","3"
"2018","16-34 y.","Male","2.44","2","2843","1","2","3","4","6","2.4","2.48","1","6","2","2"
"2018","35-65 y.","Female","3.12","3","8085","2","3","4","4","6","3.1","3.14","1","6","3","3"
"2018","35-65 y.","Male","2.57","3","6521","1","2","3","4","6","2.55","2.59","1","6","3","3"
"2018","66 and older","Female","3.19","3","2559","2","3","4","4","6","3.16","3.22","1","6","3","3"
"2018","66 and older","Male","2.86","3","2452","2","2","3","4","5","2.83","2.89","1","6","3","3"
