"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Employed","(Married) couple without C.","2.84","3","3868","2","2","3","4","6","2.81","2.87","1","6","3","3"
"2016","Employed","1-pers.-HH","3.03","3","1831","1","2","4","5","6","2.97","3.09","1","6","3","3"
"2016","Employed","Couple + C. GT 16 ","2.68","3","2036","1","2","3","4","6","2.64","2.72","1","6","3","3"
"2016","Employed","Couple + C. LE 16","2.69","3","4885","1","2","3","4","6","2.66","2.72","1","6","3","3"
"2016","Employed","Couple + C. LE and GT 16","2.68","3","1569","1","2","3","4","6","2.63","2.73","1","6","3","3"
"2016","Employed","Single parent","2.96","3","1523","2","2","3","4","6","2.9","3.02","1","6","3","3"
"2016","Not Employed","(Married) couple without C.","2.86","3","3465","2","2","3","4","5","2.83","2.89","1","6","3","3"
"2016","Not Employed","1-pers.-HH","3.18","3","1634","2","3","4","4","6","3.13","3.23","1","6","3","3"
"2016","Not Employed","Couple + C. GT 16 ","2.77","3","699","1","2","3","4","6","2.69","2.85","1","6","3","3"
"2016","Not Employed","Couple + C. LE 16","2.73","3","897","1","2","3","4","6","2.66","2.8","1","6","3","3"
"2016","Not Employed","Couple + C. LE and GT 16","2.6","3","516","1","2","3","4","6","2.5","2.7","1","6","3","3"
"2016","Not Employed","Single parent","2.98","3","617","1","2","3","5","6","2.89","3.07","1","6","3","3"
"2017","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2017","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2017","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2017","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2017","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2017","Employed","Single parent","","","","","","","","","","","","","",""
"2017","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2017","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2017","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2017","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2017","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2017","Not Employed","Single parent","","","","","","","","","","","","","",""
"2018","Employed","(Married) couple without C.","2.84","3","4366","1","2","3","4","6","2.81","2.87","1","6","3","3"
"2018","Employed","1-pers.-HH","3.07","3","2327","1","2","4","5","6","3.02","3.12","1","6","3","3"
"2018","Employed","Couple + C. GT 16 ","2.7","3","2307","1","2","3","4","6","2.66","2.74","1","6","3","3"
"2018","Employed","Couple + C. LE 16","2.65","3","4736","1","2","3","4","6","2.62","2.68","1","6","3","3"
"2018","Employed","Couple + C. LE and GT 16","2.65","3","1674","1","2","3","4","6","2.6","2.7","1","6","3","3"
"2018","Employed","Single parent","2.93","3","1558","1","2","3","4","6","2.87","2.99","1","6","3","3"
"2018","Not Employed","(Married) couple without C.","2.88","3","3591","2","2","3","4","5","2.85","2.91","1","6","3","3"
"2018","Not Employed","1-pers.-HH","3.2","3","1784","2","3","4","4","6","3.15","3.25","1","6","3","3"
"2018","Not Employed","Couple + C. GT 16 ","2.84","3","693","1","2","3","4","6","2.75","2.93","1","6","3","3"
"2018","Not Employed","Couple + C. LE 16","2.88","3","715","2","2","3","4","6","2.8","2.96","1","6","3","3"
"2018","Not Employed","Couple + C. LE and GT 16","2.6","3","516","1","2","3","4","6","2.5","2.7","1","6","3","3"
"2018","Not Employed","Single parent","3.09","3","648","2","2","4","5","6","3","3.18","1","6","3","3"
