"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","direct migration background","general elemantary","2.81","3","776","1","2","3","4","6","2.73","2.89","1","6","3","3"
"2016","direct migration background","higher education","3.08","3","1218","2","2","4","5","6","3.01","3.15","1","6","3","3"
"2016","direct migration background","higher vocational","2.95","3","90","1","2","3","4","6","2.77","3.13","1","6","3","3"
"2016","direct migration background","in school","2.73","2.47","45","1","2","4","4","6","2.33","3.13","1","6","2","3"
"2016","direct migration background","inadequately","2.69","3","238","1","2","3","4","5","2.56","2.82","1","6","3","3"
"2016","direct migration background","middle vocational","2.78","3","1570","1","2","3","4","6","2.73","2.83","1","6","3","3"
"2016","direct migration background","vocational + Abi","2.87","3","727","1","2","3","4","6","2.79","2.95","1","6","3","3"
"2016","indirect migration background","general elemantary","2.7","3","296","1","2","3","4","6","2.57","2.83","1","6","2","3"
"2016","indirect migration background","higher education","2.91","3","237","1","2","3","4","6","2.77","3.05","1","6","3","3"
"2016","indirect migration background","higher vocational","2.95","3","60","2","2","3","5","6","2.69","3.21","1","6","3","3"
"2016","indirect migration background","in school","2.43","2","76","1","2","3","4","6","2.14","2.72","1","6","2","3"
"2016","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2016","indirect migration background","middle vocational","3.11","3","632","2","2","4","5","6","3.02","3.2","1","6","3","3"
"2016","indirect migration background","vocational + Abi","2.92","3","111","1","2","4","4","6","2.73","3.11","1","6","3","3"
"2016","no migration background","general elemantary","2.88","3","1491","2","2","3","4","6","2.83","2.93","1","6","3","3"
"2016","no migration background","higher education","2.97","3","4432","2","2","3","4","6","2.94","3","1","6","3","3"
"2016","no migration background","higher vocational","2.77","3","1252","1","2","3","4","6","2.71","2.83","1","6","3","3"
"2016","no migration background","in school","2.6","3","213","1","2","3","4","6","2.42","2.78","1","6","2","3"
"2016","no migration background","inadequately","2.62","3","134","1","2","3","4","5","2.43","2.81","1","6","2","3"
"2016","no migration background","middle vocational","2.85","3","8784","2","2","3","4","6","2.83","2.87","1","6","3","3"
"2016","no migration background","vocational + Abi","2.85","3","1179","2","2","3","4","6","2.79","2.91","1","6","3","3"
"2017","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2017","direct migration background","higher education","","","","","","","","","","","","","",""
"2017","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2017","direct migration background","in school","","","","","","","","","","","","","",""
"2017","direct migration background","inadequately","","","","","","","","","","","","","",""
"2017","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2017","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2017","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2017","indirect migration background","higher education","","","","","","","","","","","","","",""
"2017","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2017","indirect migration background","in school","","","","","","","","","","","","","",""
"2017","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2017","indirect migration background","middle vocational","","","","","","","","","","","","","",""
