"ple0018","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2009","Full Time","in school","","","",""
"Yes","2009","Full Time","inadequately","2","","",""
"Yes","2009","Full Time","general elemantary","32","0.0905166948483824","0.0620772298751916","0.118956159821573"
"Yes","2009","Full Time","middle vocational","541","0.165948369332811","0.153363306652418","0.178533432013203"
"Yes","2009","Full Time","vocational + Abi","57","0.109553238700446","0.0815243750209088","0.137582102379983"
"Yes","2009","Full Time","higher vocational","110","0.162050768161251","0.132760004004512","0.191341532317991"
"Yes","2009","Full Time","higher education","362","0.142842562098672","0.127702818245076","0.157982305952267"
"Yes","2009","Part Time","in school","","","",""
"Yes","2009","Part Time","inadequately","4","","",""
"Yes","2009","Part Time","general elemantary","54","0.170284691452102","0.131617098925807","0.208952283978397"
"Yes","2009","Part Time","middle vocational","380","0.180164558764075","0.164104956833547","0.196224160694603"
"Yes","2009","Part Time","vocational + Abi","29","","",""
"Yes","2009","Part Time","higher vocational","64","0.217803450202095","0.171405197622294","0.264201702781897"
"Yes","2009","Part Time","higher education","134","0.131945823387203","0.109711479058291","0.154180167716116"
"Yes","2009","Not Working","in school","2","","",""
"Yes","2009","Not Working","inadequately","36","0.354751141380561","0.25954000534058","0.449962277420542"
"Yes","2009","Not Working","general elemantary","403","0.407457629517778","0.377849826032257","0.437065433003298"
"Yes","2009","Not Working","middle vocational","1344","0.382603639714131","0.366624773509435","0.398582505918826"
"Yes","2009","Not Working","vocational + Abi","65","0.262837347396901","0.207606923344292","0.318067771449511"
"Yes","2009","Not Working","higher vocational","179","0.420306264840434","0.373432965209228","0.467179564471641"
"Yes","2009","Not Working","higher education","450","0.407285407175181","0.378342209189306","0.436228605161055"
"No","2009","Full Time","in school","1","","",""
"No","2009","Full Time","inadequately","38","0.99017380369937","0.959605838554385","1.02074176884436"
"No","2009","Full Time","general elemantary","359","0.909483305151618","0.881043840178427","0.937922770124808"
"No","2009","Full Time","middle vocational","2816","0.834051630667189","0.821466567986797","0.846636693347582"
"No","2009","Full Time","vocational + Abi","420","0.890446761299554","0.862417897620017","0.918475624979091"
"No","2009","Full Time","higher vocational","498","0.837949231838749","0.808658467682009","0.867239995995488"
"No","2009","Full Time","higher education","1690","0.857157437901328","0.842017694047733","0.872297181754924"
"No","2009","Part Time","in school","60","1","1","1"
"No","2009","Part Time","inadequately","28","","",""
"No","2009","Part Time","general elemantary","309","0.829715308547898","0.791047716021603","0.868382901074193"
"No","2009","Part Time","middle vocational","1820","0.819835441235925","0.803775839305397","0.835895043166453"
"No","2009","Part Time","vocational + Abi","253","0.898934079744088","0.863754566430624","0.934113593057552"
"No","2009","Part Time","higher vocational","240","0.782196549797905","0.735798297218104","0.828594802377706"
"No","2009","Part Time","higher education","756","0.868054176612797","0.845819832283884","0.890288520941709"
"No","2009","Not Working","in school","250","0.98268112687071","0.966574153391271","0.998788100350148"
"No","2009","Not Working","inadequately","61","0.645248858619439","0.550037722579458","0.74045999465942"
"No","2009","Not Working","general elemantary","655","0.592542370482222","0.562934566996702","0.622150173967743"
"No","2009","Not Working","middle vocational","2210","0.617396360285869","0.601417494081174","0.633375226490565"
"No","2009","Not Working","vocational + Abi","179","0.737162652603099","0.681932228550489","0.792393076655708"
"No","2009","Not Working","higher vocational","247","0.579693735159566","0.532820435528359","0.626567034790772"
"No","2009","Not Working","higher education","657","0.592714592824819","0.563771394838945","0.621657790810694"
"Yes","2010","Full Time","in school","","","",""
"Yes","2010","Full Time","inadequately","","","",""
"Yes","2010","Full Time","general elemantary","","","",""
"Yes","2010","Full Time","middle vocational","","","",""
"Yes","2010","Full Time","vocational + Abi","","","",""
"Yes","2010","Full Time","higher vocational","","","",""
"Yes","2010","Full Time","higher education","","","",""
"Yes","2010","Part Time","in school","","","",""
"Yes","2010","Part Time","inadequately","","","",""
"Yes","2010","Part Time","general elemantary","","","",""
"Yes","2010","Part Time","middle vocational","","","",""
"Yes","2010","Part Time","vocational + Abi","","","",""
"Yes","2010","Part Time","higher vocational","","","",""
"Yes","2010","Part Time","higher education","","","",""
"Yes","2010","Not Working","in school","","","",""
"Yes","2010","Not Working","inadequately","","","",""
"Yes","2010","Not Working","general elemantary","","","",""
"Yes","2010","Not Working","middle vocational","","","",""
"Yes","2010","Not Working","vocational + Abi","","","",""
"Yes","2010","Not Working","higher vocational","","","",""
"Yes","2010","Not Working","higher education","","","",""
"No","2010","Full Time","in school","","","",""
"No","2010","Full Time","inadequately","","","",""
"No","2010","Full Time","general elemantary","","","",""
"No","2010","Full Time","middle vocational","","","",""
"No","2010","Full Time","vocational + Abi","","","",""
"No","2010","Full Time","higher vocational","","","",""
"No","2010","Full Time","higher education","","","",""
"No","2010","Part Time","in school","","","",""
"No","2010","Part Time","inadequately","","","",""
"No","2010","Part Time","general elemantary","","","",""
"No","2010","Part Time","middle vocational","","","",""
"No","2010","Part Time","vocational + Abi","","","",""
"No","2010","Part Time","higher vocational","","","",""
"No","2010","Part Time","higher education","","","",""
"No","2010","Not Working","in school","","","",""
"No","2010","Not Working","inadequately","","","",""
"No","2010","Not Working","general elemantary","","","",""
"No","2010","Not Working","middle vocational","","","",""
"No","2010","Not Working","vocational + Abi","","","",""
"No","2010","Not Working","higher vocational","","","",""
"No","2010","Not Working","higher education","","","",""
"Yes","2011","Full Time","in school","","","",""
"Yes","2011","Full Time","inadequately","6","","",""
"Yes","2011","Full Time","general elemantary","47","0.102126937076928","0.0747505087709793","0.129503365382876"
"Yes","2011","Full Time","middle vocational","658","0.183505064759679","0.170978436117465","0.196031693401893"
"Yes","2011","Full Time","vocational + Abi","69","0.127445937443438","0.0998266005145639","0.155065274372312"
"Yes","2011","Full Time","higher vocational","146","0.236944480813404","0.204843410694147","0.26904555093266"
"Yes","2011","Full Time","higher education","409","0.151833117919633","0.137157665319682","0.166508570519584"
"Yes","2011","Part Time","in school","","","",""
"Yes","2011","Part Time","inadequately","7","","",""
"Yes","2011","Part Time","general elemantary","67","0.181750581211069","0.145758285094794","0.217742877327343"
"Yes","2011","Part Time","middle vocational","495","0.18891718413464","0.17391983293498","0.2039145353343"
"Yes","2011","Part Time","vocational + Abi","38","0.108133439690258","0.0767021351522779","0.139564744228239"
"Yes","2011","Part Time","higher vocational","72","0.231185010875489","0.183871091153576","0.278498930597402"
"Yes","2011","Part Time","higher education","158","0.149098315299095","0.12662534414989","0.1715712864483"
"Yes","2011","Not Working","in school","2","","",""
"Yes","2011","Not Working","inadequately","46","0.317985712508867","0.240567840297638","0.395403584720097"
"Yes","2011","Not Working","general elemantary","495","0.418412484312697","0.391356552407303","0.445468416218091"
"Yes","2011","Not Working","middle vocational","1648","0.408611884007859","0.393855422885868","0.42336834512985"
"Yes","2011","Not Working","vocational + Abi","85","0.344360399923241","0.288098810157606","0.400621989688876"
"Yes","2011","Not Working","higher vocational","201","0.440461251486983","0.395816519103217","0.485105983870748"
"Yes","2011","Not Working","higher education","547","0.440264942783899","0.413665757110957","0.466864128456841"
"No","2011","Full Time","in school","5","","",""
"No","2011","Full Time","inadequately","37","0.812063996270043","0.695298646356298","0.928829346183788"
"No","2011","Full Time","general elemantary","423","0.897873062923072","0.870496634617124","0.925249491229021"
"No","2011","Full Time","middle vocational","3010","0.816494935240321","0.803968306598106","0.829021563882535"
"No","2011","Full Time","vocational + Abi","491","0.872554062556562","0.844934725627688","0.900173399485436"
"No","2011","Full Time","higher vocational","528","0.763055519186596","0.73095444906734","0.795156589305853"
"No","2011","Full Time","higher education","1888","0.848166882080367","0.833491429480416","0.862842334680318"
"No","2011","Part Time","in school","59","1","1","1"
"No","2011","Part Time","inadequately","44","0.866926001982867","0.773707821886469","0.960144182079265"
"No","2011","Part Time","general elemantary","374","0.818249418788931","0.782257122672657","0.854241714905206"
"No","2011","Part Time","middle vocational","2122","0.81108281586536","0.7960854646657","0.82608016706502"
"No","2011","Part Time","vocational + Abi","337","0.891866560309742","0.860435255771761","0.923297864847722"
"No","2011","Part Time","higher vocational","233","0.768814989124511","0.721501069402598","0.816128908846424"
