"ple0018","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2009","higher education","3103","0.790440106332613","0.777903996995444","0.802976215669782","2"
"No","2009","higher vocational","985","0.741915149577311","0.718468628635283","0.76536167051934","2"
"No","2009","vocational + Abi","852","0.853115353258169","0.831208010407997","0.875022696108341","2"
"No","2009","middle vocational","6846","0.747661843888649","0.738742988155421","0.756580699621877","2"
"No","2009","general elemantary","1323","0.706899246051246","0.685940937907396","0.727857554195096","2"
"No","2009","inadequately","127","0.771794978445248","0.708521995211011","0.835067961679485","2"
"No","2009","in school","311","0.986003116067007","0.972988518407927","0.999017713726087","2"
"Yes","2009","in school","2","","","","1"
"Yes","2009","inadequately","42","0.228205021554752","0.164932038320515","0.291478004788989","1"
"Yes","2009","general elemantary","489","0.293100753948754","0.272142445804904","0.314059062092604","1"
"Yes","2009","middle vocational","2265","0.252338156111351","0.243419300378123","0.261257011844579","1"
"Yes","2009","vocational + Abi","151","0.146884646741831","0.124977303891658","0.168791989592003","1"
"Yes","2009","higher vocational","353","0.258084850422689","0.23463832948066","0.281531371364717","1"
"Yes","2009","higher education","946","0.209559893667387","0.197023784330218","0.222096003004556","1"
"No","2010","higher education","","","","","2"
"No","2010","vocational + Abi","","","","","2"
"No","2010","higher vocational","","","","","2"
"No","2010","general elemantary","","","","","2"
"No","2010","middle vocational","","","","","2"
"No","2010","in school","","","","","2"
"No","2010","inadequately","","","","","2"
"Yes","2010","in school","","","","","1"
"Yes","2010","inadequately","","","","","1"
"Yes","2010","general elemantary","","","","","1"
"Yes","2010","middle vocational","","","","","1"
"Yes","2010","vocational + Abi","","","","","1"
"Yes","2010","higher vocational","","","","","1"
"Yes","2010","higher education","","","","","1"
"No","2011","higher education","3486","0.76858746799716","0.756400118608224","0.780774817386096","2"
"No","2011","vocational + Abi","1017","0.828516377765002","0.807269417106831","0.849763338423173","2"
"No","2011","higher vocational","1035","0.697805415122141","0.67420191577098","0.721408914473301","2"
"No","2011","general elemantary","1579","0.698202830158545","0.678968688245543","0.717436972071546","2"
"No","2011","middle vocational","7747","0.725483797564478","0.716967302864587","0.734000292264369","2"
"No","2011","inadequately","174","0.742832603043577","0.686711840504203","0.798953365582952","2"
"No","2011","in school","311","0.99337113020731","0.984381301151368","1.00236095926325","2"
"Yes","2011","general elemantary","609","0.301797169841455","0.282563027928454","0.321031311754456","1"
"Yes","2011","middle vocational","2801","0.274516202435522","0.265999707735631","0.283032697135413","1"
"Yes","2011","in school","2","","","","1"
"Yes","2011","inadequately","59","0.257167396956423","0.201046634417048","0.313288159495797","1"
"Yes","2011","higher education","1114","0.23141253200284","0.219225182613904","0.243599881391776","1"
"Yes","2011","vocational + Abi","192","0.171483622234998","0.150236661576827","0.192730582893169","1"
"Yes","2011","higher vocational","419","0.302194584877859","0.278591085526699","0.32579808422902","1"
"No","2012","vocational + Abi","","","","","2"
"No","2012","higher education","","","","","2"
"No","2012","higher vocational","","","","","2"
"No","2012","general elemantary","","","","","2"
"No","2012","middle vocational","","","","","2"
"No","2012","in school","","","","","2"
"No","2012","inadequately","","","","","2"
"Yes","2012","higher vocational","","","","","1"
"Yes","2012","higher education","","","","","1"
"Yes","2012","inadequately","","","","","1"
"Yes","2012","in school","","","","","1"
"Yes","2012","general elemantary","","","","","1"
"Yes","2012","middle vocational","","","","","1"
"Yes","2012","vocational + Abi","","","","","1"
"No","2013","vocational + Abi","876","0.791157007637475","0.767168588522628","0.815145426752322","2"
