"pli0082","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Daily","1990","Not Employed","in school","1","","",""
"Daily","1990","Not Employed","inadequately","1","","",""
"Daily","1990","Not Employed","general elemantary","6","","",""
"Daily","1990","Not Employed","middle vocational","6","","",""
"Daily","1990","Not Employed","vocational + Abi","","","",""
"Daily","1990","Not Employed","higher vocational","1","","",""
"Daily","1990","Not Employed","higher education","","","",""
"Daily","1990","Employed","in school","","","",""
"Daily","1990","Employed","inadequately","2","","",""
"Daily","1990","Employed","general elemantary","8","","",""
"Daily","1990","Employed","middle vocational","4","","",""
"Daily","1990","Employed","vocational + Abi","","","",""
"Daily","1990","Employed","higher vocational","2","","",""
"Daily","1990","Employed","higher education","3","","",""
"Min 1x per week","1990","Not Employed","in school","6","","",""
"Min 1x per week","1990","Not Employed","inadequately","8","","",""
"Min 1x per week","1990","Not Employed","general elemantary","52","0.045917208273867","0.0334687964467078","0.0583656201010262"
"Min 1x per week","1990","Not Employed","middle vocational","116","0.0893191296477199","0.0744850957512878","0.104153163544152"
"Min 1x per week","1990","Not Employed","vocational + Abi","9","","",""
"Min 1x per week","1990","Not Employed","higher vocational","16","","",""
"Min 1x per week","1990","Not Employed","higher education","21","","",""
"Min 1x per week","1990","Employed","in school","2","","",""
"Min 1x per week","1990","Employed","inadequately","24","","",""
"Min 1x per week","1990","Employed","general elemantary","92","0.0684376348744934","0.0551351274624015","0.0817401422865853"
"Min 1x per week","1990","Employed","middle vocational","251","0.0876426826727992","0.0777299381094136","0.0975554272361848"
"Min 1x per week","1990","Employed","vocational + Abi","17","","",""
"Min 1x per week","1990","Employed","higher vocational","28","","",""
"Min 1x per week","1990","Employed","higher education","63","0.121865076790882","0.094891153072543","0.148839000509221"
"Min 1x per month","1990","Not Employed","in school","39","0.320521435261941","0.245080711995587","0.395962158528294"
"Min 1x per month","1990","Not Employed","inadequately","33","0.148826659449013","0.106214841077171","0.191438477820856"
"Min 1x per month","1990","Not Employed","general elemantary","237","0.209254101817662","0.185061162160799","0.233447041474525"
"Min 1x per month","1990","Not Employed","middle vocational","450","0.306469705199927","0.282490741377458","0.330448669022395"
"Min 1x per month","1990","Not Employed","vocational + Abi","32","0.380230658509105","0.276418777971891","0.484042539046319"
"Min 1x per month","1990","Not Employed","higher vocational","43","0.287425870333971","0.211918994573697","0.362932746094245"
"Min 1x per month","1990","Not Employed","higher education","58","0.409884784442479","0.32598508013753","0.493784488747428"
"Min 1x per month","1990","Employed","in school","3","","",""
"Min 1x per month","1990","Employed","inadequately","62","0.244795457743042","0.200625053546528","0.288965861939556"
"Min 1x per month","1990","Employed","general elemantary","384","0.300433156975778","0.276280295791819","0.324586018159738"
"Min 1x per month","1990","Employed","middle vocational","1038","0.343411829474525","0.326765911250647","0.360057747698403"
"Min 1x per month","1990","Employed","vocational + Abi","84","0.4624732173943","0.39487763790382","0.53006879688478"
"Min 1x per month","1990","Employed","higher vocational","163","0.432360222808198","0.38221936799978","0.482501077616615"
"Min 1x per month","1990","Employed","higher education","276","0.478878813678836","0.437687461956081","0.520070165401591"
"Rarely","1990","Not Employed","in school","91","0.62188374081606","0.543494456191872","0.700273025440247"
"Rarely","1990","Not Employed","inadequately","133","0.463935004257027","0.40422900248791","0.523641006026144"
"Rarely","1990","Not Employed","general elemantary","548","0.502331965425052","0.47259487597394","0.532069054876164"
"Rarely","1990","Not Employed","middle vocational","659","0.444527404867515","0.418681930500761","0.470372879234269"
"Rarely","1990","Not Employed","vocational + Abi","34","0.41791427771876","0.312440251190088","0.523388304247431"
"Rarely","1990","Not Employed","higher vocational","63","0.444477825164471","0.361572143012764","0.527383507316178"
"Rarely","1990","Not Employed","higher education","49","0.385822094402075","0.302779335898088","0.468864852906062"
"Rarely","1990","Employed","in school","9","","",""
"Rarely","1990","Employed","inadequately","171","0.440397683440969","0.389398917887291","0.491396448994647"
"Rarely","1990","Employed","general elemantary","677","0.500091963817482","0.473749885115878","0.526434042519087"
"Rarely","1990","Employed","middle vocational","1625","0.523621877772742","0.506113802699306","0.541129952846178"
"Rarely","1990","Employed","vocational + Abi","91","0.410498584794716","0.343806667014253","0.477190502575178"
"Rarely","1990","Employed","higher vocational","176","0.464295376698533","0.413818516358791","0.514772237038275"
"Rarely","1990","Employed","higher education","212","0.383503552845896","0.343410063743334","0.423597041948459"
"Never","1990","Not Employed","in school","10","","",""
"Never","1990","Not Employed","inadequately","93","0.332659237300517","0.276249469191548","0.389069005409486"
"Never","1990","Not Employed","general elemantary","243","0.238331554748003","0.212991535913018","0.263671573582987"
"Never","1990","Not Employed","middle vocational","189","0.15553041919695","0.136680755978754","0.174380082415145"
"Never","1990","Not Employed","vocational + Abi","9","","",""
"Never","1990","Not Employed","higher vocational","15","","",""
"Never","1990","Not Employed","higher education","4","","",""
"Never","1990","Employed","in school","1","","",""
"Never","1990","Employed","inadequately","105","0.257171922885688","0.212271200254392","0.302072645516984"
"Never","1990","Employed","general elemantary","223","0.124739932785619","0.107331833452804","0.142148032118434"
"Never","1990","Employed","middle vocational","208","0.0447830386609391","0.0375326481918698","0.0520334291300084"
"Never","1990","Employed","vocational + Abi","17","","",""
"Never","1990","Employed","higher vocational","6","","",""
"Never","1990","Employed","higher education","11","","",""
"Daily","1991","Not Employed","in school","","","",""
"Daily","1991","Not Employed","inadequately","","","",""
"Daily","1991","Not Employed","general elemantary","","","",""
"Daily","1991","Not Employed","middle vocational","","","",""
"Daily","1991","Not Employed","vocational + Abi","","","",""
"Daily","1991","Not Employed","higher vocational","","","",""
"Daily","1991","Not Employed","higher education","","","",""
"Daily","1991","Employed","in school","","","",""
"Daily","1991","Employed","inadequately","","","",""
"Daily","1991","Employed","general elemantary","","","",""
"Daily","1991","Employed","middle vocational","","","",""
"Daily","1991","Employed","vocational + Abi","","","",""
"Daily","1991","Employed","higher vocational","","","",""
"Daily","1991","Employed","higher education","","","",""
"Min 1x per week","1991","Not Employed","in school","","","",""
"Min 1x per week","1991","Not Employed","inadequately","","","",""
"Min 1x per week","1991","Not Employed","general elemantary","","","",""
"Min 1x per week","1991","Not Employed","middle vocational","","","",""
"Min 1x per week","1991","Not Employed","vocational + Abi","","","",""
"Min 1x per week","1991","Not Employed","higher vocational","","","",""
"Min 1x per week","1991","Not Employed","higher education","","","",""
"Min 1x per week","1991","Employed","in school","","","",""
"Min 1x per week","1991","Employed","inadequately","","","",""
"Min 1x per week","1991","Employed","general elemantary","","","",""
"Min 1x per week","1991","Employed","middle vocational","","","",""
"Min 1x per week","1991","Employed","vocational + Abi","","","",""
"Min 1x per week","1991","Employed","higher vocational","","","",""
"Min 1x per week","1991","Employed","higher education","","","",""
"Min 1x per month","1991","Not Employed","in school","","","",""
"Min 1x per month","1991","Not Employed","inadequately","","","",""
"Min 1x per month","1991","Not Employed","general elemantary","","","",""
"Min 1x per month","1991","Not Employed","middle vocational","","","",""
"Min 1x per month","1991","Not Employed","vocational + Abi","","","",""
"Min 1x per month","1991","Not Employed","higher vocational","","","",""
"Min 1x per month","1991","Not Employed","higher education","","","",""
"Min 1x per month","1991","Employed","in school","","","",""
"Min 1x per month","1991","Employed","inadequately","","","",""
"Min 1x per month","1991","Employed","general elemantary","","","",""
"Min 1x per month","1991","Employed","middle vocational","","","",""
"Min 1x per month","1991","Employed","vocational + Abi","","","",""
"Min 1x per month","1991","Employed","higher vocational","","","",""
"Min 1x per month","1991","Employed","higher education","","","",""
"Rarely","1991","Not Employed","in school","","","",""
"Rarely","1991","Not Employed","inadequately","","","",""
"Rarely","1991","Not Employed","general elemantary","","","",""
"Rarely","1991","Not Employed","middle vocational","","","",""
"Rarely","1991","Not Employed","vocational + Abi","","","",""
"Rarely","1991","Not Employed","higher vocational","","","",""
"Rarely","1991","Not Employed","higher education","","","",""
"Rarely","1991","Employed","in school","","","",""
"Rarely","1991","Employed","inadequately","","","",""
"Rarely","1991","Employed","general elemantary","","","",""
"Rarely","1991","Employed","middle vocational","","","",""
"Rarely","1991","Employed","vocational + Abi","","","",""
"Rarely","1991","Employed","higher vocational","","","",""
"Rarely","1991","Employed","higher education","","","",""
"Never","1991","Not Employed","in school","","","",""
"Never","1991","Not Employed","inadequately","","","",""
"Never","1991","Not Employed","general elemantary","","","",""
"Never","1991","Not Employed","middle vocational","","","",""
"Never","1991","Not Employed","vocational + Abi","","","",""
"Never","1991","Not Employed","higher vocational","","","",""
"Never","1991","Not Employed","higher education","","","",""
"Never","1991","Employed","in school","","","",""
"Never","1991","Employed","inadequately","","","",""
"Never","1991","Employed","general elemantary","","","",""
"Never","1991","Employed","middle vocational","","","",""
"Never","1991","Employed","vocational + Abi","","","",""
"Never","1991","Employed","higher vocational","","","",""
"Never","1991","Employed","higher education","","","",""
"Daily","1992","Not Employed","in school","","","",""
"Daily","1992","Not Employed","inadequately","","","",""
"Daily","1992","Not Employed","general elemantary","","","",""
"Daily","1992","Not Employed","middle vocational","","","",""
"Daily","1992","Not Employed","vocational + Abi","","","",""
"Daily","1992","Not Employed","higher vocational","","","",""
"Daily","1992","Not Employed","higher education","","","",""
"Daily","1992","Employed","in school","","","",""
"Daily","1992","Employed","inadequately","","","",""
"Daily","1992","Employed","general elemantary","","","",""
"Daily","1992","Employed","middle vocational","","","",""
"Daily","1992","Employed","vocational + Abi","","","",""
"Daily","1992","Employed","higher vocational","","","",""
"Daily","1992","Employed","higher education","","","",""
"Min 1x per week","1992","Not Employed","in school","","","",""
"Min 1x per week","1992","Not Employed","inadequately","","","",""
"Min 1x per week","1992","Not Employed","general elemantary","","","",""
"Min 1x per week","1992","Not Employed","middle vocational","","","",""
"Min 1x per week","1992","Not Employed","vocational + Abi","","","",""
"Min 1x per week","1992","Not Employed","higher vocational","","","",""
"Min 1x per week","1992","Not Employed","higher education","","","",""
"Min 1x per week","1992","Employed","in school","","","",""
"Min 1x per week","1992","Employed","inadequately","","","",""
"Min 1x per week","1992","Employed","general elemantary","","","",""
"Min 1x per week","1992","Employed","middle vocational","","","",""
"Min 1x per week","1992","Employed","vocational + Abi","","","",""
"Min 1x per week","1992","Employed","higher vocational","","","",""
"Min 1x per week","1992","Employed","higher education","","","",""
"Min 1x per month","1992","Not Employed","in school","","","",""
"Min 1x per month","1992","Not Employed","inadequately","","","",""
"Min 1x per month","1992","Not Employed","general elemantary","","","",""
"Min 1x per month","1992","Not Employed","middle vocational","","","",""
"Min 1x per month","1992","Not Employed","vocational + Abi","","","",""
"Min 1x per month","1992","Not Employed","higher vocational","","","",""
"Min 1x per month","1992","Not Employed","higher education","","","",""
"Min 1x per month","1992","Employed","in school","","","",""
"Min 1x per month","1992","Employed","inadequately","","","",""
"Min 1x per month","1992","Employed","general elemantary","","","",""
"Min 1x per month","1992","Employed","middle vocational","","","",""
"Min 1x per month","1992","Employed","vocational + Abi","","","",""
"Min 1x per month","1992","Employed","higher vocational","","","",""
"Min 1x per month","1992","Employed","higher education","","","",""
"Rarely","1992","Not Employed","in school","","","",""
"Rarely","1992","Not Employed","inadequately","","","",""
"Rarely","1992","Not Employed","general elemantary","","","",""
"Rarely","1992","Not Employed","middle vocational","","","",""
"Rarely","1992","Not Employed","vocational + Abi","","","",""
"Rarely","1992","Not Employed","higher vocational","","","",""
"Rarely","1992","Not Employed","higher education","","","",""
"Rarely","1992","Employed","in school","","","",""
"Rarely","1992","Employed","inadequately","","","",""
"Rarely","1992","Employed","general elemantary","","","",""
"Rarely","1992","Employed","middle vocational","","","",""
"Rarely","1992","Employed","vocational + Abi","","","",""
"Rarely","1992","Employed","higher vocational","","","",""
"Rarely","1992","Employed","higher education","","","",""
"Never","1992","Not Employed","in school","","","",""
"Never","1992","Not Employed","inadequately","","","",""
"Never","1992","Not Employed","general elemantary","","","",""
"Never","1992","Not Employed","middle vocational","","","",""
"Never","1992","Not Employed","vocational + Abi","","","",""
"Never","1992","Not Employed","higher vocational","","","",""
"Never","1992","Not Employed","higher education","","","",""
"Never","1992","Employed","in school","","","",""
"Never","1992","Employed","inadequately","","","",""
"Never","1992","Employed","general elemantary","","","",""
"Never","1992","Employed","middle vocational","","","",""
"Never","1992","Employed","vocational + Abi","","","",""
"Never","1992","Employed","higher vocational","","","",""
"Never","1992","Employed","higher education","","","",""
"Daily","1993","Not Employed","in school","","","",""
"Daily","1993","Not Employed","inadequately","","","",""
"Daily","1993","Not Employed","general elemantary","","","",""
"Daily","1993","Not Employed","middle vocational","","","",""
"Daily","1993","Not Employed","vocational + Abi","","","",""
"Daily","1993","Not Employed","higher vocational","","","",""
"Daily","1993","Not Employed","higher education","","","",""
"Daily","1993","Employed","in school","","","",""
"Daily","1993","Employed","inadequately","","","",""
"Daily","1993","Employed","general elemantary","","","",""
"Daily","1993","Employed","middle vocational","","","",""
"Daily","1993","Employed","vocational + Abi","","","",""
"Daily","1993","Employed","higher vocational","","","",""
"Daily","1993","Employed","higher education","","","",""
"Min 1x per week","1993","Not Employed","in school","","","",""
"Min 1x per week","1993","Not Employed","inadequately","","","",""
"Min 1x per week","1993","Not Employed","general elemantary","","","",""
"Min 1x per week","1993","Not Employed","middle vocational","","","",""
"Min 1x per week","1993","Not Employed","vocational + Abi","","","",""
"Min 1x per week","1993","Not Employed","higher vocational","","","",""
"Min 1x per week","1993","Not Employed","higher education","","","",""
"Min 1x per week","1993","Employed","in school","","","",""
"Min 1x per week","1993","Employed","inadequately","","","",""
"Min 1x per week","1993","Employed","general elemantary","","","",""
"Min 1x per week","1993","Employed","middle vocational","","","",""
"Min 1x per week","1993","Employed","vocational + Abi","","","",""
"Min 1x per week","1993","Employed","higher vocational","","","",""
"Min 1x per week","1993","Employed","higher education","","","",""
"Min 1x per month","1993","Not Employed","in school","","","",""
"Min 1x per month","1993","Not Employed","inadequately","","","",""
"Min 1x per month","1993","Not Employed","general elemantary","","","",""
"Min 1x per month","1993","Not Employed","middle vocational","","","",""
"Min 1x per month","1993","Not Employed","vocational + Abi","","","",""
"Min 1x per month","1993","Not Employed","higher vocational","","","",""
"Min 1x per month","1993","Not Employed","higher education","","","",""
"Min 1x per month","1993","Employed","in school","","","",""
"Min 1x per month","1993","Employed","inadequately","","","",""
"Min 1x per month","1993","Employed","general elemantary","","","",""
"Min 1x per month","1993","Employed","middle vocational","","","",""
"Min 1x per month","1993","Employed","vocational + Abi","","","",""
"Min 1x per month","1993","Employed","higher vocational","","","",""
"Min 1x per month","1993","Employed","higher education","","","",""
"Rarely","1993","Not Employed","in school","","","",""
"Rarely","1993","Not Employed","inadequately","","","",""
"Rarely","1993","Not Employed","general elemantary","","","",""
"Rarely","1993","Not Employed","middle vocational","","","",""
"Rarely","1993","Not Employed","vocational + Abi","","","",""
"Rarely","1993","Not Employed","higher vocational","","","",""
"Rarely","1993","Not Employed","higher education","","","",""
"Rarely","1993","Employed","in school","","","",""
"Rarely","1993","Employed","inadequately","","","",""
