"pli0082","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"Daily","1990","Not Employed","no migration background","10","","",""
"Daily","1990","Not Employed","direct migration background","4","","",""
"Daily","1990","Not Employed","indirect migration background","1","","",""
"Daily","1990","Employed","no migration background","12","","",""
"Daily","1990","Employed","direct migration background","8","","",""
"Daily","1990","Employed","indirect migration background","","","",""
"Min 1x per week","1990","Not Employed","no migration background","184","0.0803007275863991","0.069459907929156","0.0911415472436423"
"Min 1x per week","1990","Not Employed","direct migration background","40","0.0648161075467855","0.0477234767256837","0.0819087383678874"
"Min 1x per week","1990","Not Employed","indirect migration background","7","","",""
"Min 1x per week","1990","Employed","no migration background","363","0.0888589934825442","0.0802872839064803","0.0974307030586082"
"Min 1x per week","1990","Employed","direct migration background","107","0.0677149778779669","0.0558752488371219","0.079554706918812"
"Min 1x per week","1990","Employed","indirect migration background","12","","",""
"Min 1x per month","1990","Not Employed","no migration background","719","0.280706349263802","0.262781368861326","0.298631329666279"
"Min 1x per month","1990","Not Employed","direct migration background","163","0.246088722700287","0.216185024138941","0.275992421261633"
"Min 1x per month","1990","Not Employed","indirect migration background","27","","",""
"Min 1x per month","1990","Employed","no migration background","1543","0.366675061729065","0.352158026244275","0.381192097213855"
"Min 1x per month","1990","Employed","direct migration background","432","0.29942657240747","0.27784430648842","0.32100883832652"
"Min 1x per month","1990","Employed","indirect migration background","66","0.35522848027827","0.28452373385994","0.4259332266966"
"Rarely","1990","Not Employed","no migration background","1155","0.463499917472943","0.443607425784715","0.483392409161171"
"Rarely","1990","Not Employed","direct migration background","379","0.485451944318083","0.450753897915152","0.520149990721014"
"Rarely","1990","Not Employed","indirect migration background","67","0.516771247719863","0.426986996522578","0.606555498917147"
"Rarely","1990","Employed","no migration background","2123","0.497655650075323","0.482593423115669","0.512717877034978"
"Rarely","1990","Employed","direct migration background","807","0.46259565357987","0.43910060211152","0.486090705048219"
"Rarely","1990","Employed","indirect migration background","80","0.490472344914197","0.416616835175763","0.564327854652631"
"Never","1990","Not Employed","no migration background","346","0.171439619648357","0.156404837601172","0.186474401695542"
"Never","1990","Not Employed","direct migration background","211","0.200826629551654","0.173013485686663","0.228639773416645"
"Never","1990","Not Employed","indirect migration background","17","","",""
"Never","1990","Employed","no migration background","192","0.0444341893714479","0.0382267442477944","0.0506416344951014"
"Never","1990","Employed","direct migration background","376","0.164781073677339","0.147299566730464","0.182262580624214"
"Never","1990","Employed","indirect migration background","18","","",""
"Daily","1991","Not Employed","no migration background","","","",""
"Daily","1991","Not Employed","direct migration background","","","",""
"Daily","1991","Not Employed","indirect migration background","","","",""
"Daily","1991","Employed","no migration background","","","",""
"Daily","1991","Employed","direct migration background","","","",""
"Daily","1991","Employed","indirect migration background","","","",""
"Min 1x per week","1991","Not Employed","no migration background","","","",""
"Min 1x per week","1991","Not Employed","direct migration background","","","",""
"Min 1x per week","1991","Not Employed","indirect migration background","","","",""
"Min 1x per week","1991","Employed","no migration background","","","",""
"Min 1x per week","1991","Employed","direct migration background","","","",""
"Min 1x per week","1991","Employed","indirect migration background","","","",""
"Min 1x per month","1991","Not Employed","no migration background","","","",""
"Min 1x per month","1991","Not Employed","direct migration background","","","",""
"Min 1x per month","1991","Not Employed","indirect migration background","","","",""
"Min 1x per month","1991","Employed","no migration background","","","",""
"Min 1x per month","1991","Employed","direct migration background","","","",""
"Min 1x per month","1991","Employed","indirect migration background","","","",""
"Rarely","1991","Not Employed","no migration background","","","",""
"Rarely","1991","Not Employed","direct migration background","","","",""
"Rarely","1991","Not Employed","indirect migration background","","","",""
"Rarely","1991","Employed","no migration background","","","",""
"Rarely","1991","Employed","direct migration background","","","",""
"Rarely","1991","Employed","indirect migration background","","","",""
"Never","1991","Not Employed","no migration background","","","",""
"Never","1991","Not Employed","direct migration background","","","",""
"Never","1991","Not Employed","indirect migration background","","","",""
"Never","1991","Employed","no migration background","","","",""
"Never","1991","Employed","direct migration background","","","",""
"Never","1991","Employed","indirect migration background","","","",""
"Daily","1992","Not Employed","no migration background","","","",""
"Daily","1992","Not Employed","direct migration background","","","",""
"Daily","1992","Not Employed","indirect migration background","","","",""
"Daily","1992","Employed","no migration background","","","",""
"Daily","1992","Employed","direct migration background","","","",""
"Daily","1992","Employed","indirect migration background","","","",""
"Min 1x per week","1992","Not Employed","no migration background","","","",""
"Min 1x per week","1992","Not Employed","direct migration background","","","",""
"Min 1x per week","1992","Not Employed","indirect migration background","","","",""
"Min 1x per week","1992","Employed","no migration background","","","",""
"Min 1x per week","1992","Employed","direct migration background","","","",""
"Min 1x per week","1992","Employed","indirect migration background","","","",""
"Min 1x per month","1992","Not Employed","no migration background","","","",""
"Min 1x per month","1992","Not Employed","direct migration background","","","",""
"Min 1x per month","1992","Not Employed","indirect migration background","","","",""
"Min 1x per month","1992","Employed","no migration background","","","",""
"Min 1x per month","1992","Employed","direct migration background","","","",""
"Min 1x per month","1992","Employed","indirect migration background","","","",""
"Rarely","1992","Not Employed","no migration background","","","",""
"Rarely","1992","Not Employed","direct migration background","","","",""
"Rarely","1992","Not Employed","indirect migration background","","","",""
"Rarely","1992","Employed","no migration background","","","",""
"Rarely","1992","Employed","direct migration background","","","",""
"Rarely","1992","Employed","indirect migration background","","","",""
"Never","1992","Not Employed","no migration background","","","",""
"Never","1992","Not Employed","direct migration background","","","",""
"Never","1992","Not Employed","indirect migration background","","","",""
"Never","1992","Employed","no migration background","","","",""
"Never","1992","Employed","direct migration background","","","",""
"Never","1992","Employed","indirect migration background","","","",""
"Daily","1993","Not Employed","no migration background","","","",""
"Daily","1993","Not Employed","direct migration background","","","",""
"Daily","1993","Not Employed","indirect migration background","","","",""
"Daily","1993","Employed","no migration background","","","",""
"Daily","1993","Employed","direct migration background","","","",""
"Daily","1993","Employed","indirect migration background","","","",""
"Min 1x per week","1993","Not Employed","no migration background","","","",""
"Min 1x per week","1993","Not Employed","direct migration background","","","",""
"Min 1x per week","1993","Not Employed","indirect migration background","","","",""
"Min 1x per week","1993","Employed","no migration background","","","",""
"Min 1x per week","1993","Employed","direct migration background","","","",""
"Min 1x per week","1993","Employed","indirect migration background","","","",""
"Min 1x per month","1993","Not Employed","no migration background","","","",""
"Min 1x per month","1993","Not Employed","direct migration background","","","",""
"Min 1x per month","1993","Not Employed","indirect migration background","","","",""
"Min 1x per month","1993","Employed","no migration background","","","",""
"Min 1x per month","1993","Employed","direct migration background","","","",""
"Min 1x per month","1993","Employed","indirect migration background","","","",""
"Rarely","1993","Not Employed","no migration background","","","",""
"Rarely","1993","Not Employed","direct migration background","","","",""
"Rarely","1993","Not Employed","indirect migration background","","","",""
"Rarely","1993","Employed","no migration background","","","",""
"Rarely","1993","Employed","direct migration background","","","",""
"Rarely","1993","Employed","indirect migration background","","","",""
"Never","1993","Not Employed","no migration background","","","",""
"Never","1993","Not Employed","direct migration background","","","",""
"Never","1993","Not Employed","indirect migration background","","","",""
"Never","1993","Employed","no migration background","","","",""
"Never","1993","Employed","direct migration background","","","",""
"Never","1993","Employed","indirect migration background","","","",""
"Daily","1994","Not Employed","no migration background","","","",""
"Daily","1994","Not Employed","direct migration background","","","",""
"Daily","1994","Not Employed","indirect migration background","","","",""
"Daily","1994","Employed","no migration background","","","",""
"Daily","1994","Employed","direct migration background","","","",""
"Daily","1994","Employed","indirect migration background","","","",""
"Min 1x per week","1994","Not Employed","no migration background","","","",""
"Min 1x per week","1994","Not Employed","direct migration background","","","",""
"Min 1x per week","1994","Not Employed","indirect migration background","","","",""
"Min 1x per week","1994","Employed","no migration background","","","",""
"Min 1x per week","1994","Employed","direct migration background","","","",""
"Min 1x per week","1994","Employed","indirect migration background","","","",""
"Min 1x per month","1994","Not Employed","no migration background","","","",""
"Min 1x per month","1994","Not Employed","direct migration background","","","",""
"Min 1x per month","1994","Not Employed","indirect migration background","","","",""
"Min 1x per month","1994","Employed","no migration background","","","",""
"Min 1x per month","1994","Employed","direct migration background","","","",""
"Min 1x per month","1994","Employed","indirect migration background","","","",""
"Rarely","1994","Not Employed","no migration background","","","",""
"Rarely","1994","Not Employed","direct migration background","","","",""
"Rarely","1994","Not Employed","indirect migration background","","","",""
"Rarely","1994","Employed","no migration background","","","",""
"Rarely","1994","Employed","direct migration background","","","",""
"Rarely","1994","Employed","indirect migration background","","","",""
"Never","1994","Not Employed","no migration background","","","",""
"Never","1994","Not Employed","direct migration background","","","",""
"Never","1994","Not Employed","indirect migration background","","","",""
"Never","1994","Employed","no migration background","","","",""
"Never","1994","Employed","direct migration background","","","",""
"Never","1994","Employed","indirect migration background","","","",""
