"pli0082","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Never","1992","Part Time","West Germany","","","",""
"Never","1992","Part Time","East Germany","","","",""
"Never","1992","Not Working","West Germany","","","",""
"Never","1992","Not Working","East Germany","","","",""
"Daily","1993","Full Time","West Germany","","","",""
"Daily","1993","Full Time","East Germany","","","",""
"Daily","1993","Part Time","West Germany","","","",""
"Daily","1993","Part Time","East Germany","","","",""
"Daily","1993","Not Working","West Germany","","","",""
"Daily","1993","Not Working","East Germany","","","",""
"Min 1x per week","1993","Full Time","West Germany","","","",""
"Min 1x per week","1993","Full Time","East Germany","","","",""
"Min 1x per week","1993","Part Time","West Germany","","","",""
"Min 1x per week","1993","Part Time","East Germany","","","",""
"Min 1x per week","1993","Not Working","West Germany","","","",""
"Min 1x per week","1993","Not Working","East Germany","","","",""
"Min 1x per month","1993","Full Time","West Germany","","","",""
"Min 1x per month","1993","Full Time","East Germany","","","",""
"Min 1x per month","1993","Part Time","West Germany","","","",""
"Min 1x per month","1993","Part Time","East Germany","","","",""
"Min 1x per month","1993","Not Working","West Germany","","","",""
"Min 1x per month","1993","Not Working","East Germany","","","",""
"Rarely","1993","Full Time","West Germany","","","",""
"Rarely","1993","Full Time","East Germany","","","",""
"Rarely","1993","Part Time","West Germany","","","",""
"Rarely","1993","Part Time","East Germany","","","",""
"Rarely","1993","Not Working","West Germany","","","",""
"Rarely","1993","Not Working","East Germany","","","",""
"Never","1993","Full Time","West Germany","","","",""
"Never","1993","Full Time","East Germany","","","",""
"Never","1993","Part Time","West Germany","","","",""
"Never","1993","Part Time","East Germany","","","",""
"Never","1993","Not Working","West Germany","","","",""
"Never","1993","Not Working","East Germany","","","",""
"Daily","1994","Full Time","West Germany","","","",""
"Daily","1994","Full Time","East Germany","","","",""
"Daily","1994","Part Time","West Germany","","","",""
"Daily","1994","Part Time","East Germany","","","",""
"Daily","1994","Not Working","West Germany","","","",""
"Daily","1994","Not Working","East Germany","","","",""
"Min 1x per week","1994","Full Time","West Germany","","","",""
"Min 1x per week","1994","Full Time","East Germany","","","",""
"Min 1x per week","1994","Part Time","West Germany","","","",""
"Min 1x per week","1994","Part Time","East Germany","","","",""
"Min 1x per week","1994","Not Working","West Germany","","","",""
"Min 1x per week","1994","Not Working","East Germany","","","",""
"Min 1x per month","1994","Full Time","West Germany","","","",""
"Min 1x per month","1994","Full Time","East Germany","","","",""
"Min 1x per month","1994","Part Time","West Germany","","","",""
"Min 1x per month","1994","Part Time","East Germany","","","",""
"Min 1x per month","1994","Not Working","West Germany","","","",""
"Min 1x per month","1994","Not Working","East Germany","","","",""
"Rarely","1994","Full Time","West Germany","","","",""
"Rarely","1994","Full Time","East Germany","","","",""
"Rarely","1994","Part Time","West Germany","","","",""
"Rarely","1994","Part Time","East Germany","","","",""
"Rarely","1994","Not Working","West Germany","","","",""
"Rarely","1994","Not Working","East Germany","","","",""
"Never","1994","Full Time","West Germany","","","",""
"Never","1994","Full Time","East Germany","","","",""
"Never","1994","Part Time","West Germany","","","",""
"Never","1994","Part Time","East Germany","","","",""
"Never","1994","Not Working","West Germany","","","",""
"Never","1994","Not Working","East Germany","","","",""
"Daily","1995","Full Time","West Germany","5","","",""
"Daily","1995","Full Time","East Germany","","","",""
"Daily","1995","Part Time","West Germany","1","","",""
"Daily","1995","Part Time","East Germany","1","","",""
"Daily","1995","Not Working","West Germany","6","","",""
"Daily","1995","Not Working","East Germany","7","","",""
"Min 1x per week","1995","Full Time","West Germany","203","0.0563718195429395","0.0493146782912208","0.0634289607946582"
"Min 1x per week","1995","Full Time","East Germany","93","0.0581630613118133","0.0473052955337996","0.069020827089827"
"Min 1x per week","1995","Part Time","West Germany","125","0.0783803406974323","0.0665923849410422","0.0901682964538223"
"Min 1x per week","1995","Part Time","East Germany","48","0.086741012556051","0.0641826942617298","0.109299330850372"
"Min 1x per week","1995","Not Working","West Germany","182","0.0571572424883531","0.0494598805228199","0.0648546044538864"
"Min 1x per week","1995","Not Working","East Germany","66","0.0536419072100107","0.0414223249868956","0.0658614894331257"
"Min 1x per month","1995","Full Time","West Germany","1141","0.305032152053268","0.290944049696427","0.319120254410109"
"Min 1x per month","1995","Full Time","East Germany","616","0.338872191580189","0.316914349419641","0.360830033740738"
"Min 1x per month","1995","Part Time","West Germany","546","0.293631000262909","0.273656504422348","0.31360549610347"
"Min 1x per month","1995","Part Time","East Germany","175","0.29431634124358","0.257789701825711","0.330842980661448"
"Min 1x per month","1995","Not Working","West Germany","810","0.248572325964836","0.234241981775026","0.262902670154646"
"Min 1x per month","1995","Not Working","East Germany","330","0.216880154285907","0.194528970774695","0.23923133779712"
"Rarely","1995","Full Time","West Germany","2380","0.568514547120633","0.55335971245527","0.583669381785996"
"Rarely","1995","Full Time","East Germany","996","0.553867584831322","0.530807343664394","0.57692782599825"
"Rarely","1995","Part Time","West Germany","1083","0.535965316646969","0.514092605231471","0.557838028062467"
"Rarely","1995","Part Time","East Germany","320","0.511075289866879","0.471010678505074","0.551139901228684"
"Rarely","1995","Not Working","West Germany","1812","0.487640622491957","0.471066752652222","0.504214492331693"
"Rarely","1995","Not Working","East Germany","683","0.509980072466267","0.482868171054736","0.537091973877797"
"Never","1995","Full Time","West Germany","374","0.0693233690229016","0.0615513014579359","0.0770954365878674"
"Never","1995","Full Time","East Germany","80","0.0490971622766754","0.0390735271765853","0.0591207973767655"
"Never","1995","Part Time","West Germany","242","0.0912786207845792","0.0786470032899506","0.103910238279208"
"Never","1995","Part Time","East Germany","54","0.107001280960848","0.0822260674773342","0.131776494444362"
"Never","1995","Not Working","West Germany","684","0.20482794997005","0.19144623414082","0.21820966579928"
"Never","1995","Not Working","East Germany","220","0.2091894025553","0.187130567025417","0.231248238085183"
"Daily","1996","Full Time","West Germany","","","",""
"Daily","1996","Full Time","East Germany","","","",""
"Daily","1996","Part Time","West Germany","","","",""
"Daily","1996","Part Time","East Germany","","","",""
"Daily","1996","Not Working","West Germany","","","",""
"Daily","1996","Not Working","East Germany","","","",""
"Min 1x per week","1996","Full Time","West Germany","","","",""
"Min 1x per week","1996","Full Time","East Germany","","","",""
"Min 1x per week","1996","Part Time","West Germany","","","",""
"Min 1x per week","1996","Part Time","East Germany","","","",""
"Min 1x per week","1996","Not Working","West Germany","","","",""
"Min 1x per week","1996","Not Working","East Germany","","","",""
"Min 1x per month","1996","Full Time","West Germany","","","",""
"Min 1x per month","1996","Full Time","East Germany","","","",""
"Min 1x per month","1996","Part Time","West Germany","","","",""
"Min 1x per month","1996","Part Time","East Germany","","","",""
"Min 1x per month","1996","Not Working","West Germany","","","",""
"Min 1x per month","1996","Not Working","East Germany","","","",""
"Rarely","1996","Full Time","West Germany","","","",""
"Rarely","1996","Full Time","East Germany","","","",""
"Rarely","1996","Part Time","West Germany","","","",""
"Rarely","1996","Part Time","East Germany","","","",""
"Rarely","1996","Not Working","West Germany","","","",""
"Rarely","1996","Not Working","East Germany","","","",""
"Never","1996","Full Time","West Germany","","","",""
"Never","1996","Full Time","East Germany","","","",""
"Never","1996","Part Time","West Germany","","","",""
"Never","1996","Part Time","East Germany","","","",""
"Never","1996","Not Working","West Germany","","","",""
"Never","1996","Not Working","East Germany","","","",""
"Daily","1997","Full Time","West Germany","","","",""
"Daily","1997","Full Time","East Germany","","","",""
"Daily","1997","Part Time","West Germany","","","",""
"Daily","1997","Part Time","East Germany","","","",""
"Daily","1997","Not Working","West Germany","","","",""
"Daily","1997","Not Working","East Germany","","","",""
"Min 1x per week","1997","Full Time","West Germany","","","",""
"Min 1x per week","1997","Full Time","East Germany","","","",""
"Min 1x per week","1997","Part Time","West Germany","","","",""
"Min 1x per week","1997","Part Time","East Germany","","","",""
"Min 1x per week","1997","Not Working","West Germany","","","",""
"Min 1x per week","1997","Not Working","East Germany","","","",""
"Min 1x per month","1997","Full Time","West Germany","","","",""
"Min 1x per month","1997","Full Time","East Germany","","","",""
"Min 1x per month","1997","Part Time","West Germany","","","",""
"Min 1x per month","1997","Part Time","East Germany","","","",""
"Min 1x per month","1997","Not Working","West Germany","","","",""
"Min 1x per month","1997","Not Working","East Germany","","","",""
"Rarely","1997","Full Time","West Germany","","","",""
"Rarely","1997","Full Time","East Germany","","","",""
"Rarely","1997","Part Time","West Germany","","","",""
"Rarely","1997","Part Time","East Germany","","","",""
"Rarely","1997","Not Working","West Germany","","","",""
"Rarely","1997","Not Working","East Germany","","","",""
"Never","1997","Full Time","West Germany","","","",""
"Never","1997","Full Time","East Germany","","","",""
"Never","1997","Part Time","West Germany","","","",""
"Never","1997","Part Time","East Germany","","","",""
"Never","1997","Not Working","West Germany","","","",""
"Never","1997","Not Working","East Germany","","","",""
"Daily","1998","Full Time","West Germany","3","","",""
"Daily","1998","Full Time","East Germany","2","","",""
"Daily","1998","Part Time","West Germany","1","","",""
"Daily","1998","Part Time","East Germany","","","",""
"Daily","1998","Not Working","West Germany","6","","",""
"Daily","1998","Not Working","East Germany","2","","",""
"Min 1x per week","1998","Full Time","West Germany","193","0.0473681510398121","0.0409635938271299","0.0537727082524942"
"Min 1x per week","1998","Full Time","East Germany","84","0.0432454055868259","0.0337396764113606","0.0527511347622911"
"Min 1x per week","1998","Part Time","West Germany","89","0.0421207987475807","0.0336617303669853","0.0505798671281761"
"Min 1x per week","1998","Part Time","East Germany","32","0.0551774259577662","0.0381286058252375","0.0722262460902948"
"Min 1x per week","1998","Not Working","West Germany","210","0.0584723058565084","0.0511662579573449","0.065778353755672"
"Min 1x per week","1998","Not Working","East Germany","67","0.0475570076725486","0.0364796359050158","0.0586343794400814"
"Min 1x per month","1998","Full Time","West Germany","1130","0.280714895388828","0.267167163073048","0.294262627704608"
"Min 1x per month","1998","Full Time","East Germany","449","0.26476629034642","0.244147688042317","0.285384892650524"
"Min 1x per month","1998","Part Time","West Germany","500","0.244498167285054","0.226398340028513","0.262597994541595"
"Min 1x per month","1998","Part Time","East Germany","192","0.283765951393804","0.250103471775698","0.317428431011911"
"Min 1x per month","1998","Not Working","West Germany","876","0.236476530528828","0.22324542682286","0.249707634234795"
"Min 1x per month","1998","Not Working","East Germany","335","0.211964498786042","0.190692199657689","0.233236797914395"
"Rarely","1998","Full Time","West Germany","2594","0.608057905909539","0.593339296898266","0.622776514920811"
"Rarely","1998","Full Time","East Germany","1139","0.636373467767607","0.613893329111266","0.658853606423949"
"Rarely","1998","Part Time","West Germany","1382","0.63251357991697","0.612209914903978","0.652817244929963"
"Rarely","1998","Part Time","East Germany","416","0.580000226062","0.543146866041342","0.616853586082658"
"Rarely","1998","Not Working","West Germany","2226","0.541613555568552","0.526098565528188","0.557128545608916"
"Rarely","1998","Not Working","East Germany","786","0.545646840466308","0.519731162527224","0.571562518405391"
"Never","1998","Full Time","West Germany","306","0.0636467686665632","0.0562865387450128","0.0710069985881135"
"Never","1998","Full Time","East Germany","85","0.0544206708500218","0.0438196887376877","0.0650216529623558"
"Never","1998","Part Time","West Germany","194","0.080769540764415","0.0692944831448138","0.0922445983840162"
"Never","1998","Part Time","East Germany","49","0.0810563965864299","0.0606776928277404","0.101435100345119"
"Never","1998","Not Working","West Germany","644","0.162097738222173","0.150622122037441","0.173573354406906"
"Never","1998","Not Working","East Germany","228","0.193428141280231","0.172869645383716","0.213986637176747"
"Daily","1999","Full Time","West Germany","","","",""
"Daily","1999","Full Time","East Germany","","","",""
"Daily","1999","Part Time","West Germany","","","",""
"Daily","1999","Part Time","East Germany","","","",""
"Daily","1999","Not Working","West Germany","","","",""
"Daily","1999","Not Working","East Germany","","","",""
"Min 1x per week","1999","Full Time","West Germany","","","",""
"Min 1x per week","1999","Full Time","East Germany","","","",""
"Min 1x per week","1999","Part Time","West Germany","","","",""
"Min 1x per week","1999","Part Time","East Germany","","","",""
"Min 1x per week","1999","Not Working","West Germany","","","",""
"Min 1x per week","1999","Not Working","East Germany","","","",""
"Min 1x per month","1999","Full Time","West Germany","","","",""
"Min 1x per month","1999","Full Time","East Germany","","","",""
"Min 1x per month","1999","Part Time","West Germany","","","",""
"Min 1x per month","1999","Part Time","East Germany","","","",""
"Min 1x per month","1999","Not Working","West Germany","","","",""
"Min 1x per month","1999","Not Working","East Germany","","","",""
"Rarely","1999","Full Time","West Germany","","","",""
"Rarely","1999","Full Time","East Germany","","","",""
"Rarely","1999","Part Time","West Germany","","","",""
"Rarely","1999","Part Time","East Germany","","","",""
"Rarely","1999","Not Working","West Germany","","","",""
"Rarely","1999","Not Working","East Germany","","","",""
"Never","1999","Full Time","West Germany","","","",""
"Never","1999","Full Time","East Germany","","","",""
"Never","1999","Part Time","West Germany","","","",""
"Never","1999","Part Time","East Germany","","","",""
"Never","1999","Not Working","West Germany","","","",""
"Never","1999","Not Working","East Germany","","","",""
"Daily","2000","Full Time","West Germany","","","",""
"Daily","2000","Full Time","East Germany","","","",""
"Daily","2000","Part Time","West Germany","","","",""
"Daily","2000","Part Time","East Germany","","","",""
"Daily","2000","Not Working","West Germany","","","",""
"Daily","2000","Not Working","East Germany","","","",""
"Min 1x per week","2000","Full Time","West Germany","","","",""
"Min 1x per week","2000","Full Time","East Germany","","","",""
"Min 1x per week","2000","Part Time","West Germany","","","",""
"Min 1x per week","2000","Part Time","East Germany","","","",""
"Min 1x per week","2000","Not Working","West Germany","","","",""
"Min 1x per week","2000","Not Working","East Germany","","","",""
"Min 1x per month","2000","Full Time","West Germany","","","",""
"Min 1x per month","2000","Full Time","East Germany","","","",""
"Min 1x per month","2000","Part Time","West Germany","","","",""
"Min 1x per month","2000","Part Time","East Germany","","","",""
"Min 1x per month","2000","Not Working","West Germany","","","",""
"Min 1x per month","2000","Not Working","East Germany","","","",""
"Rarely","2000","Full Time","West Germany","","","",""
"Rarely","2000","Full Time","East Germany","","","",""
"Rarely","2000","Part Time","West Germany","","","",""
"Rarely","2000","Part Time","East Germany","","","",""
"Rarely","2000","Not Working","West Germany","","","",""
"Rarely","2000","Not Working","East Germany","","","",""
"Never","2000","Full Time","West Germany","","","",""
"Never","2000","Full Time","East Germany","","","",""
"Never","2000","Part Time","West Germany","","","",""
"Never","2000","Part Time","East Germany","","","",""
"Never","2000","Not Working","West Germany","","","",""
"Never","2000","Not Working","East Germany","","","",""
"Daily","2001","Full Time","West Germany","","","",""
"Daily","2001","Full Time","East Germany","","","",""
"Daily","2001","Part Time","West Germany","","","",""
"Daily","2001","Part Time","East Germany","","","",""
"Daily","2001","Not Working","West Germany","","","",""
"Daily","2001","Not Working","East Germany","","","",""
"Min 1x per week","2001","Full Time","West Germany","","","",""
"Min 1x per week","2001","Full Time","East Germany","","","",""
"Min 1x per week","2001","Part Time","West Germany","","","",""
"Min 1x per week","2001","Part Time","East Germany","","","",""
"Min 1x per week","2001","Not Working","West Germany","","","",""
"Min 1x per week","2001","Not Working","East Germany","","","",""
"Min 1x per month","2001","Full Time","West Germany","","","",""
"Min 1x per month","2001","Full Time","East Germany","","","",""
"Min 1x per month","2001","Part Time","West Germany","","","",""
"Min 1x per month","2001","Part Time","East Germany","","","",""
"Min 1x per month","2001","Not Working","West Germany","","","",""
"Min 1x per month","2001","Not Working","East Germany","","","",""
"Rarely","2001","Full Time","West Germany","","","",""
"Rarely","2001","Full Time","East Germany","","","",""
"Rarely","2001","Part Time","West Germany","","","",""
"Rarely","2001","Part Time","East Germany","","","",""
"Rarely","2001","Not Working","West Germany","","","",""
"Rarely","2001","Not Working","East Germany","","","",""
"Never","2001","Full Time","West Germany","","","",""
"Never","2001","Full Time","East Germany","","","",""
"Never","2001","Part Time","West Germany","","","",""
"Never","2001","Part Time","East Germany","","","",""
"Never","2001","Not Working","West Germany","","","",""
"Never","2001","Not Working","East Germany","","","",""
"Daily","2002","Full Time","West Germany","","","",""
"Daily","2002","Full Time","East Germany","","","",""
"Daily","2002","Part Time","West Germany","","","",""
"Daily","2002","Part Time","East Germany","","","",""
"Daily","2002","Not Working","West Germany","","","",""
"Daily","2002","Not Working","East Germany","","","",""
"Min 1x per week","2002","Full Time","West Germany","","","",""
"Min 1x per week","2002","Full Time","East Germany","","","",""
"Min 1x per week","2002","Part Time","West Germany","","","",""
"Min 1x per week","2002","Part Time","East Germany","","","",""
"Min 1x per week","2002","Not Working","West Germany","","","",""
"Min 1x per week","2002","Not Working","East Germany","","","",""
"Min 1x per month","2002","Full Time","West Germany","","","",""
"Min 1x per month","2002","Full Time","East Germany","","","",""
"Min 1x per month","2002","Part Time","West Germany","","","",""
"Min 1x per month","2002","Part Time","East Germany","","","",""
"Min 1x per month","2002","Not Working","West Germany","","","",""
"Min 1x per month","2002","Not Working","East Germany","","","",""
"Rarely","2002","Full Time","West Germany","","","",""
"Rarely","2002","Full Time","East Germany","","","",""
"Rarely","2002","Part Time","West Germany","","","",""
"Rarely","2002","Part Time","East Germany","","","",""
"Rarely","2002","Not Working","West Germany","","","",""
"Rarely","2002","Not Working","East Germany","","","",""
"Never","2002","Full Time","West Germany","","","",""
"Never","2002","Full Time","East Germany","","","",""
"Never","2002","Part Time","West Germany","","","",""
"Never","2002","Part Time","East Germany","","","",""
"Never","2002","Not Working","West Germany","","","",""
"Never","2002","Not Working","East Germany","","","",""
"Daily","2003","Full Time","West Germany","1","","",""
"Daily","2003","Full Time","East Germany","1","","",""
"Daily","2003","Part Time","West Germany","2","","",""
"Daily","2003","Part Time","East Germany","","","",""
"Daily","2003","Not Working","West Germany","14","","",""
"Daily","2003","Not Working","East Germany","1","","",""
"Min 1x per week","2003","Full Time","West Germany","331","0.0489063795306481","0.0437406131710963","0.0540721458902"
"Min 1x per week","2003","Full Time","East Germany","105","0.0469069073427606","0.0380635335092132","0.0557502811763079"
"Min 1x per week","2003","Part Time","West Germany","183","0.0394860753079308","0.0335183727537187","0.0454537778621428"
"Min 1x per week","2003","Part Time","East Germany","37","0.0370142552862499","0.025473188060144","0.0485553225123558"
"Min 1x per week","2003","Not Working","West Germany","304","0.046839792102415","0.0415058057488604","0.0521737784559696"
"Min 1x per week","2003","Not Working","East Germany","120","0.0531478997397293","0.0436234368693033","0.0626723626101554"
"Min 1x per month","2003","Full Time","West Germany","1911","0.273325975345051","0.262651399188721","0.284000551501381"
"Min 1x per month","2003","Full Time","East Germany","586","0.254807877939634","0.236582670668233","0.273033085211035"
"Min 1x per month","2003","Part Time","West Germany","1103","0.25140420115601","0.238110579650703","0.264697822661316"
"Min 1x per month","2003","Part Time","East Germany","256","0.265634431800293","0.238635295535324","0.292633568065263"
"Min 1x per month","2003","Not Working","West Germany","1369","0.210468342606012","0.20017776780315","0.220758917408874"
"Min 1x per month","2003","Not Working","East Germany","429","0.186615253259968","0.170073636781584","0.203156869738352"
"Rarely","2003","Full Time","West Germany","3963","0.589982998158353","0.578202570692031","0.601763425624675"
"Rarely","2003","Full Time","East Germany","1395","0.647160696549743","0.627174669629696","0.667146723469789"
"Rarely","2003","Part Time","West Germany","2389","0.590357149527367","0.575287836492161","0.605426462562573"
"Rarely","2003","Part Time","East Germany","642","0.609368486073248","0.579543849013358","0.639193123133139"
"Rarely","2003","Not Working","West Germany","3223","0.534304602671579","0.521712249382305","0.546896955960852"
"Rarely","2003","Not Working","East Germany","1174","0.540895480083451","0.519737761976182","0.562053198190719"
"Never","2003","Full Time","West Germany","490","0.0876297034293824","0.0808571629673828","0.094402243891382"
"Never","2003","Full Time","East Germany","109","0.05055339954103","0.0413903005600546","0.0597164985220055"
"Never","2003","Part Time","West Germany","414","0.118012483324812","0.10812630260602","0.127898664043604"
"Never","2003","Part Time","East Germany","93","0.0879828268402084","0.0706666505926447","0.105299003087772"
"Never","2003","Not Working","West Germany","1118","0.205920255649759","0.195712199209732","0.216128312089786"
"Never","2003","Not Working","East Germany","407","0.218896791250792","0.201340601149638","0.236452981351945"
"Daily","2004","Full Time","West Germany","","","",""
"Daily","2004","Full Time","East Germany","","","",""
"Daily","2004","Part Time","West Germany","","","",""
"Daily","2004","Part Time","East Germany","","","",""
"Daily","2004","Not Working","West Germany","","","",""
"Daily","2004","Not Working","East Germany","","","",""
"Min 1x per week","2004","Full Time","West Germany","","","",""
"Min 1x per week","2004","Full Time","East Germany","","","",""
"Min 1x per week","2004","Part Time","West Germany","","","",""
"Min 1x per week","2004","Part Time","East Germany","","","",""
"Min 1x per week","2004","Not Working","West Germany","","","",""
"Min 1x per week","2004","Not Working","East Germany","","","",""
"Min 1x per month","2004","Full Time","West Germany","","","",""
"Min 1x per month","2004","Full Time","East Germany","","","",""
"Min 1x per month","2004","Part Time","West Germany","","","",""
"Min 1x per month","2004","Part Time","East Germany","","","",""
"Min 1x per month","2004","Not Working","West Germany","","","",""
"Min 1x per month","2004","Not Working","East Germany","","","",""
"Rarely","2004","Full Time","West Germany","","","",""
"Rarely","2004","Full Time","East Germany","","","",""
"Rarely","2004","Part Time","West Germany","","","",""
"Rarely","2004","Part Time","East Germany","","","",""
"Rarely","2004","Not Working","West Germany","","","",""
"Rarely","2004","Not Working","East Germany","","","",""
"Never","2004","Full Time","West Germany","","","",""
"Never","2004","Full Time","East Germany","","","",""
"Never","2004","Part Time","West Germany","","","",""
"Never","2004","Part Time","East Germany","","","",""
"Never","2004","Not Working","West Germany","","","",""
"Never","2004","Not Working","East Germany","","","",""
"Daily","2005","Full Time","West Germany","","","",""
"Daily","2005","Full Time","East Germany","","","",""
"Daily","2005","Part Time","West Germany","","","",""
"Daily","2005","Part Time","East Germany","","","",""
"Daily","2005","Not Working","West Germany","","","",""
"Daily","2005","Not Working","East Germany","","","",""
"Min 1x per week","2005","Full Time","West Germany","","","",""
"Min 1x per week","2005","Full Time","East Germany","","","",""
"Min 1x per week","2005","Part Time","West Germany","","","",""
"Min 1x per week","2005","Part Time","East Germany","","","",""
"Min 1x per week","2005","Not Working","West Germany","","","",""
"Min 1x per week","2005","Not Working","East Germany","","","",""
"Min 1x per month","2005","Full Time","West Germany","","","",""
"Min 1x per month","2005","Full Time","East Germany","","","",""
"Min 1x per month","2005","Part Time","West Germany","","","",""
"Min 1x per month","2005","Part Time","East Germany","","","",""
"Min 1x per month","2005","Not Working","West Germany","","","",""
"Min 1x per month","2005","Not Working","East Germany","","","",""
"Rarely","2005","Full Time","West Germany","","","",""
"Rarely","2005","Full Time","East Germany","","","",""
"Rarely","2005","Part Time","West Germany","","","",""
"Rarely","2005","Part Time","East Germany","","","",""
"Rarely","2005","Not Working","West Germany","","","",""
"Rarely","2005","Not Working","East Germany","","","",""
"Never","2005","Full Time","West Germany","","","",""
"Never","2005","Full Time","East Germany","","","",""
"Never","2005","Part Time","West Germany","","","",""
"Never","2005","Part Time","East Germany","","","",""
"Never","2005","Not Working","West Germany","","","",""
"Never","2005","Not Working","East Germany","","","",""
"Daily","2006","Full Time","West Germany","","","",""
"Daily","2006","Full Time","East Germany","","","",""
"Daily","2006","Part Time","West Germany","","","",""
"Daily","2006","Part Time","East Germany","","","",""
"Daily","2006","Not Working","West Germany","","","",""
"Daily","2006","Not Working","East Germany","","","",""
