"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1990","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1990","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1990","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1990","no migration background","Rural Area","7.58","8","924","3","6","10","10","10","7.41","7.75","0","10","8","9"
"1990","no migration background","Urban Area","7.44","8","499","3","6","10","10","10","7.2","7.68","0","10","8","8"
"1991","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1991","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1991","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1991","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1991","no migration background","Rural Area","","","","","","","","","","","","","",""
"1991","no migration background","Urban Area","","","","","","","","","","","","","",""
"1992","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1992","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1992","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1992","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1992","no migration background","Rural Area","","","","","","","","","","","","","",""
"1992","no migration background","Urban Area","","","","","","","","","","","","","",""
"1993","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1993","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1993","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1993","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1993","no migration background","Rural Area","","","","","","","","","","","","","",""
"1993","no migration background","Urban Area","","","","","","","","","","","","","",""
"1994","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1994","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1994","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1994","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1994","no migration background","Rural Area","","","","","","","","","","","","","",""
"1994","no migration background","Urban Area","","","","","","","","","","","","","",""
"1995","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1995","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1995","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1995","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1995","no migration background","Rural Area","","","","","","","","","","","","","",""
"1995","no migration background","Urban Area","","","","","","","","","","","","","",""
"1996","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1996","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1996","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1996","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1996","no migration background","Rural Area","","","","","","","","","","","","","",""
"1996","no migration background","Urban Area","","","","","","","","","","","","","",""
"1997","direct migration background","Rural Area","7.12","7.67","131","5","6","8","10","10","6.73","7.51","0","10","7","8"
"1997","direct migration background","Urban Area","6.26","6","754","3","5","8","10","10","6.09","6.43","0","10","6","7"
"1997","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1997","indirect migration background","Urban Area","5.83","5.89","102","3","5","8","8","10","5.36","6.3","0","10","7","8"
"1997","no migration background","Rural Area","6.59","7","1012","3","5","8","10","10","6.45","6.73","0","10","7","7"
"1997","no migration background","Urban Area","6.29","7","1440","3","5","8","9","10","6.17","6.41","0","10","7","7"
"1998","direct migration background","Rural Area","7.05","7.94","118","3","5","9","10","10","6.66","7.44","0","10","7","8"
"1998","direct migration background","Urban Area","6.34","7","711","3","5","8","10","10","6.17","6.51","0","10","7","7"
"1998","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1998","indirect migration background","Urban Area","5.21","5","103","0","4","7","9","10","4.7","5.72","0","10","6","8"
"1998","no migration background","Rural Area","6.58","7","1129","3","5","8","10","10","6.44","6.72","0","10","7","7"
"1998","no migration background","Urban Area","6.63","7","1594","3","5","8","10","10","6.51","6.75","0","10","7","7"
"1999","direct migration background","Rural Area","6.76","7","112","5","5","8","9","10","6.37","7.15","0","10","7","7"
"1999","direct migration background","Urban Area","6.49","7","676","3","5","8","10","10","6.32","6.66","0","10","6","7"
"1999","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1999","indirect migration background","Urban Area","5.82","6","122","0","3","9","10","10","5.32","6.32","0","10","6","8"
"1999","no migration background","Rural Area","6.42","7","1140","3","5","8","10","10","6.27","6.57","0","10","7","7"
"1999","no migration background","Urban Area","6.68","7","1545","3","5","8","10","10","6.56","6.8","0","10","7","7"
"2000","direct migration background","Rural Area","7.26","8","172","4","6","9","10","10","6.89","7.63","0","10","7","8"
"2000","direct migration background","Urban Area","6.61","7","999","3","5","8","10","10","6.45","6.77","0","10","7","7"
"2000","indirect migration background","Rural Area","5.52","5.61","30","2","5","7","8","10","4.53","6.51","0","10","5","7"
"2000","indirect migration background","Urban Area","6.3","7","169","2","5","8","10","10","5.89","6.71","0","10","7","8"
"2000","no migration background","Rural Area","6.51","7","1792","2","5","9","10","10","6.38","6.64","0","10","7","7"
"2000","no migration background","Urban Area","6.47","7","2782","3","5","8","10","10","6.37","6.57","0","10","7","7"
"2001","direct migration background","Rural Area","7.24","8","136","3","5","9","10","10","6.8","7.68","0","10","7","8"
"2001","direct migration background","Urban Area","6.83","8","699","3","5","9","10","10","6.65","7.01","0","10","7","8"
"2001","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2001","indirect migration background","Urban Area","6.5","7","144","3","5","9","10","10","6.08","6.92","0","10","7","8"
"2001","no migration background","Rural Area","6.44","7","1341","2","5","8","10","10","6.29","6.59","0","10","7","7"
"2001","no migration background","Urban Area","6.27","7","2052","2","5","8","9","10","6.15","6.39","0","10","7","7"
"2002","direct migration background","Rural Area","6.86","7","116","2","6","9","10","10","6.37","7.35","0","10","7","8"
"2002","direct migration background","Urban Area","6.45","7","614","3","5","8","9","10","6.26","6.64","0","10","7","7"
"2002","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2002","indirect migration background","Urban Area","6.7","7","148","3","5","9","10","10","6.33","7.07","0","10","7","8"
"2002","no migration background","Rural Area","6.33","7","1162","2","5","8","10","10","6.18","6.48","0","10","7","7"
"2002","no migration background","Urban Area","6.39","7","2052","3","5","8","9","10","6.28","6.5","0","10","7","7"
"2003","direct migration background","Rural Area","6.84","7","188","4","5","8","10","10","6.51","7.17","0","10","7","7"
"2003","direct migration background","Urban Area","6.41","7","963","3","5","8","10","10","6.25","6.57","0","10","7","7"
"2003","indirect migration background","Rural Area","6.19","6.7","50","1","5","8","10","10","5.54","6.84","1","10","5","8"
"2003","indirect migration background","Urban Area","6.23","6","294","4","5","8","10","10","5.97","6.49","0","10","6","7"
"2003","no migration background","Rural Area","6.23","7","3018","3","5","8","9","10","6.14","6.32","0","10","7","7"
"2003","no migration background","Urban Area","6.19","6","4752","3","5","8","9","10","6.12","6.26","0","10","6","7"
