"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Female","","","","","","","","","","","","","",""
"1990","direct migration background","Male","","","","","","","","","","","","","",""
"1990","indirect migration background","Female","","","","","","","","","","","","","",""
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","7.59","8","768","4","6","10","10","10","7.41","7.77","0","10","8","9"
"1990","no migration background","Male","7.47","8","695","3","6","10","10","10","7.27","7.67","0","10","8","8"
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","","","","","","","","","","","","","",""
"1991","no migration background","Male","","","","","","","","","","","","","",""
"1992","direct migration background","Female","","","","","","","","","","","","","",""
"1992","direct migration background","Male","","","","","","","","","","","","","",""
"1992","indirect migration background","Female","","","","","","","","","","","","","",""
"1992","indirect migration background","Male","","","","","","","","","","","","","",""
"1992","no migration background","Female","","","","","","","","","","","","","",""
"1992","no migration background","Male","","","","","","","","","","","","","",""
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","","","","","","","","","","","","","",""
"1994","direct migration background","Male","","","","","","","","","","","","","",""
"1994","indirect migration background","Female","","","","","","","","","","","","","",""
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","","","","","","","","","","","","","",""
"1994","no migration background","Male","","","","","","","","","","","","","",""
"1995","direct migration background","Female","","","","","","","","","","","","","",""
"1995","direct migration background","Male","","","","","","","","","","","","","",""
"1995","indirect migration background","Female","","","","","","","","","","","","","",""
"1995","indirect migration background","Male","","","","","","","","","","","","","",""
"1995","no migration background","Female","","","","","","","","","","","","","",""
"1995","no migration background","Male","","","","","","","","","","","","","",""
"1996","direct migration background","Female","","","","","","","","","","","","","",""
"1996","direct migration background","Male","","","","","","","","","","","","","",""
"1996","indirect migration background","Female","","","","","","","","","","","","","",""
"1996","indirect migration background","Male","","","","","","","","","","","","","",""
"1996","no migration background","Female","","","","","","","","","","","","","",""
"1996","no migration background","Male","","","","","","","","","","","","","",""
"1997","direct migration background","Female","6.23","6","434","2","5","8","9","10","6.01","6.45","0","10","6","7"
"1997","direct migration background","Male","6.53","7","451","4","5","8","10","10","6.31","6.75","0","10","7","7"
"1997","indirect migration background","Female","5.94","6","70","2","5","8","9","10","5.32","6.56","0","10","7","8"
"1997","indirect migration background","Male","6.64","7","53","3","5","8","10","10","6.01","7.27","0","10","6","8"
"1997","no migration background","Female","6.45","7","1322","3","5","8","10","10","6.32","6.58","0","10","7","7"
"1997","no migration background","Male","6.33","7","1130","3","5","8","9","10","6.19","6.47","0","10","7","7"
"1998","direct migration background","Female","6.46","7","422","3","5","8","10","10","6.24","6.68","0","10","7","7"
"1998","direct migration background","Male","6.4","7","407","3","5","8","10","10","6.17","6.63","0","10","7","7"
"1998","indirect migration background","Female","5.47","5.07","62","0","4","8","9","10","4.77","6.17","0","10","6","8"
"1998","indirect migration background","Male","5.44","5","62","0","4","8","9","10","4.81","6.07","0","10","6","8"
"1998","no migration background","Female","6.68","7","1451","3","5","9","10","10","6.55","6.81","0","10","7","7"
"1998","no migration background","Male","6.54","7","1272","3","5","8","9","10","6.41","6.67","0","10","7","7"
"1999","direct migration background","Female","6.57","7","401","4","5","8","9","10","6.35","6.79","0","10","7","7"
"1999","direct migration background","Male","6.48","7","387","3","5","8","10","10","6.25","6.71","0","10","6","7"
"1999","indirect migration background","Female","5.6","6","79","0","3","8","10","10","4.96","6.24","0","10","5","8"
"1999","indirect migration background","Male","6.17","6","64","1","5","8","10","10","5.54","6.8","0","10","6","8"
"1999","no migration background","Female","6.65","7","1426","3","5","9","10","10","6.52","6.78","0","10","7","7"
"1999","no migration background","Male","6.52","7","1259","3","5","8","9","10","6.39","6.65","0","10","7","7"
"2000","direct migration background","Female","6.8","7","609","3","5","9","10","10","6.6","7","0","10","7","8"
"2000","direct migration background","Male","6.61","7","562","3","5","8","10","10","6.41","6.81","0","10","7","8"
"2000","indirect migration background","Female","6.08","7","121","2","4","8","10","10","5.58","6.58","0","10","6","8"
"2000","indirect migration background","Male","6.34","7","78","2","5","8","10","10","5.73","6.95","0","10","7","8"
