"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1990","college entrance qualification","higher education","7.19","8","195","3","6","9","10","10","6.85","7.53","0","10","8","8"
"1990","college entrance qualification","higher vocational","","","","","","","","","","","","","",""
"1990","college entrance qualification","in school","","","","","","","","","","","","","",""
"1990","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1990","college entrance qualification","middle vocational","","","","","","","","","","","","","",""
"1990","college entrance qualification","vocational + Abi","7.67","8","35","2","7","10","10","10","6.74","8.6","0","10","7","9"
"1990","lower secondary degree","general elemantary","6.71","8","32","0","4","10","10","10","5.35","8.07","0","10","4","10"
"1990","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1990","lower secondary degree","higher vocational","","","","","","","","","","","","","",""
"1990","lower secondary degree","in school","","","","","","","","","","","","","",""
"1990","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1990","lower secondary degree","middle vocational","7.78","9","207","3","7","10","10","10","7.4","8.16","0","10","8","9"
"1990","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","in school","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","inadequately","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","middle vocational","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1990","Other degree","general elemantary","","","","","","","","","","","","","",""
"1990","Other degree","higher education","","","","","","","","","","","","","",""
"1990","Other degree","higher vocational","","","","","","","","","","","","","",""
"1990","Other degree","in school","","","","","","","","","","","","","",""
"1990","Other degree","inadequately","","","","","","","","","","","","","",""
"1990","Other degree","middle vocational","","","","","","","","","","","","","",""
"1990","Other degree","vocational + Abi","","","","","","","","","","","","","",""
"1990","secondary school degree","general elemantary","","","","","","","","","","","","","",""
"1990","secondary school degree","higher education","7.83","8","234","4","7","10","10","10","7.54","8.12","0","10","8","9"
"1990","secondary school degree","higher vocational","8.08","9","69","5","7","10","10","10","7.48","8.68","0","10","8","10"
"1990","secondary school degree","in school","","","","","","","","","","","","","",""
"1990","secondary school degree","inadequately","","","","","","","","","","","","","",""
"1990","secondary school degree","middle vocational","7.49","8","652","4","6","10","10","10","7.28","7.7","0","10","8","8"
"1990","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"1991","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1991","college entrance qualification","higher education","","","","","","","","","","","","","",""
"1991","college entrance qualification","higher vocational","","","","","","","","","","","","","",""
"1991","college entrance qualification","in school","","","","","","","","","","","","","",""
"1991","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1991","college entrance qualification","middle vocational","","","","","","","","","","","","","",""
"1991","college entrance qualification","vocational + Abi","","","","","","","","","","","","","",""
"1991","lower secondary degree","general elemantary","","","","","","","","","","","","","",""
"1991","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1991","lower secondary degree","higher vocational","","","","","","","","","","","","","",""
"1991","lower secondary degree","in school","","","","","","","","","","","","","",""
"1991","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1991","lower secondary degree","middle vocational","","","","","","","","","","","","","",""
"1991","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","in school","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","inadequately","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","middle vocational","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1991","Other degree","general elemantary","","","","","","","","","","","","","",""
"1991","Other degree","higher education","","","","","","","","","","","","","",""
"1991","Other degree","higher vocational","","","","","","","","","","","","","",""
"1991","Other degree","in school","","","","","","","","","","","","","",""
"1991","Other degree","inadequately","","","","","","","","","","","","","",""
"1991","Other degree","middle vocational","","","","","","","","","","","","","",""
"1991","Other degree","vocational + Abi","","","","","","","","","","","","","",""
"1991","secondary school degree","general elemantary","","","","","","","","","","","","","",""
"1991","secondary school degree","higher education","","","","","","","","","","","","","",""
"1991","secondary school degree","higher vocational","","","","","","","","","","","","","",""
"1991","secondary school degree","in school","","","","","","","","","","","","","",""
"1991","secondary school degree","inadequately","","","","","","","","","","","","","",""
"1991","secondary school degree","middle vocational","","","","","","","","","","","","","",""
"1991","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"1992","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1992","college entrance qualification","higher education","","","","","","","","","","","","","",""
"1992","college entrance qualification","higher vocational","","","","","","","","","","","","","",""
"1992","college entrance qualification","in school","","","","","","","","","","","","","",""
"1992","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1992","college entrance qualification","middle vocational","","","","","","","","","","","","","",""
"1992","college entrance qualification","vocational + Abi","","","","","","","","","","","","","",""
"1992","lower secondary degree","general elemantary","","","","","","","","","","","","","",""
"1992","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1992","lower secondary degree","higher vocational","","","","","","","","","","","","","",""
"1992","lower secondary degree","in school","","","","","","","","","","","","","",""
"1992","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1992","lower secondary degree","middle vocational","","","","","","","","","","","","","",""
"1992","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","in school","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","inadequately","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","middle vocational","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1992","Other degree","general elemantary","","","","","","","","","","","","","",""
"1992","Other degree","higher education","","","","","","","","","","","","","",""
"1992","Other degree","higher vocational","","","","","","","","","","","","","",""
"1992","Other degree","in school","","","","","","","","","","","","","",""
"1992","Other degree","inadequately","","","","","","","","","","","","","",""
"1992","Other degree","middle vocational","","","","","","","","","","","","","",""
"1992","Other degree","vocational + Abi","","","","","","","","","","","","","",""
"1992","secondary school degree","general elemantary","","","","","","","","","","","","","",""
"1992","secondary school degree","higher education","","","","","","","","","","","","","",""
"1992","secondary school degree","higher vocational","","","","","","","","","","","","","",""
"1992","secondary school degree","in school","","","","","","","","","","","","","",""
"1992","secondary school degree","inadequately","","","","","","","","","","","","","",""
"1992","secondary school degree","middle vocational","","","","","","","","","","","","","",""
"1992","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"1993","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1993","college entrance qualification","higher education","","","","","","","","","","","","","",""
"1993","college entrance qualification","higher vocational","","","","","","","","","","","","","",""
"1993","college entrance qualification","in school","","","","","","","","","","","","","",""
"1993","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1993","college entrance qualification","middle vocational","","","","","","","","","","","","","",""
"1993","college entrance qualification","vocational + Abi","","","","","","","","","","","","","",""
"1993","lower secondary degree","general elemantary","","","","","","","","","","","","","",""
"1993","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1993","lower secondary degree","higher vocational","","","","","","","","","","","","","",""
"1993","lower secondary degree","in school","","","","","","","","","","","","","",""
"1993","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1993","lower secondary degree","middle vocational","","","","","","","","","","","","","",""
"1993","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","in school","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","inadequately","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","middle vocational","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1993","Other degree","general elemantary","","","","","","","","","","","","","",""
"1993","Other degree","higher education","","","","","","","","","","","","","",""
"1993","Other degree","higher vocational","","","","","","","","","","","","","",""
"1993","Other degree","in school","","","","","","","","","","","","","",""
"1993","Other degree","inadequately","","","","","","","","","","","","","",""
"1993","Other degree","middle vocational","","","","","","","","","","","","","",""
"1993","Other degree","vocational + Abi","","","","","","","","","","","","","",""
"1993","secondary school degree","general elemantary","","","","","","","","","","","","","",""
"1993","secondary school degree","higher education","","","","","","","","","","","","","",""
"1993","secondary school degree","higher vocational","","","","","","","","","","","","","",""
"1993","secondary school degree","in school","","","","","","","","","","","","","",""
"1993","secondary school degree","inadequately","","","","","","","","","","","","","",""
"1993","secondary school degree","middle vocational","","","","","","","","","","","","","",""
"1993","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"1994","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1994","college entrance qualification","higher education","","","","","","","","","","","","","",""
"1994","college entrance qualification","higher vocational","","","","","","","","","","","","","",""
"1994","college entrance qualification","in school","","","","","","","","","","","","","",""
"1994","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1994","college entrance qualification","middle vocational","","","","","","","","","","","","","",""
"1994","college entrance qualification","vocational + Abi","","","","","","","","","","","","","",""
"1994","lower secondary degree","general elemantary","","","","","","","","","","","","","",""
"1994","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1994","lower secondary degree","higher vocational","","","","","","","","","","","","","",""
"1994","lower secondary degree","in school","","","","","","","","","","","","","",""
"1994","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1994","lower secondary degree","middle vocational","","","","","","","","","","","","","",""
"1994","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","in school","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","inadequately","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","middle vocational","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1994","Other degree","general elemantary","","","","","","","","","","","","","",""
"1994","Other degree","higher education","","","","","","","","","","","","","",""
"1994","Other degree","higher vocational","","","","","","","","","","","","","",""
"1994","Other degree","in school","","","","","","","","","","","","","",""
"1994","Other degree","inadequately","","","","","","","","","","","","","",""
"1994","Other degree","middle vocational","","","","","","","","","","","","","",""
"1994","Other degree","vocational + Abi","","","","","","","","","","","","","",""
"1994","secondary school degree","general elemantary","","","","","","","","","","","","","",""
"1994","secondary school degree","higher education","","","","","","","","","","","","","",""
"1994","secondary school degree","higher vocational","","","","","","","","","","","","","",""
"1994","secondary school degree","in school","","","","","","","","","","","","","",""
"1994","secondary school degree","inadequately","","","","","","","","","","","","","",""
"1994","secondary school degree","middle vocational","","","","","","","","","","","","","",""
"1994","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"1995","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1995","college entrance qualification","higher education","","","","","","","","","","","","","",""
"1995","college entrance qualification","higher vocational","","","","","","","","","","","","","",""
"1995","college entrance qualification","in school","","","","","","","","","","","","","",""
"1995","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1995","college entrance qualification","middle vocational","","","","","","","","","","","","","",""
"1995","college entrance qualification","vocational + Abi","","","","","","","","","","","","","",""
"1995","lower secondary degree","general elemantary","","","","","","","","","","","","","",""
"1995","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1995","lower secondary degree","higher vocational","","","","","","","","","","","","","",""
"1995","lower secondary degree","in school","","","","","","","","","","","","","",""
"1995","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1995","lower secondary degree","middle vocational","","","","","","","","","","","","","",""
"1995","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1995","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1995","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1995","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1995","no degree/no degree yet","in school","","","","","","","","","","","","","",""
"1995","no degree/no degree yet","inadequately","","","","","","","","","","","","","",""
"1995","no degree/no degree yet","middle vocational","","","","","","","","","","","","","",""
"1995","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1995","Other degree","general elemantary","","","","","","","","","","","","","",""
"1995","Other degree","higher education","","","","","","","","","","","","","",""
"1995","Other degree","higher vocational","","","","","","","","","","","","","",""
"1995","Other degree","in school","","","","","","","","","","","","","",""
"1995","Other degree","inadequately","","","","","","","","","","","","","",""
"1995","Other degree","middle vocational","","","","","","","","","","","","","",""
"1995","Other degree","vocational + Abi","","","","","","","","","","","","","",""
"1995","secondary school degree","general elemantary","","","","","","","","","","","","","",""
"1995","secondary school degree","higher education","","","","","","","","","","","","","",""
"1995","secondary school degree","higher vocational","","","","","","","","","","","","","",""
"1995","secondary school degree","in school","","","","","","","","","","","","","",""
"1995","secondary school degree","inadequately","","","","","","","","","","","","","",""
"1995","secondary school degree","middle vocational","","","","","","","","","","","","","",""
"1995","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
