"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","East Germany","","","","","","","","","","","","","",""
"1990","direct migration background","West Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1990","no migration background","East Germany","7.53","8","1463","3","6","10","10","10","7.39","7.67","0","10","8","8"
"1990","no migration background","West Germany","","","","","","","","","","","","","",""
"1991","direct migration background","East Germany","","","","","","","","","","","","","",""
"1991","direct migration background","West Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1991","no migration background","East Germany","","","","","","","","","","","","","",""
"1991","no migration background","West Germany","","","","","","","","","","","","","",""
"1992","direct migration background","East Germany","","","","","","","","","","","","","",""
"1992","direct migration background","West Germany","","","","","","","","","","","","","",""
"1992","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1992","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1992","no migration background","East Germany","","","","","","","","","","","","","",""
"1992","no migration background","West Germany","","","","","","","","","","","","","",""
"1993","direct migration background","East Germany","","","","","","","","","","","","","",""
"1993","direct migration background","West Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1993","no migration background","East Germany","","","","","","","","","","","","","",""
"1993","no migration background","West Germany","","","","","","","","","","","","","",""
"1994","direct migration background","East Germany","","","","","","","","","","","","","",""
"1994","direct migration background","West Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1994","no migration background","East Germany","","","","","","","","","","","","","",""
"1994","no migration background","West Germany","","","","","","","","","","","","","",""
"1995","direct migration background","East Germany","","","","","","","","","","","","","",""
"1995","direct migration background","West Germany","","","","","","","","","","","","","",""
"1995","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1995","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1995","no migration background","East Germany","","","","","","","","","","","","","",""
"1995","no migration background","West Germany","","","","","","","","","","","","","",""
"1996","direct migration background","East Germany","","","","","","","","","","","","","",""
"1996","direct migration background","West Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1996","no migration background","East Germany","","","","","","","","","","","","","",""
"1996","no migration background","West Germany","","","","","","","","","","","","","",""
"1997","direct migration background","East Germany","","","","","","","","","","","","","",""
"1997","direct migration background","West Germany","6.39","7","874","3","5","8","10","10","6.23","6.55","0","10","7","7"
"1997","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1997","indirect migration background","West Germany","6.2","6.28","122","3","5","8","10","10","5.76","6.64","0","10","7","8"
"1997","no migration background","East Germany","6.75","7","823","4","5","8","10","10","6.59","6.91","0","10","7","7"
"1997","no migration background","West Germany","6.3","7","1629","3","5","8","9","10","6.18","6.42","0","10","7","7"
"1998","direct migration background","East Germany","","","","","","","","","","","","","",""
"1998","direct migration background","West Germany","6.43","7","822","3","5","8","10","10","6.27","6.59","0","10","7","7"
"1998","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","West Germany","5.42","5","121","0","4","8","9","10","4.95","5.89","0","10","6","8"
"1998","no migration background","East Germany","7.06","8","880","4","6","9","10","10","6.91","7.21","0","10","7","8"
"1998","no migration background","West Germany","6.49","7","1843","3","5","8","10","10","6.38","6.6","0","10","7","7"
"1999","direct migration background","East Germany","","","","","","","","","","","","","",""
"1999","direct migration background","West Germany","6.57","7","774","4","5","8","9","10","6.41","6.73","0","10","7","7"
"1999","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","West Germany","5.84","6","139","0","4","8","10","10","5.38","6.3","0","10","6","8"
"1999","no migration background","East Germany","6.76","7","853","3","5","9","10","10","6.6","6.92","0","10","7","7"
"1999","no migration background","West Germany","6.54","7","1832","3","5","8","10","10","6.43","6.65","0","10","7","7"
"2000","direct migration background","East Germany","","","","","","","","","","","","","",""
"2000","direct migration background","West Germany","6.72","7","1147","3","5","8","10","10","6.58","6.86","0","10","7","7"
"2000","indirect migration background","East Germany","","","","","","","","","","","","","",""
