"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","college entrance qualification","2.3","2","622","2","2","3","3","4","2.24","2.36","1","5","2","2"
"1990","16-34 y.","lower secondary degree","2.49","2","1428","2","2","3","4","5","2.44","2.54","1","5","2","2"
"1990","16-34 y.","no degree/no degree yet","2.26","2","309","1","2","3","4","5","2.16","2.36","1","5","2","2"
"1990","16-34 y.","Other degree","2.48","2","242","2","2","3","4","5","2.36","2.6","1","5","2","2"
"1990","16-34 y.","secondary school degree","2.47","2","892","2","2","3","4","4","2.42","2.52","1","5","2","2"
"1990","35-65 y.","college entrance qualification","2.81","3","487","2","2","3","4","5","2.74","2.88","1","5","3","3"
"1990","35-65 y.","lower secondary degree","3.03","3","2349","2","2","4","4","5","2.99","3.07","1","5","3","3"
"1990","35-65 y.","no degree/no degree yet","2.5","2","512","1","2","3","4","5","2.42","2.58","1","5","2","2"
"1990","35-65 y.","Other degree","2.49","2","759","2","2","3","4","5","2.42","2.56","1","5","2","2"
"1990","35-65 y.","secondary school degree","2.93","3","621","2","2","4","4","5","2.86","3","1","5","3","3"
"1990","66 and older","college entrance qualification","3.02","3","95","2","2","4","4","5","2.82","3.22","1","5","3","3"
"1990","66 and older","lower secondary degree","3","3","763","2","2","4","4","5","2.92","3.08","1","5","3","3"
"1990","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","66 and older","Other degree","","","","","","","","","","","","","",""
"1990","66 and older","secondary school degree","3.13","3","169","2","2","4","4","5","2.99","3.27","1","5","3","3"
"1991","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1991","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1991","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1991","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1991","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1991","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1991","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1991","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1991","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1991","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1991","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","66 and older","Other degree","","","","","","","","","","","","","",""
"1991","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1992","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1992","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1992","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1992","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1992","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1992","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1992","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1992","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1992","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1992","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1992","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1992","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1992","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1992","66 and older","Other degree","","","","","","","","","","","","","",""
"1992","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1993","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1993","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1993","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1993","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1993","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1993","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1993","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1993","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1993","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1993","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1993","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","66 and older","Other degree","","","","","","","","","","","","","",""
"1993","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1994","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1994","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1994","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1994","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1994","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1994","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1994","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1994","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1994","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1994","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1994","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1994","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1994","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1994","66 and older","Other degree","","","","","","","","","","","","","",""
"1994","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1995","16-34 y.","college entrance qualification","2.29","2","897","1","2","3","3","5","2.24","2.34","1","5","2","2"
"1995","16-34 y.","lower secondary degree","2.4","2","1310","1","2","3","4","4","2.35","2.45","1","5","2","2"
"1995","16-34 y.","no degree/no degree yet","2.14","2","399","1","2","2","4","5","2.05","2.23","1","5","2","2"
"1995","16-34 y.","Other degree","2.32","2","306","1","2","3","3","5","2.22","2.42","1","5","2","2"
"1995","16-34 y.","secondary school degree","2.49","2","1748","2","2","3","4","4","2.45","2.53","1","5","2","2"
"1995","35-65 y.","college entrance qualification","2.82","3","900","2","2","3","4","5","2.77","2.87","1","5","3","3"
"1995","35-65 y.","lower secondary degree","2.98","3","2987","2","2","4","4","5","2.95","3.01","1","5","3","3"
"1995","35-65 y.","no degree/no degree yet","2.55","2","421","2","2","3","4","5","2.46","2.64","1","5","2","2"
"1995","35-65 y.","Other degree","2.58","2","827","2","2","3","4","5","2.52","2.64","1","5","2","2"
"1995","35-65 y.","secondary school degree","2.96","3","1600","2","2","4","4","5","2.92","3","1","5","3","3"
"1995","66 and older","college entrance qualification","3.03","3","115","2","2","4","4","5","2.86","3.2","1","5","3","3"
"1995","66 and older","lower secondary degree","2.98","3","1109","2","2","4","4","5","2.92","3.04","1","5","3","3"
"1995","66 and older","no degree/no degree yet","2.61","2","38","2","2","3","4","5","2.26","2.96","1","5","2","3"
"1995","66 and older","Other degree","2.6","2.25","46","1","2","3","4","5","2.27","2.93","1","5","2","3"
"1995","66 and older","secondary school degree","2.96","3","224","2","2","4","4","5","2.82","3.1","1","5","3","3"
"1996","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1996","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1996","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1996","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1996","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1996","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1996","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1996","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1996","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1996","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1996","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1996","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1996","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1996","66 and older","Other degree","","","","","","","","","","","","","",""
"1996","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1997","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1997","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1997","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1997","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1997","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1997","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1997","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1997","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1997","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1997","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1997","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1997","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1997","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1997","66 and older","Other degree","","","","","","","","","","","","","",""
"1997","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1998","16-34 y.","college entrance qualification","2.31","2","989","2","2","3","3","4","2.26","2.36","1","5","2","2"
"1998","16-34 y.","lower secondary degree","2.26","2","1200","1","2","3","4","4","2.21","2.31","1","5","2","2"
"1998","16-34 y.","no degree/no degree yet","2.02","2","408","1","1","2","3","4","1.94","2.1","1","5","2","2"
"1998","16-34 y.","Other degree","2.33","2","221","1","2","3","4","5","2.21","2.45","1","5","2","2"
"1998","16-34 y.","secondary school degree","2.39","2","1669","2","2","3","4","4","2.35","2.43","1","5","2","2"
"1998","35-65 y.","college entrance qualification","2.83","3","1086","2","2","3","4","5","2.78","2.88","1","5","3","3"
"1998","35-65 y.","lower secondary degree","2.95","3","3136","2","2","4","4","5","2.92","2.98","1","5","3","3"
"1998","35-65 y.","no degree/no degree yet","2.55","2","348","1","2","3","4","5","2.45","2.65","1","5","2","2"
"1998","35-65 y.","Other degree","2.58","2","710","2","2","3","4","5","2.51","2.65","1","5","2","2"
"1998","35-65 y.","secondary school degree","2.94","3","1958","2","2","4","4","5","2.9","2.98","1","5","3","3"
"1998","66 and older","college entrance qualification","2.82","3","132","2","2","4","4","5","2.66","2.98","1","5","3","3"
"1998","66 and older","lower secondary degree","2.92","3","1294","2","2","4","4","5","2.87","2.97","1","5","3","3"
"1998","66 and older","no degree/no degree yet","2.63","2","54","1","2","4","4","4","2.33","2.93","1","5","2","3"
"1998","66 and older","Other degree","2.8","2.29","66","2","2","4","4","5","2.53","3.07","1","5","2","3"
"1998","66 and older","secondary school degree","2.97","3","244","2","2","4","4","5","2.85","3.09","1","5","3","3"
"1999","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1999","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1999","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1999","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1999","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1999","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1999","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1999","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1999","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1999","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1999","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1999","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1999","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1999","66 and older","Other degree","","","","","","","","","","","","","",""
"1999","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2000","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2000","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2000","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2000","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2000","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2000","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2000","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2000","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2000","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2000","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2000","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2000","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2000","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2000","66 and older","Other degree","","","","","","","","","","","","","",""
"2000","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2001","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2001","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2001","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2001","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2001","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2001","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2001","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2001","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2001","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2001","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2001","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2001","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2001","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2001","66 and older","Other degree","","","","","","","","","","","","","",""
"2001","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2002","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2002","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2002","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2002","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2002","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2002","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2002","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2002","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2002","35-65 y.","Other degree","","","","","","","","","","","","","",""
