"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","general elemantary","2.88","3","515","2","2","4","4","5","2.79","2.97","1","5","2","3"
"1990","Baden-Württemberg","higher education","2.81","3","99","2","2","3","4","5","2.64","2.98","1","5","2","3"
"1990","Baden-Württemberg","higher vocational","2.91","3","98","2","2","4","4","5","2.74","3.08","1","5","2","3"
"1990","Baden-Württemberg","in school","","","","","","","","","","","","","",""
"1990","Baden-Württemberg","inadequately","2.23","2","189","1","2","3","3","5","2.11","2.35","1","5","2","2"
"1990","Baden-Württemberg","middle vocational","2.81","3","799","2","2","4","4","5","2.75","2.87","1","5","2","3"
"1990","Baden-Württemberg","vocational + Abi","2.61","2","56","2","2","3","4","4","2.38","2.84","1","5","2","3"
"1990","Bavaria","general elemantary","2.87","3","403","2","2","4","4","5","2.78","2.96","1","5","2","3"
"1990","Bavaria","higher education","2.79","3","135","2","2","3","4","5","2.64","2.94","1","5","2","3"
"1990","Bavaria","higher vocational","2.97","3","90","2","2","4","4","5","2.78","3.16","1","5","3","3"
"1990","Bavaria","in school","","","","","","","","","","","","","",""
"1990","Bavaria","inadequately","2.54","2.35","64","2","2","3","3","4","2.34","2.74","1","4","2","3"
"1990","Bavaria","middle vocational","2.85","3","810","2","2","4","4","5","2.79","2.91","1","5","3","3"
"1990","Bavaria","vocational + Abi","2.98","3","51","2","2","4","4","5","2.69","3.27","1","5","2","3"
"1990","Berlin","general elemantary","2.93","3","80","2","2","4","5","5","2.67","3.19","1","5","2","3"
"1990","Berlin","higher education","2.69","2.27","34","2","2","3","4","4","2.39","2.99","1","4","2","3"
"1990","Berlin","higher vocational","","","","","","","","","","","","","",""
"1990","Berlin","in school","","","","","","","","","","","","","",""
"1990","Berlin","inadequately","","","","","","","","","","","","","",""
"1990","Berlin","middle vocational","2.75","2","137","2","2","4","4","5","2.59","2.91","1","5","2","3"
"1990","Berlin","vocational + Abi","","","","","","","","","","","","","",""
"1990","Brandenburg","general elemantary","","","","","","","","","","","","","",""
"1990","Brandenburg","higher education","","","","","","","","","","","","","",""
"1990","Brandenburg","higher vocational","","","","","","","","","","","","","",""
"1990","Brandenburg","in school","","","","","","","","","","","","","",""
"1990","Brandenburg","inadequately","","","","","","","","","","","","","",""
"1990","Brandenburg","middle vocational","","","","","","","","","","","","","",""
"1990","Brandenburg","vocational + Abi","","","","","","","","","","","","","",""
"1990","Bremen","general elemantary","2.26","2","31","1","2","3","4","4","1.91","2.61","1","4","2","3"
"1990","Bremen","higher education","","","","","","","","","","","","","",""
"1990","Bremen","higher vocational","","","","","","","","","","","","","",""
"1990","Bremen","in school","","","","","","","","","","","","","",""
"1990","Bremen","inadequately","","","","","","","","","","","","","",""
"1990","Bremen","middle vocational","2.69","2.94","54","2","2","3","4","5","2.42","2.96","1","5","2","3"
"1990","Bremen","vocational + Abi","","","","","","","","","","","","","",""
"1990","Hamburg","general elemantary","2.79","3","33","2","2","3","4","5","2.45","3.13","1","5","2","3"
"1990","Hamburg","higher education","","","","","","","","","","","","","",""
"1990","Hamburg","higher vocational","","","","","","","","","","","","","",""
"1990","Hamburg","in school","","","","","","","","","","","","","",""
"1990","Hamburg","inadequately","","","","","","","","","","","","","",""
"1990","Hamburg","middle vocational","2.78","3","92","2","2","3","4","5","2.6","2.96","1","5","2","3"
"1990","Hamburg","vocational + Abi","","","","","","","","","","","","","",""
"1990","Hesse","general elemantary","2.83","3","263","2","2","4","4","5","2.7","2.96","1","5","2","2"
"1990","Hesse","higher education","2.67","3","83","2","2","3","4","5","2.49","2.85","1","5","2","3"
"1990","Hesse","higher vocational","3.15","3","41","2","2","4","4","5","2.88","3.42","2","5","3","4"
"1990","Hesse","in school","","","","","","","","","","","","","",""
"1990","Hesse","inadequately","2.82","2","71","1","2","4","5","5","2.56","3.08","1","5","2","3"
"1990","Hesse","middle vocational","2.93","3","453","2","2","4","4","5","2.84","3.02","1","5","2","3"
"1990","Hesse","vocational + Abi","2.27","2","34","2","2","3","3","4","1.95","2.59","1","5","2","3"
"1990","Lower Saxony","general elemantary","2.88","3","246","2","2","4","4","5","2.75","3.01","1","5","2","3"
"1990","Lower Saxony","higher education","2.58","2.37","76","2","2","3","4","4","2.4","2.76","1","4","2","3"
"1990","Lower Saxony","higher vocational","2.84","3","66","2","2","4","4","5","2.61","3.07","1","5","2","3"
"1990","Lower Saxony","in school","","","","","","","","","","","","","",""
"1990","Lower Saxony","inadequately","2.82","2.36","42","1","2","4","4","5","2.49","3.15","1","5","2","3"
"1990","Lower Saxony","middle vocational","2.85","3","500","2","2","4","4","5","2.77","2.93","1","5","3","3"
"1990","Lower Saxony","vocational + Abi","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","in school","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","general elemantary","2.72","3","623","2","2","3","4","5","2.64","2.8","1","5","2","2"
"1990","North Rhine-Westphalia","higher education","2.67","3","199","2","2","3","4","4","2.56","2.78","1","5","2","3"
"1990","North Rhine-Westphalia","higher vocational","2.84","3","136","2","2","4","4","4","2.7","2.98","1","4","3","3"
"1990","North Rhine-Westphalia","in school","2.16","2","59","1","2","2","3","5","1.92","2.4","1","5","2","2"
"1990","North Rhine-Westphalia","inadequately","2.44","2","191","1","2","3","4","5","2.31","2.57","1","5","2","2"
"1990","North Rhine-Westphalia","middle vocational","2.73","3","1226","2","2","3","4","5","2.68","2.78","1","5","2","3"
"1990","North Rhine-Westphalia","vocational + Abi","2.41","2","85","2","2","3","4","4","2.24","2.58","1","4","2","3"
"1990","Rhineland-Palatinate,Saarland","general elemantary","2.82","3","215","2","2","4","4","5","2.68","2.96","1","5","2","3"
"1990","Rhineland-Palatinate,Saarland","higher education","2.66","2","41","2","2","4","4","4","2.37","2.95","1","4","2","3"
"1990","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","inadequately","2.6","2","36","1","2","4","4","5","2.25","2.95","1","5","2","3"
"1990","Rhineland-Palatinate,Saarland","middle vocational","2.92","3","322","2","2","4","4","5","2.81","3.03","1","5","2","3"
"1990","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","","","","",""
"1990","Saxony","general elemantary","","","","","","","","","","","","","",""
"1990","Saxony","higher education","","","","","","","","","","","","","",""
"1990","Saxony","higher vocational","","","","","","","","","","","","","",""
"1990","Saxony","in school","","","","","","","","","","","","","",""
"1990","Saxony","inadequately","","","","","","","","","","","","","",""
"1990","Saxony","middle vocational","","","","","","","","","","","","","",""
"1990","Saxony","vocational + Abi","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","general elemantary","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","higher education","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","higher vocational","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","in school","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","inadequately","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","middle vocational","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","vocational + Abi","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","general elemantary","3.04","3","65","2","2","4","5","5","2.77","3.31","1","5","2","3"
"1990","Schleswig-Holstein","higher education","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","higher vocational","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","in school","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","inadequately","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","middle vocational","2.94","3","159","2","2","3","4","5","2.81","3.07","1","5","3","3"
"1990","Schleswig-Holstein","vocational + Abi","","","","","","","","","","","","","",""
"1990","Thuringia","general elemantary","","","","","","","","","","","","","",""
"1990","Thuringia","higher education","","","","","","","","","","","","","",""
"1990","Thuringia","higher vocational","","","","","","","","","","","","","",""
"1990","Thuringia","in school","","","","","","","","","","","","","",""
"1990","Thuringia","inadequately","","","","","","","","","","","","","",""
"1990","Thuringia","middle vocational","","","","","","","","","","","","","",""
