"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","direct migration background","2.85","3","417","2","2","4","4","5","2.76","2.94","1","5","2","3"
"1990","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","no migration background","2.92","3","1865","2","2","4","4","5","2.88","2.96","1","5","3","3"
"1990","1-pers.-HH","direct migration background","2.62","2","161","2","2","3","4","5","2.46","2.78","1","5","2","2"
"1990","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1990","1-pers.-HH","no migration background","2.7","2","864","2","2","3","4","5","2.63","2.77","1","5","2","2"
"1990","Couple + C. GT 16 ","direct migration background","2.78","3","502","2","2","4","4","5","2.7","2.86","1","5","2","2"
"1990","Couple + C. GT 16 ","indirect migration background","2.28","2","127","1","2","3","4","5","2.1","2.46","1","5","2","2"
"1990","Couple + C. GT 16 ","no migration background","2.84","3","1425","2","2","4","4","5","2.79","2.89","1","5","3","3"
"1990","Couple + C. LE 16","direct migration background","2.52","2","685","2","2","3","4","5","2.46","2.58","1","5","2","2"
"1990","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","no migration background","2.81","3","1373","2","2","3","4","5","2.76","2.86","1","5","3","3"
"1990","Couple + C. LE and GT 16","direct migration background","2.56","2","422","1","2","3","4","5","2.47","2.65","1","5","2","2"
"1990","Couple + C. LE and GT 16","indirect migration background","2.09","2","70","1","2","2","3","5","1.87","2.31","1","5","2","2"
"1990","Couple + C. LE and GT 16","no migration background","2.74","3","396","2","2","3","4","5","2.65","2.83","1","5","2","3"
"1990","Single parent","direct migration background","2.62","2","82","1","2","4","4","5","2.36","2.88","1","5","2","3"
"1990","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1990","Single parent","no migration background","2.68","2","366","2","2","3","4","5","2.58","2.78","1","5","2","2"
"1991","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"1991","Single parent","direct migration background","","","","","","","","","","","","","",""
