"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Full Time","college entrance qualification","2.63","2","595","2","2","3","4","4","2.57","2.69","1","5","2","3"
"1990","Full Time","lower secondary degree","2.87","3","1949","2","2","4","4","5","2.83","2.91","1","5","3","3"
"1990","Full Time","no degree/no degree yet","2.36","2","288","2","2","3","4","5","2.25","2.47","1","5","2","2"
"1990","Full Time","Other degree","2.47","2","618","2","2","3","4","5","2.39","2.55","1","5","2","2"
"1990","Full Time","secondary school degree","2.72","3","880","2","2","3","4","4","2.66","2.78","1","5","2","3"
"1990","Not Working","college entrance qualification","2.62","2","317","2","2","3","4","5","2.51","2.73","1","5","2","2"
"1990","Not Working","lower secondary degree","2.95","3","1806","2","2","4","4","5","2.9","3","1","5","3","3"
"1990","Not Working","no degree/no degree yet","2.43","2","430","1","2","3","4","5","2.34","2.52","1","5","2","2"
"1990","Not Working","Other degree","2.42","2","254","1","2","3","4","4","2.31","2.53","1","5","2","2"
"1990","Not Working","secondary school degree","2.89","3","462","2","2","4","4","5","2.81","2.97","1","5","3","3"
"1990","Part Time","college entrance qualification","2.45","2","292","2","2","3","4","4","2.36","2.54","1","5","2","2"
"1990","Part Time","lower secondary degree","2.87","3","785","2","2","4","4","5","2.8","2.94","1","5","3","3"
"1990","Part Time","no degree/no degree yet","2.37","2","124","1","2","3","4","5","2.2","2.54","1","5","2","2"
"1990","Part Time","Other degree","2.66","2.46","137","2","2","3","4","5","2.52","2.8","1","5","2","2"
"1990","Part Time","secondary school degree","2.63","2","340","2","2","3","4","5","2.54","2.72","1","5","2","2"
"1991","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"1991","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"1991","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","Full Time","Other degree","","","","","","","","","","","","","",""
"1991","Full Time","secondary school degree","","","","","","","","","","","","","",""
"1991","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"1991","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"1991","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","Not Working","Other degree","","","","","","","","","","","","","",""
"1991","Not Working","secondary school degree","","","","","","","","","","","","","",""
"1991","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"1991","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"1991","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","Part Time","Other degree","","","","","","","","","","","","","",""
"1991","Part Time","secondary school degree","","","","","","","","","","","","","",""
"1992","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"1992","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"1992","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"1992","Full Time","Other degree","","","","","","","","","","","","","",""
