"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Full Time","(0) in school","","","","","","","","","","","","","",""
"1990","Full Time","(1a) inadequately completed","2.36","2","293","2","2","3","4","5","2.25","2.47","1","5","2","2"
"1990","Full Time","(1b) general elementary school","2.74","3","772","2","2","4","4","5","2.67","2.81","1","5","2","2"
"1990","Full Time","(1c) basic vocational qualification","2.87","3","1691","2","2","4","4","5","2.83","2.91","1","5","3","3"
"1990","Full Time","(2a) intermediate vocational","2.76","3","703","2","2","3","4","4","2.7","2.82","1","5","2","3"
"1990","Full Time","(2b) intermediate general qualification","2.4","2","141","2","2","3","4","5","2.26","2.54","1","5","2","2"
"1990","Full Time","(2c_gen) general maturity certificate","2.49","2","84","2","2","3","4","5","2.29","2.69","1","5","2","3"
"1990","Full Time","(2c_voc) vocational maturity certificate","2.54","2","220","2","2","3","4","4","2.43","2.65","1","5","2","3"
"1990","Full Time","(3a) lower tertiary education","2.75","3","145","2","2","3","4","5","2.62","2.88","1","5","3","3"
"1990","Full Time","(3b) higher tertiary education","2.7","3","288","2","2","3","4","5","2.61","2.79","1","5","2","3"
"1990","Not Working","(0) in school","2.16","2","146","1","2","2","4","4","2.02","2.3","1","5","2","2"
"1990","Not Working","(1a) inadequately completed","2.73","2","285","1","2","4","5","5","2.61","2.85","1","5","2","2"
"1990","Not Working","(1b) general elementary school","2.96","3","979","2","2","4","4","5","2.89","3.03","1","5","3","3"
"1990","Not Working","(1c) basic vocational qualification","2.91","3","1023","2","2","4","4","5","2.85","2.97","1","5","3","3"
"1990","Not Working","(2a) intermediate vocational","2.97","3","330","2","2","4","4","5","2.87","3.07","1","5","3","3"
"1990","Not Working","(2b) intermediate general qualification","2.66","2","116","2","2","3","4","5","2.48","2.84","1","5","2","3"
"1990","Not Working","(2c_gen) general maturity certificate","2.35","2","148","1","2","3","4","5","2.21","2.49","1","5","2","2"
"1990","Not Working","(2c_voc) vocational maturity certificate","2.83","3","112","2","2","3","4","5","2.65","3.01","1","5","2","3"
"1990","Not Working","(3a) lower tertiary education","2.82","3","48","2","2","3","4","4","2.57","3.07","1","4","2","3"
"1990","Not Working","(3b) higher tertiary education","2.6","2","85","2","2","3","4","5","2.39","2.81","1","5","2","3"
"1990","Part Time","(0) in school","","","","","","","","","","","","","",""
"1990","Part Time","(1a) inadequately completed","2.3","2","110","1","2","3","4","5","2.12","2.48","1","5","2","2"
"1990","Part Time","(1b) general elementary school","2.83","3","392","2","2","4","4","5","2.73","2.93","1","5","2","3"
"1990","Part Time","(1c) basic vocational qualification","2.87","3","508","2","2","4","4","5","2.79","2.95","1","5","3","3"
"1990","Part Time","(2a) intermediate vocational","2.71","2.73","232","2","2","3","4","5","2.6","2.82","1","5","2","3"
"1990","Part Time","(2b) intermediate general qualification","2.41","2","102","1","2","3","4","5","2.24","2.58","1","5","2","2"
"1990","Part Time","(2c_gen) general maturity certificate","2.17","2","110","1","2","3","3","4","2.03","2.31","1","4","2","2"
"1990","Part Time","(2c_voc) vocational maturity certificate","2.61","2","80","2","2","3","4","5","2.42","2.8","1","5","2","3"
