"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","general elemantary","2.62","2","855","1","2","3","4","5","2.55","2.69","1","5","2","2"
"1990","direct migration background","higher education","2.87","3","90","2","2","3","4","4","2.69","3.05","1","5","2","3"
"1990","direct migration background","higher vocational","3.12","3","49","2","2","4","4","5","2.87","3.37","2","5","3","3"
"1990","direct migration background","in school","","","","","","","","","","","","","",""
"1990","direct migration background","inadequately","2.42","2","554","1","2","3","4","5","2.34","2.5","1","5","2","2"
"1990","direct migration background","middle vocational","2.72","3","803","2","2","3","4","5","2.66","2.78","1","5","2","2"
"1990","direct migration background","vocational + Abi","2.52","2","96","2","2","3","4","4","2.35","2.69","1","5","2","2"
"1990","indirect migration background","general elemantary","2.29","2","116","1","2","3","4","5","2.11","2.47","1","5","2","2"
"1990","indirect migration background","higher education","","","","","","","","","","","","","",""
"1990","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","in school","2.35","2","33","1","2","3","4","5","1.94","2.76","1","5","1","2"
"1990","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1990","indirect migration background","middle vocational","2.34","2","96","1","2","3","4","5","2.15","2.53","1","5","2","2"
"1990","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","no migration background","general elemantary","2.87","3","1503","2","2","4","4","5","2.82","2.92","1","5","3","3"
"1990","no migration background","higher education","2.67","3","606","2","2","3","4","5","2.6","2.74","1","5","2","3"
"1990","no migration background","higher vocational","2.88","3","458","2","2","4","4","5","2.8","2.96","1","5","3","3"
"1990","no migration background","in school","2.18","2","101","1","2","3","3","4","2.01","2.35","1","5","2","2"
"1990","no migration background","inadequately","2.64","2","65","1","2","3","4","5","2.36","2.92","1","5","2","3"
"1990","no migration background","middle vocational","2.83","3","3653","2","2","4","4","5","2.8","2.86","1","5","3","3"
"1990","no migration background","vocational + Abi","2.6","2","191","2","2","3","4","5","2.47","2.73","1","5","2","3"
"1991","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1991","direct migration background","higher education","","","","","","","","","","","","","",""
"1991","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1991","direct migration background","in school","","","","","","","","","","","","","",""
"1991","direct migration background","inadequately","","","","","","","","","","","","","",""
"1991","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1991","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1991","indirect migration background","higher education","","","","","","","","","","","","","",""
"1991","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","in school","","","","","","","","","","","","","",""
"1991","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1991","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","no migration background","general elemantary","","","","","","","","","","","","","",""
"1991","no migration background","higher education","","","","","","","","","","","","","",""
"1991","no migration background","higher vocational","","","","","","","","","","","","","",""
"1991","no migration background","in school","","","","","","","","","","","","","",""
"1991","no migration background","inadequately","","","","","","","","","","","","","",""
"1991","no migration background","middle vocational","","","","","","","","","","","","","",""
"1991","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1992","direct migration background","higher education","","","","","","","","","","","","","",""
"1992","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1992","direct migration background","in school","","","","","","","","","","","","","",""
"1992","direct migration background","inadequately","","","","","","","","","","","","","",""
"1992","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1992","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1992","indirect migration background","higher education","","","","","","","","","","","","","",""
"1992","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","in school","","","","","","","","","","","","","",""
"1992","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1992","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","no migration background","general elemantary","","","","","","","","","","","","","",""
"1992","no migration background","higher education","","","","","","","","","","","","","",""
"1992","no migration background","higher vocational","","","","","","","","","","","","","",""
"1992","no migration background","in school","","","","","","","","","","","","","",""
"1992","no migration background","inadequately","","","","","","","","","","","","","",""
"1992","no migration background","middle vocational","","","","","","","","","","","","","",""
"1992","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1993","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1993","direct migration background","higher education","","","","","","","","","","","","","",""
"1993","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1993","direct migration background","in school","","","","","","","","","","","","","",""
"1993","direct migration background","inadequately","","","","","","","","","","","","","",""
"1993","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1993","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1993","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1993","indirect migration background","higher education","","","","","","","","","","","","","",""
"1993","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1993","indirect migration background","in school","","","","","","","","","","","","","",""
"1993","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1993","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1993","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1993","no migration background","general elemantary","","","","","","","","","","","","","",""
"1993","no migration background","higher education","","","","","","","","","","","","","",""
"1993","no migration background","higher vocational","","","","","","","","","","","","","",""
"1993","no migration background","in school","","","","","","","","","","","","","",""
"1993","no migration background","inadequately","","","","","","","","","","","","","",""
"1993","no migration background","middle vocational","","","","","","","","","","","","","",""
"1993","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1994","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1994","direct migration background","higher education","","","","","","","","","","","","","",""
"1994","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1994","direct migration background","in school","","","","","","","","","","","","","",""
"1994","direct migration background","inadequately","","","","","","","","","","","","","",""
"1994","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1994","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1994","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1994","indirect migration background","higher education","","","","","","","","","","","","","",""
"1994","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1994","indirect migration background","in school","","","","","","","","","","","","","",""
"1994","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1994","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1994","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1994","no migration background","general elemantary","","","","","","","","","","","","","",""
"1994","no migration background","higher education","","","","","","","","","","","","","",""
"1994","no migration background","higher vocational","","","","","","","","","","","","","",""
"1994","no migration background","in school","","","","","","","","","","","","","",""
"1994","no migration background","inadequately","","","","","","","","","","","","","",""
"1994","no migration background","middle vocational","","","","","","","","","","","","","",""
"1994","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1995","direct migration background","general elemantary","2.61","2","784","2","2","3","4","5","2.55","2.67","1","5","2","2"
"1995","direct migration background","higher education","2.71","3","198","2","2","3","4","5","2.59","2.83","1","5","2","3"
"1995","direct migration background","higher vocational","2.68","2","60","2","2","3","4","5","2.45","2.91","1","5","2","3"
"1995","direct migration background","in school","2.08","2","38","1","1","3","3","4","1.79","2.37","1","4","2","2"
"1995","direct migration background","inadequately","2.47","2","458","2","2","3","4","5","2.39","2.55","1","5","2","2"
"1995","direct migration background","middle vocational","2.69","2","991","2","2","3","4","5","2.63","2.75","1","5","2","2"
"1995","direct migration background","vocational + Abi","2.51","2","161","1","2","3","4","5","2.37","2.65","1","5","2","3"
"1995","indirect migration background","general elemantary","2.14","2","167","1","1","3","4","4","2","2.28","1","5","2","2"
"1995","indirect migration background","higher education","","","","","","","","","","","","","",""
"1995","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1995","indirect migration background","in school","1.85","2","53","1","1","2","4","4","1.62","2.08","1","4","1","2"
"1995","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1995","indirect migration background","middle vocational","2.21","2","184","1","2","3","3","4","2.09","2.33","1","5","2","2"
"1995","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1995","no migration background","general elemantary","2.78","3","1552","2","2","4","4","5","2.73","2.83","1","5","2","3"
"1995","no migration background","higher education","2.82","3","1547","2","2","3","4","5","2.78","2.86","1","5","3","3"
"1995","no migration background","higher vocational","2.91","3","689","2","2","4","4","5","2.85","2.97","1","5","3","3"
"1995","no migration background","in school","2.08","2","193","1","2","2","3","5","1.95","2.21","1","5","2","2"
"1995","no migration background","inadequately","2.65","2.88","57","1","2","3","4","5","2.36","2.94","1","5","2","3"
"1995","no migration background","middle vocational","2.84","3","5552","2","2","4","4","5","2.82","2.86","1","5","3","3"
"1995","no migration background","vocational + Abi","2.48","2","304","2","2","3","4","5","2.38","2.58","1","5","2","2"
"1996","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1996","direct migration background","higher education","","","","","","","","","","","","","",""
"1996","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1996","direct migration background","in school","","","","","","","","","","","","","",""
"1996","direct migration background","inadequately","","","","","","","","","","","","","",""
"1996","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1996","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1996","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1996","indirect migration background","higher education","","","","","","","","","","","","","",""
"1996","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1996","indirect migration background","in school","","","","","","","","","","","","","",""
"1996","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1996","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1996","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1996","no migration background","general elemantary","","","","","","","","","","","","","",""
"1996","no migration background","higher education","","","","","","","","","","","","","",""
"1996","no migration background","higher vocational","","","","","","","","","","","","","",""
"1996","no migration background","in school","","","","","","","","","","","","","",""
"1996","no migration background","inadequately","","","","","","","","","","","","","",""
"1996","no migration background","middle vocational","","","","","","","","","","","","","",""
"1996","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1997","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1997","direct migration background","higher education","","","","","","","","","","","","","",""
"1997","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1997","direct migration background","in school","","","","","","","","","","","","","",""
"1997","direct migration background","inadequately","","","","","","","","","","","","","",""
"1997","direct migration background","middle vocational","","","","","","","","","","","","","",""
