"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Full Time","Female","2.65","2","1318","2","2","3","4","5","2.6","2.7","1","5","2","2"
"1990","Full Time","Male","2.8","3","3110","2","2","3","4","5","2.77","2.83","1","5","3","3"
"1990","Not Working","Female","2.84","3","2270","2","2","4","4","5","2.8","2.88","1","5","2","3"
"1990","Not Working","Male","2.9","3","1065","2","2","4","4","5","2.84","2.96","1","5","3","3"
"1990","Part Time","Female","2.76","3","1218","2","2","3","4","5","2.71","2.81","1","5","2","3"
"1990","Part Time","Male","2.57","2","505","1","2","3","4","5","2.48","2.66","1","5","2","2"
"1991","Full Time","Female","","","","","","","","","","","","","",""
"1991","Full Time","Male","","","","","","","","","","","","","",""
"1991","Not Working","Female","","","","","","","","","","","","","",""
"1991","Not Working","Male","","","","","","","","","","","","","",""
"1991","Part Time","Female","","","","","","","","","","","","","",""
"1991","Part Time","Male","","","","","","","","","","","","","",""
"1992","Full Time","Female","","","","","","","","","","","","","",""
"1992","Full Time","Male","","","","","","","","","","","","","",""
"1992","Not Working","Female","","","","","","","","","","","","","",""
"1992","Not Working","Male","","","","","","","","","","","","","",""
"1992","Part Time","Female","","","","","","","","","","","","","",""
"1992","Part Time","Male","","","","","","","","","","","","","",""
"1993","Full Time","Female","","","","","","","","","","","","","",""
"1993","Full Time","Male","","","","","","","","","","","","","",""
"1993","Not Working","Female","","","","","","","","","","","","","",""
"1993","Not Working","Male","","","","","","","","","","","","","",""
"1993","Part Time","Female","","","","","","","","","","","","","",""
"1993","Part Time","Male","","","","","","","","","","","","","",""
"1994","Full Time","Female","","","","","","","","","","","","","",""
"1994","Full Time","Male","","","","","","","","","","","","","",""
"1994","Not Working","Female","","","","","","","","","","","","","",""
"1994","Not Working","Male","","","","","","","","","","","","","",""
"1994","Part Time","Female","","","","","","","","","","","","","",""
"1994","Part Time","Male","","","","","","","","","","","","","",""
"1995","Full Time","Female","2.74","3","1968","2","2","3","4","5","2.7","2.78","1","5","3","3"
"1995","Full Time","Male","2.81","3","3930","2","2","3","4","5","2.78","2.84","1","5","3","3"
"1995","Not Working","Female","2.74","3","3178","2","2","3","4","5","2.71","2.77","1","5","2","3"
"1995","Not Working","Male","2.88","3","1625","2","2","4","4","5","2.83","2.93","1","5","3","3"
"1995","Part Time","Female","2.69","3","1749","2","2","3","4","5","2.65","2.73","1","5","2","3"
"1995","Part Time","Male","2.6","2","854","1","2","3","4","5","2.53","2.67","1","5","2","2"
"1996","Full Time","Female","","","","","","","","","","","","","",""
"1996","Full Time","Male","","","","","","","","","","","","","",""
"1996","Not Working","Female","","","","","","","","","","","","","",""
"1996","Not Working","Male","","","","","","","","","","","","","",""
"1996","Part Time","Female","","","","","","","","","","","","","",""
"1996","Part Time","Male","","","","","","","","","","","","","",""
"1997","Full Time","Female","","","","","","","","","","","","","",""
"1997","Full Time","Male","","","","","","","","","","","","","",""
"1997","Not Working","Female","","","","","","","","","","","","","",""
"1997","Not Working","Male","","","","","","","","","","","","","",""
"1997","Part Time","Female","","","","","","","","","","","","","",""
"1997","Part Time","Male","","","","","","","","","","","","","",""
"1998","Full Time","Female","2.73","3","2023","2","2","3","4","5","2.69","2.77","1","5","3","3"
"1998","Full Time","Male","2.75","3","3957","2","2","3","4","5","2.72","2.78","1","5","3","3"
"1998","Not Working","Female","2.74","3","3493","2","2","4","4","5","2.71","2.77","1","5","2","3"
"1998","Not Working","Male","2.8","3","1923","2","2","4","4","5","2.75","2.85","1","5","2","3"
"1998","Part Time","Female","2.62","2","1858","2","2","3","4","5","2.58","2.66","1","5","2","3"
"1998","Part Time","Male","2.57","2","1007","1","2","3","4","5","2.51","2.63","1","5","2","2"
"1999","Full Time","Female","","","","","","","","","","","","","",""
"1999","Full Time","Male","","","","","","","","","","","","","",""
"1999","Not Working","Female","","","","","","","","","","","","","",""
"1999","Not Working","Male","","","","","","","","","","","","","",""
"1999","Part Time","Female","","","","","","","","","","","","","",""
"1999","Part Time","Male","","","","","","","","","","","","","",""
"2000","Full Time","Female","","","","","","","","","","","","","",""
"2000","Full Time","Male","","","","","","","","","","","","","",""
"2000","Not Working","Female","","","","","","","","","","","","","",""
"2000","Not Working","Male","","","","","","","","","","","","","",""
"2000","Part Time","Female","","","","","","","","","","","","","",""
"2000","Part Time","Male","","","","","","","","","","","","","",""
"2001","Full Time","Female","","","","","","","","","","","","","",""
"2001","Full Time","Male","","","","","","","","","","","","","",""
"2001","Not Working","Female","","","","","","","","","","","","","",""
"2001","Not Working","Male","","","","","","","","","","","","","",""
"2001","Part Time","Female","","","","","","","","","","","","","",""
"2001","Part Time","Male","","","","","","","","","","","","","",""
"2002","Full Time","Female","","","","","","","","","","","","","",""
"2002","Full Time","Male","","","","","","","","","","","","","",""
"2002","Not Working","Female","","","","","","","","","","","","","",""
"2002","Not Working","Male","","","","","","","","","","","","","",""
"2002","Part Time","Female","","","","","","","","","","","","","",""
"2002","Part Time","Male","","","","","","","","","","","","","",""
"2003","Full Time","Female","2.72","3","2941","2","2","3","4","5","2.69","2.75","1","5","3","3"
